train/pde_loss,train/gls_loss,train/time,train/epoch,eval/M_mean,eval/D_mean,eval/M_high,train/progress,eval/R_high,train/theta_loss,eval/sd_high,eval/D_high,eval/R_low,train/callback_time,eval/M_low,eval/sd_low,train/mse,train/sol_loss,eval/R_mean,eval/D_low,eval/ci_range,eval/sd_mean
0.12141050292272125,769.7039057617183,0.024450315475463835,22000,0.5251608,2.4018912,0.5360253140330314,0.11,0.5311722487211228,0.0009407524485141039,88.09955976903439,2.5522773444652556,0.5117430597543716,0.0010092287063598626,0.5180212035775185,79.85293436795473,0.009343595243990421,0.42049149322509666,0.5201602,2.315922647714615,46.21394348144531,83.8467256128788
0.052843879674095776,752.7394231872561,0.02452395129203796,24000,0.5230525,2.376555,0.5340280860662461,0.12,0.5323432072997093,0.0006837548571638763,93.0091479793191,2.5353383839130403,0.5125342354178428,0.0010109593868255695,0.5168939217925071,79.98851239681244,0.00928768515586853,0.2129119232520465,0.52380115,2.300036519765854,40.77864456176758,87.66606850735843
0.06374869480077193,732.7877809753408,0.024660592079162564,26000,0.5196139,2.3235674,0.5325850635766983,0.13,0.531593668460846,0.0005825123516842723,94.17357612401247,2.5198309898376463,0.5131556332111359,0.001024785280227661,0.5091350689530373,80.10923936963081,0.008833983913064003,0.1867047965005039,0.5239652,2.151967483758926,41.00100326538086,89.4514570099612
0.06197131533874165,707.5150891113267,0.024790763020515406,28000,0.5161113,2.269396,0.5315970167517662,0.14,0.5312833100557327,0.00044336248538456857,96.77710887044668,2.5106648802757263,0.5136059865355491,0.001030451774597168,0.5034593179821968,80.21117709577084,0.008897965773940086,0.17470775029808244,0.5242235,2.077735090255737,40.983909606933594,90.85124734882265
0.04829314254550274,700.6660239257808,0.02569189071655275,30000,0.5143107,2.236334,0.5308407947421074,0.15,0.5310706809163094,0.00035396558814682066,96.89616207033396,2.5008721530437468,0.5138633340597153,0.0010392979383468638,0.5036405995488167,80.30332196503878,0.008803161792457104,0.1662788390070204,0.52329355,2.077293169498444,40.998531341552734,91.47290427982807
0.058800667898031136,706.3678921813946,0.024965781569480906,32000,0.5128087,2.2117364,0.5301244705915451,0.16,0.5308488458395004,0.00037668459117412567,96.8489171937108,2.486890572309494,0.5091024026274681,0.0010324085950851405,0.5028393909335136,80.38474153727293,0.008803097531199455,0.1816505381986508,0.52176577,2.072108519077301,41.590599060058594,91.70907654613256
0.040506230113795096,707.7431604614254,0.024730221152305592,34000,0.51187474,2.2015212,0.529609277844429,0.17,0.530692258477211,0.00034552114084362984,96.77968472242355,2.4715080142021177,0.49477912336587904,0.0010509653091430693,0.5029691532254219,80.48223573714495,0.008936291560530663,0.16857021246105486,0.518684,2.072736698389053,42.342655181884766,91.62738148814866
0.036663271575467685,696.6996185302734,0.02530591571331019,36000,0.51088744,2.1929998,0.5289971366524696,0.18,0.530566868185997,0.00023117108503356576,96.68430369347334,2.4561742365360257,0.48616495430469514,0.0010579249858856206,0.5016246169805527,80.60787320137024,0.008681084960699081,0.15248359290510424,0.5148873,2.0732621252536774,43.018775939941406,91.75354150496423
0.027014310409547722,686.1795295715343,0.025354987740516692,38000,0.509742,2.182587,0.528585822880268,0.19,0.5304281696677208,0.00018245070532429963,97.8792319074273,2.4441022694110868,0.4823015838861465,0.0010620065927505456,0.4990562565624714,80.80270364880562,0.008429639041423798,0.15820016781985785,0.5115419,2.0680990278720857,43.01285934448242,92.32677426520321
0.016011472079902885,686.2805865783704,0.025963383793830955,40000,0.5089406,2.1740842,0.5282863080501556,0.2,0.5302777722477913,0.0001824732607929036,100.34955479204655,2.438133978843689,0.4791399173438549,0.00108708882331848,0.4989073917269707,80.99984936416149,0.008484124206006527,0.15236422425508514,0.5088193,2.0654219448566438,43.268333435058594,93.07993231713772
0.02768819794303277,681.5828133239739,0.02548837268352509,42000,0.50843126,2.1710725,0.5279282554984093,0.21,0.530171985924244,0.00015236667240969837,100.29697064310312,2.434198409318924,0.47924316450953486,0.0010727002620697014,0.49894908219575884,81.36090412735939,0.00842889491468668,0.14084478856250623,0.5070786,2.065667098760605,43.756500244140625,93.56127568673004
0.04095240398845634,674.5423856201191,0.025698912978172284,44000,0.5084529,2.175645,0.5275705829262733,0.22,0.5300459817051888,0.00018762961553875357,100.2617783844471,2.431142783164978,0.47937342450022696,0.0010681295394897492,0.49897784888744356,81.99428729712963,0.008226276375353336,0.15387098997831347,0.50607985,2.0657913208007814,44.63724136352539,93.93478703933458
0.029238439281703908,652.0840418395993,0.025783242225646933,46000,0.5084872,2.1792154,0.5271415546536445,0.23,0.529925711452961,0.00015773752238601446,100.24096257984638,2.42867910861969,0.47947895601391793,0.0010669615268707273,0.4990047410130501,82.4922077357769,0.008287617936730385,0.1519768523499368,0.50588244,2.065928393602371,46.42866134643555,94.06376132139793
0.023358530810801345,666.2900371704105,0.025591313123703115,48000,0.50847995,2.1838925,0.5267411217093467,0.24,0.5298216417431831,0.00017963464779313654,100.21416638046503,2.425870329141617,0.479579771310091,0.0010576671361923228,0.49904149025678635,82.7070178464055,0.008492092601954937,0.15875369257479918,0.50633276,2.0660675764083862,47.93628692626953,94.25143128819764
0.033093563946313145,658.9537646179201,0.025351679563522387,50000,0.50859463,2.189866,0.526396943628788,0.25,0.5297412365674973,0.00018416516832076013,100.17005056142807,2.423181194067001,0.4797106675803661,0.001054255723953244,0.49907313510775564,82.7883705496788,0.008243690244853497,0.17744495152682074,0.5066016,2.066587042808533,48.812320709228516,94.02323000530401
0.04923805527761571,653.0321527709968,0.02530822730064396,52000,0.50891864,2.2011414,0.5260776311159134,0.26,0.5296410202980042,0.00021109594672452658,100.12709815055132,2.4208721816539764,0.47983572334051133,0.0010524657964706443,0.49911504313349725,82.9260554164648,0.008303085342049599,0.17269172751158474,0.5073933,2.0671715676784514,49.78002166748047,93.81373267108575
0.04705946738249601,636.506604553225,0.025314504504203784,54000,0.50941795,2.216047,0.5258291751146317,0.27,0.529548954963684,0.00010855451546376571,100.08382741361856,2.474429738521576,0.4800363801419735,0.001049384713172914,0.49916941672563553,83.1474544480443,0.007935840636491776,0.1696062183231114,0.5081658,2.067977875471115,50.92790603637695,93.73061813523664
0.047266043607262186,633.4412412414549,0.02564326858520502,56000,0.510133,2.2323039,0.5258227288722992,0.28,0.5294684812426567,0.00011160154826939106,100.03957152366638,2.5149654507637025,0.4801549158990383,0.0010628166198730466,0.499227549880743,83.5339605808258,0.007990565150976181,0.15917058823257677,0.50890946,2.068840229511261,51.5847282409668,93.67225284481214
0.0680567086492668,630.688563018799,0.02553031802177427,58000,0.510611,2.2447047,0.5257138073444366,0.29,0.5293961435556411,0.00010321212175767869,99.98667780309916,2.5166482448577883,0.4802974432706833,0.0010587513446807906,0.4992778807878494,83.99912603199482,0.007698078639805317,0.17168576735258087,0.50979495,2.0695894777774813,52.74040985107422,93.46886848226974
0.04156731753726499,607.5733474731448,0.02556646871566775,60000,0.51080143,2.251602,0.5255391031503678,0.3,0.5293071910738945,0.00012835230154450983,99.92851670831442,2.516131067276001,0.4807167023420334,0.0010589263439178462,0.49931310415267943,84.09508969634771,0.0076557062566280365,0.15954957243800177,0.5103663,2.070302587747574,53.24774169921875,93.11712800692767
0.04699420744273811,589.511165954588,0.02602090513706208,62000,0.51084644,2.2529294,0.5253656536340714,0.31,0.5292197883129119,0.0001235200761584565,99.89450611174107,2.515461856126785,0.4810965329408646,0.0010733212232589696,0.49937059730291367,84.26476363092661,0.0073053669184446335,0.15193354191631056,0.5104713,2.0708266377449034,54.501216888427734,92.82013560937983
0.05757093452266412,575.8277573547344,0.026040768384933455,64000,0.51067656,2.2510874,0.5251606538891792,0.32,0.5291249692440033,0.00010270605707773939,99.85861293971539,2.514913958311081,0.4813776142895222,0.0010717368125915544,0.4994330734014511,83.22730325162411,0.007145576179027557,0.16199734530597912,0.510687,2.071382635831833,55.407135009765625,92.41806990771808
0.05683396188146426,564.4164599914561,0.025447893381118747,66000,0.51015276,2.244794,0.5249041706323624,0.33,0.5290595054626465,0.00014062431000638753,99.83582496643066,2.5143460512161253,0.48158879578113556,0.0010648614168167082,0.4986229419708252,81.45829606801271,0.007257150951772928,0.14928321892768126,0.5109077,2.066333293914795,55.96796417236328,91.96557936574455
0.05189694175031025,559.7537987976083,0.02539573967456815,68000,0.5092473,2.2335105,0.5247421368956566,0.34,0.528976994752884,0.00011975671077379957,99.81287326663733,2.5138677835464476,0.48187305256724355,0.0010697875022888184,0.48987286612391473,79.5839287340641,0.0069773830473423,0.15566640184074645,0.5113162,1.9930790781974792,56.80294418334961,91.44528861017898
0.05433511334424832,555.2230572814935,0.025617982268333363,70000,0.5080122,2.2174804,0.5246036291122437,0.35,0.528904564678669,0.00013732539082411677,99.78220220655203,2.5133518040180207,0.48209013864398004,0.0010783176422119157,0.4794084310531616,78.48915234208107,0.0069103362038731575,0.17847829652577687,0.5117902,1.8379660606384278,57.45500564575195,90.92190173611044
0.04842171119130208,542.6392637329097,0.026058774590492242,72000,0.50668406,2.201594,0.5244123965501786,0.36,0.5288218393921852,0.00011473525228211656,99.74987860769033,2.512802231311798,0.48236114606261254,0.0010937614440917997,0.4741600833833218,78.39327026158571,0.006824991665780544,0.16596940781921138,0.51208633,1.8072470009326935,57.92583084106445,90.46044508625681
0.04470722293015579,537.4429809875483,0.0254526751041412,74000,0.50527626,2.1852858,0.5242761611938477,0.37,0.528747045993805,0.0003639552160166204,99.72286932170391,2.512121796607971,0.4826070711016655,0.0010713052749633776,0.46943176463246344,77.72831339389086,0.006663672160357237,0.1723459928035733,0.5118602,1.7730485409498216,58.52079391479492,89.98500354794993
0.043908677309285896,537.5819385375958,0.025503627896308893,76000,0.5037514,2.1680849,0.5241568550467491,0.38,0.5286818385124207,0.00012021888687741011,99.69923198223114,2.5114092886447907,0.4827307239174843,0.0010713798999786375,0.46330251842737197,77.02445983886719,0.006545876152813435,0.1619750805050129,0.5111557,1.7124368488788604,59.833282470703125,89.5204075774444
0.0316197015683864,528.7635941772456,0.025627995491027872,78000,0.50223756,2.151465,0.5240509703755378,0.39,0.5286137253046036,0.0001370490062981844,99.67344254255295,2.5107935547828673,0.4828522227704525,0.0010748220682144176,0.46004119217395784,76.88353937119246,0.006533025298267603,0.14716372074186815,0.51055545,1.6866274267435073,60.27681350708008,89.1166677295134
0.02719150908337907,523.5257528991698,0.02558391189575193,80000,0.50085855,2.1367042,0.5239044964313507,0.4,0.5285458341240883,0.00011483472189866006,99.65127483010292,2.510164213180542,0.482982612401247,0.0010755776166915885,0.45982569083571434,76.91920604556799,0.00639986339956522,0.15170032567530858,0.5100268,1.686804574728012,60.42196273803711,88.75622861981392
0.03735144944570504,515.3516790008525,0.02551825606822971,82000,0.49958143,2.1231277,0.523808540403843,0.41,0.5284884050488472,9.950921958079562e-05,99.63653311133385,2.50961052775383,0.4831190951168537,0.0010710034370422354,0.45984011739492414,76.95733774453402,0.006269137840718031,0.15335107253491945,0.50940555,1.6869921773672103,60.677955627441406,88.451190511666
0.04745282185089318,503.4668161315912,0.025562693953514105,84000,0.49834076,2.1095147,0.5237435162067413,0.42,0.5284389853477478,0.00011196978448424488,99.61994532495737,2.509125751256943,0.48325066566467284,0.0010714473724365225,0.4595449835062027,76.99259985238314,0.006275615189224482,0.14224332597106715,0.50898266,1.684545287489891,61.18366622924805,88.13308542955201
0.04819510199315841,499.92251397705064,0.025637004733085736,86000,0.49727356,2.0978403,0.5236771181225777,0.43,0.5283730238676071,0.00010926069808192551,99.61137287318707,2.5085106670856474,0.483392820507288,0.0010699483156204248,0.4595599748194218,76.3243393972516,0.006046121008694172,0.14583184551447662,0.50898033,1.6846429586410523,61.94242858886719,87.794626015944
0.03265828229277388,479.364550933838,0.02625413334369655,88000,0.49636298,2.0882566,0.5236176997423172,0.44,0.5283156678080558,9.182866051560268e-05,99.59577675908804,2.5080320835113525,0.4835477575659752,0.001091520428657527,0.459577439725399,74.55740179866552,0.005897801835089922,0.13262114888057053,0.5093631,1.6847990602254868,62.6744270324707,87.38841035688186
0.029010833934997243,468.3337182312011,0.026220999956130944,90000,0.49559045,2.0801125,0.523548498749733,0.45,0.5308803543448448,0.00012761530524585396,99.58052858710289,2.5075562417507173,0.4837057895958424,0.0010905746221542363,0.4595931522548199,72.92261142283678,0.0059378482401371,0.13534918301925067,0.51003325,1.6849392741918563,63.280372619628906,86.92296133520348
0.03257803512178362,459.3150349578859,0.02558734333515163,92000,0.4948575,2.0719485,0.5234850436449051,0.46,0.5376708984374999,0.00010277137334924191,99.55894201993942,2.506917953491211,0.48381984531879424,0.0010692700147628756,0.45960264801979067,70.03741003572941,0.0056739794090390205,0.15033068319410137,0.5108344,1.6850753098726272,63.683475494384766,86.44812263300021
0.04614967317495022,447.98514031982404,0.02599521851539615,94000,0.49422154,2.0646074,0.5234181910753251,0.47,0.5397051021456718,0.00010731044312706217,99.52623434364796,2.506510317325592,0.48390388339757917,0.0010757489204406793,0.45961626917123793,70.06969191133976,0.005506135523319244,0.1502959306016558,0.51162255,1.685184806585312,64.25900268554688,86.03451606349365
0.048945930316578685,434.68078027343705,0.026143599271774308,96000,0.49364385,2.0574594,0.5233620598912239,0.48,0.5409502282738685,8.120277198031545e-05,99.4807545095682,2.506021577119827,0.4839584410190582,0.0010766743421554566,0.4596316196024418,70.0617928057909,0.005369031336158514,0.15610961296409367,0.5124534,1.68530835211277,65.1240463256836,85.63909240459141
0.0568161298068007,426.37690222167987,0.025774179935455215,98000,0.4930873,2.0503743,0.5232907712459565,0.49,0.5487876906991005,6.528207450173795e-05,99.44349080324173,2.505371570587158,0.4840006843209267,0.0010757504701614357,0.4596426889300346,70.07614430040121,0.005403738468885422,0.13789094333350632,0.5134255,1.6854304939508438,66.23074340820312,85.29825743803612
0.04646733846003193,416.89153593444877,0.025582137942314138,100000,0.49248955,2.04339,0.523228357732296,0.5,0.5505312427878379,0.00011925189755856991,99.4178008288145,2.5046766698360443,0.4840537816286087,0.0010744149684906023,0.45966103598475455,70.0858797878027,0.005343105178326368,0.1369910434857009,0.51434916,1.6855358511209488,67.25787353515625,84.97897148821502
0.04862202997063268,411.395902801514,0.026234753131866368,102000,0.49192017,2.036685,0.5231663644313812,0.51,0.5505762830376625,9.48610613704659e-05,99.39601477235556,2.504020404815674,0.48411891162395476,0.0010890556573867815,0.4596761427819729,70.10246757417917,0.005285722203552723,0.14137454385310425,0.51516473,1.6856529533863067,68.48811340332031,84.6708517574319
0.039863071160274495,404.57252919006305,0.02553568112850192,104000,0.49134398,2.0298347,0.5231076896190643,0.52,0.5505312427878379,7.841427577659488e-05,99.38015230000019,2.503347474336624,0.4841755397617817,0.0010649743080139188,0.4596888400614262,70.11420261114836,0.0053186253644526005,0.13782311646640316,0.51583713,1.6857380837202072,69.63804626464844,84.35358728007192
0.03742830142506872,398.69896054077157,0.02617868888378141,106000,0.49065602,2.0221925,0.523066283762455,0.53,0.5504834055900574,8.05208837846294e-05,99.3605125695467,2.502572906017303,0.48423791527748106,0.0010772190093994145,0.4595655150711536,70.12717258185148,0.0053013646975159645,0.13446215320006033,0.5164734,1.6843072593212127,70.38819122314453,84.10922892105788
0.04315981281129648,395.50761393737724,0.026164745569229098,108000,0.4897753,2.0123131,0.5230191692709922,0.54,0.5504356384277344,6.203485827427357e-05,99.33675937354565,2.50183110833168,0.48428703770041465,0.0010751854181289668,0.4580652371048927,70.139891654253,0.0051177870482206345,0.14491937234997793,0.5171694,1.6664265155792237,71.27727508544922,83.90833898769183
0.034492041798308545,392.21702571105936,0.025592878460884115,110000,0.48875728,2.001394,0.5229694545269012,0.55,0.5505681753158569,6.923093314981088e-05,99.29796289652586,2.5008772671222688,0.4843559540808201,0.001065797090530393,0.44809103310108184,70.15175689011812,0.005107763689011335,0.13757365100830807,0.5178449,1.5498197257518769,71.84502410888672,83.69184721733133
0.04077816821157465,393.8085218200679,0.026198745012283284,112000,0.4876102,1.9898685,0.5229216262698173,0.56,0.5505330175161361,9.418901026947424e-05,99.26702603697777,2.500123292207718,0.48445184007287023,0.0010803108215332042,0.4412503242492676,70.16269788146019,0.005202459171414375,0.14350658775121,0.51844466,1.5033783197402955,72.30345153808594,83.49165464524665
0.041089075782801916,397.35118554687386,0.02594018387794494,114000,0.48637378,1.9777632,0.5228610321879387,0.57,0.5504992619156838,0.00030750688165426254,99.25007987767458,2.499345177412033,0.48454227969050406,0.001080837965011598,0.434368572384119,70.17544861882925,0.005209523718804121,0.14599848181009328,0.5189114,1.4566977620124817,72.70579528808594,83.26172165192187
0.02911869070306423,395.5610905914308,0.02551539349555968,116000,0.48503378,1.9646891,0.5228135079145432,0.58,0.550456379354,8.284801879199222e-05,99.2280712351203,2.4985277950763702,0.4846389897167683,0.00106579124927521,0.4277920976281166,70.01399975270033,0.005152287892997265,0.14550439977645835,0.5192857,1.4064967334270477,72.9512710571289,83.00177251322505
0.030769209222751788,388.8644925231926,0.025617917060852043,118000,0.4836557,1.9514973,0.5227534800767898,0.59,0.5504171311855316,5.5814103689044714e-05,99.20751620084047,2.497813081741333,0.48470884934067726,0.0010655646324157753,0.41965287998318673,69.30404659360647,0.005025189835578203,0.1572290693596007,0.51971453,1.326865452528,73.04888916015625,82.70908792354926
0.030729612842318635,388.55155955505325,0.025670093178749104,120000,0.4823225,1.9387276,0.5226938992738723,0.6,0.5503734394907951,6.201061478350312e-05,99.18948262929916,2.497100532054901,0.4847905419766903,0.0010614466667175292,0.41744202077388765,68.62187013030052,0.005120649002492428,0.1594824346676471,0.52024007,1.3185306251049043,73.10657501220703,82.41934268139303
0.02965089442988389,386.3125711822521,0.02562776470184326,122000,0.48101002,1.9260066,0.5226353779435158,0.61,0.5504103913903237,5.9456688177306205e-05,99.17112775146961,2.4965386450290676,0.48486111015081407,0.0010621681213378875,0.41647200286388397,68.29604096710682,0.00502738868817687,0.16211911168694623,0.52080095,1.3090756118297577,73.15235137939453,82.15351186546624
0.026481937777716645,383.80654553222666,0.02574007582664493,124000,0.47974294,1.9137108,0.5225875452160835,0.62,0.5503736197948456,6.332444172585383e-05,99.15652889758348,2.4956789851188654,0.48494111746549606,0.001061735987663271,0.41539316475391386,68.31949166953564,0.004947578068822622,0.1631066561043264,0.5212837,1.288335272669792,73.27618408203125,81.93867884390056
0.02509599532198634,384.2800490875239,0.026190486788749752,126000,0.47853664,1.9017775,0.5225383758544921,0.63,0.5503394961357116,6.354709330480546e-05,99.14331641048193,2.494997572898865,0.4850179456174374,0.0010726302862167352,0.4153155229985714,68.3492535725236,0.004961040336638689,0.149641848474741,0.5216442,1.2853020697832107,73.6492691040039,81.72731340613286
0.025871451458428073,383.49190571594175,0.02569831252098079,128000,0.47735384,1.8897358,0.5224742457270622,0.64,0.5503086656332016,4.924556924379431e-05,99.12273064255713,2.4938820421695707,0.48508552759885787,0.0010612248182296775,0.41493195220828055,68.37200671434402,0.004895404912531376,0.1514530996456741,0.5218669,1.2807798385620117,73.99505615234375,81.53962073695881
0.015065130747971106,383.06984692382844,0.026849634408950784,130000,0.47622097,1.878176,0.5224267289042472,0.65,0.550280274450779,5.580098877544515e-05,99.10662826150656,2.4928760826587673,0.4851680189371109,0.0010828418731689442,0.4147780746221542,68.392314016819,0.004942234139889479,0.15275627269595873,0.52213204,1.2544403046369552,74.1096420288086,81.35587669489058
0.01813671009580148,385.5272013092038,0.02838488006591797,132000,0.4751206,1.8669635,0.5223950147628784,0.66,0.5502477347850799,5.497586607816629e-05,99.08514339476824,2.4919690549373623,0.48524060025811194,0.0011240366697311426,0.4145510494709015,68.41097939759493,0.004966071341186762,0.15652890070527806,0.5223792,1.2516145825386047,74.21888732910156,81.18026674858162
0.018310594015871175,387.5912282104483,0.027689015507698034,134000,0.47406396,1.8558056,0.5223495453596115,0.67,0.5502173483371735,4.884255031356588e-05,99.0612056106329,2.491011142730713,0.4853096164762974,0.0010978466272354164,0.41450839638710024,68.41893661767244,0.00487864576280117,0.13970703878253724,0.5226279,1.2476601719856262,74.24763488769531,81.03179639447154
0.018958103992044922,380.2825036926276,0.0282719762325287,136000,0.47300488,1.8445386,0.5223033487796783,0.68,0.5501909926533699,4.525019903667271e-05,99.03881251811981,2.490164649486542,0.48537864089012145,0.0011196498870849655,0.41419458091259004,68.42945571988821,0.004849620629101992,0.13681888668239114,0.5229514,1.2325234025716783,74.33020782470703,80.87830803363488
0.012196059299400087,381.03205477905306,0.028263112425804152,138000,0.47195235,1.8333523,0.5222646251320839,0.69,0.5501523271203042,5.377128400141373e-05,99.02340080589056,2.4893942356109617,0.48543320447206495,0.0011074631214141846,0.4122194558382034,68.44251453876495,0.004754146561026573,0.13318368820101098,0.5232788,1.2025413125753404,74.43028259277344,80.74241263766663
0.01863212172756902,378.3119494934069,0.02724148535728449,140000,0.47095707,1.8224835,0.5222250565886497,0.7,0.5501216173171997,5.0219172408105806e-05,99.00534246116877,2.488753396272659,0.48549320101737975,0.001096405744552608,0.41180696412920953,68.46382357180119,0.004734686575829983,0.14199260180443513,0.5234986,1.1840279906988145,74.49008178710938,80.6438043989862
0.029694079695502383,372.18438653564425,0.027699668645858763,142000,0.46999273,1.8119968,0.5222010672092438,0.71,0.5500901415944099,4.1265237086918205e-05,98.98370485752821,2.4880318522453306,0.48559465259313583,0.0011123137474060019,0.41165976226329803,68.48991606384516,0.004672965034842491,0.14988933575898375,0.52364826,1.1825866550207138,74.5985336303711,80.55774965002888
0.03412446397636091,365.8783231658953,0.027879921793937706,144000,0.4690721,1.8019208,0.5221666246652603,0.72,0.5500607565045357,4.355062628746964e-05,98.96170552819967,2.487320202589035,0.48567269667983054,0.001113396763801575,0.41166999861598014,68.51241439580917,0.004616402089595795,0.16605789274722324,0.52392703,1.1826609015464782,74.67262268066406,80.44608666693732
0.03384933979343638,363.33167988586445,0.028090254664421107,146000,0.4681785,1.7921134,0.522139136493206,0.73,0.5500295981764793,4.624474240699783e-05,98.93889855593443,2.48647198677063,0.48575469180941583,0.0011318184137344347,0.411668586730957,68.53715796023607,0.00451616058126092,0.17715744654834326,0.5242625,1.1822680115699769,74.74496459960938,80.31220150088507
0.03100626774039112,357.12969572448696,0.027917757511138886,148000,0.46727222,1.7823551,0.5221046730875969,0.74,0.5499987095594406,5.603930549114011e-05,98.91094416379927,2.4857463419437407,0.4858198180794716,0.0011216832399368307,0.41118451952934265,68.49371530115604,0.004547021351754665,0.18496855565905618,0.52458274,1.1811966747045517,74.91078186035156,80.15288666216657
0.031490158253000056,357.6538181762688,0.025988468527793872,150000,0.4663269,1.7722236,0.5220721617341042,0.75,0.5499752283096313,0.00010934806778095663,98.88545628637075,2.4849403262138368,0.48591481894254684,0.0010728188753128017,0.4105175420641899,68.18129327148199,0.004661396145820618,0.18485790728777665,0.52489215,1.1747180581092838,75.22675323486328,79.96694056380254
0.025847997523960654,351.7963886260994,0.026217268228530887,152000,0.46536186,1.7618316,0.5220418736338616,0.76,0.5499450072646141,4.194579378236085e-05,98.8605886697769,2.4841882824897765,0.4860187366604805,0.0010755217075347936,0.4063056528568268,67.90124513208866,0.004422448575496674,0.18061363931000204,0.5251392,1.1298389494419099,75.64652252197266,79.78280039046976
0.01705447583249773,346.1025764160152,0.02653939795494081,154000,0.46441698,1.7515925,0.5220119416713714,0.77,0.5499228537082672,5.431105091702193e-05,98.83382804691792,2.483433961868286,0.4861111015081406,0.0010822798013687132,0.40305656343698504,67.54467338323593,0.004604300484061241,0.1723537161275745,0.5253463,1.0883415043354034,76.07182312011719,79.59440120960127
0.015798963713692472,343.792273315429,0.02617346608638764,156000,0.4635107,1.7417824,0.5219832673668862,0.78,0.5498988538980484,4.339122460805811e-05,98.81265722215176,2.4826439678668977,0.4862218968570232,0.001078744769096371,0.4024296686053276,67.51676499843597,0.004482608754187822,0.15056114278733707,0.52548283,1.0836780279874803,76.5125961303711,79.42078641303542
