eval/D_high,eval/sd_mean,eval/R_mean,train/epoch,train/time,train/pde_loss,eval/sd_high,eval/R_high,eval/D_low,eval/sd_low,eval/D_mean,train/mse,train/progress,eval/ci_range,eval/R_low,train/sol_loss,train/theta_loss,train/gls_loss,train/callback_time
0.017057350557297467,11.894588359032891,0.619537,34000,0.02029465866088864,0.05099969340907387,13.059572200290859,0.6503393724560738,0.008743853424675763,10.297819855622947,0.011869469,0.001971703488379717,0.17,92.41490173339844,0.5571611821651459,0.3503533541113144,0.00045786911505274475,184.53901482391348,0.0010217518806457486
0.017022563517093657,12.087285683723167,0.6233402,36000,0.020460881233215326,0.04768911705352382,13.930952525697649,0.6509832590818405,0.00820862501859665,10.326923476532102,0.011431652,0.0019437262089923024,0.18,89.93048858642578,0.5611122742295265,0.3344001635909079,0.0004366473003756255,178.13992250823924,0.0010284373760223373
0.01699521215632558,12.466550932007117,0.6264555,38000,0.02072203254699713,0.03947986042080462,16.33498105220496,0.6521333619952202,0.007714374468196184,10.374972317367792,0.011033294,0.0019455752335488796,0.19,87.3919906616211,0.5638646215200425,0.31299868021905436,0.00037527934182435274,172.85903740692154,0.0010362190008163452
0.016964685730636118,13.033543037017807,0.62851185,40000,0.020654735922813427,0.038060044564772376,18.518242985010147,0.6520541369915008,0.007339193532243371,10.420088283717632,0.010673337,0.0019458698807284236,0.2,85.39373016357422,0.5661336973309516,0.30012347781658033,0.0002989626955240965,170.3347195816043,0.0010311853885650675
0.016917715081945058,13.618280816950243,0.6292888,42000,0.02062174761295315,0.03334236788982526,20.11180929839611,0.6519866660237312,0.006973241944797337,10.467360797338188,0.010344489,0.0018496988341212273,0.21,83.69671630859375,0.5683238118886947,0.28006933352351226,0.0003007505729328841,165.5236867675781,0.0010268069505691498
0.016841388214379544,14.328275745695768,0.62895507,44000,0.020539617538452168,0.026741018584463757,22.779435105621808,0.6519362434744835,0.006773816118948161,10.512042581103742,0.010049371,0.001825783052481711,0.22,82.05626678466797,0.5698110967874527,0.2524584896415464,0.00030527522903867066,161.50101895904513,0.0010235550403594972
0.016791622480377553,15.193165014605396,0.6276359,46000,0.020368963003158554,0.024068992748158047,25.98102311603725,0.6518752962350846,0.006717024499084801,10.580794722773135,0.009795037,0.0018272981978952885,0.23,80.597900390625,0.5712178453803063,0.22945025936514177,0.0002641229657456279,160.0272568359379,0.001017303228378301
0.016757055465132,15.910734790942765,0.6254435,48000,0.020366442441940323,0.030856145503232204,25.993931852281094,0.6518140524625778,0.006459594331681728,10.653103119693696,0.009559459,0.0017579887062311172,0.24,79.42406463623047,0.572428497672081,0.2316448191180825,0.00025956047466024756,155.2985429306024,0.0010136548280715975
0.016711381589993836,16.491542562190443,0.6227093,50000,0.020322241067886295,0.028755935359746198,25.9897087700665,0.6517582967877388,0.006288406986277551,10.685173701494932,0.009343219,0.0017333101714029908,0.25,78.20645141601562,0.5735265567898751,0.22728842467069632,0.0002338369667995721,150.78852751922614,0.0010109709501266463
0.01666359663940966,16.957211446395377,0.61935616,52000,0.02047198140621184,0.023608591554220796,25.981900095939636,0.6517179295420646,0.005921779898926616,10.744384862482548,0.00913127,0.001912289415486157,0.26,77.02191162109375,0.5641427576541901,0.2262913385406136,0.00022147956769913435,146.97565820312545,0.0010124777555465707
0.016603419743478297,17.393925637691556,0.61573714,54000,0.02040828216075895,0.021478223549434905,25.974991265684366,0.6516738504171371,0.005587025952991098,10.79750801436603,0.008925131,0.001706560025922954,0.27,75.87097930908203,0.5560152128338813,0.21854251896589966,0.0002396724303252995,144.4224703216551,0.0010110473632812475
0.01654266817495227,17.877525352950517,0.6121158,56000,0.0206996363401413,0.02448328098841016,26.267495937645435,0.6516381174325943,0.00538596857804805,10.86870760191232,0.008728151,0.001680153887718916,0.28,74.8746566772461,0.5501685544848443,0.21229586882889218,0.0002595949044916779,143.90111240386963,0.0010237842798233017
0.016485480032861235,18.294130167017055,0.60837823,58000,0.020699111342430146,0.023758553642081078,26.33727532811463,0.651590234041214,0.005099569924641401,10.938623524270952,0.0085378615,0.0016904602525755763,0.29,73.86143493652344,0.5398760199546814,0.20776881325989924,0.0002128339110640809,142.67501473999016,0.00102429676055908
0.016433056024834518,18.748105226573536,0.60458225,60000,0.020647688508033675,0.02262565702642314,27.347520319744945,0.6515625819563866,0.004956593969836831,10.996173857711256,0.008359076,0.0016612764447927475,0.3,72.97761535644531,0.5324654296040535,0.19964854872971777,0.0002092650975100696,143.57407743835446,0.0010221883058547955
0.016368526220321658,19.15474396626953,0.6009093,62000,0.020578663825988764,0.01909690806991421,27.421345794573426,0.6515216961503029,0.004865908424835652,11.067846650257707,0.008192414,0.0018523086328059435,0.31,72.16239166259766,0.5277953386306763,0.2011958589404823,0.0001998217194341123,141.52417308044403,0.0010208568572998011
0.0163207511883229,19.57005237438716,0.5972425,64000,0.02073256468772888,0.017936868833028825,28.01470342092216,0.6514837309718132,0.004636466526426375,11.12115103751421,0.008030015,0.0017127508763223886,0.32,71.41095733642578,0.520335453748703,0.19022543148696375,0.00019543993403203785,140.32701396179166,0.0010250893831253043
0.01627925434149802,20.049885990968704,0.5934928,66000,0.02056484532356264,0.01676952876115685,30.619669659063224,0.6514380142092705,0.0044403437990695235,11.186116910539567,0.007872694,0.0016793935792520642,0.33,70.67371368408203,0.5126295030117035,0.1755028236955409,0.00017278781160712242,142.54128988647446,0.0010177108049392735
0.016231910930946468,20.545062523936696,0.5898352,68000,0.02063493096828463,0.014528761697350987,31.725741364061832,0.6513919129967689,0.0041749133495613934,11.235601780936122,0.007717907,0.0017202169401571155,0.34,70.1483154296875,0.5058819517493248,0.16166265866160362,0.0001628388126846403,145.37106358337442,0.0010198162794113153
0.01619090964086354,21.02583857787773,0.58659494,70000,0.020568291544914272,0.01539393642067445,32.63962343335152,0.6513456910848617,0.003916689928155392,11.24909040518105,0.007565161,0.0016698731342330575,0.35,69.43485260009766,0.5058572173118592,0.14823547720909097,0.0001854675792856142,141.91097870636008,0.0010206836462020865
0.01612404426559806,21.43918411532202,0.58380526,72000,0.02045379185676577,0.013498977953451693,32.57877929136158,0.6513052195310592,0.0037673383485525846,11.256930534727871,0.007418718,0.0016739944694563746,0.36,68.67127227783203,0.5058894574642181,0.1399236487038428,0.00017667928477749228,139.3034396057133,0.0010196062326431295
0.016064154356718065,21.854434118899345,0.5815188,74000,0.020471914291381853,0.01319418557093014,32.85280875861645,0.6512680768966674,0.003730701096355915,11.265102587640285,0.0072813076,0.0016416017897427082,0.37,67.78446197509766,0.5059157729148864,0.12586874442920026,0.00019263288413640112,138.41251950073203,0.0010196136236190795
0.015985627518966795,22.187012920704937,0.57924,76000,0.020525116920471147,0.009424143663723948,32.8456518240273,0.6512339770793915,0.0035557373019400986,11.272280849516392,0.007147485,0.0015849265037104487,0.38,66.96353912353516,0.5059435158967972,0.1277245943881568,0.00018664826347958297,135.2799327087405,0.0010193227529525805
0.015898912772536286,22.513878211073962,0.57690096,78000,0.02047314095497127,0.012056413242476981,32.83823421224952,0.6512113898992539,0.003512801468605176,11.277393787167966,0.007022161,0.001574304886162281,0.39,65.98049926757812,0.5059824407100677,0.12804017011821292,0.00018859500414691865,134.28836071777374,0.0010177536010742205
0.015813653171062474,22.7921415968022,0.5747402,80000,0.02049302625656128,0.01632025612657892,32.83079108223319,0.6511771708726883,0.0035034483531489967,11.283786967396736,0.0069050146,0.001588728977367282,0.4,65.0884780883789,0.5060218960046768,0.13686454509198712,0.00018246198305860162,135.96664155578634,0.001018066048622136
0.015722927590832117,23.02763972730346,0.5727035,82000,0.020428752064704944,0.01622992009250454,32.8254452906549,0.6511464282870293,0.003455827647121623,11.289079650305212,0.0067922445,0.0016119512729346752,0.41,64.22461700439453,0.5060561895370483,0.1392619663253429,0.00016721838619560003,136.71765322875962,0.0010159088373184247
0.015634498605504633,23.232597673268174,0.57066995,84000,0.020402368187904408,0.014430147127713996,32.81968832015991,0.6511151820421219,0.0033240426564589143,11.294261552393436,0.00668355,0.0016230684705078602,0.42,63.56871032714844,0.5061021238565445,0.1389434063732623,0.0001574150228407234,138.5149688796997,0.0010138164758682286
0.015586503222584725,23.427306266797874,0.5687294,86000,0.020351587295532207,0.015976107240305324,32.81484302133322,0.6510827586054801,0.0032544620393309743,11.300702951848507,0.0065772636,0.0016282344004139304,0.43,63.121952056884766,0.5058907821774483,0.13456872182339358,0.00018577971786726266,138.4985405578615,0.001013458609580994
0.0155245968606323,23.599264996660434,0.5668874,88000,0.020393712162971457,0.014063221368473017,32.80977690592408,0.6510443836450577,0.003038654080592096,11.30738912615925,0.0064716158,0.0016044849762693048,0.44,62.79384231567383,0.5056066453456879,0.13680009144544591,0.00019071287533733994,137.3392120513925,0.0010173175334930436
0.015470573026686892,23.784248280059547,0.5651301,90000,0.02044541478157043,0.013437241274048552,32.8023268841207,0.6510162428021431,0.002878167381277308,11.3113047555089,0.006368056,0.0015400625998154283,0.45,62.47712707519531,0.5049855545163154,0.1323476866930724,0.00015145317593123764,137.14813328552276,0.0010176981687545757
0.01541453907266258,23.97274523475466,0.56347084,92000,0.020419997334480286,0.012536699751857658,32.79632227495313,0.6509832367300987,0.0028033423819579183,11.316596320830286,0.0062680594,0.0015448906924575567,0.46,62.09440994262695,0.5047385677695274,0.12751995513588188,0.0001497904013376683,135.73840100860644,0.001012855052947992
0.015363728301599619,24.16542454266518,0.5618986,94000,0.020473528385162358,0.012199930523056533,32.78902247548103,0.650961472094059,0.00269579776795581,11.321934591978788,0.0061699543,0.001618826063349843,0.47,61.697715759277344,0.5046770468354225,0.12196099997684356,0.00019012816483154893,136.96024179839998,0.0010114161968231192
0.015306164440698915,24.402718101101193,0.560478,96000,0.020385155797004697,0.015273400019854236,33.010401111096144,0.6509418517351151,0.002585115167312324,11.327476566657424,0.006074546,0.0016767415218055248,0.48,61.58745193481445,0.5046962469816207,0.11611649412289277,0.00014443711552303284,139.94060337066654,0.0010067118406295802
0.015239467192441219,24.609580076048868,0.55914307,98000,0.02049905669689182,0.017892520830966523,33.10674196109176,0.6509186089038849,0.0025197705719619988,11.33282866794616,0.005983159,0.0015519625740125775,0.49,61.584712982177734,0.5047138899564743,0.12196158410608758,0.00012727097782772034,140.37119249725282,0.0010121892690658585
0.015160084399394685,24.804575647984166,0.5579488,100000,0.02063993501663208,0.01596218174975367,33.08903565630317,0.6508927419781685,0.002487754670437425,11.338369501754642,0.005894578,0.0015368645545095205,0.5,61.5436897277832,0.504730324447155,0.11720643107965574,0.00013966455298941582,138.5434866027833,0.001016268730163574
0.015053670061752194,24.986573445372194,0.5567561,102000,0.020521144032478317,0.0112150443873834,33.071957901120186,0.6508747100830078,0.002385189791675657,11.34278210811317,0.0058075218,0.0015030780341476202,0.51,61.47321319580078,0.5047452911734581,0.11414173761010192,0.00012450621579773724,136.7762621078494,0.0010116181373596253
0.014984147809445857,25.14702891005159,0.5555465,104000,0.020591849446296724,0.00856344826053825,33.06149244308472,0.6508421480655671,0.002256601885892451,11.345890839584172,0.005721458,0.0014843399403616786,0.52,61.25236511230469,0.5046979725360871,0.11101722498238104,0.00012696754129137844,134.51155406188943,0.0010160298347473117
0.014920018333941694,25.29804241121205,0.5543229,106000,0.02058047425746922,0.01370872542890718,33.05319854989648,0.6508168607950211,0.002125620096921921,11.349393846467137,0.0056358357,0.0014746016822755337,0.53,61.067264556884766,0.5035768613219261,0.11344310345873224,0.0001223800500156358,133.25858690643307,0.0010174324512481707
0.01483890486415475,25.42524376667147,0.5531171,108000,0.02063329553604128,0.013574332562042386,33.04242771118879,0.6507887512445449,0.0019815167936030774,11.354453582316637,0.005551394,0.001455566263757646,0.54,60.96693420410156,0.5023924663662911,0.1209532293491063,0.00012716070341411978,130.85430944061272,0.0010161824226379396
0.01478065517731009,25.552361283378882,0.55197555,110000,0.020711083292961126,0.016312156623229327,33.03478714078665,0.6507637068629265,0.00188097232603468,11.358263716101646,0.005468178,0.0014372342266142368,0.55,60.99299621582031,0.5014955997467041,0.11439799131453021,0.00013200803368818015,129.86473100662175,0.0010186876058578482
0.014700742065906519,25.656883903586753,0.5508964,112000,0.02067148554325103,0.015223049427382613,33.029456064105034,0.650739674270153,0.001768938548048027,11.363005777820945,0.0053866045,0.0014051009202376008,0.56,61.01472473144531,0.50138418674469,0.1149093607701362,0.00012784285354427993,126.57487910079968,0.0010157648324966445
0.01463435308542102,25.737445326353562,0.54983145,114000,0.020616185069084136,0.016575447393348413,33.02207626402378,0.6507052257657051,0.0016880115115782246,11.366694839671254,0.005305998,0.0013721090508624911,0.57,60.948638916015625,0.5009919941425324,0.11357197960466164,0.00013757556735072285,123.15765172576918,0.001015156030654906
0.014563272846862667,25.79187473389902,0.5488347,116000,0.02054117667675018,0.02244675662438383,33.01470456644893,0.6506731107831001,0.001555175328394398,11.370361526496708,0.0052264025,0.0013225098373368382,0.58,60.898948669433594,0.5008505567908287,0.1149928793720902,0.00013711101200897247,118.74204810714754,0.0010174052715301546
0.014492304599843903,25.823460179903755,0.5478863,118000,0.02057705652713776,0.022121836609672724,33.010571636259556,0.6506389006972313,0.001457991311326623,11.373159452341497,0.0051481007,0.0013344137696549296,0.59,60.85480499267578,0.5008274912834167,0.1131647661402821,0.0001328029320575297,116.63889496994004,0.0010126717090606647
0.014420882426202295,25.865198051324114,0.5469518,120000,0.020461159706115662,0.016166278836783,33.007678296417,0.6505974024534226,0.0013661101926118135,11.376293189823627,0.00507105,0.0013019212055951357,0.6,60.76707077026367,0.5007458925247192,0.10411524729430666,0.00012645368406083435,114.87648740768434,0.001013845801353455
0.014347161888144902,25.918551072870912,0.5460037,122000,0.020627385377883903,0.017552756374468997,33.005413226783276,0.6505573645234108,0.0012809723732061685,11.378506710752845,0.0049958965,0.0013078483752906322,0.61,60.636993408203125,0.5002791285514832,0.10049627862870707,0.0001006351230898872,113.55496249771143,0.0010184925794601413
0.014293263200670465,25.9702446595497,0.5450687,124000,0.02075758862495422,0.01809384551527914,33.00231480970979,0.6505280137062073,0.001230861886870116,11.381187033839524,0.0049223546,0.0013212639605626464,0.62,60.53226852416992,0.49830230697989464,0.10196939295157789,0.00011103462747996673,113.57603157424933,0.0010199135541915905
0.01423858313355594,26.01111321505335,0.5441433,126000,0.02071318411827085,0.01949591373535805,32.99749959260225,0.6504971385002136,0.0011610256362473593,11.383056081831455,0.004850442,0.0013171718455851078,0.63,60.45985412597656,0.4968675933778286,0.1078966907113788,0.00011792618897743523,112.11449945831265,0.001018944501876832
0.014182499959133555,26.05600421769648,0.5431954,128000,0.020623806118965148,0.015507383869495264,32.98570178449154,0.6504623323678971,0.0011044461774872617,11.385178985074162,0.0047804406,0.001232174807228148,0.64,60.399478912353516,0.4957868106663227,0.10698723502829695,0.00010108687274623662,108.43321953964245,0.0010194234848022474
0.014145365171134471,26.071883752696554,0.5422411,130000,0.0206172803640365,0.021261905343737352,32.97272687777877,0.6504302933812142,0.0010673189361114054,11.387173272669315,0.0047122696,0.0012371110497042537,0.65,60.34421920776367,0.4919347561895847,0.11744625159353027,0.00017449574079364538,105.06824472808836,0.0010209910869598412
0.014092801301740107,26.07616510454266,0.5413605,132000,0.020612226128578198,0.026538280586944907,32.96059472486377,0.6503983587026596,0.0010265107906889171,11.389504559338093,0.004645775,0.0011558335972949862,0.66,60.397151947021484,0.49171519577503203,0.11989744021370988,9.660031355451792e-05,103.30105548095726,0.0010221203565597557
0.01406145407818257,26.08447859134819,0.5405035,134000,0.020655177712440458,0.02057426381483679,32.946312706917524,0.6503711968660355,0.0009854907926637678,11.391504551284015,0.004580694,0.0011218762956559658,0.67,60.451316833496094,0.4915410548448563,0.11089992807060474,0.00010027133248513564,100.23755036163342,0.0010264284610748272
0.014033168251626194,26.090961257116227,0.5396131,136000,0.020699880599975497,0.018094001828227162,32.938921079039574,0.6503400802612305,0.0009330431421403773,11.39373171608895,0.0045171473,0.0012656161561608315,0.68,60.53437805175781,0.4907141998410225,0.10780817192420372,0.00011947012535529211,99.45211609649644,0.0010245027542114262
0.013968166615813963,26.085670629981905,0.5387168,138000,0.020649060249328558,0.021097019765758864,32.92683670297265,0.6503120183944702,0.000896635340177454,11.395823862403631,0.0044552204,0.0010965170804411173,0.69,60.71508026123047,0.48861038088798525,0.11307368304207945,0.00010100840154336765,97.45361927032454,0.001025239944458009
0.013908042805269345,26.077739423971313,0.53785604,140000,0.02065679717063903,0.02069401388545523,32.91412265971303,0.6502786874771118,0.0008620336302556098,11.397742247208953,0.004395231,0.0011295274598523974,0.7,60.79757308959961,0.48722639605402945,0.10765548276901252,0.00010581132664810866,94.65811983489986,0.0010248095989227244
0.013842442934401317,26.0704073076228,0.5370024,142000,0.02060804903507236,0.015439819884020798,32.904672622680664,0.6502497270703316,0.0008560715257772244,11.399724474176764,0.0043369727,0.0010634481441229582,0.71,60.83315658569336,0.486636771261692,0.10501162593439213,0.00010407889931229874,92.71830772018413,0.0010265506505966226
0.013802236435003579,26.038219494887837,0.53617525,144000,0.020865791082382235,0.011590233184630035,32.896783761680126,0.6502206474542618,0.0008403494110098108,11.401563487015665,0.0042804372,0.0010397272417321801,0.72,60.85828399658203,0.485944564640522,0.10709280997887245,0.00010592280887067318,90.81934597778313,0.0010310503244399998
0.013737296801991759,25.994885571145762,0.5353743,146000,0.020940070509910563,0.011475071876659046,32.889539282768965,0.6501907214522362,0.0008319650471094065,11.403181380592287,0.004225499,0.0010295291431248188,0.73,60.848690032958984,0.48571032136678693,0.10656073598563684,9.948648221325129e-05,89.47063589477519,0.001038006663322448
0.013694666838273403,25.955185660532152,0.5345822,148000,0.021016333937644908,0.01024730513803657,32.884194515645504,0.6501687914133072,0.00082180940953549,11.405592667870224,0.0041718814,0.0010211733169853687,0.74,60.80087661743164,0.485263754427433,0.10742099829763166,9.980091999750584e-05,88.99483604812583,0.0010343420505523656
0.013649067003279912,25.906226970592083,0.533824,150000,0.020995192766189573,0.012229424139251958,32.87984998896718,0.6501430988311767,0.0007986986311152577,11.407724698074162,0.004119469,0.0011523304274305701,0.75,60.75767517089844,0.4851082250475883,0.11167859880998755,0.00012497323041316122,89.07468762588483,0.0010336387157440195
0.013602065714076158,25.84922379878293,0.5330816,152000,0.0210101068019867,0.01279966938972943,32.87671599537134,0.6501140683889389,0.0007681517134187743,11.410314589738846,0.0040685055,0.0010054493322968483,0.76,60.717506408691406,0.48496934175491335,0.11062950753048083,9.730531746754423e-05,88.41199111557012,0.0010349955558776897
0.01356447250582277,25.80189825959309,0.5323097,154000,0.02090241682529452,0.011157086091116054,32.87148615345359,0.6500893488526345,0.0007562343336758204,11.412986414507031,0.004019005,0.00100656074937433,0.77,60.655216217041016,0.4845442123711109,0.10780637690797461,8.918157982407138e-05,86.93018503570569,0.0010315361022949223
0.01351272161118686,25.758273246526883,0.53154796,156000,0.020907309770584068,0.010712140622665157,32.86666925996542,0.6500656023621559,0.0007532491334131918,11.415196303278208,0.0039709,0.0011581148719415069,0.78,60.61445236206055,0.4817261077463627,0.11040582862496374,9.93634675978683e-05,86.22001288986193,0.001034298062324524
0.013465894572436809,25.718198900563184,0.5307723,158000,0.020923077106475826,0.012877276549581491,32.85922585055232,0.6500381276011467,0.0007489377414458432,11.418360308744013,0.0039240634,0.0009973194682970643,0.79,60.58521270751953,0.4810799859464169,0.10977653245627883,8.074489596765488e-05,86.41806930160514,0.0010305529832839954
0.013420290313661098,25.681362878032296,0.53001195,160000,0.020999811410903915,0.01356455400108825,32.853428926318884,0.6500163093209267,0.0007422241033054888,11.421761731617153,0.0038783853,0.0009671269217506051,0.8,60.54439926147461,0.4782543957233429,0.1115663986094296,9.183783549815416e-05,85.24562151718129,0.0010373779535293557
0.013383873598650098,25.63993197328634,0.5291858,162000,0.021003978610038755,0.011409310361370448,32.84690668806434,0.6499950364232063,0.0007321739409235306,11.424636538140476,0.0038337419,0.0009645570535212755,0.81,60.473934173583984,0.4777458794414997,0.11075695637986084,8.808023267192766e-05,84.28641062545772,0.0010399701595306444
0.013344005704857408,25.598547273296088,0.5283112,164000,0.021050121784210132,0.008508217465947404,32.84012293443084,0.6499711394309997,0.0007132894563255832,11.42705709207803,0.003790115,0.000950142159126699,0.82,60.380943298339844,0.4738358721137047,0.11077706118673102,8.86386405909434e-05,83.1046438941953,0.0010419189929962128
0.013288902281783513,25.5492947971359,0.5274077,166000,0.021040368556976306,0.010272736178012576,32.83343520015478,0.6499508619308472,0.0006982130405958741,11.430141772143543,0.0037474341,0.000941322767175734,0.83,60.297813415527344,0.4672417022287846,0.11145179459452605,9.166447853203863e-05,82.35638784790045,0.001037728548049928
0.013248411822132756,25.506705221864774,0.5264776,168000,0.020977418422698922,0.00955474860151297,32.82953817397356,0.6499245166778564,0.0006796963149099611,11.433110502548516,0.003705747,0.0009459875873290002,0.84,60.20915603637695,0.4637277290225029,0.10396805444732311,8.528368198312819e-05,82.31706128692637,0.0010362126827240018
0.013199732708744704,25.469359286470958,0.5255723,170000,0.020936329841613827,0.010652113678399496,32.82651696354151,0.6499033018946647,0.0006684054707875476,11.436813324689865,0.0036649385,0.0009448656346648932,0.85,60.11834716796875,0.4599164120852947,0.1005102682374419,8.031012839637697e-05,82.3955450935364,0.0010340747833251962
0.0131519679678604,25.43567065521462,0.5246625,172000,0.020904071331024093,0.012670149805955568,32.82346250489354,0.6498832747340202,0.000653961964417249,11.43952019046992,0.0036249638,0.0009490682277828455,0.86,60.05449676513672,0.4584413394331932,0.09802717714011681,8.023231930565089e-05,82.66261300277728,0.0010389319658279407
0.0131022875662893,25.41644014748926,0.5236808,174000,0.020834296584129313,0.014291137784486662,32.81987085938454,0.6498572364449501,0.0006350393756292761,11.44404336810112,0.0035857707,0.0009857576806098223,0.87,60.0418586730957,0.4577511839568615,0.09362129200622459,7.572866161353886e-05,84.32856287002569,0.0010353900194168045
0.01308324704878032,25.40184116558745,0.5226698,176000,0.020796807765960688,0.013443556074518718,32.81671488657594,0.6498307019472123,0.0006167320956592448,11.448539234697819,0.0035472212,0.0009721028036437929,0.88,60.03392791748047,0.4530306212604046,0.09605069305002681,7.397847366519272e-05,84.62545808410654,0.0010330088138580272
0.013056196901015936,25.384336180943713,0.52165025,178000,0.020863825201988206,0.015053089198423547,32.81348431482911,0.6498026430606842,0.0005944164091488347,11.451622238382697,0.0035092523,0.0010270812781527638,0.89,60.06354904174805,0.4456028029322624,0.09587431047484288,0.00011936163355130702,85.06222790527387,0.0010361875295639032
0.013025154662318522,25.37096768640331,0.52063215,180000,0.02099388432502744,0.014599134227493794,32.80977690592408,0.6497722357511521,0.0005614301349851303,11.456506419926882,0.0034720767,0.0009828525362536311,0.9,60.09774398803711,0.44402251690626143,0.09212555185705432,8.524120494257659e-05,85.3659981689452,0.0010411472320556606
