eval/M_high,train/gls_loss,train/theta_loss,train/sol_loss,eval/D_low,eval/D_mean,eval/M_mean,train/pde_loss,eval/R_mean,eval/R_high,eval/M_low,eval/R_low,train/progress,train/mse,train/callback_time,eval/sd_low,eval/D_high,train/time,eval/sd_high,eval/ci_range,eval/sd_mean,train/epoch
0.6328454643487931,244.97315243530286,0.0009606316452845931,0.48667854252457554,2.462312412261963,2.9180517,0.61210376,0.11240692635905,0.42739293,0.44536279812455176,0.592555046081543,0.41119019240140914,0.12,0.0027935891412198544,0.0009698143005371088,15.48177890945226,3.4785326600074766,0.02460417497158045,18.06970746256411,54.00087356567383,16.079161426285282,24000
0.6318989783525467,228.07733850097628,0.0007726153708063066,0.4159376878440378,2.1942780673503877,2.7108564,0.6029345,0.076718978402205,0.4208522,0.4447042539715767,0.5800163328647614,0.40299142599105836,0.13,0.0026130201295018196,0.0009799926280975341,15.505662048235536,3.4681483149528503,0.024640412211418158,23.788272589445114,50.70233154296875,17.82833580346778,26000
0.6313077270984649,222.4800950622556,0.0006257192580960691,0.37282319045066764,1.9836926341056824,2.550846,0.59621763,0.06632657064823433,0.415649,0.4439905799925327,0.5725963026285171,0.39748487547039985,0.14,0.0025253044441342354,0.000988962054252626,15.51980150397867,3.45349503159523,0.02488965463638312,27.685580495744944,49.0986328125,19.89957465894986,28000
0.6306186825037002,214.80721226501555,0.0008004995761439204,0.34276571092009517,1.8057223439216614,2.4159062,0.5905597,0.06490573547221751,0.4119939,0.44342080056667327,0.5653007984161377,0.3945493586361408,0.15,0.002482169307768345,0.0009906882047653247,15.531261265277863,3.433916300535202,0.02489308166503892,28.567711682990193,48.40854263305664,21.54088146770373,30000
0.6299120083451271,207.3722570419305,0.0039984299801290035,0.32044239686429615,1.6375902086496352,2.2971878,0.5854309,0.061785431867000036,0.408794,0.44296305552124976,0.5571781069040298,0.38883541971445085,0.16,0.002745717065408826,0.0009923484325408912,15.54427093360573,3.4058706939220427,0.02473562645912177,29.46441569365561,48.488250732421875,22.760830445292715,32000
0.6293161094188691,202.48577554321264,0.0005008364096283913,0.2899482370167976,1.4727668702602386,2.1868985,0.580904,0.04436910778982567,0.40519002,0.44244052842259407,0.5526731520891189,0.380413369089365,0.17,0.0023877250496298075,0.0010036044120788584,15.556702227331698,3.3883389532566066,0.025071751475334095,31.453673541545868,48.20649337768555,23.789920351933688,34000
0.6286826446652413,200.60161341857872,0.00043444588663987815,0.24783330354094543,1.375773936510086,2.0888736,0.5773777,0.03226251799403697,0.40146312,0.4420496627688408,0.5521601125597954,0.3719283305108547,0.18,0.00236723106354475,0.0010199421644210814,15.571958594955504,3.370644950866699,0.02525205242633821,34.967161156237125,47.59747314453125,25.02371937414864,36000
0.6281999900937081,198.68306935882586,0.0003890965599566698,0.2121901293769477,1.2878964096307755,2.0026793,0.5745712,0.023665350442519478,0.3976969,0.44147667661309237,0.5514313310384751,0.3667454198002815,0.19,0.0023895688354969025,0.0010168634653091439,15.58256633579731,3.3424699187278746,0.02520697581768045,38.166018389165394,46.88340377807617,26.35337854554463,38000
0.6275760427117347,199.23741003417933,0.00037624279502779245,0.20231302225589737,1.2035941123962401,1.9252787,0.5720362,0.020699810544727342,0.394954,0.44099098443984985,0.547338430583477,0.3668409176170826,0.2,0.00234850961714983,0.001023800373077391,15.59224114753306,3.336045920848846,0.025031372427940367,39.49883375316858,46.67687225341797,27.646683019259946,40000
0.6270598277449608,192.14104261779823,0.00041327212238684297,0.18909660773724274,1.1050282388925552,1.8529305,0.5692997,0.02196578693133779,0.39275172,0.44063683822751043,0.53975530564785,0.3669112861156464,0.21,0.0022923066280782223,0.0010262842178344735,15.602046810090542,3.3168671369552607,0.025006889343261767,39.4854704849422,46.35295486450195,28.64225501368161,42000
0.6265967950224877,190.33681374359128,0.0003900104493368417,0.1744736016243701,1.0001119315624236,1.7838029,0.56636924,0.015956725237192607,0.39139387,0.44018156975507733,0.5322902098298072,0.3669814832508564,0.22,0.0022844963241368532,0.00102761268615723,15.61195831745863,3.307103246450424,0.025083957791328403,39.467893913388245,45.87092208862305,29.40646651297963,44000
0.6260472029447556,187.74772646331738,0.0003356037486810237,0.16933953358233006,0.9102059945464134,1.7178323,0.5630717,0.018300880621769478,0.3899862,0.4398209422826767,0.5214745059609414,0.36701424047350883,0.23,0.002544218674302101,0.0010296677350997883,15.620295889675617,3.2918927431106564,0.02516772639751434,39.441091008484364,45.24087142944336,30.029281536296295,46000
0.6255914539098739,188.5600491561886,0.0004939978243783116,0.15428064770996688,0.8246474817395211,1.6548934,0.5594192,0.019359139641164886,0.38842136,0.43938248157501214,0.510889096558094,0.36652188673615455,0.24,0.0022936395835131407,0.001018238902091981,15.629837475717068,3.269854778051375,0.025134443640708964,39.41254038363695,45.06211853027344,30.625745133796176,48000
0.6251678094267845,187.01765607452342,0.00036423015990294516,0.13141759075596895,0.7630594715476036,1.5959475,0.55595183,0.016829397510038698,0.38662153,0.4389735728502273,0.5065123781561851,0.3611802332103252,0.25,0.0022648670710623264,0.001006288886070253,15.64025729894638,3.2435018241405484,0.02488395059108728,39.83883103355765,44.93103790283203,31.218871018073212,50000
0.6246468022465705,186.3386929397587,0.0007374330307357013,0.127975991260261,0.7165617614984512,1.5412545,0.5527474,0.0212989995819516,0.38440832,0.43863828033208846,0.5044745057821274,0.3501262955367565,0.26,0.0023030510637909174,0.0010024821758270247,15.65141691826284,3.229777383804321,0.02491223299503325,40.17111258581281,45.16123580932617,31.764187224238412,52000
0.624187296628952,181.70180181121893,0.0003032550448551774,0.12732981351390468,0.6874258056282997,1.4911238,0.5498426,0.024585448570782348,0.38256538,0.438207595795393,0.5028959348797798,0.3501844950020313,0.27,0.002214625012129545,0.0009946796894073474,15.66190030425787,3.2114392220973977,0.0246751378774643,40.21244551986456,45.29775619506836,32.23293788186,54000
0.6234383866190911,180.24919558715817,0.00028851249953731894,0.12807454709336166,0.6630095899105072,1.4451267,0.54709166,0.020932267521158798,0.38087538,0.4376693718135357,0.5005577623844146,0.34987967014312743,0.28,0.002174137160181999,0.0010205280780792264,15.673067746683955,3.187968814373017,0.025186189532279933,40.37395799532533,45.596290588378906,32.6752613339211,56000
0.6227433308959008,177.41493721771263,0.0015782210975885391,0.12414089814200988,0.6247077509760857,1.4019934,0.54437274,0.019801004825625544,0.3792381,0.4372737154364586,0.4955836832523346,0.3494169503450394,0.29,0.002201678231358528,0.0010126292705535907,15.68341194652021,3.1791194260120395,0.025149093031883306,40.379755944013596,45.85189437866211,33.04727027783366,58000
0.6222308576107026,177.7809286270146,0.0002861810498870909,0.12231047091633077,0.5816219851374627,1.3609881,0.54155993,0.023356044955085857,0.3773569,0.43682159259915354,0.4875705562531948,0.34085374101996424,0.3,0.002122652716934681,0.0010109344720840468,15.693875029683113,3.166923999786378,0.025129074096679666,40.37773925811052,46.29693603515625,33.3938892749371,60000
0.6216775700449944,172.18893137359674,0.0003395686508156359,0.12961212948337167,0.5483061626553536,1.3222394,0.5387651,0.028322170812869415,0.37598827,0.4364397130906582,0.48290967270731927,0.34101156443357467,0.31,0.00209594564512372,0.0010086811780929573,15.707046538591385,3.154554545879364,0.025051327109336833,40.37463441491127,46.65815353393555,33.65698343056387,62000
0.6211694642901421,170.27465494537302,0.0005997882690280676,0.12942203387618048,0.5221416488289833,1.285795,0.5362575,0.02496910322643825,0.37488163,0.4357405155897141,0.48284886553883555,0.34120224267244337,0.32,0.0021755171474069357,0.0010082095861434924,15.717874327674508,3.138075876235962,0.025115341305732695,40.370398852974176,47.18669128417969,33.8776575631081,64000
0.6206492006778718,168.27567090606703,0.0002771126164589077,0.12770876057073519,0.49722221344709394,1.251358,0.5339386,0.023202183130430085,0.37368962,0.43525061681866645,0.4824697025120258,0.34155715480446813,0.33,0.0020482211839407682,0.0010056234598159795,15.727046132087708,3.1257018864154835,0.024996317267417936,40.36478390917182,47.3604621887207,34.05270493162148,66000
0.620115777850151,167.7888613815305,0.0002907670277636498,0.12107885809242709,0.45942299962043764,1.2182261,0.5316415,0.021524587610620084,0.37248796,0.43471603691577915,0.47954045832157133,0.3417565643787384,0.34,0.0020190023351460695,0.001009438872337342,15.735575277358294,3.098190003633499,0.025138646483421324,40.35693975165486,47.70759582519531,34.23366505251033,68000
0.6196719482541084,164.95176464843797,0.00107036461122334,0.11648378052189946,0.4268882587552071,1.186459,0.5293823,0.01417822609608991,0.37144628,0.4341358423233032,0.4753349259495735,0.3419161200523376,0.35,0.0020452276803553104,0.0010056384801864619,15.744871972128749,3.0908380925655368,0.025092935085296666,40.35011725500226,47.85539627075195,34.37172863440588,70000
0.6192405521869659,168.56734585571286,0.0021049214992672205,0.11172279184684161,0.40481762364506724,1.1562475,0.5272758,0.02009204430051616,0.3703732,0.4336180292069912,0.47453301548957827,0.3416282251477242,0.36,0.0020407973788678646,0.0010114222764968847,15.753262815997005,3.0805057108402254,0.025210637331008822,40.34245181828737,48.075687408447266,34.49795755631147,72000
0.6187362343072892,167.37397035980203,0.00024591831606812775,0.11180190578103068,0.3800134651362896,1.1273086,0.52516025,0.019346613823436217,0.36919233,0.4326910555362702,0.4706299789249897,0.33874195590615275,0.37,0.002007782459259033,0.00100947093963623,15.761126019060612,3.059547650814057,0.025172303318977417,40.334965102374554,48.25974655151367,34.57804894055826,74000
0.6182517617940902,166.95458412170453,0.0017066826112568378,0.10459536647051584,0.35405048727989197,1.0995221,0.52297986,0.013639800688484702,0.3680247,0.43197783902287484,0.4652912333607674,0.33711643144488335,0.38,0.0019748113118112087,0.0010019086599349918,15.768526820465922,3.048631221055985,0.02510950648784637,40.32617183402181,48.42158889770508,34.636763177895254,76000
0.6177193209528923,166.25662209320072,0.00023434431932400912,0.10345974971354031,0.3311772935092449,1.0728737,0.5207386,0.011813648454379285,0.36679372,0.4314288169145584,0.4592555120587349,0.3326460026204586,0.39,0.0019881727639585733,0.001000708580017095,15.775957331061363,3.036572635173799,0.025139324307441698,40.31938314437866,48.679805755615234,34.68349300814664,78000
0.6170507341623307,168.51545800781307,0.0002742918732110411,0.09473621765151606,0.31160908192396164,1.0473633,0.51845974,0.009731044088955969,0.36558267,0.4309181086719036,0.45403789803385736,0.3307792454957962,0.4,0.001984533155336976,0.0010074223279952985,15.784489270299673,3.018860411643982,0.025175272583961537,40.313080325722694,49.011993408203125,34.74979917290621,80000
0.6165909990668297,165.54931729888892,0.00029464642284438014,0.08863987680152037,0.2962195225059986,1.0230085,0.5161024,0.008172259885992385,0.3645219,0.43039658665657043,0.446790262311697,0.33042251542210577,0.41,0.001936969580128789,0.0010106120109558087,15.791051834821701,3.004557466506958,0.025008916020393346,40.30955517664552,49.00094223022461,34.80064208692901,82000
0.6160635739564896,163.21202861785858,0.00022630573948845267,0.0868002191781996,0.2832764878869057,0.99982375,0.51379436,0.005398564113653269,0.36363354,0.42989871650934225,0.44289528727531435,0.33043875396251676,0.42,0.001955455169081688,0.0010117062330246003,15.799855021759868,2.9971842765808105,0.024919308304786676,40.30546694993973,49.06776809692383,34.86690380053187,84000
0.615506561100483,165.303720603943,0.0002357236371608451,0.08706606760993593,0.2771263562142849,0.97785395,0.5115289,0.004038822274305852,0.36263373,0.42942207455635073,0.43968126103281974,0.33003681153059006,0.43,0.0019595667254179716,0.0010106639862060534,15.807294473052025,2.9876211285591125,0.02506245982646937,40.300603955984116,49.22488784790039,34.96419554780886,86000
0.6149794459342955,167.511144775391,0.00026235898258164525,0.08473211085423846,0.2687764436006546,0.95689374,0.50934553,0.00665005381131778,0.36167344,0.4289577789604664,0.43780925422906875,0.3295685887336731,0.44,0.001990328775718808,0.0010035684108734124,15.815766667947173,2.9708522498607635,0.025163219094276452,40.29654758051038,49.460166931152344,35.06733087566681,88000
0.6145395934581755,166.45060073852562,0.00022219287347979844,0.09644974852353333,0.26014773696661,0.9368801,0.50719523,0.004788770990679061,0.36059842,0.4284880653023719,0.4350007899105549,0.3256596878170967,0.45,0.0019731430802494287,0.0010096087455749516,15.822809049859643,2.9522790431976316,0.025187373518943755,40.29185492545366,49.45701599121094,35.128630166407675,90000
0.613931955397129,166.88191138458265,0.00022649034508503973,0.09951722816005343,0.25006243735551836,0.9177157,0.5050542,0.006866374824952815,0.359648,0.4279653407633304,0.431633822619915,0.32491038292646407,0.46,0.0019684149883687496,0.0010173624753952019,15.829563280567527,2.9345283985137915,0.025405554890632568,40.287259966135025,49.507286071777344,35.209118530063684,92000
0.6133706897497176,165.51384044647244,0.00020984609727747738,0.10456415295600882,0.24185000360012054,0.89935464,0.50295115,0.00725656713987701,0.3587052,0.42761102393269534,0.4288590021431446,0.324214968085289,0.47,0.0019646091386675835,0.0010140457153320322,15.836076997220516,2.916806972026824,0.025319153666496296,40.283540450036526,49.65336608886719,35.261547896067135,94000
0.6128037437796593,163.45879768371586,0.00020123006834182888,0.11242603023350205,0.23460417799651623,0.88177603,0.5008549,0.008586804798222129,0.35778618,0.4272378504276274,0.42466406524181366,0.3237022735178471,0.48,0.001929774763993919,0.0010095807313919081,15.841838484629989,2.9033965408802023,0.02530241608619687,40.28010414913297,49.82254409790039,35.32082546224181,96000
0.6121996775269508,161.7206116561888,0.00018055099644698203,0.12112408446148039,0.22669841572642327,0.8648556,0.49881124,0.009780645840102839,0.35702816,0.4269494771957397,0.42263505682349206,0.3237290970981121,0.49,0.0018854237860068679,0.0010029587745666493,15.84808537736535,2.8991126477718354,0.025333229303359968,40.27702361345291,50.04226303100586,35.36265827941064,98000
0.611588655412197,159.13351820373586,0.00018656028260011226,0.12578427381068413,0.2165456485003233,0.8485409,0.49679688,0.00636830790934619,0.35627088,0.42667553573846817,0.4192714147269726,0.323752698302269,0.5,0.0018772826297208667,0.0010008132457733176,15.856215730309486,2.8890634417533874,0.02530029428005215,40.27393376454711,50.30707931518555,35.380134107416964,100000
0.6110312893986701,160.60556716918987,0.00017935631331056356,0.11825219181180016,0.208602474629879,0.8328566,0.49481106,0.01049863428453681,0.3555683,0.42641592994332306,0.41696484610438345,0.32377120330929754,0.51,0.0019088538829237223,0.001001094937324524,15.864967089146376,2.8720754384994502,0.02527316522598268,40.271607507020235,50.5229377746582,35.40528427760639,102000
0.6105988502502441,162.21684965515078,0.00016872359265107661,0.12002978598326454,0.20329937376081944,0.8178049,0.49290407,0.00927599616919179,0.3550133,0.4260346859693527,0.41503658443689345,0.32379315942525866,0.52,0.0018813201459124684,0.0010155923366546628,15.873388526961207,2.864849603176114,0.025449175000190716,40.26840049773455,50.73300552368164,35.43925343876305,104000
0.6101165160536766,162.35139149475114,0.00016361064626835287,0.11646393048763279,0.19826898872852325,0.8033264,0.4910962,0.011155935252143515,0.35446358,0.4255160018801688,0.4146998807787895,0.323812273144722,0.53,0.0018719207728281617,0.0010091068744659396,15.881466446444392,2.846477890014646,0.025281848430633504,40.26487469673157,50.92628479003906,35.458805959336026,106000
0.6096647545695304,160.68160751342796,0.00015427068865392357,0.12087856803089371,0.19288984686136246,0.78933984,0.4893943,0.010453114311909307,0.3538552,0.42496804296970364,0.41472551226615906,0.32382722198963165,0.54,0.0018775013741105795,0.001015918016433718,15.889980597421527,2.8363609433174126,0.025314991474151595,40.26115331798792,51.13241195678711,35.46502998501951,108000
0.6091719001531599,158.93638336181678,0.00017321082123089582,0.1184448973424734,0.1840719036757946,0.7757695,0.48775262,0.009916327300947141,0.35322592,0.42449586838483805,0.4147205911576748,0.32367458790540693,0.55,0.0018269680440425873,0.0010142318010330222,15.89935002848506,2.8291766107082363,0.0255278894901276,40.256671234965324,51.561519622802734,35.471308073660154,110000
0.6086216419935225,153.83569802093453,0.00016897087334655225,0.12096530928835267,0.17563849464058875,0.7626186,0.4861906,0.007259726594784275,0.35255188,0.4240394100546836,0.4147359520196915,0.322677306830883,0.56,0.001785240601748228,0.0010090415477752622,15.909454552456737,2.8199238240718825,0.025320196270942674,40.25309104472399,51.858970642089844,35.450433917475216,112000
0.6081647604703903,149.5141195755005,0.00015955297567415982,0.12390576584264633,0.1689811024814844,0.74991757,0.48472333,0.006541887994157149,0.3519553,0.4237018853425978,0.41475116908550264,0.3226944707334042,0.57,0.0017538396641612053,0.0010135595798492433,15.918158320710063,2.8072112321853635,0.025452299714088387,40.24921404197812,52.02893829345703,35.422483857215795,114000
0.6076645508408546,149.94997700500454,0.0001480086357332766,0.12063874818757173,0.16447839736938477,0.73765534,0.48333552,0.008040534379892054,0.3515067,0.4233172558248043,0.4147636882960796,0.3227213673293591,0.58,0.001774919219315052,0.0010116189718246433,15.926723880693316,2.7983628153800946,0.02536738765239718,40.24486104026437,52.153648376464844,35.39722056047564,116000
0.6071773707866668,149.04062747955282,0.00027152561233378947,0.11970246725156909,0.1598723016679287,0.7258,0.48197395,0.009124446026165958,0.3509738,0.42286352291703216,0.41478102281689644,0.3227604903280735,0.59,0.0017059344099834561,0.0010077250003814684,15.936142159625888,2.787606585025785,0.025222036242485063,40.240915305912495,52.27028274536133,35.383213575710826,118000
0.6064980030059814,143.6285617065427,0.0001696317340247333,0.11887632372975376,0.15537395030260087,0.7143079,0.48074642,0.007790610718308023,0.35035852,0.42228588163852687,0.41479743644595146,0.32207437604665756,0.6,0.0016799485310912132,0.0010089453458786003,15.94427707605064,2.762162065505981,0.025334328055381765,40.237017907202244,52.4158821105957,35.352023448171096,120000
0.6059285372495651,142.17636563873288,0.0009221709333360195,0.11940090017393229,0.14974126182496547,0.70314914,0.47958395,0.010838113142293883,0.34961528,0.42182844281196585,0.4148090437054634,0.3187436625361443,0.61,0.0021757178474217653,0.001012059688568116,15.953746996819973,2.753525805473327,0.02533165538311002,40.232943929731846,52.490943908691406,35.30996022348785,122000
0.6055311515927314,140.16801241302494,0.00016901064373087138,0.1277762176357206,0.1437707144767046,0.6923068,0.47845355,0.010455476125469416,0.34880638,0.4213352300226688,0.4148242749273777,0.31131490021944047,0.62,0.0016400550957769156,0.0010101978778839136,15.965865412726998,2.746080857515335,0.025256293296813944,40.2283932082355,52.64057922363281,35.246505000100186,124000
0.6051399663090705,137.1221863174434,0.00015096577408257872,0.11775551887601607,0.13830390721559524,0.6817653,0.47734526,0.012027927886694663,0.34799653,0.4207937002182007,0.414843437820673,0.3074154809117317,0.63,0.001643105992116034,0.0010073535442352288,15.979899792000651,2.735638695955275,0.02518537223339079,40.223735477775335,52.777130126953125,35.197247742561025,126000
0.6046742290258407,135.52535814666766,0.00016019468603190035,0.11829515106976031,0.1326415363699198,0.67150015,0.4762602,0.01556729022681249,0.34711838,0.42022188082337375,0.41485869139432907,0.30528804659843445,0.64,0.0015769017627462745,0.0010175873041152945,15.99316201172769,2.7205812215805043,0.02536901080608368,40.21864039823413,52.95256042480469,35.15141776967276,128000
0.6043279603123665,131.48335821151767,0.00015779322711750865,0.12473755948618045,0.1264806419610977,0.6615014,0.47520483,0.01376754575211087,0.346178,0.4197395078837871,0.41487940698862075,0.29881892055273057,0.65,0.0015458997804671526,0.0010099958181381194,16.006815526634455,2.7154728055000303,0.02526259839534761,40.213926043361425,53.17467498779297,35.0895280091346,130000
0.6039089962840081,129.3669897422789,0.00016732292715460062,0.12517246415466066,0.1209651255980134,0.65177286,0.47422916,0.015269729455933002,0.34518158,0.4193392992019652,0.4148997336626053,0.29512528181076053,0.66,0.0015148246893659234,0.0010155688524246228,16.022328613325953,2.701650184392929,0.02541286313533784,40.20832693204284,53.40048599243164,35.03073502485807,132000
0.6034998252987861,127.21744837951671,0.0005181282176636159,0.1152841858156027,0.11636778488755226,0.64230275,0.47328717,0.01658742732089009,0.3441461,0.41889439895749087,0.41491908952593803,0.290360351651907,0.67,0.0015215004095807672,0.0010172272920608524,16.037790942937136,2.695949304103851,0.025478137969970737,40.20323622971773,53.62541961669922,34.97702044978117,134000
0.6030746027827263,124.7425367546083,0.00015910192450974137,0.11567721050232639,0.11153153609484434,0.6330984,0.47233608,0.014950004535145098,0.34305492,0.4185343846678734,0.4149357363581657,0.2863556109368801,0.68,0.0014715458964928985,0.0010118534564971908,16.05556975118816,2.6809346139430987,0.02529027664661408,40.1965799741447,53.85860061645508,34.909936658692835,136000
0.6025456294417381,124.36716292953497,0.0003144892689306289,0.11788558846339577,0.10833282433450223,0.62415916,0.47136095,0.016577843096572915,0.34193122,0.41820948719978335,0.4146113246679306,0.28072853907942774,0.69,0.0020240982994437218,0.0010024713277816798,16.075416980311275,2.660235506296158,0.025335214495658908,40.18997363746166,54.10824203491211,34.84033649739162,138000
0.6020982220768928,123.71656639480578,0.00015824742149561644,0.1189171419888736,0.10558201801031827,0.6154685,0.47038665,0.01646036971069403,0.34077278,0.41800099313259126,0.41376859694719315,0.27603224888443945,0.7,0.0014539515832439065,0.0010151482820510834,16.09633695334196,2.6524356365203854,0.025232684493064882,40.185133554041386,54.30768585205078,34.75797999980083,140000
0.6012876346707343,121.58824871826151,0.00017074047354981303,0.11630459056049589,0.10277918614447117,0.6070016,0.4694711,0.018259921784047024,0.3395796,0.4177834242582321,0.41375201642513276,0.273168708384037,0.71,0.0014297713059931993,0.0010177928209304803,16.12301324494183,2.634622460603714,0.02540337932109833,40.18029570579529,54.5131950378418,34.66804661652928,142000
0.6006912514567375,120.26189369583128,0.005080643575638533,0.11385730875283487,0.0991943810135126,0.5987486,0.4685845,0.01918076300062235,0.33839083,0.4175045348703861,0.41376482099294665,0.26807778105139735,0.72,0.001616475055925548,0.0010110602378845205,16.146356286481023,2.624836617708203,0.025331700682640124,40.17555406317115,54.749656677246094,34.56614341583073,144000
0.6001823082566261,118.35906499481213,0.00016739802958909422,0.11226387319341287,0.09573266096413136,0.59068775,0.46774128,0.01888507598370776,0.33722624,0.4172796748578548,0.4137770190834999,0.26610061526298523,0.73,0.001720073283649981,0.0010199245214462277,16.17018161341548,2.6128157258033733,0.025395117759704558,40.17078159376979,55.05915832519531,34.45954793551937,146000
0.5996929466724396,116.35805693054189,0.0001496050099376589,0.10482734706625371,0.09131102729588747,0.5828213,0.46688813,0.017878258575918113,0.33609518,0.4169892743229866,0.41333137527108194,0.2652952015399933,0.74,0.001398847671225667,0.0010132335424423214,16.20382983237505,2.603690105676651,0.025313534617423982,40.166543051600456,55.27643966674805,34.36322964711144,148000
0.5992456763982773,116.44047765350336,0.00014168460620567203,0.1009946710094812,0.0877174448221922,0.57514554,0.4660267,0.01834366417652922,0.33498177,0.4167342156171798,0.4126031346619129,0.2645711198449135,0.75,0.001373796840198338,0.0010225847959518385,16.24794523231685,2.59248081445694,0.025400541782379066,40.16301799565554,55.46786880493164,34.284677071962506,150000
0.5987230002880096,116.18249444961555,0.00024069586652331054,0.10057278576120729,0.08438745364546776,0.56765276,0.4651909,0.01828990042023363,0.3338583,0.41644124835729596,0.41125976890325544,0.2638126574456692,0.76,0.0013751286314800382,0.0010232969522476218,16.328862542286515,2.579315871000289,0.025507177472114558,40.15750428661704,55.706260681152344,34.205485535270505,152000
0.5981231451034545,114.47476332473781,0.0001462572836317122,0.09478996840119389,0.08124389965087175,0.56034297,0.4644459,0.015790526623954096,0.33276144,0.41615011394023893,0.4112816326320171,0.26109841018915175,0.77,0.0013500545173883438,0.0010173479318618798,16.438459511846304,2.5733714103698726,0.0254136154651642,40.15228347852826,55.92498779296875,34.13000885992825,154000
0.5976751044392585,113.72349828338658,0.0002215327403973788,0.09328477739542718,0.07833605743944645,0.5532194,0.46380538,0.014455909659271139,0.33167836,0.4158772945404053,0.41130119040608404,0.260127154737711,0.78,0.0013957557966932654,0.0010176726579666107,16.50073048658669,2.560337704420089,0.02539178025722505,40.146486554294825,56.1430778503418,34.06287237030098,156000
