eval/R_high,train/theta_loss,eval/R_mean,eval/sd_high,train/callback_time,eval/D_low,eval/D_high,train/epoch,eval/D_mean,eval/ci_range,train/pde_loss,train/time,train/progress,eval/sd_mean,train/mse,eval/R_low,eval/sd_low,train/gls_loss,train/sol_loss
0.7992513433098793,0.0009893104434013367,0.7873208,4.970264923758805,0.0009934443235397321,0.0026435356878209857,0.003460940654622391,24000,0.0028882774,49.10325622558594,0.08411909619160005,0.0238922055959701,0.12,3.457343230198603,0.0011888652807101607,0.7657893389463425,2.4768100876826793,117.60842926025389,0.24092992456257367
0.8015323370695114,0.0006492803804576397,0.79080266,4.8860715702176085,0.0010094581842422538,0.002523033251054585,0.0034169407619629054,26000,0.0027843355,45.48026657104492,0.05460869382321841,0.023696604490280118,0.13,3.0282262706314214,0.0010491529246792197,0.7685075134038926,1.9554481084924191,105.79289263534541,0.2167556607350705
0.803128083050251,0.0016063193324953318,0.7932344,4.807771265041082,0.0010135493278503381,0.0024489567149430513,0.003347206307807937,28000,0.0027081633,42.7513313293457,0.039475548896240095,0.02381734597682951,0.14,2.709204470156692,0.0010108525166288018,0.7702740728855133,1.6439719242043793,99.26437334060672,0.2028401314094662
0.8032325282692909,0.0005859867669641972,0.7946147,4.69742426648736,0.0010088946819305394,0.002388577995589003,0.0033000168856233353,30000,0.002649392,40.61167526245117,0.03057442682283002,0.023629365921020596,0.15,2.4733523720060475,0.0010246909223496914,0.7720301240682602,1.4603305869968608,95.35318496322613,0.19413311100006064
0.8030396178364754,0.0038266931660473347,0.79531366,4.62728823767975,0.0010119814872741678,0.002342081587994471,0.0032439475937280802,32000,0.0026011304,38.83738708496094,0.02540559799084436,0.023816443085670557,0.16,2.287573628787262,0.0010181269608438015,0.773116010427475,1.3045448664342985,92.69256451415998,0.18890105267614116
0.8028205364942551,0.00039765360997989774,0.7956232,4.5359943876974285,0.0010157855749130284,0.0023100006743334233,0.003221210022456944,34000,0.0025619278,37.431087493896484,0.020302425908390376,0.023640280604362546,0.17,2.134641000485447,0.0009444976458325982,0.773942568898201,1.1736631364328787,90.40378600311308,0.18422724371403468
0.8026817545294762,0.0004113015020266175,0.7956432,4.513607069384307,0.0010182896852493288,0.0022895255649928005,0.0031983920838683844,36000,0.002529117,36.329715728759766,0.017123374987859246,0.023818355679512,0.18,2.004594947298756,0.0009377176756970584,0.7748833239078522,1.059277800959535,88.66374122238155,0.180857220903039
0.8025610074400902,0.000344449799740687,0.79540867,4.463158512953667,0.001030736446380609,0.0022822020808234813,0.003177023219177497,38000,0.0025030938,35.37730407714844,0.014406416492070973,0.024174396991729744,0.19,1.8924853084285536,0.0009260985534638166,0.7758054837584496,0.9698772802948952,87.11848755645725,0.17793378712981975
0.8024525076150895,0.0016470320988446474,0.79498416,4.385306301992386,0.001039260864257813,0.0022710519202519207,0.003152262757066636,40000,0.0024804715,34.597171783447266,0.013338670887518651,0.02421019649505611,0.2,1.7944308447098591,0.0009297787910327315,0.7765218585729599,0.8951364579843357,85.91079996108992,0.17510125181078892
0.8023536771535873,0.003648346522822976,0.7944639,4.349878232460468,0.0010311729907989476,0.0022590321488678454,0.003136224253103136,42000,0.0024607857,33.87110900878906,0.011722822101553895,0.024187053918838537,0.21,1.7091075203444979,0.000949484936427325,0.7772009998559952,0.8443062368314713,84.76588880538947,0.17276484051346785
0.8022377789020538,0.00031557571492157876,0.7939318,4.329617437906563,0.0010339273214340227,0.0022442647314164788,0.0031231541070155795,44000,0.0024433257,33.20003890991211,0.01060188587917949,0.024130687236785922,0.22,1.6342107172240503,0.0009705225238576531,0.7779762610793114,0.8014968465431593,83.84660043716441,0.17114719535410367
0.8021560996770859,0.00046415795804932714,0.7934317,4.290384426712988,0.0010328364372253433,0.0022229285445064307,0.0031114078185055403,46000,0.0024269994,32.608909606933594,0.010408162682899279,0.024123285293579072,0.23,1.5673428169147183,0.0009031176450662315,0.7785467594861984,0.7572636066470295,83.11740083694477,0.17014877302199627
0.8020789816975593,0.001988535514101386,0.7929572,4.256532469298691,0.0010333789587020888,0.0021939093712717295,0.0030960283183958377,48000,0.002410693,32.092620849609375,0.010179656567750505,0.0242287427186966,0.24,1.506175296150364,0.0008968425099737942,0.7792638465762138,0.7035283837467432,82.44352091598513,0.16925136750936481
0.8019840106368065,0.00026755419094115496,0.79251933,4.188884655013672,0.0010307964086532571,0.002159657242009416,0.003077835380099711,50000,0.0023942257,31.61146354675293,0.009996748075238369,0.024314054965972866,0.25,1.45006410171239,0.0008919973042793572,0.7797623872756958,0.6592131161596626,81.72724275588993,0.16789612011611404
0.8018996819853783,0.00027830887120217085,0.7921343,4.1466000373475245,0.0010367006063461298,0.0021188946906477214,0.00305992453941144,52000,0.0023773068,31.152441024780273,0.009811304497765388,0.024327681064605703,0.26,1.3986251396017906,0.0009074337431229651,0.7802928954362869,0.6231947510968894,81.06044485092173,0.16667508503049563
0.8018311962485314,0.00023380415223073214,0.7917688,4.122644779272379,0.001034197330474853,0.00206300551071763,0.003045289305737242,54000,0.0023592052,30.748050689697266,0.010030838860664495,0.02423414731025696,0.27,1.3511322401018868,0.0008826752891764045,0.7807624578475952,0.5884467624127865,80.52011737823501,0.16589154973626122
0.8017626136541367,0.00020329150720499456,0.7914072,4.0864991839043805,0.0010326966047286999,0.0020048608013894407,0.0030337451433297253,56000,0.0023396919,30.384180068969727,0.0102509320958052,0.024252503752708498,0.28,1.3070773647034204,0.0008775815949775279,0.7812065795063973,0.5563835831708275,79.93414130020182,0.16491220837086423
0.8017081677913666,0.00021789326274301857,0.7909975,4.0231137769296765,0.0010309396982192992,0.001934441880439408,0.0030175608058925735,58000,0.002318418,30.072525024414062,0.010774114110507108,0.024310994625091543,0.29,1.2660567678149643,0.0008723580394871533,0.7812617123126984,0.5271271395031363,79.38369572830209,0.16397214365005522
0.8016598969697952,0.00025713176000863314,0.7905002,3.9654639200307433,0.0010244325399398806,0.0018488936562789603,0.002996721438830719,60000,0.002294961,29.797761917114258,0.010851272448780931,0.024318107604980484,0.3,1.2276152472295507,0.0009111789986491203,0.779660402238369,0.4970910769770853,78.73588086700462,0.16295431103557348
0.8016075372695923,0.00034371402580291033,0.78986996,3.9384679170325407,0.0010256882905960065,0.0017558227671543136,0.002982847415842116,62000,0.0022691125,29.595895767211914,0.011820184064912585,0.0243257619142533,0.31,1.1913367125678287,0.0009747136500664055,0.7762620881199837,0.4668024950660765,78.3235634689327,0.16251608557254116
0.8015529215335846,0.000202383118448779,0.7890705,3.8936395139899114,0.0010311930179595962,0.0016485021857079118,0.002969717810628936,64000,0.0022405854,29.45874786376953,0.012073445467860424,0.02424931204319003,0.32,1.156910428184016,0.0008624281617812812,0.7718911021947861,0.4356600278697442,77.77570293045079,0.16165998060256292
0.8015037328004837,0.0002074210933642462,0.78809017,3.8711648026946945,0.0010304225683212271,0.001526595698669553,0.002958264731569216,66000,0.0022091072,29.371835708618164,0.012922834286233427,0.024391874432563774,0.33,1.124066008036607,0.000842240871861577,0.7666573256254197,0.4036811944388319,77.19328631973293,0.1608552977964281
0.8014450117945671,0.00034470620448701084,0.786935,3.8290524680633133,0.0010312817096710188,0.0014028510689968244,0.002945566386915744,68000,0.0021750056,29.308622360229492,0.013058018861105646,0.02430863523483271,0.34,1.0926904259607302,0.0008355767349712551,0.7605502143502235,0.37390128054539673,76.46984407043442,0.15963182555884142
0.8013885140419006,0.0022080123890191317,0.7856352,3.7817620323039596,0.0010302823781967192,0.0012862721574492752,0.0029355985869187863,70000,0.0021388703,29.270435333251953,0.01346054421400183,0.024108964204788204,0.35,1.0627371566073271,0.000852610042784363,0.7551173463463783,0.3469765324553009,75.64534525680553,0.15798059050738833
0.8013351172208786,0.00016466682427562773,0.7842124,3.7419742613565186,0.0010287461280822736,0.0011805787828052417,0.0029272847983520477,72000,0.0021015164,29.25480079650879,0.013846212635980895,0.024169738292694046,0.36,1.0342452216114348,0.0008190119406208396,0.7494670644402504,0.3246485619456507,74.7746540832521,0.15623051888495648
0.801281601190567,0.00016204877465497702,0.7826909,3.7184753804467623,0.0010295341014862037,0.0011062202946050092,0.002921746205538512,74000,0.002064009,29.199708938598633,0.014156899497145792,0.024380154848098707,0.37,1.0073069118823494,0.0008201039163395762,0.7440605491399765,0.30995900815469213,73.62446707534797,0.15386529333144436
0.801237216591835,0.0023307076189666986,0.78105384,3.683523455401883,0.001031813502311708,0.0010197515424806626,0.0029126730107236656,76000,0.0020262953,29.168352127075195,0.015004933241638332,0.024264530062675507,0.38,0.9816670918101279,0.0007915442693047225,0.7381605923175811,0.29209373897174373,72.59443900299088,0.15184629081189638
0.8011825323104859,0.00016454262367915362,0.77931905,3.658347635064275,0.001036569952964786,0.0009593243521521799,0.002903163630980998,78000,0.0019889197,29.145523071289062,0.016055994043941594,0.024393184661865294,0.39,0.9573782841817492,0.0007799409795552492,0.7323250755667686,0.28122857911512256,71.5923294944763,0.14993550539761744
0.801137512922287,0.00015910844376776367,0.77749765,3.622860024916012,0.0010333214998245227,0.000884863390820101,0.002893668715842068,80000,0.0019516061,29.150157928466797,0.01684894722572049,0.024287742853164658,0.4,0.9341952696850058,0.0007791172829456627,0.7258879631757736,0.26491121971048415,70.3997729682922,0.1476535394713283
0.8010843113064766,0.0003054851549677551,0.77567166,3.5868101462256163,0.0010361591577529915,0.0008212924265535548,0.002886063006008044,82000,0.0019146343,29.166637420654297,0.017595022950670704,0.024319433689117504,0.41,0.9121041162288748,0.0007631173939444125,0.7215512245893478,0.25227559890481643,69.15755900192259,0.1453266933560369
0.8010385766625404,0.0004852940037380904,0.7739056,3.56419553863816,0.0010349810123443594,0.0007668332153116352,0.0028800249681808056,84000,0.001878247,29.176803588867188,0.018718463906203388,0.024311967372894212,0.42,0.8910791120699741,0.0007577138021588326,0.7195920392870903,0.242611504290835,67.74941506576543,0.14256278616934995
0.8009937465190887,0.00016802408208604902,0.77218455,3.529146988876165,0.0010347317457199126,0.0007153145736083389,0.0028747107193339617,86000,0.001842593,29.20893096923828,0.018938485321239554,0.024521831154823277,0.43,0.8710305389507663,0.000758818699978292,0.7178812026977539,0.23242018614837434,66.5370181694033,0.14021966201066932
0.8009462967514992,0.00043619589996524155,0.770492,3.504900768166407,0.0010383877754211396,0.0006769595129298978,0.002866397780599072,88000,0.0018079388,29.22068977355957,0.018303597833844863,0.024562513589858982,0.44,0.8519327273960002,0.0007130450685508549,0.7154825881123543,0.22444829046435189,65.16440342903118,0.13739041153341505
0.800890764594078,0.0017093237256631255,0.7688238,3.4867147216573313,0.0010354330539703368,0.0006460774326114916,0.0028615978138986967,90000,0.0017743922,29.2268009185791,0.017163796793203793,0.024396571278572143,0.45,0.8337415577623428,0.0007448930409736931,0.7130441278219223,0.21783353950013407,64.05187808418269,0.13513751075416816
0.8008445113897323,0.0003603972727432847,0.7671633,3.4682844823691976,0.0010397478342056244,0.0006129909947048872,0.0028545753040816624,92000,0.0017417781,29.2370662689209,0.016764816261129467,0.024541394948959315,0.46,0.8163328676340219,0.0006924906047061086,0.7103323847055435,0.21026734575571027,63.108040063858084,0.13324352841079243
0.800803005695343,0.0004948063869960606,0.7655059,3.434756927890702,0.0010394840240478512,0.0005831287300679833,0.0028469616721849885,94000,0.0017101716,29.239519119262695,0.016200378700857998,0.024776534914970418,0.47,0.7996808923133948,0.0006993196438997984,0.7072221547365188,0.2028213883022545,62.1747955760957,0.13135805647820217
0.800752367079258,0.001167818671092391,0.7638464,3.4090328204911193,0.0010251526832580574,0.0005574416078161448,0.0028425268712453542,96000,0.0016795334,29.241313934326172,0.016088532808236845,0.0244941208362579,0.48,0.7837253329797884,0.000683730817399919,0.7040223821997642,0.19652403170766775,61.34610051727287,0.12969467151910058
0.8007158070802689,0.00022869410167913884,0.7621758,3.3857185975648454,0.0010319157838821456,0.0005329626801540144,0.0028380678559187795,98000,0.0016498822,29.244441986083984,0.015742489891126712,0.024585546016693126,0.49,0.768433211255447,0.0006974479765631258,0.700383274257183,0.18989616946782917,60.55584845161438,0.1280442945063113
0.8006717905402183,0.0008702989434823394,0.7605028,3.3643035858403847,0.0010289136171340977,0.0005134650738909841,0.0028327546722721306,100000,0.001621224,29.25037956237793,0.015679982325295033,0.024485416769981356,0.5,0.75378401760845,0.0007025265949778259,0.6971042737364769,0.18497510900488123,59.91839977073665,0.12670982762426092
0.8006355851888657,0.003711461089551449,0.7588378,3.325535007752471,0.0010263916254043578,0.0004948448462528176,0.002825559105258435,102000,0.0015935646,29.23063087463379,0.015339969329885244,0.024402889251708946,0.51,0.7397523496813558,0.0006627201801165938,0.6937155440449715,0.1802631206373917,59.239058963775605,0.1252421281374993
0.8005949303507804,0.00012525133206509054,0.75719935,3.302086103940382,0.0010285592079162546,0.0004817767672648188,0.002818298269994555,104000,0.0015669254,29.185686111450195,0.013460897658835165,0.02438200020790103,0.52,0.7263388991109206,0.0006755392532795668,0.6911795482039451,0.17745081058819778,58.47857151794437,0.12347201397642515
0.8005573287606239,0.0001252891233889386,0.75558746,3.2769078214187166,0.0010340676307678215,0.00046748655586270615,0.002812998805893585,106000,0.0015411171,29.159873962402344,0.014438297646702288,0.024522917747497507,0.53,0.7134529497507597,0.0006587888929061592,0.6891253784298896,0.1747685018926859,58.16257251548738,0.12284433780238042
0.8005124494433403,0.0001681367721175775,0.7540294,3.2573951699305286,0.0010318166017532291,0.0004540689391433261,0.0028091628162655955,108000,0.001516339,29.08853530883789,0.012264279187656933,0.024447518229484533,0.54,0.7011647925191937,0.0006448223139159381,0.6875456467270851,0.17203290008183103,57.39506228828432,0.12102530828118327
0.8004761964082718,0.0004870198608841747,0.7524986,3.231454367050901,0.0010415644645690963,0.0004421278754307423,0.0028021642763633274,110000,0.0014922363,29.058910369873047,0.013922739103320071,0.024500594735145605,0.55,0.6893092048525836,0.0006835060194134712,0.686237858235836,0.1702356807072647,57.22386146736134,0.12071815399080542
0.8004290476441384,0.0006199187482707202,0.7509958,3.1999169557820997,0.0010427327156066893,0.0004262517926690634,0.0027959965867921702,112000,0.001468854,29.023595809936523,0.01361100533616263,0.024589071750640953,0.56,0.6778880654794351,0.0006369188195094466,0.6844638973474503,0.16619686684862245,56.68710710144047,0.1194118493534623
0.8003925144672394,0.002363089704886079,0.74953324,3.172390256077037,0.0010391619205474844,0.0004120444667933043,0.0027904911665245884,114000,0.0014461576,28.9894962310791,0.01395324424735734,0.024553737640380845,0.57,0.6668810835659276,0.0006982069462537766,0.6829702839255333,0.16284120792988688,56.28213920021047,0.11842838715016833
0.8003658443689347,0.00026733468985185027,0.7481173,3.1499132281169255,0.0010429482460021957,0.0003979915498348419,0.0027843307936564086,116000,0.0014241094,28.953229904174805,0.013820368867134683,0.024627616524696326,0.58,0.6562682514885031,0.0006169363623484969,0.6820823475718498,0.15963729638315272,55.79969917297365,0.11723212014511204
0.8003347590565681,0.0009093237458728254,0.74675703,3.1225803482811894,0.0010333561897277821,0.00038414165028370916,0.0027785859419964237,118000,0.0014026783,28.915910720825195,0.013309228256926858,0.024346410512924178,0.59,0.6460348166565753,0.0006843706360086799,0.6815955609083175,0.1567679883009987,55.25330061531068,0.11590889750421027
0.8002973943948746,0.0002194692933699116,0.74544483,3.097915177931999,0.0010397354364395177,0.00036990021035308016,0.0027734351111575956,120000,0.0013817772,28.89266586303711,0.013747144493972865,0.02454785978794103,0.6,0.6361362243223994,0.0006166946259327233,0.6812326297163963,0.15386710911116097,54.75401570129392,0.11471739712357516
0.8002618044614792,0.0002267382078571245,0.74419016,3.0744048533961124,0.0010450308322906465,0.0003557407260814216,0.0027682960091624407,122000,0.0013614788,28.843687057495117,0.012361894113477333,0.024512099981308003,0.61,0.6266003246944142,0.0006177807226777077,0.6810387924313546,0.15103435507626273,54.04394091987626,0.11297420573607071
0.8002339720726013,0.0006700190715491772,0.7429882,3.044733079150315,0.0010397917032241816,0.00034155492248828524,0.002764039469184354,124000,0.0013416058,28.836687088012695,0.014350478285457907,0.024396895527839624,0.62,0.6173508972232622,0.0005945123266428709,0.6809766873717308,0.14791730791330338,53.57238195991517,0.11184146989136913
0.8002101227641105,0.0001753711112542078,0.7418283,3.021509526297445,0.001042822241783141,0.00032494582046638243,0.0027593174949288365,126000,0.0013221449,28.840621948242188,0.014372584691038326,0.0243590248823166,0.63,0.6083720469810805,0.0006011129007674754,0.6808986067771912,0.14498476884909905,52.766065284728924,0.10979091731831406
0.8001760840415955,0.00024957844289019704,0.74069595,2.996635931776832,0.0010334857702255225,0.0003065823679207824,0.002754755603382364,128000,0.0013030132,28.87792205810547,0.01557282495941033,0.024244830608367938,0.64,0.5996230524387675,0.0005867011495865881,0.6807090014219284,0.1403979964379687,52.03055779266363,0.10786688981205202
0.8001404598355293,0.00011565165186766535,0.73958486,2.9732005903497325,0.001030190110206603,0.0002866034490580205,0.002751478599384426,130000,0.0012842416,28.948097229003906,0.015528100826544652,0.0243682835102081,0.65,0.5911113886384886,0.0005513717769645154,0.6803122162818909,0.1353780422505224,51.21882112884533,0.10573280994594104
0.8001081377267838,0.00019673620408866554,0.7384937,2.9414465359877746,0.0010091952085494993,0.00026871396621572783,0.002747122588334605,132000,0.001265848,29.01689338684082,0.015236821319209412,0.02406366169452672,0.66,0.58283112357224,0.0005481966072693467,0.6795070737600326,0.13102292359690182,50.40487049293522,0.10362921974062925
0.8000793516635895,0.00022886587248649448,0.7374236,2.9265667602885497,0.0010127028226852412,0.00025305858143838124,0.0027428862580563865,134000,0.0012478576,29.090160369873047,0.014193612853530808,0.024180349707603438,0.67,0.5747738742487088,0.0005325929378159344,0.678357706964016,0.12713881114905234,49.67087606239319,0.10175963293015981
0.8000544905662537,0.0006430260837078094,0.73638564,2.897348965052513,0.0010150197744369536,0.0002397677606495563,0.0027371292584575683,136000,0.0012302753,29.163288116455078,0.013393397423555138,0.024129469275474533,0.68,0.5669235186396063,0.0005299203912727535,0.6775821998715401,0.12341062829364091,49.044157913208025,0.10014133527874954
0.8000248163938523,0.00016444161883555353,0.7353908,2.8689080441836246,0.001009269714355465,0.00022761166546843016,0.002731692523229866,138000,0.0012131177,29.217844009399414,0.012819107486866405,0.023967988133430533,0.69,0.5592765868992285,0.0005177754792384803,0.6774446904659271,0.11925475046155043,48.45466823196416,0.0986202739365397
0.8000043138861657,0.00028894402203150094,0.73445195,2.849158219760281,0.001018334627151489,0.00021835974148416427,0.0027260774222668247,140000,0.001196375,29.284160614013672,0.013579149068566039,0.023993477582931536,0.7,0.5518201333998756,0.0005309219704940915,0.6774502381682396,0.11592912542255362,48.05457606697091,0.09758870823308843
0.7999788582324981,0.00011374107998562977,0.73356855,2.8271329123526785,0.0010170422792434685,0.00020871729793725535,0.0027212455228436726,142000,0.0011800312,29.341386795043945,0.0138673728195718,0.02404347479343413,0.71,0.5445468920492591,0.0004986684652976692,0.6774594053626061,0.11197508210898377,47.55907894897464,0.09626081198826435
0.799951197206974,0.00022864218044560403,0.7327312,2.8070643835235387,0.001016881585121152,0.00019985147810075432,0.002715687139425425,144000,0.0011640808,29.395444869995117,0.013711364506976666,0.024067064404487616,0.72,0.5374615899241514,0.000488928344566375,0.6774672120809555,0.1083323972125072,46.91980718612682,0.09458893183246238
0.799922662973404,0.0001931825972860679,0.7319362,2.7879159897565837,0.0010110646486282343,0.00019217429908167106,0.002709219040116295,146000,0.0011485206,29.442808151245117,0.013063782982411794,0.024024037718772897,0.73,0.5305692547768154,0.0005010657478123903,0.6774767026305198,0.1055981249010074,46.29584487533593,0.09296101180464021
0.7998892202973366,0.0003441093140281737,0.73115563,2.751531539252026,0.0010066058635711645,0.0001849629687058041,0.0027028231648728246,148000,0.0011332502,29.522768020629883,0.013862060960498624,0.023950428128242506,0.74,0.5238111512850878,0.00047562929103150964,0.6774862885475159,0.10336760569771286,45.747612052917354,0.09150948708131915
0.7998612135648727,0.00011994865781161934,0.73038924,2.725090458989138,0.0010097150802612287,0.0001723415141896112,0.002698553417576477,150000,0.0011183113,29.616636276245117,0.012520317364949714,0.024007722258567808,0.75,0.5172021293402604,0.0004696648975368589,0.6774938702583313,0.09853295614448143,44.97393482589732,0.08958181534335026
0.7998320490121842,0.0003435754915699363,0.7296385,2.7103961096145173,0.0010098350048065214,0.00016344573232345282,0.0026950078317895527,152000,0.0011037227,29.6837215423584,0.011357727783266472,0.024041605710983276,0.76,0.5107473353323947,0.0004615038924384862,0.6775045961141586,0.09477913026785245,44.26377413749711,0.08787078333273565
0.799800455570221,0.00015831191558390856,0.7289039,2.6773983903694716,0.0010102796554565413,0.00015678690397180617,0.0026897719828411935,154000,0.0010895096,29.70463752746582,0.010215937410364867,0.023982341170310995,0.77,0.5044568279646133,0.000450542924227193,0.6775125235319137,0.09182751782645937,43.51126864242562,0.0860711030364038
0.7997744858264924,0.00019188100122846663,0.7281922,2.6551896065939204,0.0010100728273391764,0.00015172086677921472,0.0026840673701371996,156000,0.0010756383,29.721179962158203,0.01032672680926043,0.024072568178176854,0.78,0.4983101333360965,0.0004794374981429428,0.6775215268135071,0.08941109008446801,43.18061914253225,0.08528677943721438
0.7997508093714714,8.593381062382832e-05,0.72748506,2.6307741878554225,0.0010047593116760218,0.00014759238365513738,0.0026774662546813475,158000,0.0010621072,29.718521118164062,0.010200031184824206,0.023936573028564483,0.79,0.49230227105363156,0.0004363735788501799,0.6775279596447945,0.08729506625968497,42.49339130783082,0.08357722783833758
0.7997252359986305,0.00016915154992602766,0.7267848,2.6132346072699857,0.0010048938989639237,0.00014304851974884515,0.0026741638255771243,160000,0.0010489036,29.721681594848633,0.01101056302513461,0.02388400542736051,0.8,0.48642555298013446,0.00047622137935832143,0.6775140076875686,0.08449344022665173,42.149015432357636,0.08269381670653798
0.7996990442276001,9.404577576788142e-05,0.72608036,2.589875296689569,0.0010027362108230593,0.0001393364269461017,0.002670495799975469,162000,0.0010360028,29.73358726501465,0.01211996549356263,0.023937693834304892,0.81,0.48066534630248803,0.0004243990406394005,0.6772572338581085,0.08195876271201996,41.692083469391044,0.08147717357054339
0.7996714800596237,0.00017603520245756954,0.72537297,2.57658692426048,0.0010072698593139675,0.00013430928520392628,0.002666782337473705,164000,0.0010234069,29.755657196044922,0.012787550619919777,0.024015659570694015,0.82,0.4750240077583435,0.00041667892946861684,0.6767719984054565,0.07844510582799558,41.22490501403823,0.0802231838926674
0.7996551468968391,0.00020982703426852822,0.72466266,2.5599654822144604,0.0010052235126495393,0.00013025209736952092,0.002662713505560532,166000,0.0010111076,29.779603958129883,0.013572996726026753,0.02393147802352906,0.83,0.4695000598688625,0.0004097726778127253,0.6755998462438584,0.0754120457713725,40.76813805007926,0.07900416557118285
0.7996325045824051,0.0002840528031811118,0.72394925,2.547221234999595,0.0010007388591766328,0.00012675306788878515,0.0026594092138111586,168000,0.0009990953,29.810453414916992,0.014308623573277184,0.023854322552681002,0.84,0.46409150752495754,0.000455701258033514,0.6740947917103768,0.07268251920322655,40.262460630416804,0.07767387976124901
0.799606266617775,0.0022285878658294678,0.723231,2.5234421656932624,0.0010009715557098367,0.000123438160517253,0.002656542614568025,170000,0.0009873577,29.855981826782227,0.015293410565471309,0.023957747697830253,0.85,0.45879384450250654,0.0004546011914499104,0.6725082278251648,0.07018048327154247,39.80277276420607,0.07648081781715153
0.7995749145746232,8.191810047719628e-05,0.72250736,2.5074286968447255,0.0009971536397933968,0.00012014242256555007,0.0026544350665062663,172000,0.0009758856,29.91023063659668,0.015835119767696595,0.023936138510703996,0.86,0.4536042606051572,0.00038232855149544775,0.6707878679037094,0.06777645376132568,39.19926857566829,0.07491805874556279
0.799551609158516,0.0005658381851390004,0.7217799,2.4931602180004107,0.0010016311407089217,0.0001168917337054154,0.0026520351122599093,174000,0.0009646741,29.9770450592041,0.01590322648140138,0.024040751338005047,0.87,0.4485221700203286,0.0004247793403919786,0.6690654113888741,0.0653795141261071,38.549648992538565,0.07326660055667158
0.7995312929153442,7.652660133317113e-05,0.72103745,2.476777572883293,0.001000362038612364,0.00011385620382498018,0.0026489248790312558,176000,0.00095370295,30.056455612182617,0.01672048793628348,0.024041489362716724,0.88,0.44353832584571745,0.00037223208346404135,0.6673187524080276,0.06322276585706277,37.93057653808597,0.07170530244708082
