eval/ci_range,eval/sd_mean,eval/D_low,train/gls_loss,train/progress,eval/R_high,eval/R_low,eval/R_mean,train/pde_loss,eval/D_high,train/theta_loss,eval/sd_low,train/callback_time,train/epoch,eval/D_mean,train/time,train/mse,eval/sd_high,train/sol_loss
60.62529754638672,6.743442584061995,0.0011067506828112527,160.88408928680408,0.12,0.40061742812395096,0.38407482355833056,0.3933619,0.09992547357082375,0.0018046238139504567,0.014675839804112911,6.1793827917426825,0.0009910632371902407,24000,0.001354424,0.021676252126693718,0.0018654284067451954,8.481473475694656,0.30862165206670855
56.75301742553711,6.626580928607534,0.001018528814893216,145.5247814788817,0.13,0.39988762661814686,0.37209060341119765,0.38793325,0.07338431873591628,0.001765633191098459,0.002574812388047576,6.110849336255342,0.0009866955280303962,26000,0.0012576736,0.02142008721828463,0.001394454506225884,8.319465140812099,0.2727104078605769
54.68883514404297,6.7765228900825605,0.0009340033167973161,136.16078711319057,0.14,0.39951065331697466,0.36490757167339327,0.3828206,0.06265494430484238,0.0017440094728954135,0.0010982572566717863,6.1262857634574175,0.0009913370609283421,28000,0.0011883351,0.021341382861137362,0.0013492724392563105,8.247062447480857,0.2507824212834239
53.72248458862305,6.9491907834075395,0.0008051717231865041,127.27334069442765,0.15,0.3992551125586033,0.35960758551955224,0.37852985,0.050594781852792925,0.0017234207043657077,0.0006002330919727683,6.1369997332803905,0.000995375275611873,30000,0.0011220693,0.021579998850822468,0.0013728357153013349,8.132898970507084,0.23429627692699437
52.79774475097656,7.15150984605619,0.0007102646690327674,119.65407672119147,0.16,0.3990149527788162,0.35729088336229325,0.37518024,0.042734549086075276,0.001692505710525438,0.0004692693764809519,6.148112693335861,0.000988865494728089,32000,0.0010587255,0.02141092026233667,0.0012263436801731586,8.444668189622462,0.21966758541017695
52.23103332519531,7.381485515240846,0.0006254495019675232,114.21748566818226,0.17,0.39879157319664954,0.35673715472221373,0.3726967,0.03781637906003733,0.0016665919538354501,0.0005026598228141665,6.157513812649995,0.0010029542446136444,34000,0.0010005633,0.02165317726135262,0.0011283147614449263,8.873005188070238,0.20857445211708558
51.56528854370117,7.587129377556266,0.000564555790333543,109.86797923660275,0.18,0.3985169127583504,0.35474142283201215,0.37059453,0.034098938299343066,0.00165469728235621,0.001107185729779303,6.167716591153294,0.0010048606395721411,36000,0.00094808114,0.02185453939437862,0.0011704536154866219,9.08955791965127,0.20021603687852618
51.07864761352539,7.756889228890133,0.0005153723410330713,106.27238391876216,0.19,0.39832326173782345,0.35060508400201795,0.36850816,0.0349775927327573,0.0016436898527899747,0.0002608773356769234,6.174346071202308,0.0010133465528488158,38000,0.0009013936,0.022004210233688287,0.0010859929025173187,9.305629110895097,0.19442524459958097
50.76658248901367,7.799047116516158,0.0004821157519472763,103.24107769775364,0.2,0.39813335388898846,0.34538200944662095,0.36635736,0.032497133545577525,0.001633945744833908,0.00027741779922507703,6.180820905137807,0.0010109126567840528,40000,0.0008605393,0.02195062494277955,0.0011544660665094852,9.297926281578839,0.19130097620934236
50.7156982421875,7.7403732338412246,0.0004504883203480858,100.73002173233043,0.21,0.3979724243283272,0.33929450511932374,0.36402333,0.03189090247149575,0.0016175205033505313,0.0002572247467469424,6.1861246707849205,0.0010129010677337649,42000,0.0008239356,0.021949202179908797,0.001097146887332201,9.288658015429974,0.18973685440421026
50.614498138427734,7.616389344155323,0.0004245899130182806,97.13172073745726,0.22,0.39779701828956604,0.3323591284453869,0.36145234,0.02949415764422158,0.0016006259189452975,0.0006237662164494395,6.106193037703633,0.0010097395181655855,44000,0.0007910785,0.021969935417175204,0.0013974716421216726,9.278909862041473,0.18316841980069873
50.45539855957031,7.472457008257222,0.000401654632150894,93.9344735298156,0.23,0.3976812705397606,0.3279229588806629,0.35893118,0.028857056029141005,0.0015776224288856608,0.0005044733989052474,5.699607345741242,0.001021066904067993,46000,0.00076148805,0.022071806073188795,0.0008941263658925891,9.267379529774189,0.17565805083513292
50.089515686035156,7.349896568139749,0.0003820738515059929,90.70567083358739,0.24,0.39754188284277914,0.32714358568191526,0.356697,0.027972120071761333,0.0015571404655929642,0.05022350698709488,5.672329571098089,0.0010154429674148543,48000,0.0007346188,0.022012270212173436,0.0009041025768965483,9.258387447334826,0.16650848788022982
49.7988395690918,7.248055834292123,0.00036293504599598235,88.46211773300166,0.25,0.39740568622946737,0.3271749995648861,0.35483748,0.027293943822849616,0.0015342568891355765,0.0004990958259440958,5.664533586241305,0.0010017616748809858,50000,0.00071016396,0.021754309177398564,0.0008662670152261853,9.248116426169872,0.16323024459928334
49.544708251953125,7.128867362829624,0.0003378871268068906,86.95249066543583,0.26,0.39724140167236327,0.3258724264800549,0.35304907,0.02743314170837409,0.0015228198724798856,0.006977548822760582,5.287955270614475,0.0010015006065368659,52000,0.0006870452,0.02169361221790315,0.0009034448303282261,9.24065972212702,0.16183296676725162
49.18930435180664,7.008991429322016,0.00032218844280578195,84.79127464675918,0.27,0.3971062183380127,0.3248418256640434,0.35141546,0.025284196840832062,0.001510509510990233,0.0004650740302167833,5.089672666508704,0.0009977842569351167,54000,0.0006656791,0.021567930698394744,0.0008650682866573334,9.232789208181202,0.15593084803223606
48.899986267089844,6.898845853620312,0.0003031742759048939,83.42076123428343,0.28,0.3969834104180336,0.3227742537856102,0.34982598,0.02549836961575783,0.0014950853365007788,0.0014111745404079556,5.013349873479456,0.0010154054164886485,56000,0.00064560294,0.022236820816993727,0.0010649054311215878,9.226184105500579,0.15271299695223595
48.624027252197266,6.805397753603756,0.0002855740793165751,81.6614119606017,0.29,0.39686183109879497,0.32161532491445544,0.3483405,0.02519867476611401,0.0014878455491270871,0.0013183349510654807,5.014114768709987,0.0010151318311691323,58000,0.00062665396,0.02226561391353609,0.000752324762288481,9.218298178166151,0.14764032115787265
48.385101318359375,6.727564406162128,0.00026803446307894775,79.9426159858704,0.3,0.3967448525130749,0.3207797005772591,0.34696934,0.023594570813467743,0.0014789655659114942,0.004850271623581648,5.015166639350355,0.0010134438276290878,60000,0.00060872635,0.02220347559452059,0.0007369742961600423,9.21067507006228,0.1434888935387133
48.22198486328125,6.662717618624724,0.00025530376806273127,78.64342077636701,0.31,0.39661709740757944,0.320798546820879,0.34577003,0.02256813725945539,0.00146922875137534,0.0006752770277671516,5.016145238187164,0.0010131530761718736,62000,0.00059187727,0.02221962189674385,0.0007326672784984112,9.204132598824799,0.14125908062607095
48.02615737915039,6.594444215477614,0.00024378506022912916,77.00023833847067,0.32,0.39650277197360995,0.32081853970885277,0.34472266,0.020878570809261834,0.0014584639226086443,0.00016344514733646065,5.01727310474962,0.0010116647481918323,64000,0.0005760157,0.022127178192138587,0.000784856965765357,9.19594659935683,0.1378511764779691
47.78700256347656,6.531707356643418,0.00023377878678729758,75.223960914612,0.33,0.396391736716032,0.32083233669400213,0.34379053,0.018981211918406213,0.0014510144363157453,0.004309562034904957,5.0183570478111506,0.0010165077447891243,66000,0.0005611079,0.022222213864326486,0.0008124716114252806,9.186964482069016,0.1330790248699486
47.562583923339844,6.467086545405134,0.00022409623052226378,74.1806901130676,0.34,0.3962848998606205,0.32084962725639343,0.34298027,0.019255739553365896,0.001442849257728085,0.0002421432000119239,4.9939139862544835,0.0010093599557876563,68000,0.0005470357,0.022156549334526057,0.0008208390790969133,9.179991343989968,0.13187652948126155
47.36403274536133,6.394150217548013,0.00021668346744263545,73.12494258117658,0.35,0.3961791627109051,0.3208632305264473,0.34225067,0.01863330528140066,0.0014287052268628034,0.005844635423272848,4.650039132684469,0.0010149815082550046,70000,0.00053379126,0.0222782884836197,0.000993290450423956,9.170498326420784,0.12947415161132764
47.16350555419922,6.32315423046776,0.00021162390803510788,71.82075743103039,0.36,0.3960500478744507,0.32087605595588686,0.3415692,0.018107024578377647,0.001419469527900219,0.00017127415048889816,4.553921136539429,0.001012909293174743,72000,0.0005213642,0.022252973318099906,0.0006572662387043238,9.163262648507953,0.12549825062975276
46.971527099609375,6.258369801816082,0.0002061616389255505,70.61810594558675,0.37,0.3959593176841736,0.32088750004768374,0.3409231,0.017384097357979023,0.0014079526212299243,0.00021451122302096337,4.546958114951849,0.0010133147239685077,74000,0.00050965376,0.022121068000793415,0.0006286801653914154,9.154622652567923,0.12236521625518798
46.75982666015625,6.202170917814199,0.00020119204418733716,69.40470240402225,0.38,0.3958639331161976,0.3209021955728531,0.34030885,0.017293681658571633,0.001398142290418037,0.0015584873035550117,4.547770123463124,0.0010139371156692488,76000,0.0004986002,0.022107152581214866,0.000697256822604686,9.145045327022672,0.11882996013015522
46.51318359375,6.155250849555536,0.00019647125918709207,67.578968467712,0.39,0.3957725130021572,0.3209182918071747,0.33978236,0.016501835314324118,0.001390504714800045,0.00016178947407752275,4.548485169652849,0.0010112454891204852,78000,0.00048814877,0.022099017620086585,0.0006042608292773366,9.135163249447942,0.11465494235604984
46.30359649658203,6.108982420883452,0.00018751418319880032,66.62798791694657,0.4,0.39566706493496895,0.32093357741832734,0.33927548,0.01737130579003133,0.001384372153552249,0.00027957811835221946,4.5492336503230035,0.001015680432319638,80000,0.00047806956,0.022175469756126418,0.000595629564486444,9.124264912679791,0.11413414068147529
46.00930404663086,6.06431631767942,0.00018209290574304758,64.4086923675536,0.41,0.39556607604026794,0.3209558047354221,0.33882093,0.016471027243882462,0.0013775576167972758,0.0002360935031902045,4.550050757825375,0.0010160231590271023,82000,0.0004685224,0.022169590473175047,0.0005921369302086532,9.114332403987648,0.10909407512471064
45.75285339355469,6.022993403239525,0.00017673913462203927,63.499970819473276,0.42,0.3954919897019863,0.32097397074103357,0.33838862,0.01733032189193176,0.0013687166298041124,0.00019945058738812804,4.550787096377462,0.0010160163640975939,84000,0.0004593167,0.022130783915519668,0.0006264306139200926,9.105512965470552,0.10806272776424876
45.51620101928711,5.98364930511029,0.00016776559605204965,62.243850740432784,0.43,0.3953905671834946,0.32099602967500684,0.3380118,0.017105116173159348,0.0013605909625766799,0.000210165700991638,4.551617871038616,0.001014565348625187,86000,0.0004503956,0.02209400999546045,0.0006969472160562873,9.096190915443003,0.10646280057355756
45.29307556152344,5.9435728104607035,0.0001588066643307684,61.21068598937982,0.44,0.3952763073146343,0.32102047130465505,0.3376647,0.018005031015723996,0.0013551677315263076,0.00016081755165942013,4.551468312274665,0.0010124986171722386,88000,0.0004417296,0.022114836215972874,0.0005577665870077908,9.088095510378478,0.10521483722329145
45.095664978027344,5.902457484908934,0.0001502339484432014,59.985768527984504,0.45,0.3951797343790531,0.32105030715465543,0.33736277,0.017763317346340013,0.0013464067917084304,0.00011908396118087694,4.529956984333694,0.0010142514705657928,90000,0.0004333102,0.022134989619255023,0.0005441870889626443,9.080237057060002,0.10332764374092204
44.899940490722656,5.861391512023854,0.0001421840861439705,58.582839689254776,0.46,0.3950900837779045,0.3210697717964649,0.33708155,0.017281090306583816,0.0013393785484367982,0.0005202480824664235,4.45024628425017,0.0010123447179794323,92000,0.00042514328,0.022113557815551757,0.0005538855912163854,9.072148194536565,0.10097253908589486
44.7188835144043,5.822200337072482,0.00013549001123465133,57.23692093467706,0.47,0.3950033992528915,0.321089056879282,0.336808,0.015475415583932789,0.0013308993773534894,9.632927685743198e-05,4.412013106048107,0.0010107506513595593,94000,0.0004172478,0.022094609022140436,0.0005277682212181389,9.066589688882232,0.09907690054550791
44.54986572265625,5.784635335023172,0.00012986368019483053,55.99826341629029,0.48,0.39488478824496265,0.32111467495560647,0.33654943,0.015435692417435327,0.001324984652455896,0.00010608571028569713,4.394353262614459,0.001016909599304201,96000,0.00040961232,0.022088553547859182,0.0005185463232919574,9.060947760008276,0.09775976875424383
44.42045974731445,5.74716613899606,0.0001241729492903687,55.15227426338195,0.49,0.39478939697146415,0.32113331332802775,0.33625656,0.014988397584296785,0.0013146374723874029,0.00011650343367364258,4.3622045195661485,0.0010144262313842723,98000,0.00040223633,0.022103051304817198,0.000510960875544697,9.057252341881394,0.0972828010879456
44.29478073120117,5.710506335203536,0.00011993940934189596,53.97233539390572,0.5,0.3947054296731949,0.32115356996655464,0.335936,0.014803322538966294,0.0013075844093691552,0.00014289008686318994,4.298563476186246,0.0010090918540954555,100000,0.00039513203,0.022033815860748308,0.0005087889148853719,9.052569698542356,0.09522539595142011
44.19654846191406,5.674768962312444,0.00011613936349021969,52.94046157073959,0.51,0.39459129348397254,0.32086759656667707,0.33557257,0.015091300035594028,0.0013001169572817157,9.248434071196243e-05,4.26404814934358,0.0010074024200439464,102000,0.00038828145,0.0220303030014038,0.0004930983413942158,9.048495767638087,0.09448962264135465
44.1226921081543,5.6388401789479845,0.00011270123995927861,51.95379551887511,0.52,0.39444563910365105,0.31983530297875407,0.33516958,0.014762351555749764,0.0012947644718224183,0.00010117347119376063,4.201168788131326,0.0010051846504211472,104000,0.00038168058,0.021810320377349843,0.0005168115021660924,9.043217287398875,0.0931345679946246
44.04423141479492,5.605989057142938,0.00011013066905434244,50.94881434440609,0.53,0.39428590238094324,0.31776281967759135,0.33473453,0.014874413064448134,0.0012883302610134694,8.015504863578826e-05,4.187132557854056,0.0010035877227783196,106000,0.00037533892,0.02181136596202848,0.00047782514593563974,9.038568893447518,0.09088742918893708
43.956993103027344,5.578368267906956,0.0001080917400031467,50.0931188850403,0.54,0.39412982016801834,0.31534898057579996,0.3342609,0.014093842784641314,0.0012817633541999378,0.0006315460777841508,4.188265185803175,0.0010042710304260251,108000,0.00036924105,0.021880414247512834,0.0005888699670322239,9.03407190926373,0.088739711586386
43.89091491699219,5.555823585106474,0.0001062471896148054,49.39094982147212,0.55,0.3939914114773273,0.31313964873552325,0.33376125,0.014521165868267401,0.0012768659653374923,7.461920904461294e-05,4.189623519778252,0.0010047959089279188,110000,0.00036336106,0.021819296479225186,0.00046669720904901624,9.02904481627047,0.08809969094768154
43.85614013671875,5.536334136480709,0.00010364224945078604,49.07822074508671,0.56,0.3938026890158653,0.31102696284651754,0.33323675,0.01471001640683969,0.001270168286282569,0.0016069335397332907,4.1905022342689335,0.0010045468807220411,112000,0.00035768174,0.021809598088264402,0.0004740669101011008,9.024071064777672,0.0879659751243893
43.79474639892578,5.519861780949174,0.00010146687163796742,48.27898962783804,0.57,0.3936395160853863,0.3091343425214291,0.3326907,0.014158197789685792,0.0012644120230106632,8.125636668410152e-05,4.191647656261921,0.0010051208734512286,114000,0.00035220094,0.021793762326240612,0.00045578391291201115,9.01853460818529,0.08614504133909955
43.72634506225586,5.506258624901723,9.947765011020238e-05,47.60165406036376,0.58,0.39343852400779716,0.3070520654320717,0.33212408,0.01498293158365417,0.0012595630454597993,6.362635758705437e-05,4.192904836963862,0.001024077534675602,116000,0.00034690538,0.022175351500511132,0.0004483899974729866,9.015183057636023,0.08456643531098951
43.67211151123047,5.495655219859387,9.735720614116872e-05,46.70919128227244,0.59,0.3931926019489765,0.3048784345388412,0.33151832,0.014612449568230644,0.001255728414980694,7.329777872655541e-05,4.193951981142163,0.001044277906417848,118000,0.00034177784,0.02277821254730229,0.0004424025537446141,9.011126426048577,0.08297149600833663
43.646305084228516,5.486712050717324,9.517326343484455e-05,46.17469679832448,0.6,0.3928458005189895,0.3016850620508194,0.33086538,0.014966178986127494,0.0012501299701398222,0.00014232014655135572,4.194974398706108,0.0010494558811187738,120000,0.00033681723,0.022863708257675086,0.00045072808279655874,9.006675332784653,0.08280983920022798
43.60609817504883,5.479350345702294,9.340016240457771e-05,45.16759310722377,0.61,0.3924172207713125,0.29791879579424857,0.33019233,0.014823371107107939,0.0012436262157279995,0.00011352256842656061,4.196171183139086,0.0010491768121719338,122000,0.000332023,0.022883809804916406,0.00043249380541965365,9.002641891129315,0.08046602674946199
43.55100631713867,5.471961475653538,9.216409362124977e-05,44.59729730606077,0.62,0.391970644146204,0.29627218320965765,0.3295181,0.014933595750248087,0.0012348973978077988,6.331236363621429e-05,4.197347711306065,0.0010476797819137548,124000,0.00032739397,0.022857076168060302,0.00042490128544159234,8.998828195035456,0.08046470055729145
43.49203872680664,5.459746370061283,9.100492316065356e-05,43.73098373794554,0.63,0.3916279219090938,0.2949333943426609,0.3288191,0.01441547871055084,0.0012281960516702377,0.00027144700288772583,4.1982822003774345,0.0010491940975189168,126000,0.00032290848,0.022845348596572865,0.00044597461237572134,8.995142974890769,0.07952594543248401
43.45503616333008,5.444147537022622,8.949485636549071e-05,43.13628302574166,0.64,0.3913381464779377,0.292050064355135,0.3281012,0.014517971433815552,0.0012213387555675573,0.00043001832091249526,4.199541907291859,0.001048391103744506,128000,0.000318563,0.022826690316200247,0.0004992032190784812,8.992360602132976,0.07864768209308372
43.3917121887207,5.426553411980752,8.807386002445128e-05,42.07808089256274,0.65,0.3911253705620766,0.28974655717611314,0.32736275,0.01360422403458505,0.0012161551130702717,0.00028036092408001423,4.200845514424145,0.0010474145412445051,130000,0.00031435394,0.022839606285095237,0.0004049106501042843,8.988579222932458,0.07651782811805606
43.31808853149414,5.408936947280641,8.711130558367586e-05,41.27364050292954,0.66,0.39091399386525155,0.28723927959799767,0.32662362,0.013459222861449276,0.0012120220693759619,0.00012209311535116285,4.202089202590287,0.0010515971183776875,132000,0.00031028473,0.022849339127540592,0.0004014653095509857,8.98644020780921,0.07499688128754486
43.230342864990234,5.391985638414329,8.634424648334971e-05,40.40349262619017,0.67,0.39074050262570376,0.28590306639671326,0.32588398,0.01258378483506389,0.0012075484322849655,0.007043763063848019,4.203535767737776,0.0010510141849517807,134000,0.0003063467,0.022882012128829992,0.0005780718056485057,8.983288635499775,0.07291703405976276
43.13785171508789,5.378075804649692,8.579766090406337e-05,39.61481147575386,0.68,0.3905548483133316,0.28443009555339815,0.3251377,0.012231544392067013,0.0012030397308990355,0.0003699745866470039,4.204895882867277,0.001036867141723635,136000,0.00030253737,0.022634516835212636,0.00040061530307866633,8.980204910039902,0.07086618455499405
43.068912506103516,5.368021072440986,8.544263782823691e-05,39.175375114440975,0.69,0.39028924629092215,0.2825535923242569,0.3243969,0.012127651114715254,0.0011993271124083541,8.349189738510177e-05,4.206444404553622,0.0010284529924392688,138000,0.00029885632,0.022567917943000785,0.0003879541181959212,8.977005421184002,0.07038262007758024
43.00088119506836,5.358152932316686,8.49877884320449e-05,38.76636128807051,0.7,0.3900168485939502,0.2815057933330536,0.32365286,0.013149906364735212,0.0011954315443290396,0.0002088494220515713,4.207831481471658,0.0010398455858230539,140000,0.0002952792,0.022797503829002478,0.0003826775646302849,8.974199346266687,0.07110048912838096
42.9472770690918,5.345627064961696,8.427483244304313e-05,38.375614940643295,0.71,0.3897559218108654,0.27988289669156075,0.32290277,0.01297989875602069,0.0011902762722456827,0.00013580027734860778,4.209078545682132,0.0010333154201507587,142000,0.0002917984,0.022712002396583532,0.00037677251384593546,8.971084421500564,0.0711766088083388
42.89695358276367,5.331157031686856,8.301777725137072e-05,37.697156307220446,0.72,0.3894595213234424,0.277992095798254,0.32214296,0.012537429388379666,0.0011848001449834553,0.00012920879817102104,4.210734996013343,0.0010060806274414073,144000,0.00028841317,0.02218870520591734,0.0003717062354553491,8.967225113883613,0.0700142767243089
42.86241149902344,5.31652498114041,8.200261836464052e-05,37.09020459175106,0.73,0.38914326354861256,0.2759203091263771,0.32138616,0.011939919928554428,0.0011799888627137987,0.00039567984640598297,4.21244902536273,0.0010002827644348157,146000,0.00028512542,0.02212710392475128,0.0003785485459957272,8.962118462659419,0.06885703935474152
42.81623840332031,5.301667785075551,8.1420440619695e-05,36.53552305412283,0.74,0.38886597454547883,0.2747898533940315,0.32062754,0.012016391704790314,0.001173060870496556,0.000884793174918741,4.213870503008366,0.000999069690704349,148000,0.0002819337,0.021891502141952564,0.0003762069100048393,8.95665513817221,0.06778918543457992
42.77021789550781,5.286460657636277,8.080347997747594e-05,36.23240022277837,0.75,0.38857809007167815,0.2729504331946373,0.31987023,0.010575468177557909,0.001168531336588784,0.0003420004213694483,4.215322912205011,0.0010021483898162854,150000,0.0002788268,0.021929351687431303,0.0003609160194173455,8.950859238393605,0.06765821734443286
42.71657180786133,5.2701811002687355,8.002316935744603e-05,35.65268972969059,0.76,0.3882133975625038,0.2715720675885677,0.31912562,0.01109018138702958,0.001163799071218818,6.783464050386101e-05,4.197089886292815,0.000994663596153262,152000,0.00027579584,0.02182965922355656,0.0003553579736035317,8.94630926195532,0.06720804589986794
42.6811637878418,5.2517696701567065,7.89794759839424e-05,35.28181171798715,0.77,0.38793086037039753,0.2708702966570854,0.31838235,0.010819987350725578,0.0011582368460949504,5.566336403717287e-05,4.164216457866132,0.0009956297874450656,154000,0.00027283226,0.021834900259971673,0.0003518689190968871,8.942570677027106,0.06722653929330422
42.64264678955078,5.231668583660126,7.754559355817036e-05,34.68948363304133,0.78,0.38773036524653437,0.2696109935641289,0.31765097,0.010705920171574675,0.0011523183260578644,0.0035517686046659946,4.078735131770372,0.0009943128824234052,156000,0.00026993867,0.021904535174369785,0.0003512680996209383,8.937523188069463,0.06614228784851722
42.60521697998047,5.210916168488346,7.635551792191108e-05,34.37227166175849,0.79,0.38725911453366274,0.2687898099422455,0.3169224,0.009877468004939157,0.001147031394066289,5.447475996334106e-05,3.912737499922514,0.0009968675374984718,158000,0.0002671132,0.02200061237812048,0.000340690603479743,8.933460200205445,0.0655281708948313
42.561954498291016,5.190428906539455,7.517837766499725e-05,33.9160168380737,0.8,0.3866527713835239,0.26775363013148307,0.3162035,0.009715291700209494,0.0011411458777729414,0.0001664532901486382,3.817624523071572,0.0010011698007583569,160000,0.00026435516,0.021940928936004613,0.0003459863946773112,8.92836593557149,0.06402217551507064
42.515995025634766,5.17135386299637,7.427625550917582e-05,33.479228439331145,0.81,0.38596594408154483,0.2667587697505951,0.31549042,0.009410603287629792,0.0011359922616975377,0.00039035093504935503,3.815830737585202,0.0010039513111114492,162000,0.00026166573,0.022104372382164044,0.00033452914794906974,8.925010543316603,0.06314918444491896
42.472537994384766,5.153721790762372,7.360355812124908e-05,33.07760246372223,0.82,0.3856534667313098,0.2659816674888134,0.31477955,0.00904196252091786,0.0011330082779750226,5.521994535229169e-05,3.816705266945064,0.0009916832447052005,164000,0.00025903867,0.022162385344505396,0.00033059713314287364,8.920823759399354,0.0619712214116006
42.4425048828125,5.138831132102745,7.27493135855184e-05,32.82830352973956,0.83,0.385425466299057,0.2647003471851349,0.3140685,0.008891819632844996,0.001129731786204502,0.00015301420353353024,3.8175884285010397,0.0009951528310775722,166000,0.0002564762,0.021931032657623365,0.00033529396750964224,8.915224228985608,0.061009433122351804
42.40296173095703,5.126983535342308,7.21760206943145e-05,32.511694133758475,0.84,0.38520427048206324,0.26344173550605776,0.313356,0.008874363459064644,0.00112621770822443,0.0059252395294606686,3.818373294780031,0.0010017679929733268,168000,0.0002539736,0.02206625211238858,0.0004784908378496766,8.909692568704486,0.060301784649491395
42.37934494018555,5.118013353256198,7.156729971029563e-05,32.469010923385596,0.85,0.38498226702213284,0.2619194872677326,0.31264415,0.008777723982464548,0.00112331050040666,0.0014996882528066635,3.819127520546317,0.0010025887489318844,170000,0.00025152796,0.022055125951766962,0.0004825335927307606,8.904544892720876,0.06025695090182125
42.35563278198242,5.110555696272058,7.084710559865926e-05,31.977891376495126,0.86,0.3848257318139076,0.2605839021503925,0.31193024,0.008710670880158424,0.001121088530635461,0.0005367285339161754,3.819870442384854,0.001000835776329038,172000,0.00024913292,0.02215904247760776,0.0005013530026189983,8.898238209076222,0.05954262181185188
42.34001541137695,5.1033566396777195,6.994485447648912e-05,31.935500811576834,0.87,0.38455925732851026,0.2591392956674099,0.31121755,0.008817916877451343,0.0011181326291989533,0.00026646265177987516,3.8205530610866845,0.0010019555091857959,174000,0.00024678497,0.022248743534088188,0.0003712499456014484,8.89188686851412,0.05980330818891538
42.33671951293945,5.0966100163939885,6.886369537824066e-05,31.831472917556844,0.88,0.3843299604952335,0.2574486888945103,0.31050804,0.009050167046952969,0.0011153657222166644,0.0017504377756267786,3.8213967927731574,0.0009976980686187751,176000,0.00024448388,0.02213684940338128,0.0003148108662571758,8.884968655183911,0.059477017100900455
