train/time,train/pde_loss,train/gls_loss,train/sol_loss,train/callback_time,train/progress,eval/ci_range,eval/sd_high,eval/R_high,eval/D_low,eval/sd_low,eval/D_high,eval/R_low,train/mse,eval/D_mean,eval/R_mean,eval/sd_mean,train/epoch,train/theta_loss
0.02474132096767427,0.070463297300972,200.55721745300258,0.35781824690103603,0.0010346996784210193,0.14,52.15563201904297,21.34145828895271,0.6368928551673889,0.013369489228352904,10.795048018917441,0.01642090012319386,0.6029390126466752,0.0023737987503409386,0.014306391,0.6286471,14.819247479434125,28000,0.0006780892144888639
0.025035935401916454,0.06444162064557903,198.31492985534678,0.33347047394514034,0.0010400491952896108,0.15,50.373775482177734,23.618482192978263,0.6365970894694328,0.013341369852423669,10.805567936040461,0.01632475545629859,0.605009277164936,0.002253520069643855,0.014132703,0.62867355,16.40074563296512,30000,0.0005596208502538502
0.02500138187408451,0.052553443699609424,197.60127446746745,0.30336645643413135,0.001040676593780518,0.16,49.26620864868164,26.896763080731027,0.6364009827375412,0.01308570490218699,10.812376509420574,0.01626095538958907,0.6070596799254417,0.002271011471748352,0.0139728105,0.62854564,17.933061987704907,32000,0.0004992316826246679
0.025079450488090457,0.04276277800626121,200.55792744445787,0.262588503703475,0.0010384424924850446,0.17,48.46310806274414,32.81643334776163,0.636257117986679,0.012947953166440129,10.821570828557014,0.01616805586963892,0.6088747158646584,0.0023304971400648355,0.013832374,0.6287408,19.796184462561673,34000,0.0005005734856240451
0.02551804506778716,0.035932367569301266,200.3886223526004,0.23899443233013207,0.0010495048761367802,0.18,47.52569580078125,33.92117312178016,0.6368093520402909,0.012844536965712906,10.830848128534853,0.0160892513114959,0.6107526272535324,0.0023088406305760145,0.013714958,0.62946945,21.524515124678146,36000,0.0004884143127128482
0.025633705377578732,0.030058667866978736,201.7354649124146,0.21818992631882414,0.00106603991985321,0.19,46.930503845214844,35.62852190807461,0.6366960123181343,0.012846062751486897,10.838355612941086,0.016023895097896455,0.6121936470270157,0.0023005923721939325,0.0136277815,0.6298374,23.069323351554985,38000,0.0004163885023444891
0.025494615674018815,0.02023678714863489,199.85376259613008,0.2033880604133012,0.0010584336519241352,0.2,45.90836715698242,36.365800723433495,0.6365864455699921,0.012823414220474661,10.848047258332372,0.015936793200671668,0.6135064706206321,0.0023356624878942966,0.013550144,0.6301095,24.362075130222365,40000,0.0003857320116367191
0.025340612649917625,0.027572907876805382,204.06002828979504,0.19283309910446397,0.0010551738739013649,0.21,45.60377502441406,39.00755904614923,0.6375737905502319,0.012391265132464468,10.855562263168395,0.01586046372540295,0.6145314246416091,0.002370438538491726,0.013464862,0.63049716,25.66791913975877,42000,0.0003655487089417875
0.025982415199279903,0.023318098707706625,207.94111228942862,0.18430326140671946,0.0010689070224761921,0.22,45.62120819091797,40.15120035037398,0.6383036270737648,0.01234329326543957,10.86497320793569,0.015786681743338703,0.6153659403324128,0.0023880566004663706,0.013375143,0.6309587,26.84613148708983,44000,0.0002949832414742559
0.025902043581009025,0.0219116209193599,210.60417523193394,0.18632826955616447,0.001064983129501344,0.23,45.55640411376953,40.15650898218155,0.640344275534153,0.012222578562796117,10.87307152338326,0.015751073556020855,0.6161201044917106,0.0023414106108248234,0.013289378,0.63150644,27.82760958140716,46000,0.00027783249970525503
0.02588104069232939,0.017171387643669756,205.31912514495923,0.18892410714924343,0.0010603885650634752,0.24,45.229915618896484,40.14234198257327,0.645242415368557,0.012006068648770452,10.880890302360058,0.015721111465245484,0.6167705863714218,0.0022823105100542307,0.013199837,0.63236773,28.58364181030941,48000,0.0002908167371060699
0.025511577010154766,0.015565642565488825,207.37480809783995,0.18204146771132992,0.0010485574007034304,0.25,45.14310073852539,40.12550199404359,0.6485104009509086,0.011945385835133493,10.887804673984647,0.0156657210085541,0.6176935732364655,0.002374231116846204,0.013117695,0.6334264,29.14950765678659,50000,0.0003197815967723727
0.025413871765136677,0.021075995855266174,210.8242085113524,0.17296424756944132,0.001044682860374446,0.26,45.26870346069336,40.10379211977124,0.6583012208342551,0.011694307415746152,10.896583693102002,0.015598463430069385,0.6186153575778007,0.0023234724067151546,0.013027785,0.6348477,29.60826690783142,52000,0.0002781341318041086
0.025472690582275394,0.015863117910688795,212.46411718749917,0.16553843792527906,0.0010476697683334303,0.27,45.26387023925781,40.08220639079809,0.6680421561002732,0.011490202625282109,10.903577064163983,0.015534043381921948,0.6194113463163375,0.002353779971599579,0.012938303,0.6367369,30.03892995655427,54000,0.00023689618683420122
0.025463174700737015,0.013299928675871334,214.37794190978974,0.154226977609098,0.0010464397668838504,0.28,45.211849212646484,40.057351533323526,0.6680272087454796,0.011425246042199433,10.912734386511147,0.015479039517231287,0.620043657720089,0.0023852933663874865,0.012854761,0.638257,30.449493466954056,56000,0.00029409266426227987
0.02519434475898736,0.01117383252026047,215.27899613952624,0.15077841356396707,0.0010451306104660063,0.29,45.22383499145508,40.03874910995364,0.6681169927120209,0.011417439067736268,10.928613552823663,0.015441990667022766,0.6206154122948646,0.0023931674659252167,0.012781846,0.63958573,30.832265779939725,58000,0.00024389944155700505
0.025434136152267386,0.007078267837991015,212.6335769348149,0.14661915741115814,0.0010572582483291625,0.3,44.93411636352539,40.0236745364964,0.6687586545944214,0.011299196048639715,10.944444197230041,0.015406158124096693,0.6212532684206963,0.002321935258805752,0.012708577,0.6409009,31.21071427303832,60000,0.00022199228988029063
0.025686389803886437,0.00773727801896167,211.87359148407057,0.1412414740100501,0.0010690010786056523,0.31,44.707664489746094,40.00654714182019,0.6686929687857628,0.011229568137787282,10.956161958165467,0.015370041737332942,0.6217377379536628,0.0023015516344457865,0.012638473,0.6416349,31.60227325077479,62000,0.00021241960348561406
0.025581440210342397,0.008069757485762226,212.89353234100352,0.13931614957004781,0.001063614964485162,0.32,44.41557693481445,40.08782282471657,0.6686457440257072,0.011232074350118637,10.963986092247069,0.015330741880461574,0.6222611710429191,0.002351560862734914,0.012583908,0.6419302,31.958208372202616,64000,0.0001973779289983213
0.02550125825405123,0.008569119889871227,213.03107402038543,0.13529946549981847,0.0010558071136474612,0.33,44.10666275024414,41.34937524795532,0.6685823395848274,0.01123485725838691,10.97139804624021,0.015276531572453678,0.6227286070585251,0.002323281718418002,0.012548491,0.64182734,32.36935485460107,66000,0.00018792456830851734
0.025593155384063756,0.0036803904197877297,210.32387545013447,0.14337373598664982,0.0010601847171783465,0.34,43.795928955078125,41.34162561967969,0.6685373798012734,0.011238894308917224,10.981190018355846,0.015243984526023269,0.6230891510844231,0.002336478792130947,0.01252257,0.64153445,32.689728375039216,68000,0.00018504609761293977
0.02586288189887992,0.003031836972513703,209.8330289306633,0.15308048731833693,0.0010730577707290638,0.35,43.55132293701172,41.33354499936104,0.6684929206967354,0.011242724535986782,10.993835958652198,0.01522516596596688,0.6233889311552048,0.0023067675065249205,0.012504821,0.64092827,32.92541389135644,70000,0.0001779120066203177
0.025917928099632278,0.0028450547111569875,209.1819830093387,0.15277401481568773,0.0010734778642654385,0.36,43.23611831665039,41.3278597407043,0.668454946577549,0.011248099338263273,11.007748823612928,0.015188354928977792,0.6223565816879273,0.0023143377620726824,0.012489162,0.64030874,33.12661873217887,72000,0.0001737961283652112
0.025589223265647842,0.005163962350052312,209.4484595413209,0.1390218654051424,0.0010611807107925395,0.37,43.08518981933594,41.31306009367108,0.6684207826852798,0.011252692481502891,11.020320886746049,0.015144012728706005,0.6219425201416016,0.002295974874868989,0.012473254,0.6396864,33.36961734707088,74000,0.00015844477456994355
0.025593401670455863,0.006946092749829422,212.11147456359834,0.12440038558095734,0.0010588743686675982,0.38,43.10601806640625,41.35116618126631,0.6683684021234513,0.01125438695307821,11.030747555196285,0.015113356313668194,0.6219880536198616,0.0023414490278810263,0.012448968,0.63917845,33.63954514103742,76000,0.00016671736375428736
0.025527026176452642,0.0057168540869606725,210.77408693695105,0.1315075863599776,0.001058885216712953,0.39,42.90386199951172,41.348152328282595,0.6683061823248864,0.011255864566192032,11.04481506627053,0.01507799045648426,0.6220542296767235,0.0023006347473710775,0.012415235,0.6388246,33.85324069284352,78000,0.00016029142716433853
0.025534240484237646,0.009975718139554354,213.54961190032907,0.14047387284785534,0.0010569256544113118,0.4,42.75341033935547,41.34343983605504,0.6682497963309288,0.011218506540171803,11.058938433416188,0.01505739123094827,0.6221033737063408,0.002302920911461115,0.012376113,0.6385197,33.98021083416727,80000,0.00016650052566546947
0.025454302787780835,0.010543117594090295,214.75416796112023,0.13465837571024997,0.0010554931163787864,0.41,42.66363525390625,41.33723881095648,0.668206824362278,0.011219670856371522,11.073632980696857,0.015030208346433937,0.6221327513456345,0.0023181105498224497,0.012344586,0.6381692,34.12327325138293,82000,0.00015058802091516554
0.025532400250434878,0.011059242420655221,213.95213353729258,0.13571735947579094,0.001052843570709223,0.42,42.681663513183594,41.33251812309027,0.6681690216064453,0.011220431607216596,11.090305959805846,0.015001457813195885,0.6189464092254638,0.00229434366337955,0.012319221,0.6376053,34.2772151845129,84000,0.00015297142090275884
0.025502040624618534,0.01150502795126523,215.1127080459586,0.13425674666464346,0.001056540608406068,0.43,42.622169494628906,41.32910938933492,0.6681301251053811,0.011221015686169266,11.104806885123253,0.01497634709812701,0.6171271055936813,0.002301328582689166,0.012298041,0.6369852,34.43862035490967,86000,0.00015189862460829318
0.025552650451660195,0.014680782576557243,215.60062036132743,0.1413322709053752,0.0010605362653732285,0.44,42.61410140991211,41.32452756166458,0.6680888280272483,0.011221877299249172,11.11768081318587,0.01495668867137283,0.6137045383453369,0.0023446802515536547,0.012284259,0.6362991,34.595650914987985,88000,0.00014571257634088397
0.02548215794563288,0.013051571562769808,212.29633972930873,0.14047371802479036,0.0010585837364196734,0.45,42.54942321777344,41.31896169856191,0.668046785891056,0.011223096260800957,11.131416889838874,0.014937027217820286,0.6118093118071556,0.0022598360665142536,0.0122744385,0.63559157,34.748440908840195,90000,0.00016078536282293499
0.025672675132751496,0.011196536878589555,212.0979863281256,0.13262036845832992,0.001062298536300665,0.46,42.71932601928711,41.42571687698364,0.668009401857853,0.011224370333366096,11.151299020275474,0.014912016456946725,0.6103584691882133,0.002322116168215871,0.012266795,0.63488066,34.92687843686953,92000,0.00014231201203074306
0.026685642600059567,0.012351650480064553,211.4716973266602,0.12827138883620504,0.0010848543643951377,0.47,42.83347702026367,41.72010496258736,0.6679618135094643,0.011226296960376202,11.169940372928977,0.014886719710193569,0.6054340198636055,0.0022806329652667046,0.012260245,0.634036,35.098646436981554,94000,0.00015494288527406752
0.026834182024002177,0.016493305129813958,212.7672922668455,0.12253705443441891,0.0010872031450271623,0.48,42.98076629638672,41.8379008769989,0.6679095134139061,0.011228040535934269,11.184054962359369,0.014864779775962232,0.6018713653087616,0.0022981709334999323,0.012251786,0.6331498,35.27395656238016,96000,0.00013333249080460519
0.026290544271469027,0.018606727962032877,213.93670117950464,0.1268477714173502,0.0010665627717971816,0.49,43.270240783691406,42.03611547127366,0.6678714483976365,0.011229659314267337,11.197785590775311,0.014843514072708784,0.5980998650193214,0.0022919310722500086,0.012243297,0.6322267,35.453854630808706,98000,0.00019651043112389743
0.026222813367843562,0.01705111124261743,215.6696632843017,0.12114905590191488,0.0010693664550781247,0.5,43.59624481201172,42.3144499771297,0.667823038995266,0.01123138158582151,11.212743003852665,0.014811827265657475,0.5982129842042923,0.0023084471467882395,0.012231671,0.631494,35.62258449703222,100000,0.0001411013799952343
0.026098829865455704,0.011062018620781591,215.12444493865968,0.12184856667742129,0.0010644123554229762,0.51,43.7449836730957,42.30941263958812,0.6677650809288025,0.011233156407251954,11.228756024502218,0.014789442322216927,0.598295496404171,0.002406628802418709,0.012222099,0.63080525,35.769421784059574,102000,0.001489620073698461
0.02606411230564116,0.011335600894060908,216.81113362121548,0.1156218337640167,0.001065032720565793,0.52,43.89419937133789,42.37211300060153,0.6677021592855453,0.011234896257519722,11.246294435113668,0.014764034957624959,0.5983424082398414,0.0023550400510430336,0.012216666,0.6301424,35.918555859598285,104000,0.0001385475625284016
0.02594440579414364,0.013930665996857,217.07175688171353,0.11924051652848716,0.001072721123695372,0.53,44.06977844238281,42.50075798481703,0.6676507100462914,0.01123760307673365,11.264989362098277,0.014731704909354442,0.5983853653073311,0.0023546835873275995,0.012212017,0.62950945,36.08107164245489,106000,0.00017638402641750872
0.026000391364097635,0.013736380978603819,216.69754337310775,0.12317851220816396,0.0010701595544815054,0.54,44.173343658447266,42.4919206649065,0.6675997406244278,0.011239322950132191,11.28505589440465,0.01470348632428795,0.5984548300504684,0.002286810427904129,0.012205612,0.62900084,36.21041546125939,108000,0.0001291488588321954
0.02595923328399664,0.00928867920371706,216.0711706161503,0.11998381257429706,0.0010708529949188298,0.55,44.412601470947266,42.48480228707194,0.6675527974963188,0.01124073788523674,11.312629492022097,0.014663175982423123,0.5985264539718628,0.0022965266834944487,0.0121988915,0.6286528,36.32619058737117,110000,0.00012120539031457156
0.02580064141750339,0.009121997927199145,212.72574823760957,0.10721362280473105,0.001057877659797669,0.56,44.401432037353516,42.722994182258844,0.6675054475665092,0.011241825972683727,11.338495323434472,0.014632328529842196,0.5985687926411629,0.002369893016293645,0.01219387,0.6282801,36.460752847837284,112000,0.0001821985497372225
0.025764188885688783,0.006280996990622959,210.937902809143,0.1080583066008985,0.001079389691352847,0.57,44.438533782958984,42.879083566367626,0.667439179122448,0.011243043467402458,11.369124194607139,0.014574085571803144,0.598645704984665,0.0022515952587127686,0.012187097,0.62790096,36.59431768239456,114000,0.00011279869067948312
0.025968285322189387,0.005114292954211128,210.47907431030285,0.10646075826138243,0.0010732692480087253,0.58,44.511329650878906,43.20461433380842,0.6673917636275292,0.011245487653650344,11.397266294807196,0.014541087835095817,0.5987118646502495,0.0022440061438828707,0.012181814,0.627439,36.733376078414345,116000,0.00013503580703400075
0.02571363031864166,0.009167507044505344,208.90284304046645,0.10739771347120407,0.001063075661659239,0.59,44.59524154663086,43.27769782394171,0.6673382684588433,0.011247666273266076,11.418630345724523,0.014521063142456114,0.5977040469646454,0.0022376361303031445,0.012178491,0.62688017,36.858384285606824,118000,0.00012129399692639709
0.025852576851844746,0.010416426897631037,205.36417241668684,0.11007389204949135,0.0010697385072708167,0.6,44.490718841552734,43.274942971765995,0.6672729417681694,0.011249801144003868,11.444454081356525,0.01449764382559806,0.5977388501167298,0.0022004791535437107,0.012170851,0.6265118,36.94490144199692,120000,0.000129089763504453
0.02609334576129918,0.009549092742498025,206.8453337478641,0.11151694705337277,0.0010763630867004377,0.61,44.40969467163086,43.27051732689142,0.6671917125582695,0.011252789455465973,11.477530049160123,0.014471732242964207,0.5977730095386505,0.0022135982289910316,0.01215875,0.62611026,37.02289253804723,122000,0.0001431154814781621
0.02568187546730038,0.012254199817311066,205.5333804550178,0.1086370825245977,0.0010662670135498133,0.62,44.40065002441406,43.265197798609734,0.6671439707279205,0.011222308780997992,11.50077530182898,0.01445450778119266,0.5978103235363961,0.002145337173715234,0.012140462,0.62582,37.108723408318696,124000,0.00011093118519056588
0.025894620776176453,0.009284832694102102,203.92141168212876,0.1115741019137202,0.0010645505189895588,0.63,44.50428771972656,43.25597779825329,0.667050039768219,0.01114020806271583,11.514036799781024,0.014438957092352211,0.5978837683796883,0.0021717932540923357,0.012117976,0.6256284,37.177899686364846,126000,0.00010781039600260556
0.025963600158691442,0.009846444107941367,207.11758883667,0.11031516010314242,0.0010631964206695582,0.64,44.66682815551758,43.24644133448601,0.666964414715767,0.010949463304132222,11.531890882179141,0.014418122195638707,0.5979610219597816,0.0022387998178601265,0.012095373,0.62541807,37.261905736212306,128000,9.905052866088226e-05
0.025913907289504993,0.005424418915761641,209.96856523895292,0.09230431084334823,0.0010652734041213961,0.65,44.968135833740234,43.321662209928036,0.6668759748339653,0.010925936256535351,11.580264568328857,0.014389788522385052,0.5980276376008987,0.0022490965202450752,0.012074274,0.6251342,37.37381427666511,130000,9.546140790916979e-05
0.02608543872833249,0.005395536880940207,208.87119692993133,0.09039403825998313,0.0010729632377624535,0.66,45.04005432128906,43.61912813037634,0.6667897135019303,0.010926691279746593,11.639106553047895,0.014369539078325026,0.598077355325222,0.0022146175615489483,0.012055178,0.6247481,37.49597569341339,132000,0.00010170658060815185
0.026023506164550847,0.00815663370862604,207.3505900268554,0.09021634941548104,0.0010684299468994166,0.67,45.06289291381836,43.60877051949501,0.6667354956269265,0.010896186344325542,11.669463943690062,0.014355183322913944,0.5981456965208054,0.0022386470809578896,0.012034582,0.62447816,37.591558873873986,134000,0.00011200817971257493
0.026137290596962015,0.009714276315411571,208.88886798095743,0.09291844965144976,0.0010766475200653042,0.68,45.14369201660156,43.60123574733734,0.6666654422879219,0.010863813571631908,11.694252723827958,0.014338067709468301,0.5982169941067695,0.002269025193527341,0.012012355,0.62425214,37.671741274113224,136000,0.00010597540676826611
0.025888481020927504,0.010189150549122164,211.09899283599796,0.10267510664090523,0.001076394319534299,0.69,45.25785446166992,43.594042770564556,0.6666188508272171,0.010736605059355498,11.723151826299727,0.01431319552939385,0.5982908874750137,0.002340791281312704,0.011988761,0.62405664,37.74485546434929,138000,0.00031761868740431964
0.025747190475463883,0.007728463126230051,208.50998314666703,0.10858796530961984,0.0010753322839736957,0.7,45.345001220703125,43.56508972123265,0.6665666714310646,0.010705779446288944,11.768835573457181,0.014297349005937576,0.5983323812484741,0.002221451373770833,0.0119668925,0.62372446,37.81411511403664,140000,0.00010669805487850681
0.02629360651969918,0.012078981678350805,204.70858706665058,0.11640707663819201,0.0010814912319183382,0.71,45.3226318359375,43.54744851589203,0.6664924800395965,0.010665566939860583,11.825050599873066,0.01428350904025137,0.5983693435788154,0.0021995757706463337,0.011945242,0.6234376,37.85924840021543,142000,0.0001088623539544642
0.025932266950607265,0.01184790007479023,204.92562538909868,0.11821400188282147,0.001088686585426328,0.72,45.31808090209961,43.53904854506254,0.6663873821496964,0.010567881655879319,11.855842056684196,0.01427024477161467,0.5984249606728553,0.002240297617390752,0.0119223,0.62321943,37.88407731223701,144000,0.00011694711429299787
0.026143033385276807,0.007863397234003013,203.48102588653555,0.11075105598941427,0.0010933145284652693,0.73,45.33757019042969,43.530494812875986,0.6662410214543343,0.010538796009495855,11.877828743308784,0.014258786290884017,0.5984709158539772,0.0022005608770996332,0.011900445,0.6230437,37.91369746840515,146000,0.00010365070193074644
0.02619569671154013,0.006438562788651311,205.34048712158247,0.10795719226822273,0.0010906226634979268,0.74,45.358070373535156,43.521169759333134,0.6660206362605094,0.010539731406606734,11.917487322352827,0.014249204751104116,0.598529203236103,0.0022299077827483416,0.011881506,0.62271327,37.945686449347704,148000,0.000102947888080962
0.02589446616172792,0.005773139594937701,203.87742910003715,0.11051243140920991,0.0010943244695663407,0.75,45.4974479675293,43.50186912342905,0.6658573165535927,0.010540430434048176,11.95706338621676,0.014237225707620382,0.5985685914754868,0.002202011877670884,0.011862722,0.6223945,37.966436658620545,150000,0.00010633531928760931
0.025813473224639918,0.00929510235507042,201.78296483612075,0.11596322651207491,0.001089838624000548,0.76,45.501434326171875,43.48270231857896,0.6657833218574524,0.010533952713012695,12.012744252569973,0.01422677037771791,0.598629216849804,0.0021355580538511276,0.011842909,0.6221247,37.97914021898936,152000,9.874264651443809e-05
0.02579402089118954,0.008429262506426293,201.49903427124067,0.12042828511074224,0.0010918850898742703,0.77,45.46806335449219,43.46949337050319,0.6657034635543824,0.010506732831709087,12.049130001105368,0.014215724542737007,0.5986845910549163,0.002134751994162798,0.011821989,0.6219315,37.986387668281736,154000,0.00010163159458898008
0.02577398025989545,0.009672917998745091,198.5113269500722,0.1300807602480053,0.0010883789062500024,0.78,45.441593170166016,43.45236988738179,0.6656019225716591,0.010462102224119007,12.151135480962695,0.014203600864857434,0.5987183913588524,0.0020642257295548916,0.011801158,0.6217632,37.98531332792139,156000,9.259329817723483e-05
0.0260800963640213,0.008275863652466823,196.18622599029504,0.13109180311113616,0.0010927613973617564,0.79,45.427677154541016,43.44128845259547,0.6654882073402404,0.010418871184810996,12.218210729770362,0.014192238450050354,0.5987659677863121,0.002086155116558075,0.011779141,0.62161267,37.98277617426103,158000,0.00010039081098511815
0.0259121910333634,0.009408323532727077,194.56532598876893,0.12323891515284761,0.0010887413024902304,0.8,45.47132110595703,43.42996841296553,0.6654255986213684,0.0103146243840456,12.271936889737844,0.014183228043839336,0.5988132327795028,0.002063133055344224,0.011758042,0.6214122,37.99934282520387,160000,8.520667324773967e-05
0.025914817810058575,0.007293204363842956,193.0988471679686,0.11509839276224379,0.0010888485908508304,0.81,45.493797302246094,43.42204034328461,0.6653628095984458,0.01029640797059983,12.410058663226664,0.014174941228702661,0.5988632723689079,0.002049037255346775,0.0117372805,0.6212514,38.01859843027188,162000,0.00010504949023015797
0.026441892385482828,0.007595825647469581,194.7933556213383,0.11284370322152969,0.0011083678007125914,0.82,45.48530197143555,43.41285414993763,0.6653166189789772,0.010271388944238425,12.510359240695836,0.014162791823036968,0.5989252030849457,0.0020899970550090075,0.011715165,0.62114847,38.028681882003895,164000,0.00011405022087274119
0.02660420155525207,0.007586623945273438,196.82342166137622,0.11288770849630203,0.0011097710132598837,0.83,45.53135681152344,43.403308000415564,0.6652698546648026,0.010175514360889792,12.65453400555998,0.014152146340347824,0.5990060552954674,0.002105631632730365,0.011692586,0.621092,38.04241131447026,166000,0.00010301475413143635
0.02657718443870542,0.00708621478988789,195.20205332183863,0.11538676982000477,0.0011125198602676403,0.84,45.57685470581055,43.397882394492626,0.6652134791016578,0.010087968572042883,12.812402937561275,0.014138632011599839,0.5990626573562622,0.002036206889897585,0.011669137,0.6210831,38.04359286106695,168000,9.370390034746379e-05
0.026449876427650402,0.006243719135352865,189.77437385559077,0.11838594288751497,0.0011003050804138184,0.85,45.57588577270508,43.392554484307766,0.6651651918888092,0.010020891181193292,12.908714986406267,0.014128502458333969,0.5991276353597641,0.0020302971825003624,0.011645662,0.6210246,38.02834955336526,170000,9.290684829466045e-05
0.026429413437843337,0.009134910947293951,190.86769912719734,0.11918737575411793,0.001101166844367981,0.86,45.54063415527344,43.38893508538604,0.6651206612586975,0.00992241946514696,13.06813599076122,0.014116085064597427,0.5991758033633232,0.0020560696721076965,0.011620198,0.62085557,38.014111124585675,172000,9.063886682270095e-05
0.027311010003089855,0.00909156012162564,192.92356251525874,0.12094578140974065,0.0011217818260192873,0.87,45.5468864440918,43.386103212833405,0.6650794923305512,0.009839236154220998,13.150461809709668,0.014100323361344634,0.59922955930233,0.0020404779352247715,0.01159286,0.6206356,38.00628802767507,174000,0.00010854128777282313
0.02666418123245243,0.010401151655591108,191.4178214569088,0.12573270986229232,0.0011001335382461554,0.88,45.60849380493164,43.38298160582781,0.6650285795331001,0.00958844218403101,13.242585468105972,0.014086384442634879,0.5992729038000106,0.002019669162109494,0.011563388,0.6203908,37.99256216000933,176000,8.300744229927659e-05
0.02655759334564211,0.011376594912377172,190.36242027282617,0.12306388776004293,0.0010921920537948614,0.89,45.67097473144531,43.37896639481187,0.664957071840763,0.00942009654827416,13.379481434822083,0.014075826201587911,0.5993056833744049,0.002032630145549774,0.011532492,0.6201459,37.98813707524722,178000,8.37949919514358e-05
0.026412955999374425,0.011237687520566397,189.17893482208214,0.1224879977852105,0.0010946093797683757,0.9,45.727333068847656,43.373782467097044,0.6648754641413689,0.009198691579513252,13.512444053776562,0.014064123202115296,0.5993490785360336,0.002006534254178405,0.011500985,0.6199351,37.985089494026035,180000,0.00022070074919611216
