eval/D_low,train/gls_loss,train/sol_loss,eval/D_high,eval/sd_high,eval/M_low,eval/sd_low,train/theta_loss,train/mse,train/epoch,train/callback_time,eval/D_mean,eval/sd_mean,eval/M_mean,train/pde_loss,eval/R_mean,eval/M_high,eval/ci_range,eval/R_low,eval/R_high,train/time,train/progress
1.062949299812317,139.2590550765987,0.26998499680310506,1.1879335522651673,5.6933361338451505,0.6396946087479591,4.900616325903684,0.0019695006776601076,0.0015776711516082287,22000,0.0009786901473999045,1.1291711,5.283568293787539,0.6416399,0.10539479639288026,0.7496493,0.6437422662973404,31.62311553955078,0.7385138794779778,0.7580273225903511,0.024802268147468526,0.11
0.9499543100595474,126.18487844848644,0.2444154573306438,1.1854038864374161,5.678223620634526,0.6377821654081345,4.255717142950743,0.0017301321495324373,0.0013067902764305472,24000,0.00099272668361664,1.0632634,4.921240723342635,0.64035815,0.06503564429236587,0.7547108,0.6433189064264297,28.68425941467285,0.7398117795586586,0.7637193486094475,0.024843546867370576,0.12
0.897448544204235,119.19130264282198,0.23159932134300437,1.1836543202400207,5.644768755882978,0.6373192384839058,3.8423347286880016,0.0006070286617614329,0.0013128689024597406,26000,0.0010101701021194454,1.014468,4.614202710567042,0.6395892,0.05150772912334656,0.75780267,0.6430807694792747,27.118391036987305,0.7409788221120834,0.7666221588850022,0.024880927920341505,0.13
0.8617365539073945,114.54319363784802,0.2228178939148782,1.1807117283344268,5.611413484439254,0.6352994784712791,3.6368328088428825,0.000675767136272043,0.0012034234823659062,28000,0.0010161167383194046,0.97995275,4.391290385421598,0.6388565,0.04447634834609933,0.7599852,0.6428999319672585,26.243928909301758,0.7418954953551292,0.7688226535916328,0.025100698828697268,0.14
0.8252334490418434,111.10940998077375,0.21797814975678992,1.1781981647014619,5.587661580648273,0.6320909410715103,3.292614995734766,0.0012321139220148325,0.0011527757160365582,30000,0.0010129674673080434,0.95178956,4.196357321343385,0.63775146,0.04223708068719131,0.7618852,0.6427435055375099,25.93875503540039,0.7428023055195808,0.7715245738625527,0.025142176151275654,0.15
0.7890950947999954,107.97715801620475,0.2114552453532815,1.1761133432388307,5.562251422088593,0.6289497539401054,3.128372289938852,0.0008413426112383604,0.0011340210912749171,32000,0.0010135632753372184,0.9267717,4.026279157299238,0.6364556,0.03776167303044348,0.76377034,0.6426380395889282,25.597679138183594,0.7435636028647423,0.774984960258007,0.025108959913253796,0.16
0.7548005729913712,105.0409038276674,0.20695327984541656,1.172460898756981,5.5465682642534375,0.6265762701630593,2.922638284508139,0.0009236393379978836,0.001216517761349678,34000,0.0010055853128433227,0.9038396,3.8812106700580835,0.6351571,0.03550925085390925,0.7654768,0.6425181657075882,25.35227394104004,0.7443321406841278,0.7769954353570938,0.024989147663116464,0.17
0.7232976719737053,102.07319475936859,0.20249594548344646,1.1703906983137131,5.532511591445655,0.6255212157964707,2.700928569538519,0.00039047872996889055,0.001061219722032547,36000,0.001023891091346743,0.8824428,3.7418245881417533,0.633999,0.03507605757378056,0.7667326,0.6424268648028374,25.33498764038086,0.7448761403560639,0.77733154296875,0.025418279170989946,0.18
0.6937727078795433,98.92668712234517,0.1967195437848566,1.1678997159004207,5.500842316541819,0.625091728568077,2.5242010538931936,0.0003298079245723784,0.0010438949102535844,38000,0.001037187337875366,0.86236995,3.610572347727915,0.63303334,0.03326868785009711,0.76743096,0.6423422694206238,25.430280685424805,0.7453680112957954,0.7772494107484818,0.02558102405071253,0.19
0.6656275570392609,96.09277657318137,0.19147384601086367,1.1640170544385908,5.471828917507081,0.6251114010810852,2.438163250917569,0.00041688172495923936,0.0010372621472924948,40000,0.0010458897352218638,0.84338397,3.4964906180044637,0.6323068,0.03240708153345621,0.767663,0.6422456964850426,25.644176483154297,0.7458686038851738,0.7771629258990288,0.025504089236259436,0.2
0.6359062969684601,93.34000679779078,0.18647123172879254,1.1613890022039413,5.454244406428188,0.6251305907964706,2.316590858390555,0.00042046571616083384,0.000981403049081564,42000,0.0010415866374969488,0.8251559,3.3916635880437256,0.63177717,0.031894706374499975,0.76756924,0.6421738356351853,25.972341537475586,0.7464446738362313,0.7770903155207634,0.02544199097156521,0.21
0.6078091114759445,90.5710920219421,0.1804974279031158,1.1583449810743331,5.426971020642666,0.6251486375927925,2.241577167296782,0.002397769596427679,0.0009711130405776203,44000,0.001043802976608281,0.80751854,3.2966802889714018,0.6313484,0.030031376926461278,0.7673394,0.642099979519844,26.320301055908203,0.7470375627279282,0.7770030900835991,0.025553178668022192,0.22
0.5814836636185646,87.95340927505521,0.17516428666561812,1.1553758203983306,5.414067651145159,0.6251627147197724,2.221126522636041,0.0004410166875459254,0.0009275851771235466,46000,0.0010410337448120111,0.7904922,3.2142278493041747,0.6309336,0.02727562596951612,0.76700467,0.6420409813523292,26.583555221557617,0.7474104598164558,0.7769453078508377,0.025732100725173984,0.23
0.558676628768444,85.85246046829205,0.17061209420859813,1.151848605275154,5.396540206857025,0.6249943867325782,2.221457753330469,0.006158242467790842,0.0009455481194891036,48000,0.001033507823944094,0.77417827,3.1465236633500484,0.6305272,0.023141519881086415,0.76666737,0.6419866815209389,26.662128448486328,0.7479188278317451,0.7768891647458076,0.025611301422119096,0.24
0.5385168865323067,84.3607873001099,0.16797842565923937,1.1490958243608476,5.374672287143767,0.6247900694608688,2.2218477563001215,0.00029538647504523396,0.0009005768806673586,50000,0.001039781332015989,0.7586542,3.0923657903991018,0.6301554,0.020881693915463986,0.76634854,0.6419264853000641,26.655656814575195,0.7483498319983483,0.776835872232914,0.02569021201133728,0.25
0.5220186159014701,83.16472080230733,0.1660683101639151,1.1448825627565384,5.358789139427245,0.6247609227895736,2.222302573500201,0.0003041751915588975,0.0008965684683062136,52000,0.0010344305038452162,0.7439759,3.048424492968479,0.6298391,0.020037208587862555,0.7660081,0.641852767765522,26.645591735839844,0.7487804666161537,0.7767839640378952,0.025703346490859997,0.26
0.5077900201082229,81.99451903152489,0.16381207872182116,1.1420421719551086,5.335757043212653,0.6247665867209434,2.2227687062695622,0.000310030416585505,0.0008806483820080757,54000,0.00103252506256103,0.73014575,3.011284077663303,0.62957305,0.018271943810628705,0.765708,0.6418006509542465,26.60763931274414,0.7491797551512718,0.7767238214612007,0.02570927834510807,0.27
0.4953319005668163,80.96036874771129,0.1618194611594086,1.1381028711795813,5.319206020794809,0.6247716531157493,2.2231472830753773,0.0002906123991124332,0.0008869129815138876,56000,0.0010284782648086537,0.71715015,2.9800723351783946,0.6293303,0.01685949138016436,0.76546454,0.6417362228035927,26.573902130126953,0.7496761083602905,0.776680339872837,0.02560090553760535,0.28
0.4859583042562008,79.98866579055803,0.1600482333153488,1.1332203954458238,5.2933536120690405,0.6247792214155197,2.223479631356895,0.0002622957981657237,0.0008615071419626474,58000,0.0010333226919174178,0.70499545,2.9532368194532435,0.6291177,0.015438302855938718,0.76526546,0.6416841238737107,26.547945022583008,0.7500324830412864,0.7766283795237541,0.025508913516998313,0.29
0.47823394015431403,79.05078383636493,0.1581847599521277,1.1310835033655169,5.270991311408579,0.6247861966490745,2.22369940020144,0.00024587285588495433,0.0008529300685040653,60000,0.0010295777320861827,0.6936626,2.9298757184820716,0.6289378,0.014419470724882548,0.7651028,0.6416331559419632,26.517114639282227,0.7503867536783219,0.7765838176012039,0.02551444351673127,0.3
0.4727711625397205,78.17533317947365,0.15650608858466158,1.1278451651334764,5.256177973933518,0.6247926354408264,2.2240652062464505,0.0002587856724858284,0.0008466910803690553,62000,0.001035588264465333,0.68313545,2.9107327186946,0.6288321,0.013286587851587706,0.7650086,0.6415849432349205,26.50575065612793,0.7507456883788108,0.7765339344739914,0.02557541525363924,0.31
0.46849803999066353,77.40593978500392,0.15525042158365251,1.1239812165498733,5.2417247323319325,0.6247996672987938,2.224553219275549,0.0009033644455485046,0.0008570388308726251,64000,0.0010356762409210187,0.6733743,2.8948303391437302,0.62883174,0.012737073726952056,0.76497495,0.6415318980813026,26.4724178314209,0.7511255949735641,0.7764894515275955,0.025718754410743762,0.32
0.46609688326716425,76.63826003646861,0.1537208098694686,1.1202889353036882,5.219889897853137,0.6248061016201973,2.225065359380096,0.00025895328144542873,0.0008335581514984369,66000,0.0010401141643524186,0.66435814,2.8811845611375957,0.62896764,0.012119884729851062,0.7649496,0.6414791569113731,26.425477981567383,0.7514881446957589,0.7764509335160256,0.025643747448921204,0.33
0.46511055156588554,76.01186094665498,0.15235922555625497,1.1168860197067263,5.204869701992721,0.624811589717865,2.2256208292674273,0.0002806768170557916,0.0008250141399912536,68000,0.001033234834671021,0.65605235,2.8709252192881345,0.6292787,0.012273411672795166,0.76490444,0.6414221599698067,26.390411376953125,0.7518079444766045,0.7764114171266556,0.025558065295219482,0.34
0.4647115729749203,75.28628433608988,0.15139057689160137,1.1140577167272567,5.189051188062877,0.6248175472021102,2.226114086806774,0.000259301537880674,0.00082078215200454,70000,0.0010286763906478846,0.64840025,2.8621722260676323,0.62979704,0.012486218730453398,0.76480323,0.6425073921680451,26.374786376953125,0.7521139413118363,0.7763725608587265,0.02570315861701971,0.35
0.4647205092012882,74.58941261291528,0.150438345268369,1.10859012901783,5.164288543164731,0.62482398301363,2.22651538788341,0.0002712804707698524,0.00081055355258286,72000,0.0010289797782897943,0.64136666,2.8531535369827625,0.6305477,0.013603632109239702,0.7646234,0.6480942845344544,26.40708351135254,0.7524454087018967,0.7763356596231461,0.02568402457237243,0.36
0.46472817584872245,73.8660083961487,0.148661793135106,1.1055007308721543,5.135760642588139,0.6248295873403549,2.2270729357842356,0.00025084317894652486,0.000813219987321645,74000,0.0010216346979141234,0.6349267,2.843641489459616,0.63155144,0.014337433571461595,0.7643347,0.6559908896684646,26.478578567504883,0.752733762562275,0.7762943565845489,0.0254958256483079,0.37
0.46473863497376444,73.11678290557857,0.14724892929196354,1.1024211883544925,5.116552766412497,0.6248356685042381,2.227434911765158,0.000209113146411255,0.0007919984636828303,76000,0.0010229076147079443,0.62905604,2.834896233805921,0.63283855,0.014999743452994178,0.7639385,0.6654088050127029,26.599407196044922,0.7515336483716964,0.7762632071971893,0.02547189950942994,0.38
0.46474554762244225,72.21902736282387,0.1452115555182102,1.0990131407976151,5.101486365310848,0.6248397827148438,2.227863244479522,0.0004667689499910921,0.0007984917610883713,78000,0.0010293611288070678,0.6237096,2.8268338177465546,0.63445604,0.015114951174240582,0.763378,0.6767574355006218,26.728498458862305,0.7471696883440018,0.7762232512235642,0.025550450444221492,0.39
0.4647521339356899,71.24797223663313,0.14404386211931688,1.0954565912485124,5.082157498691232,0.6248455628752708,2.2283232072368264,0.0002893969358410686,0.0007757240673527122,80000,0.0010267267227172844,0.6188413,2.8182422237237916,0.6364254,0.015940133062656917,0.7626141,0.6899692758917808,26.959196090698242,0.7418768852949142,0.7761781543493271,0.02542812025547029,0.4
0.46476036086678507,70.07508562469489,0.1423876350298522,1.0918119996786118,5.064514558762312,0.6248504519462585,2.228825743077323,0.00022945449745748192,0.0007614116184413433,82000,0.0010280591249465926,0.6143885,2.8056196155357025,0.6387432,0.015789712257683303,0.76158,0.7044750601053238,27.24021339416504,0.7338003650307655,0.7761472702026367,0.025498258829116792,0.41
0.4647675737738609,68.8863181610112,0.13951674988120807,1.087698620557785,5.045269243419171,0.624854326248169,2.2292817186098546,0.0002950619673356414,0.000748421240132302,84000,0.0010246487855911245,0.610324,2.7895991580844566,0.64134765,0.01428269782662391,0.7602719,0.7183696091175079,27.52667808532715,0.7227766007184983,0.7761110350489616,0.025525101065635696,0.42
0.46477508172392845,67.87917998504638,0.13717686623334885,1.084592115879059,5.023321567568928,0.6248581409454346,2.2261598554905504,0.0002109673951053992,0.0007362494361586869,86000,0.0010191711187362655,0.60662895,2.772957481285134,0.64415157,0.013172916701994846,0.7587294,0.7304910019040108,27.758010864257812,0.7123472705483437,0.776071609556675,0.025544099092483567,0.43
0.4647844970226288,67.03187698745751,0.1356352705880999,1.0809543520212168,5.00190543243661,0.6248639777302742,2.2050982515793294,0.0002094604860758409,0.0007299218559637666,88000,0.0010362235307693468,0.6032682,2.7557971159865917,0.6470845,0.012591635001357628,0.7570006,0.7405725702643394,27.94205093383789,0.7033419951796531,0.7760377079248428,0.025636054992675822,0.44
0.4647925466299057,66.22203775405876,0.13385507117211798,1.0774057596921915,4.983037838246672,0.6248680353164673,2.166904177283868,0.00030924254679121077,0.0007273947703652084,90000,0.0010344001054763817,0.60023075,2.7386928124685905,0.6501041,0.01160971904150214,0.7551428,0.7494944065809249,28.07627296447754,0.6945286586880683,0.7760003328323364,0.025673328399658295,0.45
0.4648036576807499,65.51060183715812,0.1324063882529732,1.0735077559947963,4.96505908668041,0.6248719096183777,2.1400379482656717,0.00018918351270258427,0.0007133482140488923,92000,0.001035809993743894,0.59749997,2.721853044356168,0.65317494,0.010754252028884356,0.7532283,0.757617898285389,28.173124313354492,0.6883244261145591,0.7759621530771256,0.025669783592224122,0.46
0.4648136742413044,64.86659619903561,0.13065399727970317,1.069985455274582,4.945435398258268,0.6248756632208824,2.1254221617709845,0.0010836260626092553,0.0007638275856152177,94000,0.0010354075431823681,0.5950526,2.7056558510678745,0.65628433,0.01022191250137987,0.7512772,0.765155218541622,28.254039764404297,0.68304563164711,0.7759329125285148,0.02572592628002167,0.47
0.4648230649530888,64.25295981979372,0.12916750314831707,1.06603149473667,4.922184906899927,0.6248791173100472,2.125985739985481,0.00030344328843057156,0.0007083256496116519,96000,0.0010316283702850352,0.59285927,2.691273261805212,0.65942,0.009359145447844624,0.74932414,0.7723506763577461,28.282424926757812,0.6787757456302643,0.7759024783968925,0.025868313431739835,0.48
0.4648289933800697,63.68911857795728,0.12795885550975822,1.062922120094299,4.900234553497282,0.6248822793364525,2.1266997791826725,0.00016483746003359556,0.0006957602454349399,98000,0.0010295572280883813,0.59086686,2.6787120611854616,0.6625856,0.009201507670572057,0.7473844,0.7794132307171822,28.30095863342285,0.6753223299980163,0.7758664056658745,0.02575097298622129,0.49
0.46484050154685974,63.13687757873544,0.12640273994207388,1.0590464860200877,4.877649026457209,0.6248859167098999,2.127428725361824,0.00017043326806742698,0.0006891716038808227,100000,0.0010308291912078853,0.58903474,2.6686265157855815,0.6657798,0.008654060876928216,0.7454585,0.7866025850176811,28.30965805053711,0.6717406183481216,0.775833024084568,0.02571530294418334,0.5
0.4648508310317993,62.64725815391537,0.12551179146394192,1.0555606931447978,4.863539291545748,0.6248895525932312,2.128048724262044,0.00021575461141765118,0.0006867281626909971,102000,0.0010389031171798666,0.5873226,2.661125461886092,0.6690009,0.008798784924903845,0.743549,0.7938473761081696,28.320234298706055,0.6690780401229859,0.7758002072572708,0.02578359353542323,0.51
0.464864045381546,62.15419799804676,0.12431973648816344,1.0522231519222256,4.851926874835042,0.6248930051922799,2.128691761754453,0.00013511395081877708,0.000683342688716948,104000,0.0010272228717803926,0.5856996,2.656515731548314,0.67224705,0.008161254958249617,0.7416587,0.801347516477108,28.32217788696289,0.6656863555312157,0.7757616087794303,0.025661901473998983,0.52
0.46487575545907023,61.71222145080563,0.1239316318109632,1.0487502604722971,4.839696490671484,0.6248967036604881,2.1292415622156113,0.0001595549110788852,0.0006762224365957081,106000,0.0010329929590225224,0.5841341,2.654139111368094,0.6755126,0.00862704337621109,0.7397981,0.8084647834300995,28.32221794128418,0.6632393926382065,0.7757306143641471,0.025867334485054037,0.53
0.4648869909346104,61.150286767959564,0.12297429567202915,1.0449908584356298,4.819774464704093,0.6249011114239693,2.12953268783167,0.00014727501547895372,0.0006691181333735585,108000,0.0010328392982482913,0.5826001,2.6533713313772087,0.67880696,0.008497324264375501,0.73794705,0.8155706197023391,28.32538604736328,0.6604419872164726,0.775708082318306,0.025786365866661037,0.54
0.46490090787410737,60.598244590759286,0.1224682948775591,1.0416148841381068,4.803737974725663,0.6249064728617668,2.1298629115335643,0.00017206606571562588,0.0006619035266339779,110000,0.0010291780233383158,0.58107036,2.652883863568099,0.6821335,0.009000267389928955,0.7360887,0.8236195743083953,28.339075088500977,0.6571917057037353,0.7756742179393769,0.025651210665702858,0.55
0.4649111904203892,59.8713733005524,0.12093589645624149,1.037963470816612,4.789556190371513,0.624910169839859,2.130196039797738,0.00014735925651621073,0.0006527365185320377,112000,0.0010323449373245207,0.5795249,2.6519494947127025,0.68551874,0.009605585487792272,0.7341771,0.8311695173382758,28.367427825927734,0.65255658775568,0.7756430566310882,0.02598402845859532,0.56
0.4649215489625931,59.02719438171383,0.1198262467831372,1.034829053282737,4.776403575669974,0.6249139904975891,2.1305470319930464,0.0003296092036180198,0.0006458881543949246,114000,0.0010364699363708514,0.5779418,2.649701371779071,0.68906635,0.010962522098096098,0.73217297,0.8412107467651367,28.428205490112305,0.6458122804760933,0.7756125465035438,0.026032381296157887,0.57
0.4649309769272804,57.99618859291076,0.1172511435374616,1.0315100669860837,4.763633548282083,0.6249176263809204,2.1308852592483163,0.0036840804386883974,0.0006307202856987715,116000,0.0010215895175933816,0.5763068,2.6459038492127243,0.69290924,0.011345513738924637,0.73008144,0.8577885597944258,28.512144088745117,0.6375701978802681,0.7755845963954926,0.02569183647632594,0.58
0.4649403356015682,56.81020987319936,0.114264825049788,1.0287230908870688,4.749806539621204,0.6249220371246338,2.1312363853212446,0.0008565022144466639,0.0006184633239172399,118000,0.0010216381549835226,0.57460785,2.640536250969471,0.6971525,0.011944629272446033,0.7278934,0.8799004465341568,28.626169204711914,0.6295970037579537,0.7755474731326103,0.02578452658653257,0.59
0.4649499051272869,55.20425384521479,0.11050810820981871,1.025319188833236,4.734730173368004,0.6249260887503624,2.131589042255655,0.00019049577531404793,0.0005840269732289016,120000,0.00102146196365356,0.57284796,2.6339642593078314,0.7018632,0.012510849119396863,0.7256353,0.908028708398342,28.78525733947754,0.6210585355758667,0.7755261704325676,0.025790393590927174,0.6
0.4649595312774181,53.47460348892212,0.10630622405186282,1.0216753870248794,4.719595622736961,0.6249297842383384,2.131926466245204,0.010459301993250847,0.0005747668910771608,122000,0.001030007600784306,0.57104015,2.625861419798514,0.70708823,0.014090018689632403,0.7233131,0.9403561115264891,28.984142303466797,0.6131675779819489,0.7754835709929466,0.025786842942237823,0.61
0.4649669468402863,51.84788266181951,0.10228138799965375,1.018722128868103,4.702240123879161,0.624934196472168,2.13220824371092,0.00014985418238211423,0.0005465552094392478,124000,0.0010258157253265393,0.5692251,2.6173320145529804,0.712796,0.013446857355302221,0.7209747,0.9757524996995924,29.21978187561035,0.6056499153375625,0.7754497781395913,0.025753048181533896,0.62
0.46497371792793274,50.651901784896815,0.09979500969871874,1.0158566385507584,4.68372259056195,0.6249375939369202,2.1205348370131105,0.00015788309974595904,0.0005327231483533978,126000,0.0010339046716690043,0.5673872,2.607436355710785,0.7189853,0.014298441240331182,0.718588,1.0097671836614608,29.4484920501709,0.6006793767213822,0.7754142597317696,0.025853896141052306,0.63
0.46498054042458536,49.58898409843435,0.09726287113502621,1.0128190100193022,4.664634261280297,0.624940812587738,2.072771149687469,0.0001724969333736226,0.0005236932192929089,128000,0.0010250364542007486,0.565544,2.596646045364819,0.7255477,0.013187026605242909,0.7161623,1.0463470131158827,29.706281661987305,0.5933474734425545,0.7753730416297913,0.0257296546697617,0.64
0.46487617343664167,48.7755948390961,0.0957709564678368,1.0094935923814774,4.652132873889057,0.624945342540741,2.019002439919859,0.0001884878147393465,0.0005281420890241861,130000,0.0010338299274444578,0.5637213,2.5852198560923254,0.73236364,0.012350919564254579,0.71371764,1.0774457067251204,29.895286560058594,0.586758828163147,0.7753299608826637,0.025723102331161544,0.65
0.46458384171128275,48.140929878234914,0.09471790715307003,1.0069803953170775,4.6380216721445295,0.6249481424689293,1.960520213469863,0.0001504011161159724,0.0005022695986554027,132000,0.0010333347320556638,0.5619313,2.5729209616942432,0.7393603,0.011650378857390044,0.71125257,1.1029130518436432,30.03413200378418,0.5809348657727241,0.7752997875213623,0.025829811692237855,0.66
0.463421805948019,47.4947441444398,0.09349356238543981,1.00336225926876,4.623702599201351,0.6249513015151024,1.8929740705061704,0.00018023607844952494,0.0005396396154537797,134000,0.0010268843173980725,0.56018084,2.5596608733646,0.7464883,0.01098673749086449,0.70877117,1.1266110420227051,30.114667892456055,0.5753308340907097,0.775262525677681,0.02569194459915161,0.67
0.4620724007487297,47.01907208824147,0.09257545319944648,1.0006971299648282,4.604797263164073,0.6249539256095886,1.8099841981893405,0.00016118315397761762,0.0004910400020889938,136000,0.0010274533033370968,0.55847603,2.5456238031319085,0.75366366,0.010822674941504353,0.70628905,1.1472468852996827,30.19301414489746,0.5696359813213349,0.775229761004448,0.025871467232704184,0.68
0.4613421387970448,46.451676395416115,0.09102832224965109,0.9974089324474329,4.587250493932513,0.6249563679099083,1.7473138374043629,0.002593488432466984,0.00048772955778986216,138000,0.0010303971767425494,0.5568079,2.530894261809516,0.7609087,0.010859304330428143,0.7037958,1.1631678998470305,30.283523559570312,0.5648537188768387,0.7751970231533051,0.025780573606491032,0.69
0.46039295122027396,45.71091838645938,0.08934936993569165,0.9951636567711828,4.568112979177382,0.6249595865607261,1.6865594254340976,0.0001312011299887672,0.00047683744924142957,140000,0.0010328313112258883,0.55519664,2.5166056353996584,0.76817167,0.008741489584208458,0.7013415,1.181381630897522,30.299081802368164,0.5592144504189491,0.7751635417342186,0.025926324009895276,0.7
0.4596833176910877,45.44633260536207,0.08893898849189259,0.9918594434857367,4.551289428491141,0.6249632820487022,1.6600109083810821,0.00013596199278254062,0.00047013728180900216,142000,0.001032761216163636,0.55360824,2.501728335555765,0.7754805,0.011053472099942124,0.69888365,1.197128415107727,30.37529754638672,0.5565442323684693,0.7751255184412003,0.025946568012237502,0.71
0.45844687819480895,44.7943933124543,0.08756633625552065,0.9891648501157754,4.525520955212411,0.6249682232737541,1.6135366226080805,0.00016198534285649657,0.000466250377940014,144000,0.001036412239074701,0.55204093,2.486511651396511,0.78285754,0.009904712936375301,0.6964475,1.213122233748436,30.439563751220703,0.5516072914004326,0.7750933200120926,0.026001227259636,0.72
0.4565289855003357,44.36361370849615,0.08636230437830084,0.9866538420319555,4.502799967303872,0.6249714478850364,1.560454722493887,0.00013474652951117605,0.0004569985903799534,146000,0.0010268540382385258,0.5504831,2.470763361094416,0.7903005,0.010950438957079308,0.6940134,1.2319547265768052,30.52978515625,0.5480619519948959,0.7750610247254371,0.025845078945159944,0.73
0.4541080087423325,43.85980883026127,0.08516397789865723,0.9835679456591605,4.485600162297487,0.6249743103981018,1.4984385343268514,0.000321899657137692,0.00045823189429938793,148000,0.001041297316551209,0.54893446,2.4548830166313564,0.7978318,0.010865294576273308,0.69158685,1.2498656451702117,30.63226890563965,0.5436769291758538,0.7750246092677117,0.02607792508602146,0.74
0.4517073675990105,43.3175819301605,0.08410665671527376,0.9808765515685082,4.467573529109358,0.6249775201082229,1.4587363373721018,0.00014579994603991508,0.0004486583638936281,150000,0.0010460981130599972,0.547391,2.4387995601533197,0.80546385,0.011204292394570079,0.6891624,1.2695261299610137,30.735349655151367,0.5394271865487099,0.7749929010868073,0.026185690045356747,0.75
0.4490118585526943,42.65225113296497,0.08272604123130439,0.9782975986599919,4.4569655670784405,0.6249806880950928,1.4154956443235278,0.0005242182523943484,0.00046818965347483754,152000,0.0010360560417175286,0.5458602,2.4226521233054386,0.81317264,0.010580146772903384,0.6867535,1.2905933320522307,30.822126388549805,0.5347396597266197,0.7749605819582939,0.025775868892669637,0.76
0.4466719008982182,42.346473550796496,0.08235417781025166,0.9757893577218055,4.44029995705932,0.624983724951744,1.3782312365947291,0.00011671667743939906,0.0004329913354013115,154000,0.0010378324985504147,0.54434454,2.406273579809627,0.8209157,0.011192187455017084,0.68436724,1.3111221969127655,30.917814254760742,0.5304728850722313,0.7749378174543381,0.025844197273254342,0.77
0.444697667658329,41.83834568786623,0.08138861212134373,0.973160424828529,4.424647963605819,0.6249868243932724,1.3349954184377566,0.00014086031296756119,0.000434148678323254,156000,0.0010388131141662615,0.5428444,2.3895185968405497,0.8286839,0.011132433942053481,0.6819895,1.3285466164350508,31.011247634887695,0.527740940451622,0.7749106720089912,0.02575684988498695,0.78
