eval/sd_low,eval/D_high,eval/R_low,eval/R_high,train/theta_loss,train/mse,train/callback_time,train/epoch,train/time,eval/D_low,eval/sd_high,eval/ci_range,train/progress,train/gls_loss,eval/R_mean,eval/sd_mean,train/pde_loss,eval/D_mean,train/sol_loss
3.7627891986630857,0.002764348860364407,0.7629503548145294,0.7795665636658669,0.0012017363915219903,0.0011507802410051227,0.0009925508499145496,26000,0.021584865927696192,0.0018264948128489777,6.69796250294894,39.0704460144043,0.13,118.27121606445317,0.7723652,5.088911124621518,0.06262008885992712,0.0022306885,0.23270428027212572
3.26926700072363,0.0027394418255425987,0.7540648370981217,0.7791968867182731,0.0011925810249522328,0.0011122007854282856,0.0009948809146881107,28000,0.021460700631141652,0.0016518654680112376,6.6572400042787185,38.87112045288086,0.14,107.53431661987325,0.7692092,4.679293870081892,0.05356435331935057,0.002104129,0.21555917369574332
2.927967475261539,0.0027224175864830613,0.7441899135708809,0.7789399638772011,0.0013727484038099647,0.0009944511111825705,0.0010031673908233597,30000,0.021448251128196778,0.001512578662368469,6.624862318858503,38.7390022277832,0.15,98.10881384658829,0.76499844,4.352689146553166,0.0433442745034117,0.0019969111,0.20015293291211123
2.6919196941889822,0.0027093251643236726,0.7353959694504738,0.778729821741581,0.002999037504196167,0.0011050770990550518,0.0009923950433731053,32000,0.021420791745185852,0.0013893356430344284,6.587610801216215,38.55556106567383,0.16,90.72837455749539,0.76064014,4.088184152341758,0.03445726422034197,0.0019025478,0.1874704298302537
2.385933487676084,0.002696710079908371,0.723084905743599,0.7784818038344383,0.001554083195514977,0.0009015871910378337,0.000995569944381711,34000,0.02142473280429838,0.0012357850035186857,6.563354702666401,38.46109390258789,0.17,85.56825749588033,0.7558656,3.8585492794601515,0.029146568319993158,0.0018142172,0.17915695121139302
2.1861509303562343,0.002679621044080704,0.7161834210157394,0.7783367231488227,0.00043765531154349446,0.0009403931326232851,0.0009948786497116096,36000,0.02169366741180418,0.001106647218693979,6.5353998565115035,38.12615966796875,0.18,81.40288058853159,0.7511796,3.6585326261847513,0.02172792357206336,0.0017319842,0.17185818403214198
1.9878229824826121,0.0026657548034563655,0.7115987271070481,0.7781695991754531,0.0004392667324282229,0.0008805877296254039,0.0010036907196044977,38000,0.021980629801750202,0.0009565023923642002,6.505903077777473,37.863101959228516,0.19,78.78382404327427,0.7469568,3.478030574863725,0.020135174883995237,0.0016500624,0.16752314499020665
1.8617052905028686,0.0026517636142671095,0.7107569649815559,0.7780166432261467,0.00034008416696451604,0.0009015905670821667,0.0010145407915115332,40000,0.022086753606796215,0.0008279999557998963,6.472284602932631,37.57051467895508,0.2,76.53529322814931,0.7435995,3.3201525917625987,0.01676791489939199,0.0015716072,0.16332860398292556
1.761576917488128,0.0026418394874781364,0.7101503536105156,0.7778700098395348,0.0004391804977785796,0.0008948955801315606,0.0010180740356445337,42000,0.022133817195892327,0.0007107546654879116,6.43751440802589,37.380435943603516,0.21,74.93687741088866,0.7407181,3.179960150933105,0.016508261050213982,0.0014955935,0.16003674090653638
1.7031228315318003,0.0026269007066730406,0.7100040659308433,0.7776943668723106,0.0003626166144385934,0.0008170566288754344,0.001019953131675724,44000,0.022166286468505804,0.0006217616275534966,6.415566243231295,37.14228439331055,0.22,73.32844428253212,0.73833543,3.0580402966297697,0.014952416653162767,0.0014242446,0.15707464329153292
1.6219227312831208,0.0026098682836163786,0.7100616484880448,0.7775607615709305,0.00028149542049504817,0.0008000435191206634,0.0010181143283843994,46000,0.02214265942573545,0.0005476286663906649,6.383533100597559,36.87074279785156,0.23,71.91071296310415,0.7364086,2.9487041848434066,0.014807218494941477,0.0013578272,0.1543880572468041
1.5223570371745154,0.002590934309409931,0.7100989818572998,0.7774135261774063,0.00024652917636558414,0.0007900753407739103,0.001020832300186158,48000,0.02219919443130495,0.0004753712179081049,6.338475306984035,36.63955307006836,0.24,70.7483312339781,0.7347659,2.848097752438792,0.01600759720220234,0.0012956279,0.15227920565009104
1.4144259825116023,0.002582054433878511,0.7093602806329727,0.7772787243127823,0.00039716134779155254,0.0008168201893568039,0.0010199637413024893,50000,0.02238689148426055,0.0004088965790288057,6.304287107195705,36.50524139404297,0.25,69.52021218872085,0.7331573,2.7534406810378034,0.017637979205697738,0.0012370807,0.14940070813894277
1.3129997678333893,0.0025728320179041475,0.7030468985438347,0.7771559029817581,0.0003356056986376643,0.0007877589669078588,0.0010163587331771863,52000,0.022422807931900025,0.0003558110365702305,6.273423437960446,36.54673767089844,0.26,68.08322800445573,0.73132086,2.664090996597224,0.020137365657137703,0.0011823269,0.14577328331023445
1.2389229057589546,0.0025629636249504986,0.6990016475319862,0.7770098239183426,0.0016381548484787345,0.0009402991272509098,0.0010146551132202168,54000,0.02235136198997503,0.00032285119232255965,6.253027974162252,36.73148727416992,0.27,65.7545016441346,0.72944623,2.580478096921819,0.020668699342291784,0.001131854,0.13989334128796999
1.163594872923568,0.0025512280932161956,0.6983687847852706,0.7768658623099327,0.00039199224556796253,0.0006828394834883511,0.001025252938270572,56000,0.022468294024467483,0.00029323036142159253,6.230317382141949,36.97631072998047,0.28,62.821895542144766,0.72781795,2.5019125458072975,0.020604556694393962,0.0010852749,0.13254106809571356
1.078501992742531,0.002542495226953179,0.697940906882286,0.7767290100455284,0.0002935882657766342,0.0006672207382507622,0.0010226223468780462,58000,0.022410211682319575,0.00025161308876704426,6.192527734674513,37.27790451049805,0.29,60.39139575386051,0.72634614,2.427514303702322,0.020767487370874724,0.001041536,0.126290954612196
1.0232744156382978,0.002533241809578613,0.6971045702695846,0.7766295686364174,0.00024252380535472184,0.0006043221801519394,0.001016799092292787,60000,0.022295782923698427,0.00021360799873946235,6.16591195575893,37.597084045410156,0.3,58.214582263946475,0.72492725,2.3575132345518797,0.020270671767182592,0.0010001744,0.12075758950784805
0.9721616370370612,0.002523937681689859,0.693622000515461,0.7764821797609329,0.00021848948381375521,0.0006248591816984117,0.0010158038139343253,62000,0.022236889004707314,0.00018060487927868963,6.123116926755756,37.93230056762695,0.31,56.5904874114991,0.7234379,2.291557255062452,0.019734844838967595,0.0009611661,0.11698402407020339
0.9025454055517912,0.002512506290804595,0.6865788385272026,0.7763805747032165,0.000635303498711437,0.0005787191912531853,0.0010126032829284638,64000,0.02208878874778749,0.0001525538169516949,6.074770214036111,38.27450180053711,0.32,55.15053194618226,0.72174674,2.2283819847361883,0.018421596118016158,0.0009243694,0.11333667089790128
0.8666085574077442,0.0025050464901141822,0.6802088767290115,0.7762744098901748,0.00023956103541422635,0.0005591532681137323,0.0010240002870559653,66000,0.02213625490665434,0.00013217678751971108,6.033290829509498,38.44374465942383,0.33,53.6038827590943,0.71992594,2.1691615895125205,0.01579682633420457,0.0008898891,0.10942420152947299
0.8444335966487415,0.00249806166975759,0.6753194659948349,0.7761553227901459,0.0011963526485487819,0.000550463970284909,0.0010248728990554818,68000,0.022169334888458198,0.00011605062845774228,6.007745035458357,38.48001480102539,0.34,52.09815785217276,0.71805793,2.1139500121389574,0.013293694501626312,0.00085761776,0.10580013063922546
0.8296850821352564,0.0024885992927011105,0.672849029302597,0.7760653451085091,0.0003198050835635513,0.000540207838639617,0.0010159293413162236,70000,0.022101825356483463,0.00010346006765757921,5.979537300299856,38.4584846496582,0.35,51.174077070236244,0.7162397,2.062469135406427,0.012735056317644197,0.00082739675,0.1037337494008242
0.805361352104228,0.0024758298997767272,0.6711692124605179,0.7759143233299255,0.0001638690591789782,0.0005288284737616777,0.0010113860368728658,72000,0.02212050259113309,9.236668793164427e-05,5.944469128735365,38.4135856628418,0.36,50.361925701141416,0.7144993,2.0139453382323085,0.011939733383012916,0.00079907366,0.10214109682664288
0.7765896050841548,0.002461603964911774,0.6702712938189507,0.7758193135261535,0.000152838125359267,0.0005373581661842763,0.0010091720819473268,74000,0.02199124979972842,8.391925202886342e-05,5.9130062465555975,38.34196090698242,0.37,49.75909462356564,0.7128577,1.9679423913486838,0.011321569288149457,0.0007725437,0.10090150237455957
0.7516076613683254,0.002450036816298962,0.6693052291870117,0.7757204502820969,0.0006681369268335402,0.0005430003511719406,0.0010098897218704212,76000,0.022001009702682543,7.750218865112401e-05,5.871718947310001,38.27981948852539,0.38,49.217461231231646,0.71129847,1.9243190814397946,0.010499450104660355,0.00074768113,0.09962514741346237
0.7308860018383712,0.0024382877454627305,0.6685434490442276,0.7756103053689003,0.00021609193936455995,0.0005151255172677338,0.000999960064888007,78000,0.021786062002182083,7.243673007906182e-05,5.837930890265852,38.182987213134766,0.39,48.75649527549744,0.7098185,1.8830202141343135,0.010511356805218388,0.00072436547,0.09856101132184238
0.711019970185589,0.00242677194182761,0.6675082892179489,0.7755366370081902,0.0001510425645392388,0.000511540041770786,0.0009947750568389865,80000,0.021645780086517425,6.813655018049758e-05,5.79044647747651,38.09653854370117,0.4,48.29206576347349,0.7084,1.8438088321350128,0.009776473290286924,0.00070245884,0.09743600154295574
0.6971711918595247,0.0024155111284926535,0.6664782702922821,0.7754346534609795,0.00014617173292208463,0.0005048420862294734,0.0009907084703445449,82000,0.021813132524490388,6.449327865993837e-05,5.732501018792392,37.988014221191406,0.41,47.88084234046929,0.70703346,1.8067177542318185,0.009531878271140198,0.0006818493,0.09644248813763238
0.6833133331383578,0.002408782893326134,0.664503563940525,0.7753200888633728,0.0005451349425129592,0.0005227979272603989,0.0009858218431472786,84000,0.021539092898368847,6.11334453424206e-05,5.709424032829703,37.91302490234375,0.42,47.529717697143525,0.70568204,1.77136306601642,0.009267312327050612,0.00066241785,0.0959481015391649
0.6573913502506912,0.0024006356194149706,0.6618604496121406,0.7752300664782524,0.0001237532851519063,0.0005079726106487215,0.0009864546060562175,86000,0.021544392466545118,5.7905138510250255e-05,5.682056082878262,37.8261604309082,0.43,47.092936920166046,0.7043121,1.7372693407991338,0.009029734388110213,0.00064406154,0.09509503372386077
0.62608389853267,0.0023902309942059217,0.6574041232466697,0.7751153782010078,0.00013011257397010922,0.000506984768435359,0.000987317442893983,88000,0.021579990625381518,5.441431467261282e-05,5.653091787826267,37.75751876831055,0.44,46.757576898574804,0.7028834,1.7042490483778665,0.008683011615416042,0.0006266846,0.094400566905737
0.5949401325779036,0.0023802714422345157,0.6524181887507439,0.775007052719593,0.00013533959281630814,0.0004884125664830208,0.0009887105226516705,90000,0.021483507990837068,5.1225408969912675e-05,5.622987716924398,37.66128158569336,0.45,46.216872470855684,0.7013833,1.672219463543401,0.007951842335984099,0.0006102113,0.09321157967671719
0.5665771532221697,0.002374550461536273,0.6469539284706116,0.7749158158898354,0.06815679371356964,0.0004952622693963349,0.0009866036176681538,92000,0.02149813807010654,4.8597831118968314e-05,5.595873983111232,37.56237030029297,0.46,45.94509751319878,0.6998152,1.6412210084017715,0.007864614081336194,0.0005945838,0.09256766239926204
0.5430165387224406,0.0023683762876316903,0.6421908885240555,0.7748367816209794,0.00014594722597394139,0.0004918794147670269,0.0009848015308380122,94000,0.0214572757482529,4.6335930073837515e-05,5.572130554355679,37.45389938354492,0.47,45.54874539566026,0.69819397,1.6112378244437717,0.007064049325184901,0.0005797366,0.0916475839689375
0.5160232452908531,0.0023624559165909883,0.6366374000906945,0.774760864675045,0.0017898846417665482,0.0004796134599018842,0.0009885107278823873,96000,0.021472498059272798,4.362746549304575e-05,5.544845899567006,37.351016998291016,0.48,45.22035100936907,0.69651115,1.5821102980882737,0.007251484209089529,0.00056559796,0.09089508157223447
0.5003029757062905,0.002356954797869548,0.6329898715019227,0.7746688142418862,0.0001796301658032462,0.0004759513831231743,0.0009846736192703222,98000,0.02144214522838594,4.2272196424164576e-05,5.511908954940735,37.196632385253906,0.49,44.62155907058714,0.6948626,1.5543788760666921,0.005371171813108963,0.0005521864,0.08944745686650248
0.48765728206490166,0.002350167307304218,0.630294942855835,0.7745729982852936,0.00012786136358045042,0.00047228526091203094,0.0009843919277191106,100000,0.02157007801532743,4.115835363336373e-05,5.490496079437429,37.08409118652344,0.5,44.552402565002446,0.69318664,1.5273683097075264,0.006413201419869431,0.0005393743,0.08934165436401992
0.4622529733751435,0.002339739311719313,0.6256031185388565,0.774457524716854,0.00012698519276455045,0.0004776237765327096,0.0009836772680282596,102000,0.021585008978843682,3.8449844396382105e-05,5.465779267251491,36.96434783935547,0.51,44.20304811286925,0.69147575,1.5010953526447028,0.006052857057191432,0.0005271249,0.08849831369891763
0.4403179482324049,0.0023292442958336296,0.6209328517317771,0.7743422463536263,0.00016012157720979303,0.00047161869588308036,0.0009793776273727419,104000,0.021608855485916154,3.6086371801502536e-05,5.428506084717804,36.8392219543457,0.52,43.87046227455124,0.6897334,1.4755558765367216,0.0060600864511215985,0.0005154036,0.08774318199232245
0.41977715445682406,0.0023193844826891992,0.6162599921226501,0.7742411002516747,9.674738248577341e-05,0.00046733696945011616,0.0009834901094436614,106000,0.02161593914031987,3.39073304530757e-05,5.374471400864403,36.71192169189453,0.53,43.52639870643626,0.68795955,1.4507326058235268,0.005867867155349832,0.0005041769,0.08695355305448173
0.4000919077952858,0.0023096051649190473,0.6115343406796455,0.7741562619805336,9.894492541207e-05,0.0004563881375361234,0.000981520175933841,108000,0.021531164884567213,3.1805746220925354e-05,5.349178775213655,36.589447021484375,0.54,43.256041622161895,0.6861582,1.4265635830706742,0.005958777947351331,0.0004934123,0.08643439301848395
0.3793164258240722,0.002303223696071654,0.6068621084094048,0.7740699112415313,0.027573013678193092,0.0004624192661140114,0.0009846925735473649,110000,0.021610090494155874,2.977910780828097e-05,5.330752942245454,36.460899353027344,0.55,42.809447063446115,0.6843436,1.4030824474560277,0.005423216135823155,0.00048308962,0.0853866115212439
0.3654402775282506,0.002297165390336885,0.603328512609005,0.7739969223737716,9.200823114952073e-05,0.00046342352288775146,0.0009845455884933475,112000,0.02170587491989136,2.848575463758607e-05,5.316694430075586,36.345115661621094,0.56,42.60970695495604,0.68252456,1.3802762100727388,0.00560328911873511,0.0004731828,0.08495530973002326
0.3476443569525145,0.0022919070092029853,0.5992041736841202,0.7738946989178658,0.00011691321560647339,0.0004483151133172214,0.0009839247465133674,114000,0.021710515975952124,2.6732470314527745e-05,5.3076311363838595,36.24078369140625,0.57,42.29917321014413,0.68068254,1.3580403746560246,0.005606437110225659,0.00046365635,0.08420042614266275
0.3301055512565654,0.002285654813749715,0.5946698099374771,0.7738006338477135,0.00010957334598060697,0.00044519855873659253,0.0009895406961441062,116000,0.021870503187179563,2.4900340076783322e-05,5.2962027257308355,36.14405059814453,0.58,41.99511250686644,0.67882425,1.336405958364897,0.005633001586538752,0.0004544917,0.08347163392230895
0.31604081377736293,0.0022805503627751013,0.5902393281459808,0.7736992925405503,0.0002791027072817087,0.00044093080214224756,0.0010293612480163578,118000,0.022831017732620255,2.3360633349511772e-05,5.283231090288608,36.044654846191406,0.59,41.6332077980042,0.67696196,1.3154180085628617,0.0055801926985150005,0.00044567563,0.08266215130314211
0.3066847420996055,0.0022741243941709396,0.5871945559978485,0.7736071527004242,0.0001921309158205986,0.0004437140596564859,0.0010308064222335782,120000,0.022853497385978683,2.2367978999682236e-05,5.270017636939883,35.94344711303711,0.6,41.34155223464946,0.6751233,1.2951478970900643,0.004750428339699291,0.00043720004,0.08210166808962796
0.29887996352044865,0.002268344233743846,0.5837130829691887,0.7735203519463539,0.00010121384548256174,0.0004320330044720322,0.0010276763439178447,122000,0.022810389757156355,2.1589081507045192e-05,5.2459844504483035,35.84885787963867,0.61,41.05049064636231,0.6732773,1.2754587448648902,0.0051258391659939695,0.000429036,0.08145354618504598
0.28718873727484606,0.002262470161076635,0.5799760863184928,0.7734170824289321,9.53533235588111e-05,0.00043034026748500764,0.0010290133953094484,124000,0.022819622397422846,2.0453361139516345e-05,5.217143683694299,35.7725830078125,0.62,40.884083705902114,0.671398,1.256222085875309,0.0056433308904524845,0.00042115533,0.08112300677970058
0.2740683972660918,0.0022547331696841865,0.5745129138231277,0.7733183622360229,9.860833233688027e-05,0.00042565944022499025,0.001032775402069091,126000,0.02290193808078759,1.9134719423163915e-05,5.1924584899097646,35.69366455078125,0.63,40.578296098709025,0.6694912,1.2375351795739986,0.0057057381061604,0.0004135544,0.080453939754516
0.266956436826149,0.002245156059507278,0.5702277809381485,0.7732248634099961,0.00010832926636794582,0.0004232079954817891,0.0010271681547164883,128000,0.022920001626014663,1.844515413722547e-05,5.171043565496801,35.58375549316406,0.64,40.00969501304653,0.6676129,1.2195609094280238,0.004136214904487126,0.00040623784,0.07916779624298183
0.26351262276875786,0.002238449262222275,0.567524503171444,0.7731474190950394,9.885680628940463e-05,0.0004345112247392535,0.0010284308195114117,130000,0.02289521598815919,1.8103004094882635e-05,5.147149274125695,35.49244689941406,0.65,39.95601170349093,0.6657341,1.2021585561967434,0.005039124513859858,0.00039917938,0.07915438267588595
0.2584704867331311,0.002232182672014458,0.563567066192627,0.7730655118823051,9.617908654036e-05,0.00041511861491017044,0.0010346947908401493,132000,0.022849091172218262,1.7591942287253916e-05,5.119441903661934,35.42761993408203,0.66,39.80537711143487,0.6638054,1.1850911701919489,0.005945774002582756,0.00039234417,0.07884752536192563
0.2454030021908693,0.0022266194864641875,0.5573826596140862,0.772973558306694,0.0002242811897303909,0.0004148809821344912,0.001035334348678587,134000,0.022899841666221617,1.6304169685099622e-05,5.097014945931728,35.36199188232422,0.67,39.545598768234186,0.66183454,1.1684168423735333,0.006061096050427292,0.0003857283,0.07827766746282606
0.23413570088450797,0.0022191870259121037,0.5510546907782554,0.7728746175765991,0.0014383341185748577,0.00040824804455041885,0.0010315994024276695,136000,0.022837509036064185,1.5187213853096182e-05,5.063368787523332,35.303367614746094,0.68,39.3027974205017,0.65982896,1.1521428022935087,0.006326019736472525,0.00037932338,0.0777694734409453
0.22396743988792878,0.0022121641319245095,0.5452598750591278,0.7728010416030884,0.0005385383847169578,0.0004045772657264024,0.0010173081159591654,138000,0.02255572450160979,1.4188840873430309e-05,5.030602472834286,35.24271011352539,0.69,39.008826425552286,0.6578037,1.1362807749062964,0.006234528158442131,0.0003731222,0.07714336958527575
0.21977505202812608,0.002206340269185603,0.5419873982667923,0.7727333337068558,0.00012212019646540284,0.0004044373636133969,0.0010277060270309452,140000,0.022733619570732104,1.376958057335287e-05,5.010006600059568,35.13212203979492,0.7,38.40540638542158,0.65582305,1.1211158138606454,0.004183453392004573,0.0003671432,0.07563892615959034
0.21839276123500895,0.002200282254489137,0.5384331777691841,0.7726420432329177,0.00010905950330197811,0.00039771044976077974,0.0010293048620224003,142000,0.022793635249137863,1.362664554562798e-05,4.992292425595223,35.04298782348633,0.71,38.20101704406738,0.65388024,1.1064003319033426,0.005360142347286466,0.0003613552,0.07527114700898556
0.21468513332365546,0.0021941394137684252,0.536553430557251,0.7725440919399261,0.00010196639050263911,0.00039411510806530714,0.0010147171020507802,144000,0.02240982294082638,1.3270294880385336e-05,4.972901055589316,34.965362548828125,0.72,38.02299869537345,0.6519265,1.0919916910613885,0.005788308133487587,0.0003557377,0.07487595712021002
0.21121936006238684,0.002185610245214775,0.532897612452507,0.7724442556500435,0.00010416052100481465,0.000393866648664698,0.0009979330301284777,146000,0.02206139636039737,1.2942117018610589e-05,4.9450195161625725,34.912818908691406,0.73,37.91208639907836,0.64995676,1.0778721046656192,0.007030503087909903,0.00035028264,0.07460714078322057
0.20344634940556716,0.0021763648313935843,0.5283287018537521,0.7723101064562797,9.983242489397526e-05,0.0003859112912323326,0.0009947706460952748,148000,0.02196668505668637,1.2160476080680382e-05,4.909172840416421,34.87047576904297,0.74,37.66146950721753,0.6479698,1.0640520887728826,0.007370851917541586,0.000344985,0.07400482232868669
0.19443540440988727,0.0021710225846618414,0.5233947813510895,0.7722342684864998,0.0001263001759070903,0.0003990730328951031,0.0009961031675338712,150000,0.02212042856216436,1.132692393639445e-05,4.889650631230323,34.83377456665039,0.75,37.38415527534488,0.64597154,1.0505391457533384,0.007708767488365996,0.00033983967,0.07330245289206508
0.18679836866795085,0.002164674765663221,0.5188587218523025,0.7721180394291878,9.84060243354179e-05,0.0003865422331728041,0.0009938764572143559,152000,0.022096958398818967,1.06356200603841e-05,4.869999689981339,34.80342102050781,0.76,37.107431871414036,0.6439603,1.0373300358275601,0.007825086943805218,0.0003348409,0.07257649084180597
0.18090200719598215,0.002156277559697625,0.5141325488686561,0.7720252573490143,0.0001946748816408217,0.0003730911703314632,0.0009942828416824347,154000,0.02204601418972011,1.010149621833989e-05,4.852973017841577,34.738216400146484,0.77,36.4881822719573,0.6419639,1.0245052062708244,0.006665927887312125,0.00032998956,0.07100816351920357
0.1771387891494669,0.0021455304580740627,0.5106915816664696,0.7719047158956528,9.590133413439617e-05,0.0003677944769151509,0.000993924379348755,156000,0.021938591837883034,9.73344533576892e-06,4.815334675367922,34.69585037231445,0.78,36.306857450485175,0.63996017,1.0119918233822853,0.00755172151897569,0.0003252744,0.0705216537378731
0.17448540274926927,0.0021388791967183345,0.5063639134168625,0.7718312114477157,9.66634470387362e-05,0.00036283506779000163,0.000993654131889345,158000,0.02192755460739134,9.443936551178923e-06,4.791771573945876,34.66636657714844,0.79,36.0046893730163,0.6379469,0.9997710469865326,0.007930753673310352,0.00032068908,0.0697267411872744
0.17013324213621672,0.002132235595490783,0.5022101044654846,0.7717049449682235,0.00010723298328230157,0.00036117591662332416,0.0009956903457641604,160000,0.021988372683525048,9.023408392749844e-06,4.7684504301287225,34.65937805175781,0.8,35.75207831192012,0.6359165,0.9878206008355067,0.008789067488163695,0.0003162274,0.06907398973032833
0.16516895884706173,0.0021247925469651805,0.49755255952477456,0.7716091349720955,0.00047452066792175174,0.00038863453664816916,0.000996694564819337,162000,0.021955374240875243,8.551197197448346e-06,4.748742550145834,34.66808319091797,0.81,35.23802296829228,0.6338634,0.9761169551260741,0.00877413861884273,0.00031188343,0.06775948419421912
0.16025108452595305,0.0021155988622922448,0.4916225075721741,0.7715270206332207,0.00012072712706867605,0.00034357988624833524,0.0009996440410613998,164000,0.02201557993888853,8.073971616795462e-06,4.726355674210935,34.64286422729492,0.82,34.400449939727714,0.6318262,0.9647765645997626,0.006998162289382899,0.00030766195,0.06565242996439341
0.15794501014170237,0.002109953836770728,0.48799720108509065,0.7714464843273162,0.0006419845740310848,0.00034340305137448013,0.0009945725202560362,166000,0.021948942542076105,7.847736287658336e-06,4.707247938495128,34.64979553222656,0.83,34.10446424293524,0.6298065,0.9537309912711738,0.008169446978601613,0.00030355412,0.06486141885630803
0.15592814816045575,0.0021039894025307124,0.4856732577085495,0.7713295593857765,0.00012235135363880545,0.00032602710416540504,0.0009975464344024675,168000,0.022087949633598385,7.653321335965303e-06,4.690805857535451,34.69239044189453,0.84,33.75991132164007,0.62776285,0.9429027403417127,0.00836728735954966,0.0002995505,0.06387636956386235
0.15359443896159064,0.002098474086960775,0.48065284863114355,0.7712289869785309,0.0001937458582688123,0.0003126540395896882,0.0009970774650573694,170000,0.02205430948734279,7.400808931379288e-06,4.662735539022833,34.782188415527344,0.85,33.50563755798339,0.62568957,0.9322877274650576,0.009660567094222671,0.0002956474,0.06307579017244297
0.1496814478741726,0.0020902870863210403,0.47519806697964667,0.7711276456713676,0.0001215674274135381,0.0003035751869902015,0.0009951745271682762,172000,0.022067794442176814,7.054259310734779e-06,4.624552011955521,34.86213684082031,0.86,32.707697922706615,0.6235951,0.9219127234309302,0.00823537918191871,0.00029184343,0.0609458593744785
0.14487131702480838,0.0020789607951883222,0.4685294210910797,0.7710171565413475,0.00014893178013153374,0.00035572401247918606,0.0009955346584320033,174000,0.022036464810371383,6.6379353597767475e-06,4.593238863162695,34.966697692871094,0.87,32.618439798355155,0.6214947,0.9117634630509367,0.009673264391138199,0.00028813488,0.06048372189328076
