eval/D_high,train/sol_loss,eval/M_low,train/theta_loss,train/callback_time,eval/D_mean,eval/ci_range,train/epoch,eval/D_low,eval/sd_low,eval/R_high,train/time,eval/R_low,eval/sd_mean,eval/M_mean,train/mse,eval/R_mean,eval/sd_high,train/gls_loss,train/progress,eval/M_high,train/pde_loss
2.233135312795639,0.22606059907376763,0.8026590377092362,0.0002751708962023258,0.0010321283340454085,1.8147156,62.90115737915039,38000,1.3682754933834076,14.64947743806988,0.5249102041125298,0.025226744651794444,0.4484128341078758,16.315728982496594,0.8513718,0.0014310453552752733,0.4784592,19.089231221005317,151.58027892303437,0.19,0.8811852037906647,0.046922648326493704
2.231972670555115,0.22059523675590761,0.8032943651080131,0.00024306439445354044,0.0010331999063491815,1.7668414,62.915958404541016,40000,1.325628262758255,14.66021160595119,0.5244565054774284,0.025304809331893937,0.4465357780456543,16.564425775501878,0.85508156,0.0013773622922599316,0.47539014,19.070500321686264,146.9644766616822,0.2,0.8910439863801003,0.042452202039770875
2.23090255856514,0.2061151030883193,0.8037255987524986,0.000587051676120609,0.001027029037475587,1.7237779,62.8666877746582,42000,1.2825319468975067,14.668808784335852,0.524131079018116,0.025384337425231898,0.44599112719297407,16.8673335224898,0.8594606,0.0016493260627612472,0.4728187,20.596785377711058,143.15459265899636,0.21,0.9067897379398345,0.03976208055717862
2.229785740375519,0.18995962359011162,0.8042354211211205,0.000261661276454106,0.0010242813825607322,1.6840272,62.96514129638672,44000,1.2365481853485107,14.677344565279782,0.5237727954983711,0.02539826357364653,0.44535448849201204,17.247347754581522,0.8645451,0.0016380174783989787,0.47061762,21.398540679365396,140.5374588470467,0.22,0.9245742678642273,0.03804935042257412
2.2277363002300263,0.17188324281573275,0.8048424750566483,0.00022460499894805253,0.001025502681732177,1.6471211,62.92789840698242,46000,1.1974156677722931,14.684368087910116,0.5235366970300674,0.025407431006431565,0.44530796483159063,17.72950736891765,0.8703516,0.001324501121416688,0.46884036,24.09231150522828,139.23269008636512,0.23,0.9432104006409645,0.03520221602404473
2.225603884458542,0.16282205671072006,0.8054713323712349,0.005044863559305668,0.0010083416700363127,1.6131548,62.941646575927734,48000,1.1673914194107056,14.693452208302915,0.5231074318289757,0.025230911850929277,0.4453428328037262,18.21551763412676,0.8760754,0.0013660392723977566,0.46774673,24.615392833948132,139.33202568054185,0.24,0.9513523384928704,0.03792859413404946
2.223848569393158,0.14682082916051176,0.806177169084549,0.0013994908658787608,0.001000555515289308,1.5819099,62.842384338378906,50000,1.140509095788002,14.703211188316345,0.5228085339069366,0.025034998774528545,0.4453912749886513,18.661481320671736,0.8815197,0.0013008017558604479,0.46682853,25.16022752970457,136.4360153350827,0.25,0.9591170981526375,0.03167029518634076
2.2221637785434725,0.14484036201238631,0.8068120494484902,0.0003967975208070129,0.0010015690326690616,1.5532917,62.5512809753418,52000,1.1225418955087663,14.71416528802365,0.5224072247743606,0.024983669400215118,0.44543628618121145,19.02086169953691,0.88646966,0.0013008700916543603,0.46591857,25.120111275464296,132.59887155532863,0.26,0.9611023232340813,0.029215421414468465
2.220931279659271,0.14174462268501545,0.8073674529790879,0.0009779309621080756,0.000998823165893554,1.526885,62.238624572753906,54000,1.1025676339864732,14.72297937143594,0.5220381185412407,0.02481819391250603,0.44546389281749726,19.31880922270391,0.89117557,0.0013421730836853385,0.46494532,25.087040616199378,128.63747548294148,0.27,0.9671657457947731,0.02822985952277667
2.219926792383194,0.1392521451935173,0.8079097539186477,0.0031807217746973038,0.0010268532037734988,1.502393,62.009525299072266,56000,1.0854137241840363,14.732902799732983,0.5217250674962998,0.025352641940116816,0.44549315720796584,19.588250482920557,0.89554054,0.0012420793063938618,0.4641124,25.046120025217533,126.51916424942023,0.28,0.9699048608541488,0.02443080512154849
2.2189740419387816,0.1437388876229521,0.8084382906556129,0.00019067677203565836,0.001026096105575563,1.4796628,61.90248489379883,58000,1.0701000660657882,14.742017281241715,0.521360245347023,0.02527373576164241,0.4452923536300659,19.793009846667317,0.90006125,0.0011531371856108308,0.4631842,25.019544223323464,124.9865973510742,0.29,0.9823975771665573,0.025090076253516537
2.218281751871109,0.14217976942658403,0.8089526802301407,0.0008114288793876767,0.0010217777490615836,1.4585481,61.64102554321289,60000,1.0571510344743729,14.75301580503583,0.5209693476557732,0.025446899652481033,0.44307968467473985,19.90733745926991,0.90450597,0.0011928053572773933,0.4621566,24.99984591268003,119.06563317871093,0.3,0.9877385661005974,0.02330529554933313
2.217441511154175,0.13308268566802092,0.8094489619135856,0.00015420060663018376,0.0010276790857315053,1.4389092,61.32075881958008,62000,1.046441200375557,14.762487378902733,0.5206762075424194,0.02530300283432004,0.4352311551570892,20.009608050409174,0.9090277,0.0011058346135541797,0.46090835,24.98975256457925,114.40711204147318,0.31,0.9983575150370598,0.019839043461950496
2.216876769065857,0.1316001388840375,0.8100585147738457,0.00013038415636401623,0.001026963591575625,1.4204577,60.93879699707031,64000,1.033708393573761,14.772387384437025,0.5203617706894874,0.02536367022991186,0.4329754292964935,20.073272167154673,0.9134997,0.0010909262346103787,0.4596271,24.9781409278512,110.06015614700307,0.32,1.0072710633277893,0.016063823623815563
2.2163012623786926,0.12495859543234071,0.8105476185679436,0.00011129760969197378,0.001020110487937933,1.4030336,60.55488586425781,66000,1.0209603995084762,14.780672988854349,0.5200812637805939,0.025201752781868043,0.4272687748074532,20.171098523287345,0.9177798,0.0010509977582842112,0.45820868,24.96772212907672,107.13651518630991,0.33,1.0118124514818192,0.012734015868976711
2.2156541883945464,0.12136577666923411,0.8111606448888778,0.00012004952441202477,0.0010266618728637731,1.3867109,60.21768569946289,68000,1.011614775657654,14.787018415518105,0.5196476876735687,0.02527577531337743,0.42509576454758646,20.271540593200672,0.92190814,0.0010466075036674738,0.45683658,24.95777690783143,104.55890599060052,0.34,1.0168270111083983,0.011770938668167225
2.2152674198150635,0.11985913005098725,0.8118434503674508,0.00027604226488620043,0.0010244947671890273,1.3714578,59.926856994628906,70000,1.0060037046670913,14.793938072398305,0.5193314552307129,0.02530662870407106,0.4245204009115696,20.314768551252783,0.92581564,0.0010144810657948256,0.4555576,24.944878881797194,102.22020396423339,0.35,1.0194721221923828,0.011843908764189112
2.2147860169410705,0.12047026409581314,0.8125719398260116,0.00020812352886423469,0.0010295197963714623,1.3571104,59.608158111572266,72000,0.9994497805833816,14.801545813679695,0.5189274609088897,0.025377908587455728,0.4218199096620083,20.319253149084172,0.9296143,0.001017630915157497,0.454218,24.931403622031212,99.34342409896853,0.36,1.0216680824756623,0.013731115467147906
2.214258849620819,0.12121554156020302,0.8132978826761246,0.00013057583419140428,0.001026579856872557,1.3436106,59.281105041503906,74000,0.9932043015956878,14.810905000194907,0.5185430362820626,0.02538156282901757,0.41505413204431535,20.292032642703916,0.93349046,0.0009714454645290971,0.45273113,24.920200929045677,97.10701001358072,0.37,1.0319264888763429,0.014305233203805967
2.213855427503586,0.12111087562888881,0.8140042707324028,0.0003543368657119572,0.0010223690271377647,1.3310221,59.019989013671875,76000,0.9912238702178001,14.820260950364172,0.5181932926177979,0.025240792512893646,0.4102413780987263,20.233352698851377,0.93742186,0.0009734801133163273,0.4512009,24.90775277838111,94.23594063568113,0.38,1.042022594809532,0.01582952042622491
2.2134049415588377,0.11658474171161676,0.8147515043616295,0.00029753020498901606,0.001019644141197206,1.3193003,58.80376052856445,78000,0.9909909918904305,14.829383254982531,0.51785928606987,0.02516803348064423,0.41028636395931245,20.191252446219583,0.941176,0.0009512839023955166,0.44988737,24.887337908148766,92.98900864028941,0.39,1.0460637122392655,0.014740782354143429
2.212936896085739,0.11128581568226234,0.8154492542147637,0.00012068021896993741,0.001022688508033749,1.3084061,58.55268859863281,80000,0.9909998178482056,14.837151835672557,0.5174269378185272,0.025336434125900344,0.41034165769815445,20.15427154187734,0.94464153,0.0009235254838131368,0.44883445,24.86794153228402,90.34391292572008,0.4,1.04621160030365,0.01632528113992882
2.2125342190265656,0.10569157402217384,0.8161023944616318,0.00010643500718288124,0.001018121600151063,1.2982414,58.30668258666992,82000,0.9910104230046273,14.848357066512108,0.5169808641076088,0.02532450616359707,0.4104075483977795,20.1474279220246,0.94775593,0.0009590148110873997,0.4478826,24.850301491096616,89.17773067855852,0.41,1.0461938470602035,0.01721022532647478
2.2121815145015717,0.10466562670841799,0.8166890606284142,8.908485324354842e-05,0.001016733527183535,1.2887272,58.09980010986328,84000,0.9910194233059884,14.858080865815282,0.5166080757975579,0.025181682467460654,0.4104928486049175,20.144377494085347,0.95081335,0.0008946580928750336,0.44701082,24.834365816786885,87.91638934326183,0.42,1.0464109480381012,0.016438242185162374
2.2118561387062075,0.09987079573422651,0.8174013823270798,0.00011454262130428106,0.0010166693925857534,1.2798178,57.831329345703125,86000,0.9910282492637634,14.873333042487502,0.5161818519234658,0.025197176694869906,0.4105425916612148,20.138585616016027,0.95364064,0.0009093644912354648,0.4462112,24.816674459725622,87.22592332839976,0.43,1.0465295970439912,0.013023598502622904
2.2115241467952726,0.09504652444645766,0.8181314155459404,7.970185833983123e-05,0.001017050623893735,1.2714636,57.54275894165039,88000,0.9910372868180275,14.890330517664552,0.5158301234245299,0.025155557751655587,0.41058086454868314,20.1382000364418,0.9563965,0.0008978272089734674,0.44553936,24.807519232854244,86.1024980850222,0.44,1.0471623063087463,0.011920891169458624
2.21125613451004,0.09491479974612584,0.8186214551329613,7.662575808353722e-05,0.0010155351161956804,1.2636231,57.27311706542969,90000,0.9910445183515548,14.905679388903081,0.5153835520148277,0.02534009230136868,0.41062071919441223,20.14414904902556,0.9588869,0.0008668273803777993,0.44497076,24.79773354716599,84.9748736801149,0.45,1.047130498290062,0.011919510883046306
2.211036282777786,0.09678142882511037,0.8193130105733871,7.192161137936637e-05,0.0010185496807098363,1.2562292,57.060855865478516,92000,0.9910538196563721,14.92403862066567,0.5149463593959809,0.02554440999031069,0.41066049560904505,20.12966319750477,0.9612704,0.0008603957248851657,0.44445157,24.78874777443707,84.13805635070774,0.46,1.0471079349517822,0.012907064942992305
2.210662579536438,0.09411982416361567,0.8199989125132561,7.287377229658887e-05,0.0010130450725555438,1.2492259,56.853641510009766,94000,0.9910610318183899,14.943666569888592,0.5145682692527771,0.025614348053932135,0.4106986954808235,20.1239009500305,0.9635607,0.0009173916769213974,0.44397566,24.77885982953012,83.88220924377448,0.47,1.0471806854009629,0.01359945609909484
2.2103741228580476,0.09370001065731036,0.8206357643008232,7.29977764422074e-05,0.0010140525102615347,1.2425668,56.69184494018555,96000,0.991072165966034,14.97558441478759,0.514224998652935,0.025601007461547816,0.4107470721006393,20.126849504187703,0.9656468,0.0008406247361563146,0.44348174,24.77022288367152,83.52530118179284,0.48,1.047158244252205,0.015055978624383019
2.210101366043091,0.09355222919210794,0.8216366216540336,7.980016380315647e-05,0.0010132603645324723,1.2362525,56.58970260620117,98000,0.9910807549953461,15.000582789070904,0.5137585073709487,0.025448605418205202,0.4107895329594612,20.132619925273154,0.9675122,0.0008465127320960164,0.44282708,24.76250175386667,83.94193354797373,0.49,1.0471324980258943,0.016467966632801038
2.2097977221012113,0.09544622549414637,0.8228339865803719,7.359152368735522e-05,0.0010076377391815216,1.2302407,56.530784606933594,100000,0.9910914286971092,15.014359075576067,0.5133833453059196,0.02537225472927095,0.410828959941864,20.144465149194,0.9693053,0.000867903174366802,0.4421141,24.755366053432226,84.35622037887559,0.5,1.047114372253418,0.01702944061160094
2.209479719400406,0.09446969975531083,0.8237741217017174,5.947773752268404e-05,0.0010146893262863198,1.2245241,56.52203369140625,102000,0.991099651157856,15.029357164166868,0.5129107743501661,0.02538987910747529,0.40931699946522715,20.141845000271754,0.971089,0.0008349156705662608,0.44124857,24.747563060373068,83.3829907493591,0.51,1.0470969706773758,0.01802029625279828
2.209205186367035,0.09217668439820421,0.8244361504912376,0.00047798926243558526,0.0010179309844970683,1.2191178,56.437129974365234,104000,0.991111034154892,15.03965340089053,0.5125939264893531,0.02531093490123744,0.4022627487778664,20.138505132048437,0.9728586,0.0008800193900242448,0.44023457,24.740338092669845,82.01848210525533,0.52,1.0470836192369462,0.013090170314186278
2.2089377462863924,0.09327860118448732,0.8249651834368705,0.00017139880219474435,0.0010240720510482802,1.2140326,56.27436065673828,106000,0.9911231979727745,15.050322213210166,0.5121945858001709,0.025454351425170916,0.3966660775244236,20.131601673182708,0.97450244,0.0008525543962605298,0.43915254,24.732133373618126,80.84165201187137,0.53,1.0470645487308503,0.013526189006865036
2.208617603778839,0.09311284048855319,0.8256401315331459,6.297961226664484e-05,0.0010276215076446531,1.2092273,56.145694732666016,108000,0.9911330297589303,15.061003505252302,0.5117000788450241,0.025397611379623486,0.39279078394174577,20.11770525712266,0.9761459,0.0008028905722312629,0.43808892,24.72660089842975,80.72766302490207,0.54,1.047502526640892,0.014463580845389526
2.2083300352096558,0.08734686694666759,0.8266010597348213,0.0001072289451258257,0.0010198985338211064,1.2046968,55.98183822631836,110000,0.9911414384841919,15.072491834871471,0.5112296104431152,0.025414901375770644,0.39169641509652137,20.110875629012785,0.9777648,0.0008301661582663655,0.43697527,24.72101771272719,79.13425833892813,0.55,1.048236420750618,0.012567837341106478
2.208040678501129,0.08917275034263716,0.8272961601614952,0.00010932079749181867,0.0010251109600067068,1.2004611,55.83705139160156,112000,0.9911506712436676,15.085313119925559,0.5107178062200544,0.02546262681484226,0.3858530394732952,20.108065964208674,0.97934467,0.0008562988368794322,0.4358301,24.71562447026372,79.31227003478998,0.56,1.0495932638645171,0.014451998719014226
2.207704246044159,0.09072407678142191,0.8277254343032837,5.399932706495747e-05,0.0010329138040542586,1.1964824,55.70587921142578,114000,0.9911596700549126,15.096458466723561,0.5101417258381842,0.025643121480941757,0.38415791913867,20.097141104512552,0.98083645,0.0008082093554548919,0.43471512,24.709952296689153,80.02717631912252,0.57,1.0500751793384553,0.014814252947806401
2.2074128806591036,0.09241369710490104,0.8283070519566536,0.00011596931290114298,0.0010239564180374158,1.1927296,55.590091705322266,116000,0.9911692067980766,15.105237136594951,0.509683994948864,0.025729744791984612,0.38408851325511933,20.081008840623934,0.98225063,0.0007694695377722383,0.43372494,24.70490555278957,79.42680442047121,0.58,1.0503008395433426,0.0161098671534564
2.2070700585842133,0.0921835870072244,0.8291332587599755,6.393295188900083e-05,0.0010203379392623856,1.1891594,55.48827362060547,118000,0.9911777332425118,15.114357741549611,0.5092461794614791,0.025515966176986763,0.3840972721576691,20.056617189198732,0.9835744,0.0008365077082999051,0.43289664,24.698040960356593,78.95185993576045,0.59,1.0502822399139404,0.016756010720506264
2.206750750541687,0.08876473520696157,0.8302002400159836,6.0959333495702595e-05,0.0010206946134567246,1.1857214,55.40801239013672,120000,0.9911853060126304,15.121307619847357,0.5086446285247802,0.025561955809593202,0.38411002680659295,20.041701879631727,0.9847711,0.0007818610174581409,0.43210536,24.691592389717698,78.79759739685021,0.6,1.050258058309555,0.016242358059389533
2.206420677900314,0.0883651285059753,0.8312275320291519,5.443474219646305e-05,0.0010216684341430673,1.1824502,55.323760986328125,122000,0.9911952003836632,15.130135975778103,0.5081058815121651,0.02559369766712188,0.3841231442987919,20.021254069646638,0.9858901,0.0007760360604152083,0.43126467,24.685451900586486,78.11797723007169,0.61,1.0502310991287231,0.017890878951293387
2.2060858964920045,0.0838527807444335,0.8321630164980889,0.00013568026770371944,0.0010239207744598378,1.1793907,55.21522521972656,124000,0.9912058055400849,15.13848511967808,0.5075819060206412,0.02548893189430239,0.3841340243816376,20.012329062823063,0.986929,0.0007788405055180192,0.43039367,24.679527105763555,77.50286724090556,0.62,1.0502064317464828,0.014891135661629994
2.2058036267757415,0.07878227380663155,0.8331811890006066,5.2557243179762736e-05,0.001024837732315059,1.1765593,55.11492919921875,126000,0.9912149265408516,15.145235555246472,0.507065063714981,0.025490489721298193,0.38414817601442336,20.01934387253703,0.98787266,0.0007992995670065284,0.4295886,24.673933954909444,77.54426452636709,0.63,1.0501828223466874,0.012057506195851608
2.205439186096191,0.0800202144011853,0.834244179725647,8.568701741751283e-05,0.0010330965518951438,1.1739651,55.03471374511719,128000,0.9912227347493172,15.152871096506715,0.5060392126441002,0.02552428841590877,0.3841589689254761,20.02619583911642,0.9887237,0.000793628569226712,0.42883587,24.668404133990407,77.49686138534533,0.64,1.050155907869339,0.012197542321169777
2.204992336034775,0.07882755551859726,0.8349518656730652,7.984716648934409e-05,0.00102766501903534,1.1715641,54.874656677246094,130000,0.9912309631705284,15.159694687463343,0.505398091673851,0.025395759820938103,0.38416984528303144,20.02666107687083,0.9895671,0.0007756568375043571,0.42817765,24.662087904289365,76.41603523635862,0.65,1.0501407504081726,0.012616506097605451
2.2045197606086733,0.07731268040090813,0.8357452094554901,0.00027698714984580874,0.00103402054309845,1.1692975,54.689998626708984,132000,0.9912385925650596,15.164925274439156,0.5047380939126014,0.025617005109786973,0.3841830030083656,20.018885186174884,0.9904203,0.0007684751180931926,0.42755556,24.656629376113415,75.59916239929215,0.66,1.0501230984926224,0.011319491113652446
2.204012095928192,0.07711670757085073,0.8369436591863633,0.00011547149188118055,0.001026450753211973,1.1671556,54.525856018066406,134000,0.9912481293082237,15.170541405677795,0.5040813088417052,0.025590160489082366,0.384194104373455,20.022238211935026,0.99124384,0.0007754750549793243,0.42697152,24.650558969005942,76.10287493133542,0.67,1.0501056909561157,0.010857503991923307
2.2034705758094786,0.0793417470008134,0.8377083301544189,5.763907392974943e-05,0.001027243375778199,1.1651168,54.374202728271484,136000,0.9912561669945716,15.17532339785248,0.5036044389009475,0.025572710037231387,0.3842062309384346,20.024752913845766,0.9920565,0.0007787288632243872,0.42642742,24.64476265013218,75.552296661377,0.68,1.0500872135162354,0.01132672725373415
2.2029237747192383,0.07636911426484577,0.8381382197141647,4.212492785882205e-05,0.0010229392051696719,1.1631675,54.19092559814453,138000,0.991264034807682,15.18088080920279,0.5031842708587646,0.02558412098884586,0.3842160105705261,20.028541113976072,0.99284697,0.0007556878263130784,0.42593783,24.637674679979682,74.54290231704705,0.69,1.0500642091035843,0.007931627365935135
2.2024694681167603,0.0773463095538319,0.8387654855847358,5.121517096995376e-05,0.0010378105640411364,1.1613282,54.02729797363281,140000,0.9912709593772888,15.186268649995327,0.5026554614305496,0.025454438805580168,0.38423029854893687,20.034301925326385,0.99362576,0.0007466764654964209,0.42544037,24.630944337695837,74.55340760040254,0.7,1.0500407338142395,0.009531047058582766
2.2020333468914033,0.07814918119087817,0.8395745486021042,5.513974974746816e-05,0.0010271179676055939,1.1595564,53.872615814208984,142000,0.9912778124213218,15.190754225477576,0.5022249042987821,0.025429484248161306,0.3842410445213318,20.02696006412267,0.9944544,0.0007447295356541872,0.42492974,24.623077549040318,73.86718615722673,0.71,1.050019508600235,0.010236553061928111
2.2015050292015075,0.08116266180574896,0.840129841864109,0.00010587617725832388,0.001035077571868892,1.1578426,53.732730865478516,144000,0.9912854433059692,15.19568944349885,0.5016353145241738,0.02542812013626093,0.3842504918575287,20.009322725116245,0.9952067,0.0007442401838488877,0.42446575,24.61595693603158,74.19044349288929,0.72,1.050001621246338,0.010908384808339193
2.2010460615158083,0.08142957086488618,0.8405666097998619,0.00010929717245744541,0.0010372219085693361,1.1561743,53.55970764160156,146000,0.991292056441307,15.199050796218216,0.5010083526372908,0.02541047334671018,0.3842605620622635,19.97985726574229,0.9959119,0.0007425348740071058,0.42407474,24.608198180794716,73.14880158233633,0.73,1.049981626868248,0.008476057279738632
2.200593835115433,0.08050191424041996,0.8410109043121338,0.00014976688544265926,0.0010337976217269897,1.1545193,53.390350341796875,148000,0.9912993893027305,15.204634401015937,0.5003472611308097,0.0255489393472672,0.3842724338173866,19.944345687763416,0.9966516,0.0007515132310800254,0.42373505,24.602097691968083,71.99934543228149,0.74,1.0499583542346955,0.009555915087286815
2.200163727998733,0.08036422284692536,0.8414213493466377,7.61972478358075e-05,0.0010355068445205686,1.1529179,53.2487907409668,150000,0.9913049310445785,15.21138430107385,0.49980847164988507,0.025992220163345375,0.38428306207060814,19.903669933143718,0.9974363,0.0007114246254786849,0.42342776,24.596569919958707,71.45928433609018,0.75,1.049940112233162,0.009326630978030156
2.1997699201107026,0.08055057471990575,0.8418347477912903,8.950257324613631e-05,0.0010456688404083226,1.1513814,53.109100341796875,152000,0.9913109511137008,15.216545946896076,0.4991061367094513,0.025978021025657667,0.38429301902651786,19.85725313454697,0.99819684,0.0006908837822265923,0.42321762,24.59127507172525,70.18100276947008,0.76,1.0499174684286117,0.009238195934914975
2.1993652105331423,0.08122864190116523,0.8423456102609634,6.796000525355339e-05,0.001032880425453185,1.1498952,52.961612701416016,154000,0.9913206696510315,15.222851955331862,0.4985987670719623,0.025569521188736,0.38430323973298075,19.809551546503027,0.9989804,0.0006777856615372002,0.42315844,24.586085695773363,68.74623442840583,0.77,1.0504572570323945,0.009276769520598482
2.198701548576355,0.08113486476615064,0.8426294952630997,7.050570275168866e-05,0.0010433284044265773,1.1484764,52.81435012817383,156000,0.9913279935717583,15.22859395481646,0.4980518691241741,0.02583832979202271,0.3843162260949612,19.760213167269658,0.9997971,0.0006613696459680796,0.42315492,24.581072013825178,67.5615256118775,0.78,1.0512744188308716,0.010347079350030984
