train/mse,train/sol_loss,eval/sd_low,eval/M_mean,train/progress,eval/D_mean,eval/M_high,train/epoch,train/time,train/pde_loss,eval/D_low,eval/sd_high,eval/R_low,eval/sd_mean,eval/D_high,eval/M_low,train/gls_loss,eval/ci_range,eval/R_high,eval/R_mean,train/callback_time,train/theta_loss
0.002396494382992387,0.48847137723863143,10.612265043891966,0.41521823,0.11,0.6643824,0.4323652729392052,22000,0.022888638496398928,0.1964173086518424,0.552775326371193,12.08023333456367,0.4918190225958824,11.16596570564434,0.782970829308033,0.3984107106924057,237.11159499359127,66.8203353881836,0.5129429072141647,0.502636,0.0009906733036041265,0.0012576336739584804
0.002384516643360257,0.40145061905682006,10.503341653384268,0.39814344,0.12,0.5638154,0.43112961426377294,24000,0.02276903152465828,0.11493205677857628,0.3994032390415668,11.980057740584016,0.49015813022851945,11.012810639571398,0.7759810894727708,0.3674211069941521,201.55623828887963,59.77023696899414,0.5112494558095932,0.4992575,0.0009884124994277912,0.002133679576218128
0.001955585554242134,0.37287439525127447,9.200047049671412,0.382993,0.13,0.49030533,0.4301698334515095,26000,0.022650412678718593,0.08541396906692532,0.3059009872376919,11.88412404153496,0.4786826156079769,10.57654283521697,0.7697763368487357,0.34119468703866007,186.14956360626238,56.115875244140625,0.510185244679451,0.49445972,0.000993626713752747,0.001444088527932763
0.002429211512207985,0.3584535389095548,7.397931499872357,0.36921117,0.14,0.43413153,0.4293013051152229,28000,0.022580211639404307,0.07733219996793193,0.24144786819815636,11.81630315259099,0.4677092246711254,9.974516629881691,0.7649493515491486,0.3190672308206558,175.88075579071017,53.54519271850586,0.5095525920391083,0.48903376,0.0010040587186813362,0.0013656772207468748
0.0018223620718345046,0.3387296279370787,6.581574690062553,0.35681918,0.15,0.3901449,0.4286241702735424,30000,0.022339140176773107,0.06617670487891904,0.19835133329033852,11.723463516682386,0.45689578279852866,9.338663925835863,0.7589706033468246,0.29991900101304053,166.17172107696564,51.1858024597168,0.5089171186089516,0.483419,0.000998391747474673,0.00044715218245983124
0.001684330403804779,0.3269433560818423,5.730216461233795,0.3452147,0.16,0.35431454,0.4278260596096516,32000,0.022356492757797174,0.06027448686910807,0.16327020861208438,11.668346635997295,0.4476893275976181,8.797314195466848,0.7524914383888245,0.2806345298886299,158.24988986968953,49.72031784057617,0.5082419753074646,0.47803813,0.001003479957580562,0.00045396346831694245
0.0016549973515793681,0.314184794843197,5.135147529654205,0.33437073,0.17,0.32453367,0.4269691303372383,34000,0.022271991968154974,0.050744167919503674,0.13792862892150878,11.605964391492307,0.4386123903095722,8.296483235899359,0.7467167720198631,0.26400317475199697,150.74360312652533,48.511592864990234,0.50756666213274,0.47281605,0.0009914342164993265,0.00033262150827795267
0.001698210253380239,0.305194763690234,4.451351228635758,0.32432994,0.18,0.2994986,0.42621407136321066,36000,0.0230170347690582,0.04434541772399113,0.11852958332747221,11.53799188323319,0.42883496582508085,7.844303786259843,0.7416024625301361,0.2499087106436491,144.1761738128664,47.30147933959961,0.5070338815450668,0.46767405,0.001010536074638363,0.09135143458843231
0.0015537437284365296,0.2969477213472124,3.8243567978497595,0.315102,0.19,0.27818078,0.42532044053077694,38000,0.02330047261714946,0.040480394059093594,0.10366688761860132,11.479245428927241,0.41915295720100404,7.417791551030758,0.7291430711746214,0.23815478459000589,138.4736811599736,46.2913932800293,0.5065364450216293,0.4625696,0.0010278313159942571,0.0003064980555791408
0.001530176610685885,0.287284790128469,3.434834099607542,0.30660862,0.2,0.2597953,0.42424594238400454,40000,0.02338523793220518,0.036620693311327966,0.09141841512173414,11.42622313927859,0.4102517321705818,7.028570936759934,0.7240147694945333,0.22761257290840148,133.06758631134,45.52413558959961,0.5060816437005997,0.45757148,0.0010290548801422106,0.0003046116326004267
0.0014607554767280817,0.28011358255147834,3.0926275067031384,0.29883748,0.21,0.24377646,0.4233401864767074,42000,0.023394989371299746,0.03570373692130675,0.0813700269907713,11.368987709283829,0.4013980969786644,6.6783584413986485,0.7196431338787076,0.21934606581926347,128.19230102539092,44.991451263427734,0.5056479379534722,0.45268396,0.0010289125442504857,0.0004571021709125489
0.001494795549660921,0.2726965224593876,2.900431305170059,0.2918457,0.22,0.22977643,0.42252921909093855,44000,0.02343430566787722,0.03348131962120547,0.07430830094963312,11.337746144272387,0.39410911947488786,6.366220676611799,0.7155810490250585,0.21393368765711784,124.10621474456758,44.57571792602539,0.5051485225558281,0.44793224,0.0010278898477554285,0.000716055859811604
0.0014141839928925037,0.2674779248684644,2.811943634878844,0.28562856,0.23,0.2175213,0.4215223900973797,46000,0.023005480170249917,0.02997669054241853,0.06954897399991751,11.295376857742667,0.3867331013083458,6.09389878948255,0.706189492344856,0.21044646501541137,120.90039947891243,44.17736053466797,0.5048213049769401,0.4433382,0.0010149303674697905,0.0002475748478900641
0.0014072597259655595,0.26301661446690644,2.714768360601738,0.2801124,0.24,0.20673065,0.42078435719013213,48000,0.023187757611274645,0.02676022933050987,0.06592270992696285,11.267132963985201,0.3805470936000347,5.853623613324349,0.6996953383088111,0.2080591969192028,118.30396467971804,43.80716323852539,0.5043521255254745,0.4389209,0.001018662691116334,0.00026036467170342803
0.0013773071113973856,0.25910494685172986,2.700601238757372,0.27526796,0.25,0.19717422,0.4199918001890182,50000,0.023236384391784742,0.026059458828065554,0.06299794614315032,11.245757341384888,0.37427083775401115,5.6441273907354725,0.6918569773435591,0.20728994831442832,116.11490756988509,43.58601379394531,0.5039139851927757,0.43467304,0.001019030570983888,0.0002467942831572145
0.0013588631991297007,0.25511551592499154,2.688791271066293,0.27102545,0.26,0.1886699,0.4190245039761066,52000,0.023792528629303,0.023101805671351075,0.06095179487019777,11.220110324211417,0.3688141755759716,5.45988356993621,0.6863631784915922,0.20718889981508254,113.8752398109436,43.344993591308594,0.5036132231354713,0.430593,0.0010350052118301392,0.0002090151101583615
0.0013484066585078835,0.25327938282489815,2.6672836393117905,0.26723793,0.27,0.18105878,0.41798450872302056,54000,0.023630238890647942,0.021906692379852738,0.05911606699228287,11.20159048587084,0.3645968310534954,5.295871710610193,0.6800392523407937,0.2065540850162506,112.35771213531483,43.0887336730957,0.5032909318804741,0.4267288,0.0010300736427307112,0.00022141687804833055
0.0014655562117695808,0.2513631053939461,2.6036508847028017,0.26381284,0.28,0.17420895,0.4168773047626019,56000,0.023090728282928415,0.02082519154762848,0.05776391495019197,11.180298798717558,0.36045571193099024,5.146006976021454,0.6733697921037675,0.20553919449448585,110.89401189804087,42.78507995605469,0.5029636174440384,0.42304778,0.0010230734348297113,0.0004337240825407207
0.0013234753860160708,0.24996045563369995,2.419558190740645,0.26062724,0.29,0.16797686,0.41601775065064434,58000,0.023381083130836474,0.02156845087371767,0.05570596167817712,11.16563139948994,0.35500466302037237,5.00300740213501,0.6666222646832469,0.20323767587542535,109.6190455665589,42.55405807495117,0.5027002707123757,0.41947654,0.001031125307083126,0.00023856453481130302
0.0013018482131883502,0.24802646752446916,2.253505977569148,0.25762942,0.3,0.16227226,0.41510970145463943,60000,0.023273163080215514,0.02184608305408624,0.053856678772717714,11.151468101888895,0.35099483504891393,4.865767945389962,0.6613444909453392,0.20060760229825975,108.35550586700441,42.371212005615234,0.502444925904274,0.4160522,0.0010258550643920939,0.00021091349481139332
0.0013601433020085096,0.24598010246455673,2.133464044891298,0.25478542,0.31,0.15702195,0.4140220366418362,62000,0.023092836022376998,0.022200444930931644,0.052094612084329125,11.130047822371125,0.3472822830080986,4.73532742095579,0.6574668571352958,0.19802726544439792,107.18164194870009,42.26914596557617,0.5022554576396943,0.4127749,0.001023420214653021,0.00021223726798780262
0.0012944960035383701,0.24336195749789433,1.9920249818824232,0.25205758,0.32,0.15215386,0.4132433891296387,64000,0.023376972436904946,0.021399630821309988,0.050060705933719876,11.1131951212883,0.3445181794464588,4.610341807949061,0.6521676480770113,0.19492958448827266,105.75198849868762,42.19746017456055,0.5020167887210846,0.4096698,0.0010232967138290392,0.00021413210197351873
0.0014968480682000518,0.24055442775040833,1.899991396931,0.24944672,0.33,0.1476235,0.41249978169798857,66000,0.023493560552597034,0.021314756701234654,0.048134461510926485,11.095793661661446,0.34292854368686676,4.49215910878569,0.645540376007557,0.19219062961637973,104.46783744430536,42.1545295715332,0.5018301233649254,0.40676516,0.0010306643247604437,0.0013936161994934082
0.0012514590052887797,0.23834701110422596,1.8115765822585672,0.24694885,0.34,0.1433886,0.4117424733936787,68000,0.023456372261047367,0.020827056310256015,0.04616344664245844,11.081387009471655,0.3422626554965973,4.380079372412486,0.6391289740800857,0.1896678127348423,103.07469173812868,42.10515594482422,0.5016170307993889,0.40407732,0.0010288881063461278,0.0003413911908864975
0.0012278364738449454,0.23672009248286477,1.7106008977862075,0.24454506,0.35,0.13941018,0.4111854299902916,70000,0.023563750743866022,0.022219114049221392,0.04420477617532015,11.065061460249126,0.342167254537344,4.272739717396908,0.63103506565094,0.1872393500059843,102.00032614135738,42.08674240112305,0.5014125362038613,0.40161133,0.001031633377075194,0.00016692445205990225
0.0012210203567519784,0.234292970389128,1.6109362477436662,0.2422158,0.36,0.13565189,0.41013263016939167,72000,0.02310021328926088,0.023224077286431586,0.04202546682208776,11.052852170541883,0.3421734556555748,4.169866682323538,0.625561310350895,0.18437644205987452,100.83396438217174,42.117942810058594,0.5012611776590348,0.39939353,0.0010211997032165546,0.00016707363829482347
0.0011997580295428634,0.23197210180014316,1.5222824353259057,0.2399616,0.37,0.13208634,0.408845391869545,74000,0.02318586230278009,0.023145783172338254,0.039774058386683464,11.040979577228427,0.34218004271388053,4.071203804577062,0.620362377166748,0.1818020734935999,99.46994951248196,42.14370346069336,0.5010796889662743,0.39744467,0.001023683071136477,0.00015688216080889106
0.001265881466679275,0.22874595880508405,1.4275950379669666,0.2377775,0.38,0.1286882,0.407640477269888,76000,0.023141447067260776,0.023135659142397343,0.03746576039120555,11.029343190602958,0.34218656867742536,3.9761131641405103,0.6123437196016311,0.17930399850010872,98.0248536453248,42.24346923828125,0.5008438140153885,0.39579955,0.0010133756399154609,0.0029866478871554136
0.0011682691983878613,0.22549802637100239,1.3576910336269066,0.23567264,0.39,0.12544847,0.4069497056305409,78000,0.02321568036079399,0.02187203250941821,0.035219439305365086,11.020686198025942,0.34219383969902994,3.8853473682117103,0.6064880043268207,0.17720503099262713,96.51415041351315,42.323150634765625,0.5006918415427208,0.39446548,0.0010227085351944035,0.00014997588004916906
0.0012000607093796134,0.22295223379135196,1.2722455197945237,0.2335886,0.4,0.12233704,0.40610379055142404,80000,0.023490512609481828,0.023263159945956433,0.03274995470419526,11.009623878635466,0.34220093190670015,3.7974845228270473,0.600303603708744,0.17406097687780858,95.19321788024902,42.50307846069336,0.5005227401852608,0.39340574,0.0010205912590026866,0.00014997013204265386
0.001135134370997548,0.2199734007939697,1.1880161822773516,0.2315278,0.41,0.11934713,0.40524508729577063,82000,0.023811185359954856,0.02254232923267407,0.030309171183034778,11.000610725022852,0.342206297814846,3.712620340398468,0.5963950008153918,0.17065054662525653,93.8413891677858,42.677268981933594,0.5003242656588555,0.39257568,0.0010261292457580523,0.00013449558173306286
0.0011182436719536781,0.21641982003301352,1.11320550495293,0.22949181,0.42,0.11647172,0.40417883917689323,84000,0.023553165912628165,0.02100997509784059,0.027948401356115937,10.991152515634894,0.34221150130033495,3.6308499902515905,0.5901877492666245,0.1671866625547409,92.2674642906191,42.85131072998047,0.50018330514431,0.3919193,0.0010291922092437729,0.00020613973902072757
0.0011090664193034172,0.21362870386987903,1.0544105985900387,0.22748935,0.43,0.11370647,0.40329341590404516,86000,0.023106581449508654,0.02107869793428102,0.02592473034746945,10.982473916374147,0.3422168463468552,3.5521501416506274,0.5848128750920298,0.1644898485392332,91.05068763732893,43.04454040527344,0.5000299900770188,0.39139017,0.0010242646932601888,0.00026767540839500725
0.0014013698091730475,0.21023617088794694,0.9982463699998334,0.22552425,0.44,0.11104647,0.40240799933671934,88000,0.022721230983734148,0.019913481923402296,0.02386805401183665,10.973063530400395,0.3422235243022442,3.476609508750056,0.5799736782908438,0.16148688942193984,89.67939694213887,43.20876693725586,0.499871627241373,0.39095664,0.0010080964565277095,0.0007753373356536031
0.0010760140139609575,0.20843474963307404,0.9478938780375756,0.22358584,0.45,0.10848469,0.40139109417796126,90000,0.02293014132976534,0.020126500973361605,0.022050912072882057,10.96522861625999,0.34222980961203575,3.403901310204362,0.5738793864846226,0.15866996049880983,88.88249002456618,43.40028381347656,0.4996917873620987,0.39060017,0.0010102080106735222,0.0002807792043313384
0.0010584836127236485,0.20530560339987294,0.9032867543282919,0.22168241,0.46,0.10601803,0.4006743125617504,92000,0.023188915967941287,0.018928998474264512,0.020337081281468272,10.956605826504529,0.3422365665435791,3.33404804789057,0.5695057630538938,0.1559639260172844,87.6877518806459,43.57997512817383,0.49950556755065917,0.39031267,0.0010188267230987569,0.0007391717517748475
0.0010446348460391164,0.2030322242826224,0.8698379504494369,0.2198155,0.47,0.10364129,0.39993385225534434,94000,0.023109509825706517,0.018772288283565995,0.01879105563275516,10.949398204684258,0.3422437883913517,3.2670338699378614,0.5643328189849853,0.15373140387237072,86.82711537551863,43.77164077758789,0.49934479221701616,0.39008182,0.0010096025466919004,0.00013257305545266718
0.0010552407475188375,0.2003357724919907,0.8333149802638218,0.21797916,0.48,0.101348154,0.39915459081530563,96000,0.02298359668254856,0.017905294676893377,0.017198920343071224,10.940773040056227,0.3422534093260765,3.2025880243423956,0.5574074685573577,0.15113880336284638,85.85105558013939,43.96665573120117,0.4991891510784626,0.38986778,0.0009962991476058934,0.0002570152282714844
0.001055861939676106,0.19599356969445952,0.8109293892630376,0.21620508,0.49,0.09913949,0.39840516149997707,98000,0.022430724501609912,0.016224001385620863,0.01578507958911359,10.93197432346642,0.3422602996230125,3.1411378767590623,0.5524538129568081,0.14931887574493885,84.33046512222252,44.0705680847168,0.49904538989067077,0.38961202,0.000979225873947142,0.0001580274838488549
0.0012255910551175475,0.19450267925113457,0.7880721663241275,0.21444522,0.5,0.09700502,0.3974971331655979,100000,0.022113822698593143,0.017582473158603555,0.014464055397547781,10.923702386207879,0.34226637706160545,3.0818212094396586,0.5483403816819188,0.1473799142986536,83.76826788711547,44.28336715698242,0.49885757118463514,0.38923723,0.0009700977802276606,0.00026047267601825297
0.0016921553760766983,0.19175693595409316,0.7503232569433749,0.21269207,0.51,0.094943345,0.39636272788047755,102000,0.0221302517652511,0.018123396729817665,0.013104560202918947,10.914044943638146,0.3422722466289997,3.02446435618061,0.5426693975925428,0.1442760769277811,82.8084295921328,44.50837326049805,0.4986458070576191,0.38868853,0.0009717204570770255,0.0011751458514481783
0.000953881477471441,0.18816373543441292,0.7147961281589232,0.21094663,0.52,0.09295453,0.39549902155995365,104000,0.022281054615974415,0.018489098105346685,0.011964654410257935,10.905090835876763,0.34228184819221497,2.969076316112824,0.5376762524247166,0.14111724570393563,81.59243079376219,44.70631790161133,0.49848413616418835,0.3879897,0.0009730787277221672,0.00011790682765422389
0.0009652901208028197,0.18401032838970457,0.6864680341095664,0.20921712,0.53,0.091036975,0.39474634155631066,106000,0.022411120057105983,0.018213867324870073,0.010995518579147757,10.898499074392019,0.34228885024785993,2.9156853737225648,0.5323563411831853,0.13809963129460812,80.18555248260489,44.86325454711914,0.49833399429917336,0.3871955,0.0009731084108352639,0.00019194420019630343
0.0009841962018981576,0.18105495779216385,0.6647545742453076,0.20751736,0.54,0.089187175,0.3938059903681278,108000,0.022477221727371245,0.020308619283372582,0.010158739471808075,10.890395753085613,0.34229644313454627,2.8642851217803336,0.5274641200900073,0.13558545298874378,79.15874214172383,45.069435119628906,0.498172266036272,0.38636363,0.0009763240814208957,0.00010843774362001568
0.0008976273238658905,0.17688220848143138,0.6478817987954244,0.20586814,0.55,0.08740022,0.39308817461133005,110000,0.022708177447319046,0.02118184575485062,0.009333070390857756,10.88384494651109,0.3423058964312077,2.814805983995191,0.5229889526963224,0.13390237353742124,77.66168950653069,45.316619873046875,0.4980062931776047,0.3855254,0.0009737510681152358,0.00011473686754470691
0.0012219363125041127,0.17346120208501808,0.6310920187388547,0.20427828,0.56,0.08567028,0.3923279643058777,112000,0.022907423377037047,0.02407807013671847,0.00845656511373818,10.87756948545575,0.3423143558204174,2.766924851690419,0.5184169575572013,0.13307136967778205,76.39680516433688,45.670475006103516,0.4978649944067001,0.38467938,0.0009893386363983132,0.0017592234071344137
0.0008166140760295093,0.16794498106837244,0.6017797146341763,0.20275058,0.57,0.083994865,0.39103616252541534,114000,0.023173513293266272,0.023862365176435647,0.007512839697301388,10.87147444486618,0.34231409430503845,2.720397825803028,0.515067784488201,0.1326609928160906,74.45970220184316,46.082393646240234,0.4977234616875648,0.38381487,0.0010037342309951766,0.00011206214549019933
0.0008395244949497283,0.1626769792065026,0.5700997178792022,0.20127913,0.58,0.082373776,0.39025179669260973,116000,0.023731258511543358,0.022677300841780417,0.006688263511750847,10.865282057784496,0.3421353347599506,2.6751544096714497,0.5098376750946041,0.1323714680969715,72.6352737731934,46.48750305175781,0.4975239150226116,0.3829379,0.0010181192159652683,0.000132597895571962
0.000771503837313503,0.1574264893606301,0.539376052620355,0.19987044,0.59,0.08080651,0.3897777773439882,118000,0.023424901962280264,0.020225147990742657,0.005993076669983566,10.858406312763691,0.34123769775032997,2.6312381737866697,0.5059749543666839,0.13220077194273472,70.78470207595826,46.876956939697266,0.49735847190022464,0.38206547,0.0010125845670700094,0.0001908740377984941
0.000908705114852637,0.1526017985641951,0.517520954599604,0.19853956,0.6,0.0792919,0.3886160627007483,120000,0.023468661546707174,0.018658028624486206,0.005440215033013374,10.85090662818402,0.3400513045489788,2.5886920729739358,0.4998041898012159,0.1322104599326849,69.02653126144448,47.20552062988281,0.4971960999071598,0.38121417,0.0010151993036270136,0.0001919168425956741
0.0007284166058525443,0.1497634489238262,0.49898871511686593,0.19728342,0.61,0.07782763,0.38799152597784986,122000,0.023704263687133822,0.018095040290616513,0.004968932713381946,10.84363094996661,0.3394368290901184,2.547399922073465,0.4965771637856958,0.13221798464655876,67.9822527484893,47.57707977294922,0.49703989624977113,0.38038883,0.0010209088325500463,0.00023586841416545212
0.0009311072644777596,0.1453123629763716,0.4792334875673987,0.19610564,0.62,0.076412,0.38730531558394427,124000,0.02363552224636081,0.015939264364074928,0.004528342199046164,10.836674622260034,0.3390306204557419,2.5073285369594838,0.49146077334880794,0.13222595751285554,66.35303722763065,47.90447998046875,0.49685520976781844,0.3795893,0.0010234127044677736,0.0002000780077651143
0.0008468479500152171,0.13979339446872513,0.462751818849938,0.19501723,0.63,0.07504421,0.3864524111151695,126000,0.02346113872528078,0.013914936952525724,0.00416041121352464,10.82981307990849,0.3387261278927326,2.4685772390460117,0.4880353264510628,0.13223271891474725,64.36617328071584,48.123130798339844,0.4966571010649204,0.37881523,0.0010179460048675532,0.00018807104788720608
0.0006792133208364248,0.13706191210076202,0.44989171728957444,0.19400571,0.64,0.07372261,0.3853323712944981,128000,0.023846486210823026,0.013175251409411443,0.003879139869241044,10.822943574748933,0.3383981518447399,2.4310860483213523,0.48410867080092296,0.1322420671582222,63.32292478752137,48.32467269897461,0.4964714996516704,0.37806222,0.0010222818851470953,0.00012311243335716426
0.0007929500425234437,0.13271543803438543,0.4450608976185322,0.19309375,0.65,0.07244672,0.3845745451748371,130000,0.023803146719932555,0.012740656932932335,0.003671396296704188,10.816170834004877,0.3380331963300705,2.395036625902867,0.4783656038343899,0.13225017338991166,61.75097907829303,48.4238166809082,0.4962354674935341,0.37732702,0.001023018836975096,0.00011767023534048349
0.0006882204324938357,0.1329922181256113,0.44015522726112977,0.1922183,0.66,0.07121241,0.38390134647488583,132000,0.023973086118698177,0.013978289790218677,0.0035026051511522385,10.808758507482706,0.3375357985496521,2.3599401374581896,0.4745024584233757,0.13225841373205185,61.747801435470635,48.587921142578125,0.4959214091300964,0.37660706,0.0010280351638793951,0.00010906725219683722
0.0006545469514094293,0.12993303539231388,0.4285152106604073,0.19138907,0.67,0.07001853,0.38323805183172205,134000,0.023607834100723257,0.013287449044408284,0.003310151753248647,10.800515906885266,0.33691870868206025,2.3258454874073657,0.4704201325774183,0.13226723670959473,60.59564316749576,48.701751708984375,0.495724780857563,0.37589806,0.001024479627609256,0.00013642893463838845
0.0006428752676583827,0.12737530218437326,0.41591827175579965,0.19060442,0.68,0.06886342,0.38221587538719126,136000,0.023501603484153748,0.013326113776070932,0.003153262857813388,10.793813131749628,0.3361566625535488,2.292719769942151,0.46743639111518853,0.1322739828377962,59.637062007903964,48.776756286621094,0.495560148358345,0.3751977,0.001025657892227172,0.00010224084689980373
0.0006283583352342248,0.12569814798980922,0.40451742461300455,0.1898607,0.69,0.06774538,0.3813247583806515,138000,0.02364309084415436,0.012616600432200371,0.0030202013032976536,10.787662072107194,0.3352991618216038,2.260512694114892,0.46350508630275633,0.13228185139596463,58.9511358337402,48.828365325927734,0.4953572556376457,0.3745058,0.0010225796699523946,9.978003072319552e-05
0.000622270570602268,0.12228805566206553,0.39412410187651403,0.18916476,0.7,0.066663146,0.38072924688458437,140000,0.02301073551177975,0.011210638166405289,0.002905342757003382,10.780307534150777,0.33441563621163367,2.2292497822558897,0.45859862864017464,0.13228816911578178,57.696185045242274,48.80228805541992,0.49510405361652365,0.3738197,0.0009967162609100307,0.0001255901879630983
0.0006554052815772593,0.12135663885250689,0.3834693838143721,0.18851316,0.71,0.065614894,0.37999560013413425,142000,0.022997127175331117,0.011504416910931443,0.002807050244882703,10.770306340418756,0.333356873691082,2.1988414537097656,0.45654858872294396,0.13229697309434413,57.280612913131655,48.78959274291992,0.4948559187352657,0.3731416,0.0009933019876480127,0.00010920099157374352
0.0006101065664552152,0.12113561078533538,0.37477023142855614,0.18788049,0.72,0.06459879,0.3785783968865871,144000,0.02280723536014552,0.011385222940822098,0.002723037463147193,10.762447607703505,0.3324867710471153,2.169160660702947,0.45286314934491956,0.1323032159358263,57.13938718414315,48.80030822753906,0.4946627758443355,0.37246192,0.0009891855716705287,0.00010135933553101495
0.0006044023321010172,0.1195356266051529,0.359451486292528,0.18726549,0.73,0.06361357,0.37793562710285183,146000,0.022927182316780023,0.011558121626381767,0.0026218057610094547,10.752284852787852,0.33106833398342134,2.140203104681051,0.44930958226323087,0.1323112964630127,56.514562622070294,48.79387283325195,0.494449795037508,0.37177888,0.0009875251054763797,0.00010162037506233901
0.0005988131160847843,0.11828498451784267,0.34649082153919153,0.18666421,0.74,0.06265791,0.3773388750851154,148000,0.023093119978904734,0.010479912540409692,0.0025395750009920446,10.742408619262276,0.3296685181558132,2.1119371217264415,0.4452594533562655,0.13231678009033204,56.008740823745676,48.77720642089844,0.49428745582699773,0.37109235,0.0009983221292495697,0.00010035172454081476
0.0005918613169342279,0.1166481790430845,0.332850833365228,0.18607575,0.75,0.061730586,0.37677511945366854,150000,0.022422429323196384,0.010690579835325465,0.002460545051144436,10.733514558523892,0.3280795715749264,2.0843538199587224,0.44073543176054925,0.13232298083603383,55.382547615051195,48.747840881347656,0.4941207222640514,0.3704025,0.000986830949783319,0.00010081199434353039
0.0005898518138565123,0.11566585045680419,0.32048944194684736,0.18550012,0.76,0.060830414,0.37616920769214623,152000,0.022797502636909488,0.010369952650275061,0.0023905529931653293,10.721535631455481,0.3264815367758274,2.05744650524712,0.43717690333724013,0.1323292836546898,54.97165646362312,48.71662521362305,0.49396029263734814,0.3697101,0.0009943711757659883,0.00010600070527289063
0.0006329272291623056,0.11414443458989283,0.3101795860857237,0.184938,0.77,0.059956245,0.37545492053031915,154000,0.02275464701652527,0.010372322197421412,0.00232970368815586,10.71191851515323,0.32489737793803214,2.0311936959326737,0.43398894295096385,0.13233476243913173,54.372741083145335,48.67416000366211,0.49377122074365615,0.36901823,0.000992574930191041,0.0006742342375218868
