eval/R_low,eval/sd_mean,train/mse,train/gls_loss,train/time,eval/ci_range,eval/R_high,train/theta_loss,train/callback_time,eval/D_mean,train/epoch,eval/sd_low,train/progress,eval/sd_high,eval/D_low,train/sol_loss,eval/R_mean,train/pde_loss,eval/D_high
0.7676386311650276,9.814011265523732,0.0011912310728803277,127.7753520088196,0.01996461772918704,43.5561637878418,0.7857940837740898,0.0013157702051103115,0.0009862163066864016,0.0032997245,22000,9.340913011692464,0.11,10.467363707721233,0.0030488165735732763,0.2391109190210707,0.77825683,0.06682708863727746,0.0037193533207755536
0.7689034849405288,9.484537566779181,0.001065606833435595,107.69792642593387,0.020107937335968065,38.95101547241211,0.7925782263278961,0.001040578237734735,0.0009880089759826604,0.0031395685,24000,9.06195449642837,0.12,10.338564263656735,0.0029403310909401625,0.19736885478347516,0.78358984,0.03431601852318262,0.003679836163064465
0.7699300721287727,9.458079809167733,0.0010652646888047457,101.1963568725587,0.02024718892574303,35.68950271606445,0.7971030041575432,0.0007409800309687853,0.0010053199529647806,0.0030760232,26000,9.074506303295493,0.13,10.292149381712079,0.002929162996588275,0.18345334537327243,0.7871829,0.01914650165289636,0.0036350217589642846
0.7707614108920098,9.434293922153302,0.0010341089218854904,98.29903292465205,0.019990485072135886,33.22318649291992,0.8052605941891671,0.0006753223715350032,0.0010065225362777671,0.0030397153,28000,9.080964862369001,0.14,10.246909782290459,0.0029130356793757527,0.17962210468947926,0.79078233,0.017061454476555837,0.0035947597119957205
0.7714838549494744,9.430557384621352,0.0010165919084101915,96.17825748825076,0.019947633743286116,31.31633186340332,0.8114458918571472,0.000506166776176542,0.0010075095891952514,0.0030040815,30000,9.086564625613391,0.15,10.226158518344164,0.0028339885117020457,0.17469343923032277,0.7943328,0.014338482069084427,0.003564627643208951
0.7721440985798835,9.564467857514197,0.0010240317787975073,94.57939861679094,0.0202302898168564,29.906618118286133,0.8157554879784584,0.0005627986392937601,0.00101749730110169,0.0029668834,32000,9.090489242225885,0.16,10.390986129641533,0.0027394462842494248,0.17044574671238627,0.7976195,0.014383980684913662,0.00354059815290384
0.7728254735469818,9.58992311711024,0.0009861451108008623,92.83878194427496,0.020212607979774505,28.98094367980957,0.8159191086888313,0.0003709703159984201,0.0010177280902862555,0.0029214618,34000,9.095076657831669,0.17,10.38696642499417,0.0026187886192929,0.1727868824899197,0.799981,0.01593953918758778,0.0035096640815027056
0.7732274129986763,9.495782099489588,0.0010667812312021852,90.4962578620908,0.02008092463016509,28.455970764160156,0.8158132269978523,0.0008320541237480938,0.0010151360034942626,0.0028776028,36000,8.613929967395961,0.18,10.38395706564188,0.0025485518970526757,0.1720228467956187,0.8014724,0.016547549589071387,0.003490746981697157
0.7739366933703422,9.34571319554622,0.0009494097903370857,88.05202734756446,0.020350532531738217,27.838668823242188,0.8157358184456825,0.0004920467617921531,0.0010232125520706116,0.0028378644,38000,8.090841793455184,0.19,10.381248663179576,0.002511314023286104,0.16838144053518814,0.8025796,0.014898558643180886,0.003473301470512522
0.7746401771903038,9.155484596290625,0.0010009425459429622,86.38766462707484,0.020274180054664644,27.44024085998535,0.8156769439578057,0.000654779898468405,0.0010272351503372165,0.002801884,40000,7.125668181106448,0.2,10.376075771637261,0.002464834484271705,0.16962936303019546,0.8036622,0.015938294894760466,0.0034571489377412923
0.7751784443855285,8.925291288686408,0.0009220028296113014,84.37076166915904,0.020403886198997596,26.93401336669922,0.8162307769060135,0.0003259547520428896,0.001030548453330991,0.002767566,42000,6.493354914709926,0.21,10.370361222885549,0.0024061178381089123,0.16646709202975035,0.8046899,0.014171560992253912,0.0034295124642085275
0.775762002170086,8.711388384748716,0.0009255913319066167,83.07683738708509,0.020499526381492536,26.418981552124023,0.8180459991097451,0.00027738060452975333,0.0010313540697097778,0.0027321249,44000,6.2904915772378445,0.22,10.365334409289062,0.0023246878234203907,0.16427765549719384,0.8057653,0.01282419385574757,0.0034075959993060674
0.776241509616375,8.487820424587252,0.0008942919666878879,82.02782240676899,0.0206443252563477,26.052066802978516,0.8194766700267792,0.0003197837504558265,0.0010304145812988232,0.0026956594,46000,5.68362099584192,0.23,10.360108548775315,0.002245039457920939,0.16405362001061424,0.8067804,0.013740815717959765,0.0033910550700966264
0.7767032563686371,8.259212322483238,0.0008847136050462723,80.98080668258687,0.02060780560970303,25.698427200317383,0.8201558142900467,0.00025526192621327937,0.001026108622550963,0.0026587055,48000,5.184350511990488,0.24,10.352710564620793,0.0021649811242241412,0.16307489379495363,0.8076963,0.013616184323560442,0.003370559692848473
0.7773137018084526,8.023061149210358,0.0008712209528312087,79.91537855529788,0.020486770987510578,25.419525146484375,0.8202853873372078,0.00035720434971153736,0.0010231554508209231,0.0026211212,50000,4.610954166855663,0.25,10.342808277346194,0.002073562325676903,0.16305353972315806,0.80843514,0.013218076495220886,0.0033486981759779143
0.7779677674174309,7.779534275869082,0.0009142706403508782,78.87114338684081,0.020456897854805044,25.180034637451172,0.8204990103840828,0.0003300083626527339,0.0010234410762786832,0.0025823908,52000,4.083679663017392,0.26,10.330764832906425,0.001983814360573888,0.16211350633203978,0.8090337,0.0121122188200243,0.003331095416797325
0.7784286513924599,7.533463363515159,0.0008764429949223995,77.89355523300144,0.020438572883605947,25.057296752929688,0.8205213606357574,0.00025629892479628325,0.001026835918426506,0.0025398955,54000,3.538864030269906,0.27,10.324669489637017,0.001845764130121097,0.16059295892715442,0.8096016,0.0131491566984914,0.003302435425575824
0.7788202702999115,7.297443108542615,0.0009194121812470257,77.18742261505156,0.020524715900421136,25.118427276611328,0.8204956218600273,0.00035863075754605234,0.0010313738584518395,0.0024944239,56000,3.283247840590775,0.28,10.320565081201494,0.001716099408804439,0.15853513396531285,0.8100761,0.013709216837072769,0.003272799326805398
0.7792142614722252,7.07133390060871,0.0008267255034297705,76.29903279495245,0.020483172178268456,25.281526565551758,0.8204644486308098,0.00022932080901227891,0.0010280731916427657,0.002445512,58000,2.9935349128209054,0.29,10.316182812675834,0.0015612270653946325,0.1581353203952312,0.8104107,0.014397478400263966,0.0032570195966400207
0.7794806644320488,6.855766722623957,0.0008374446770176291,75.41588963317858,0.020401844024658163,25.561681747436523,0.8204307332634926,0.00021393514180090278,0.0010266711711883535,0.0023933253,60000,2.7590789599344134,0.3,10.310533689334989,0.001403384719742462,0.15578339179605247,0.810672,0.0154086164506152,0.0032421540061477573
0.7798721924424171,6.658267591497861,0.0008556387037970126,73.80894023132304,0.02046012616157531,25.837894439697266,0.8204253420233727,0.0002485199656803161,0.0010253052711486784,0.0023384155,62000,2.7034661325160414,0.31,10.306271840818226,0.0012512796936789527,0.15162700937688361,0.8109769,0.016084481634898045,0.0032300493621733044
0.7801279723644257,6.47486965713324,0.0007883571088314056,72.7357945327758,0.02043823218345642,26.474878311157227,0.820387975871563,0.00024264026433229446,0.001027067422866822,0.002278925,64000,2.623818186111748,0.32,10.30112134758383,0.001037519969395362,0.15012894093245308,0.811103,0.02089790546521551,0.0032146787736564877
0.7804095566272735,6.3049772246386455,0.001030111568979919,70.72726913452135,0.02040998566150662,27.37896156311035,0.8203597754240036,0.004493408370763063,0.0010283572673797621,0.0022159598,66000,2.563496329821646,0.33,10.297283087857068,0.0008520816118107177,0.14533158805966354,0.8110489,0.022428307028720132,0.0032048733322881163
0.7806142747402192,6.148638659637072,0.0007229045149870217,68.59520029449465,0.02038314640521998,28.67839813232422,0.8203308880329132,0.0013619150267913938,0.0010265591144561785,0.0021506203,68000,2.5497358292341232,0.34,10.289200907573104,0.0006614024547161535,0.1406750614121561,0.8107175,0.02632205496332617,0.003192237601615489
0.7808413997292518,6.009165741675534,0.0006696839700452983,64.83534835624702,0.020406780719757045,29.73609161376953,0.8203015685081482,0.00041232103831134737,0.0010254900455474827,0.0020857246,70000,2.550203533610329,0.35,10.281324293464422,0.0005430156757938676,0.13163352514058332,0.81012607,0.025361321197356974,0.003178392938571051
0.7807769134640694,5.887586444473038,0.0007887717802077532,61.824889989853006,0.02040308225154877,30.526098251342773,0.8202787235379219,0.0009786664741113782,0.0010250653028488206,0.0020225004,72000,2.550670603523031,0.36,10.275082918815315,0.0004502053459873423,0.12430001186579479,0.80921006,0.022082207866944387,0.0031629653705749663
0.7764087870717049,5.785266817284368,0.0006003238959237933,59.80113661766042,0.020413435220718368,31.2236385345459,0.8202480927109719,0.00019456147856544703,0.0010239275693893423,0.0019616396,74000,2.5510644831229,0.37,10.269056470133364,0.00038859749911352993,0.11947631145268685,0.8080598,0.020704217499587663,0.003154480387456715
0.7686766907572746,5.698531130149994,0.0005950654158368707,58.04449781799304,0.020437318801879947,31.79767608642578,0.820225490629673,0.0001458831102354452,0.0010259881019592271,0.001903163,76000,2.5514287117403,0.38,10.258012567646803,0.0003327789789182134,0.11582322563976015,0.8066223,0.01858094841078858,0.003144928766414523
0.762941324710846,5.624205774218165,0.0005814807373099029,56.489206251144424,0.020367437958717392,32.20462417602539,0.8202009215950966,0.00013292825315147638,0.0010220230817794822,0.0018473513,78000,2.551779063651338,0.39,10.24916092865169,0.00029213826928753406,0.11306915726885212,0.80507535,0.01655004813987759,0.0031398284307215365
0.7580593764781952,5.55783437861052,0.0005667568184435368,55.39976554298396,0.02045910143852232,32.50082015991211,0.820174352824688,0.00015784273273311555,0.0010211802721023515,0.0017942856,80000,2.552127110539004,0.4,10.242689889855683,0.00026152466743951664,0.110868304133415,0.80347663,0.015279998452868343,0.0031329473829828204
0.754614631831646,5.497632042211931,0.0005739665357396007,54.49266859054572,0.02036203169822692,32.70255661010742,0.8201528266072273,0.00016374872939195484,0.001020672321319574,0.0017439451,82000,2.552543440833688,0.41,10.238783480599523,0.00023907658687676302,0.10929418046027416,0.80187464,0.014458099971292545,0.003122215688927099
0.7519404277205467,5.439222303313727,0.0005560573772527277,53.440615274429454,0.020513159751892083,32.80207443237305,0.8201235055923461,0.0001285558973904699,0.0010192588567733748,0.0016962151,84000,2.5529412319883704,0.42,10.23508261423558,0.00022084282827563583,0.10758466990664646,0.8002895,0.013099894071929167,0.003110065619694069
0.7494787499308586,5.383542525818374,0.0005511140334419906,52.748248929977606,0.02041420507431028,32.85511016845703,0.8200992956757546,0.00011547633039299399,0.0010212571620941116,0.0016509711,86000,2.553351689130068,0.43,10.230095544829965,0.00020665654737968,0.10562504615262182,0.7987281,0.01219896701630204,0.0031004399759694936
0.7471303254365921,5.328164013605976,0.0005597263807430863,52.27438128280641,0.02045299875736235,32.898250579833984,0.8200780376791954,0.0001182819323730655,0.0010232129096984835,0.0016080687,88000,2.5537617737427354,0.44,10.22488484159112,0.00019565471047826576,0.10599458757415406,0.79718727,0.01156020153709689,0.0030917285243049247
0.7452520698308944,5.2696248319665235,0.0005441068205982447,51.647348314285274,0.020449179768562347,32.900184631347656,0.8200608521699906,0.00011234949488425627,0.0010222640037536586,0.0015673452,90000,2.5541748851537704,0.45,10.220462246797979,0.00018597529124235733,0.1045250404961405,0.7956846,0.010788874733261821,0.0030856659461278467
0.7434495583176612,5.211230752908806,0.0006567739765159786,51.177377380371,0.020417922973632756,32.85871505737305,0.8200416043400764,0.00024664460215717554,0.0010209168195724479,0.0015286794,92000,2.5546535558532923,0.46,10.21346021443605,0.00017793290135159623,0.103266557790339,0.79421353,0.010247036286629752,0.003079051105305552
0.741782495379448,5.154645383298221,0.0005380001966841519,50.63018593215933,0.020406164407730104,32.797096252441406,0.8200184285640717,0.00014090137847233564,0.001023191332817078,0.0014919448,94000,2.554993546800688,0.47,10.207662591710685,0.00017184320968226529,0.10166805343702445,0.79277885,0.009270454701734723,0.0030693795357365156
0.7400338515639305,5.10076605675644,0.0005470800097100437,50.30252687263492,0.020438978433609,32.713218688964844,0.8200028032064438,0.00022717018146067858,0.0010253512859344463,0.0014569953,96000,2.555310260504484,0.48,10.200794273987409,0.0001663938590354519,0.10066971971839656,0.79137224,0.008739262992399742,0.0030620843055658028
0.7391589760780335,5.0509235236095265,0.0005333282169885933,49.94956297492977,0.020456408619880677,32.616058349609375,0.819986292719841,0.00010407549416413531,0.001025851249694828,0.0014237135,98000,2.555819449480623,0.49,10.193919995799659,0.00016098446358228102,0.0989178131744263,0.7900261,0.007894518854678605,0.003053692169487476
0.7388670429587364,5.006958422379102,0.0005433958140201867,49.7884024887085,0.020413578748703014,32.5276985168457,0.8199678748846054,0.00012300406524445862,0.0010243831872940056,0.0013920019,100000,2.556234475923702,0.5,10.187290073372422,0.0001572083365317667,0.09837466252222676,0.7887561,0.007542085514520304,0.003046382090542463
0.7386561319231987,4.967266628072915,0.0005688194651156664,49.623617576599194,0.020467887282371575,32.432193756103516,0.8199520841240883,0.0002467203594278544,0.001026381373405454,0.0013617491,102000,2.5565961841493845,0.51,10.181199479848146,0.00015352036971307825,0.09832014273852102,0.78754354,0.00715737272717525,0.003038421878591179
0.7385365888476372,4.932688041215962,0.000530355900991708,49.35050510215762,0.02057037973403927,32.32935333251953,0.8199363961815834,0.0002357867924729362,0.0010285645723342874,0.0013328602,104000,2.5569313089363277,0.52,10.175322089344263,0.00015009586059022695,0.09671209023520365,0.7863904,0.006747526402934439,0.0030312628601677706
0.7382313355803489,4.904218326514955,0.0005281700287014246,49.244519041061295,0.020577376008033874,32.226051330566406,0.8199215814471245,9.109746315516531e-05,0.001029651641845703,0.0013052481,106000,2.557273831916973,0.53,10.165777173824605,0.00014712199881614652,0.09606746271997682,0.7852738,0.006128940871800289,0.0030263627588283265
0.7375399813055992,4.881578985501123,0.0005317951436154544,49.3142561664584,0.020682495117187522,32.13529968261719,0.8199032559990883,9.297231008531526e-05,0.0010303953886032142,0.0012788293,108000,2.557760296622291,0.54,10.156158381141719,0.00014459101657848805,0.09609502806514512,0.78417754,0.006176907190587354,0.0030209878284949802
0.7365253388881683,4.860703584148238,0.0005451059550978243,49.269925155639555,0.020711565971374506,32.04909896850586,0.8198855057358742,0.00026023207465186715,0.0010299736261367785,0.0012534969,110000,2.5582092872355133,0.55,10.144879831932485,0.00014165050160954706,0.09709485455602375,0.78309906,0.006391592832282178,0.003015479433815926
0.7349746629595757,4.8372787837237725,0.0005282502970658243,49.09672526741034,0.02065038728713992,31.970151901245117,0.8198704808950424,8.594596874900162e-05,0.0010317401885986336,0.0012291606,112000,2.5585743132978678,0.56,10.130615415982895,0.00013720103161176666,0.09733739180862908,0.7820287,0.006326268471311775,0.0030100446660071612
0.7342790216207504,4.814083300528433,0.0005215354613028467,48.83856014251706,0.0206128497123719,31.88720703125,0.8198541432619095,9.032070374814793e-05,0.0010270485877990725,0.0012057917,114000,2.5589352182578295,0.57,10.11807715985924,0.00013282072068250274,0.09615033073350789,0.7810154,0.0059602440566523,0.003006953350268304
0.734272401034832,4.791768591157354,0.0005324259400367737,48.69260659599311,0.020685868263244638,31.804439544677734,0.8198389515280724,0.00012023707677144557,0.0010300698280334458,0.0011833329,116000,2.55942833609879,0.58,10.110889631323516,0.0001300437197642168,0.09599052979797153,0.7800783,0.005671155031886888,0.003003516496391967
0.7342927366495132,4.770196960654528,0.0005197915015742183,48.485215122222804,0.020739615559577915,31.719877243041992,0.8198252514004707,0.0001034246088238433,0.0010328502655029257,0.0011617363,118000,2.5600262044463307,0.59,10.10551108047366,0.0001270497090445133,0.09549556319788087,0.77920264,0.005589169717393823,0.0030002258718013755
0.7343244403600693,4.748739152099006,0.0005448749870993197,48.39856655883797,0.02059752058982849,31.640850067138672,0.8198059290647507,0.00013894910807721317,0.0010298683643341054,0.0011409413,120000,2.5604498805478215,0.6,10.09946339763701,0.00012464851824915967,0.09568041766807438,0.77836156,0.005651557496341423,0.0029975943092722442
0.7343466252088546,4.726680259017146,0.0005163148161955178,48.130249284744266,0.020587096452712995,31.55645179748535,0.8197915598750114,8.203970355680212e-05,0.0010343742370605442,0.0011208999,122000,2.5608104187995195,0.61,10.092944838106632,0.0001211750148286228,0.09535948292538543,0.77756566,0.005323957764660017,0.0029953792283777146
0.7343699887394906,4.704427861416032,0.0005139951827004552,48.014640924453545,0.020566423416137715,31.477989196777344,0.8197764784097672,8.470659668091685e-05,0.0010342297554016082,0.0011015761,124000,2.561154618160799,0.62,10.081474506296216,0.00011815609250334091,0.09490292084589583,0.77681047,0.0050263871474889995,0.0029935049009509385
0.7343886464834213,4.6830693322831305,0.0005142867448739707,47.79030070495599,0.020607808470726022,31.391029357910156,0.8197630673646927,9.27436412894167e-05,0.0010358377695083613,0.0010829361,126000,2.561802015407011,0.63,10.06799859460443,0.00011557465477380901,0.09425305452942828,0.7760892,0.004824476729205326,0.0029916001949459314
0.7344136133790016,4.6622683869597195,0.0005210619419813156,47.676107259750346,0.02064601743221276,31.309097290039062,0.8197463855147362,8.17859181552194e-05,0.0010362286567687964,0.0010649399,128000,2.5622233748435974,0.64,10.057384497486055,0.0001133655143348733,0.09420550452917795,0.7754028,0.00482200311764608,0.0029894929379224774
0.7344336494803428,4.640757042774931,0.0005239651654846966,47.54811365890514,0.020624507904052722,31.235374450683594,0.8197334125638008,9.98431132757105e-05,0.0010348912477493278,0.0010475395,130000,2.5626689894124866,0.65,10.051753208972514,0.00011070210639445577,0.09449221434816717,0.77473783,0.004917044714849894,0.0029880087822675705
0.734457190334797,4.618497702498904,0.0005497129168361425,47.339259458541754,0.020615684390068008,31.15192413330078,0.8197181910276413,0.0002579932624939829,0.0010358371734619136,0.0010307106,132000,2.563229261431843,0.66,10.040676360949874,0.00010762127494672314,0.09378359121829304,0.77410257,0.004665482429845719,0.0029859694477636367
0.7344760194420814,4.595707751475602,0.0005126041360199451,47.242332872390676,0.02067977893352511,31.071578979492188,0.8197065055370331,9.499837324256077e-05,0.0010354536771774263,0.0010144206,134000,2.5637045211624354,0.67,10.027576307766138,0.00010494233301869827,0.09406266418099421,0.7735,0.004704099761671405,0.0029841273964848368
0.7344881251454354,4.571757922786015,0.0005105308373458683,47.01821143531797,0.020789201617240873,30.992259979248047,0.8196953639388085,7.961715891724452e-05,0.0010365638732910154,0.000998642,136000,2.5642792112194,0.68,10.013260110281408,0.00010191299716098002,0.09373661603033547,0.7729218,0.0043982002843986215,0.0029825296893250196
0.7345046386122703,4.547081388722537,0.0005063884309493005,46.851860939025904,0.020749135255813594,30.910724639892578,0.8196795806288719,0.00011527116294018924,0.0010367242097854645,0.0009833676,138000,2.564729389268905,0.69,10.005954140797257,9.934771260304842e-05,0.09350124836340534,0.7723751,0.004197596323676419,0.0029811325774062422
0.7345245435833931,4.522252813507415,0.0005034789792262018,46.61830987167347,0.020647556185722348,30.8232421875,0.8196685910224915,0.00020252075046300888,0.001032701492309569,0.00096857495,140000,2.565320086432621,0.7,9.99881757888943,9.751823999977205e-05,0.09285570644214738,0.7718642,0.003859223478240892,0.0029798836563713843
0.7345390915870667,4.497361777875129,0.0005110109341330826,46.46732136726399,0.020617429733276363,30.738414764404297,0.8196570947766304,7.791777170496061e-05,0.0010324699878692643,0.00095423055,142000,2.5658362719696015,0.71,9.991850377991796,9.559287591400789e-05,0.09241451429948197,0.77139103,0.003939241314481494,0.0029782145400531587
0.7345517799258232,4.472700521327375,0.0005232802359387279,46.39754494476311,0.02075589454174048,30.657155990600586,0.8196465983986855,0.00010740868310676888,0.0010355006456375156,0.00094031706,144000,2.566487295553088,0.72,9.98490967322141,9.364911984448554e-05,0.09256370967999085,0.7709335,0.004048691424308366,0.002976423606742173
0.7345703840255737,4.447915586801837,0.0005008771549910307,46.32978762435924,0.02084903812408447,30.57756233215332,0.8196300283074379,8.022315159905702e-05,0.001042567014694213,0.0009268197,146000,2.5670528411865234,0.73,9.974582539871333,9.172950449283235e-05,0.09257478838786491,0.77048296,0.004034114416630469,0.0029752609028946605
0.7345877170562745,4.422983340713472,0.00050011818530038,46.07511246299756,0.020856827259063786,30.495296478271484,0.8196187153458595,7.171573088271543e-05,0.0010337235927581803,0.000913716,148000,2.567526401253417,0.74,9.964140597730873,9.028294261952397e-05,0.09210581816732888,0.77004355,0.0038060495450044996,0.0029739190300460904
0.7346084624528885,4.396940629452897,0.0004983138642273843,46.00087765693666,0.020853563308715833,30.418432235717773,0.8196030855178833,7.822541374480352e-05,0.0010337202548980717,0.00090098,150000,2.5681471917778254,0.75,9.951740410178893,8.845810680213617e-05,0.09270614105090491,0.76961404,0.004012647479714356,0.0029725322150625285
0.7346328347921371,4.369606555095578,0.0004954688483849168,45.85239805412295,0.020910953998565632,30.340742111206055,0.8195896789431572,7.925891259219497e-05,0.0010362230539321914,0.00088859996,152000,2.5622196844778955,0.76,9.940947056747973,8.617943803983508e-05,0.0926443447060884,0.7691985,0.003971834689553357,0.0029712364368606353
0.7346553787589073,4.341610872369162,0.000495389977004379,45.65511713790886,0.020848126173019392,30.26294708251953,0.8195751398801804,8.75857294886373e-05,0.0010334773063659652,0.00087660865,154000,2.5488616025540978,0.77,9.92992508690804,8.499964860675391e-05,0.09242338825017221,0.7687917,0.003179264904407326,0.002969632524764165
0.7346808910369873,4.312972405675443,0.0004942985251545906,45.557548915862974,0.02083858752250672,30.185956954956055,0.8195622578263283,8.330634591402486e-05,0.0010329250097274821,0.0008649767,156000,2.5055321981199086,0.78,9.918184578418728,8.436274383711861e-05,0.09209564018622043,0.768414,0.0032335550889838536,0.0029684300709050147
0.7347078278660775,4.284157709350161,0.0005049307364970446,45.35226486206056,0.020851621031761188,30.105670928955078,0.819549384713173,9.273051546188071e-05,0.001031184196472168,0.00085370475,158000,2.4221624829806387,0.79,9.893032931722699,8.437772648903775e-05,0.09162825823947798,0.76806194,0.0025046351614291676,0.0029671957250684495
0.7347310587763787,4.254623191304771,0.0004916879697702825,45.232553546905606,0.02096489322185516,30.029016494750977,0.8195363879203796,9.790396870812401e-05,0.001039150714874265,0.0008427064,160000,2.347570506390184,0.8,9.874748531728983,8.388292844756507e-05,0.09108162828907378,0.7677271,0.0031083840265637235,0.0029659878520760683
0.7347511604428292,4.2247928825295595,0.0004903561202809215,45.10014806747445,0.02096402263641355,29.954607009887695,0.8195246696472168,7.983816612977535e-05,0.0010361927747726428,0.0008319861,162000,2.236475865356624,0.81,9.866139967925847,8.32206780614797e-05,0.09107930310070525,0.7673956,0.0033743651296827015,0.0029648588446434584
0.734770818054676,4.194898244611169,0.0005030629690736532,44.972565671920854,0.020811222791671757,29.88123893737793,0.8195141553878784,0.00010060772183351219,0.0010360188484191898,0.0008215397,164000,2.16337907477282,0.82,9.856179752387105,8.222513806686039e-05,0.09058683283999559,0.7670696,0.0033043799087172426,0.0029641346889548
0.7347940802574158,4.165380671121218,0.0004926409455947578,44.90008332633971,0.0208386306762695,29.81085205078125,0.8194992080330848,0.00022860596072860062,0.001033390641212463,0.000811363,166000,2.0862158911768347,0.83,9.841429349035023,8.029146883927751e-05,0.09033496716618536,0.7667489,0.0034022557899588686,0.0029631496232468634
0.7348128542304039,4.136399003113872,0.0004887928953394294,44.794924158096286,0.020854683399200467,29.739044189453125,0.8194825068116188,7.659263792447746e-05,0.0010320940017700142,0.00080145017,168000,2.048240974545479,0.84,9.822658984921873,7.900388463895069e-05,0.09012859618663735,0.7664329,0.0033474372127093323,0.0029622535745147615
0.7348420321941376,4.107763396142982,0.00048712705029174685,44.706724102020516,0.020891035914421034,29.67176055908203,0.8194717183709145,7.742558955214918e-05,0.001035759806632994,0.0007917916,170000,2.0282082026824355,0.85,9.816195257008074,7.810357037669746e-05,0.0903179862387478,0.7661166,0.00341848428652156,0.0029613778984639793
0.7348704934120178,4.079051567223934,0.0004867998359259218,44.61718504524218,0.020946791648864746,29.604808807373047,0.8194610491394997,0.00018237634503748268,0.0010414640903472893,0.0007823652,172000,2.0072786486707628,0.86,9.808826982043682,7.744138929410838e-05,0.09027899868413805,0.76579756,0.00365878049313324,0.002960653556510806
0.734892125427723,4.050353490359712,0.0004913159064017236,44.51173424339293,0.020840442299842856,29.539491653442383,0.8194484159350395,0.0013552062446251512,0.00104291009902954,0.0007731665,174000,1.949830469675362,0.87,9.791219863109289,7.600445496791508e-05,0.09004380881786339,0.765472,0.0035615294767776464,0.0029598292254377156
0.7349085196852684,4.022178730600549,0.0004829167446587235,44.32678468322748,0.020760406136512807,29.47068977355957,0.8194372072815895,0.00019065763626713306,0.0010431606769561782,0.0007642169,176000,1.897177254431881,0.88,9.780874359421432,7.505431367462733e-05,0.08955872392281879,0.76514876,0.0029633815560955604,0.0029590676364023238
