eval/sd_high,train/mse,eval/ci_range,train/time,train/progress,eval/D_mean,eval/R_low,eval/R_high,train/sol_loss,train/callback_time,eval/sd_mean,train/epoch,eval/D_low,train/pde_loss,train/gls_loss,eval/sd_low,train/theta_loss,eval/R_mean,eval/D_high
49.76102877408266,0.004140318837016821,73.02688598632812,0.021922613501548796,0.4,0.0023703435,0.2857438877224922,0.40133342370390895,0.5947876901775603,0.0009998232126235953,40.193925248024364,80000,0.0010077281505800784,0.2541394222043467,383.6882949523934,17.22830319777131,0.001753255259245634,0.37321228,0.007155151502229275
50.57940725237131,0.0032439057249575853,73.82797241210938,0.021867249488830474,0.41,0.0023914538,0.2782647877931595,0.40109474286437036,0.25994591114670107,0.0009966698884963992,40.52978232785338,82000,0.0010079708386911078,0.18226260584732562,271.31010457611137,17.27455547079444,0.0010481564095243812,0.37014213,0.007120467338245363
50.73748612776399,0.002881580963730812,73.77733612060547,0.02195110630989072,0.42,0.0023970357,0.27832006588578223,0.40090356692671775,0.17128887030482282,0.0009985439777374264,40.81967101350892,84000,0.0010082062159199267,0.1268956773406825,229.4473138504027,17.322328267619014,0.0009558004094287753,0.36735666,0.007065727550070733
50.72777159512043,0.0028654627967625856,73.47828674316406,0.021964640855789155,0.43,0.0023947852,0.2783691562712193,0.40071412920951843,0.1565170673802495,0.0010018117427825954,40.98999281882337,86000,0.001008514454588294,0.07904554473282761,207.82060408019964,17.36706057563424,0.0007233135402202606,0.36487117,0.007014304248150439
50.718342140316956,0.002604345791041851,73.1205062866211,0.021874628186225924,0.44,0.002387469,0.2784045018255711,0.4005331113934517,0.12585076028853717,0.000994351744651793,41.150185646324914,88000,0.0010088429640745743,0.05223787374864328,197.12997657775904,17.406061897054315,0.0006346380105242133,0.3625814,0.006969947472680345
50.70897061377764,0.0025851677637547255,72.75531768798828,0.021846061706543036,0.45,0.0023785427,0.27845778986811637,0.4003652915358543,0.11566010507568714,0.0009911248683929404,41.283791271810024,90000,0.0010091634467244148,0.03244340695999578,193.87513154602027,17.475724685937166,0.000550630094949156,0.3603231,0.0069139634142629785
50.69906786084175,0.0024962108582258224,72.36310577392578,0.021829549193382303,0.46,0.0023699566,0.2784952662885189,0.40020612105727194,0.11905758017674115,0.0009944177865982037,41.4138825017338,92000,0.001009524558321573,0.03541896636527966,190.40379956054738,17.528747906908393,0.00047527436981908977,0.35816833,0.006887971377000211
50.68990830332041,0.002467537997290492,72.2704849243164,0.021791461229324308,0.47,0.0023612927,0.2785478949546814,0.4000700958073139,0.11299198618531238,0.000993800401687621,41.55123075042423,94000,0.00100983101001475,0.03002815766911951,188.57456838989202,17.612914694473147,0.0004072738520335406,0.35616013,0.00686365010915324
50.67986436188221,0.0025412365794181824,72.13386535644531,0.02193323481082922,0.48,0.0023528202,0.27860908657312394,0.39991727396845816,0.10602527040615657,0.0009990582466125502,41.71441054162815,96000,0.0010102486237883567,0.015846216842764955,188.73822090148948,17.725856136530638,0.000346929591614753,0.35417795,0.006837191060185426
50.67204739898443,0.0025763269513845444,71.90097045898438,0.02194361817836752,0.49,0.0023450558,0.27866521328687666,0.3996983774006367,0.09972432525083409,0.0009941354990005461,41.90804738775851,98000,0.001010628417134285,0.0083127933263313,192.9410350418088,17.8016338031739,0.0003035289701074362,0.3522787,0.006816204718779772
50.70078708231449,0.002656711032614112,71.59188079833984,0.021930542230606108,0.5,0.002338183,0.27687771171331405,0.3994347155094147,0.09224490072205657,0.0009969807863235483,42.109634921047835,100000,0.0010110418748809024,0.005624510551453583,195.46162897491448,17.867635609582067,0.00029878481291234493,0.35035038,0.006787341227754949
50.90498551726341,0.0026584204751998186,71.49571228027344,0.021933056235313414,0.51,0.0023310913,0.27370328828692436,0.3991524055600166,0.09419165735319239,0.0010031312704086317,42.32745950341952,102000,0.0010114401869941504,0.017155767813674158,199.61572953796357,17.943975748494267,0.00028583058156073093,0.3484656,0.006747281295247375
50.91286087408662,0.0026144429575651884,71.40525817871094,0.021885833024978645,0.52,0.0023222452,0.2733375713229179,0.3989374257624149,0.09893811170384288,0.000990188002586363,42.52441243649948,104000,0.0010118183796294033,0.025011728707700978,196.86381309509255,18.340378906577826,0.0002671767433639616,0.34667847,0.0066887230845168195
50.98286736756563,0.00250595947727561,71.26245880126953,0.02170797228813163,0.53,0.0023129003,0.2729284442961216,0.39871821999549867,0.09642065612226741,0.0009870872497558622,42.70808470929258,106000,0.0010121938481461256,0.023178143732249662,189.09098265075653,18.46357653848827,0.0002602400491014123,0.34496465,0.006640377093572164
50.97119975835085,0.0024529574438929558,71.03982543945312,0.021840262532234207,0.54,0.0023035277,0.27294122576713564,0.3984816573560238,0.10519819378107778,0.000981335163116454,42.83672200613232,108000,0.001012523178360425,0.019933647056808775,183.42290248107918,18.52311403490603,0.0002736225142143667,0.34338444,0.006587861350271849
50.96287317574024,0.0024808458983898163,71.00233459472656,0.02172527539730066,0.55,0.0022933553,0.27295180708169936,0.3982104398310184,0.11017987071350198,0.0009803427457809482,42.896269889300065,110000,0.0010129002388566733,0.02063103173952551,182.38572570800744,18.59961859881878,0.0002628433867357671,0.34193197,0.006551523646339767
50.95559759065509,0.0024959552101790905,70.95965576171875,0.02172756421566015,0.56,0.0022829138,0.2729611314833164,0.3979200735688209,0.11569722776114907,0.0009848726987838757,42.92053022243731,112000,0.0010132559458725155,0.01842255138698961,184.0207707672118,18.667851109057665,0.00024357467191293836,0.3405627,0.006518239388242364
50.95021640881896,0.0024553497787564993,70.93424224853516,0.0216919885873794,0.57,0.0022724106,0.27297085523605347,0.39753969535231587,0.12177526645362402,0.0009810799360275273,42.903463836442285,114000,0.001013731598504819,0.019073044086573596,181.20893123626698,18.807556200772524,0.00024498760467395186,0.3393448,0.006487093796022236
50.94405272975564,0.0024571428075432777,70.99365997314453,0.021719300508499156,0.58,0.002261944,0.27298095300793646,0.3971514254808426,0.12156293677166115,0.0009829616546630855,42.87289756761553,116000,0.0010142535291379317,0.016019364746287432,181.30271758270314,18.958212109282613,0.0002663838677108288,0.33815923,0.006450077740009872
50.937781017273664,0.002420620294287801,71.00262451171875,0.02251195716857916,0.59,0.0022513564,0.27299370914697646,0.3968019843101501,0.11823190652951605,0.0010141092538833614,42.83942624614859,118000,0.0010148648696485906,0.016673382971202976,180.63108815002485,19.042973266914487,0.00024114130064845085,0.33706525,0.006416403804905711
50.93107679858804,0.0024340783711522818,71.001220703125,0.022617923974990843,0.6,0.0022405866,0.2730105519294739,0.3964174963533878,0.1257868711538609,0.001020318508148197,42.80696075696498,120000,0.0010153296345379204,0.03453271630872049,181.79255439758316,19.110404327511787,0.00024165137438103557,0.3361203,0.006376114417798811
50.924913212656975,0.0023881730157881975,71.170654296875,0.022681294918060275,0.61,0.0022295208,0.2730293072760105,0.3961028181016445,0.12726006553322053,0.0010218155384063728,42.761647729422236,122000,0.00101606126409024,0.03197260369989089,184.2390905609129,19.182787276804447,0.0002220357273472473,0.33527777,0.006329609057866034
50.91884797438979,0.0024231653660535812,71.15966033935547,0.022646978855133042,0.62,0.0022180006,0.27304660305380823,0.3957264810800552,0.12933166925609088,0.0010183836221694903,42.71225258854862,124000,0.0010169050976401195,0.02734405481372961,183.7268010025023,19.236290315166116,0.00020356598543003201,0.33441928,0.0062908363761380185
50.91173630207777,0.002384756924584508,71.20735931396484,0.022678763628006002,0.63,0.0022066445,0.2730623759329319,0.3954091101884842,0.12699281745776514,0.001022225856781007,42.675268511586594,126000,0.0010176477837376297,0.018373151930980377,183.87712581634494,19.27194413729012,0.00018912517407443374,0.33356106,0.006243894505314527
50.90569294989109,0.002402610145509243,71.18367004394531,0.022686642169952403,0.64,0.002195092,0.27307581901550293,0.39508850648999205,0.125098459891975,0.0010205087661743165,42.641043403599824,128000,0.0010183295118622482,0.01975474520365238,184.48075707244894,19.307524291798472,0.000189644139027223,0.33275685,0.0062070382060483075
50.90115610510111,0.002385838655754924,71.24894714355469,0.022643792510032672,0.65,0.0021834054,0.2730883628129959,0.39480681270360946,0.125590881515294,0.001018851637840273,42.603055064414036,130000,0.0010191302630119027,0.013454089645994814,183.6476672210696,19.35237981379032,0.00018451438518241048,0.3320324,0.006188509368803346
50.893278419971466,0.002365918131545186,71.31669616699219,0.02267595219612127,0.66,0.0021716396,0.273100433498621,0.39456610381603235,0.1375796315595505,0.0010189429521560666,42.55236017637487,132000,0.0010199573764111847,0.010921276483102723,182.99940250396799,19.390349742025137,0.00016835749556776136,0.3313676,0.00616651179734617
50.88701015338302,0.0023695144336670637,71.25775909423828,0.022543205738067593,0.67,0.0021599028,0.27311343252658843,0.39426251128315926,0.13489709212631015,0.0010231477022171023,42.51017142642747,134000,0.0010209533851593734,0.007707804395118733,179.9396404571528,19.42855194211006,0.00015942631580401212,0.33074394,0.006135501747485246
50.88039329275489,0.002322161803022027,71.1385498046875,0.0225476336479187,0.68,0.0021481558,0.2731261469423771,0.3940361134707927,0.1400685461387037,0.001025638103485111,42.465498715382196,136000,0.001021960232174024,0.009388570172013734,178.56551946258625,19.45725088007748,0.0001468701084377244,0.33012277,0.006119085696991533
50.875538028776646,0.002321268431842327,70.99256134033203,0.022778849959373404,0.69,0.0021365562,0.27313938438892366,0.39373397156596185,0.13380593110620953,0.0010292663574218756,42.43934922646415,138000,0.0010227837308775633,0.008361257262527963,177.73891321563707,19.489000225439668,0.00015114358393475413,0.32948372,0.006099853245541447
50.868807919323444,0.0023439424112439156,70.87470245361328,0.02276636290550228,0.7,0.0021252814,0.27314913272857666,0.3933875426650047,0.12994310130924008,0.0010268470048904424,42.41466098812719,140000,0.0010239107068628073,0.011055495701497437,175.14067358398435,19.529306702315807,0.0001446987153030932,0.3288478,0.006074931309558444
50.86234277114272,0.0023325206711888313,70.80850982666016,0.022711405038833652,0.71,0.0021141018,0.27315758913755417,0.3930793821811674,0.12658115380629928,0.0010255780220031771,42.385755077492995,142000,0.0010250319901388139,0.009910917800152696,175.32691626739506,19.557637628167868,0.0001417891908204183,0.32825822,0.006047242693603036
50.857681315392256,0.002502600895240903,70.75157165527344,0.022857702136039777,0.72,0.0021028079,0.27317123413085936,0.3927263364195823,0.12450902969017613,0.0010194493532180754,42.36105830057134,144000,0.0010269423917634412,0.01077336531796024,176.6373444213875,19.588107196614146,0.00014184399333316833,0.32770517,0.006016025738790626
50.85184844210744,0.002383686136454344,70.72230529785156,0.022309351563453643,0.73,0.0020909419,0.27318670228123665,0.39243533536791797,0.12388974488526616,0.0010018644332885692,42.345992046955324,146000,0.0010289270605426282,0.010121468827128435,177.5848583374029,19.614879228174686,0.0001424607471562922,0.3271338,0.0059768025879748145
50.84796166047454,0.0023103798739612103,70.65705871582031,0.021902320861816368,0.74,0.0020783728,0.2731987826526165,0.3921064935624598,0.12388295514136542,0.0009876253604888924,42.331685566925444,148000,0.0010308561846613885,0.010862855079118171,176.1179815750127,19.636398134753108,0.0001358945737592876,0.3265875,0.00594484080793336
50.84340674802661,0.002327214926481247,70.59001159667969,0.02175191831588743,0.75,0.002065053,0.2732123926281929,0.391729737073183,0.12837551128491786,0.0009844475984573373,42.315155644714835,150000,0.0010325104085495695,0.011827460507978643,173.4068488769535,19.690168043598533,0.00012697582133114338,0.32608134,0.00591210593702271
50.83859395235777,0.0023779261391609907,70.59103393554688,0.021744428277015684,0.76,0.0020514973,0.27322839200496674,0.3914155691862106,0.12450405628979218,0.0009832633733749395,42.33929551821767,152000,0.001033704515430145,0.011425715224817373,175.51655987548872,19.734453363344073,0.0001153367556980811,0.32558146,0.005875259602908044
50.834410544484854,0.0023529883474111557,70.71607208251953,0.02186107635498052,0.77,0.0020374164,0.27324089109897615,0.3911655604839325,0.12448802061006399,0.0009880526065826404,42.37955183535814,154000,0.0010347269213525578,0.015157133075874301,176.67073229217542,19.778535841032863,0.00012461480218917131,0.32505557,0.005836835515219717
50.82946643233299,0.0025171043816953897,70.73070526123047,0.021670258045196594,0.78,0.0020227497,0.2732519432902336,0.39091134667396543,0.11798666755482567,0.0009799942970275942,42.4052858571248,156000,0.0010218313575023786,0.014148821372305966,174.40771029663108,19.817609759047627,0.00012512643297668546,0.32450363,0.005802541330922393
50.82430383190513,0.002350011607632041,70.78607940673828,0.021812688589096064,0.79,0.002007733,0.2732649728655815,0.39060589373111726,0.11834632351621982,0.0009824193716049198,42.42611738912545,158000,0.0010074475401779636,0.019003768401918968,173.93854515075697,19.842066429555416,0.00012386342859826982,0.32397535,0.005773288803175091
50.822220742702484,0.0023895662743598223,70.81359100341797,0.02184327757358548,0.8,0.001992828,0.2732823394238949,0.3902996532618999,0.11906188573315724,0.000983899712562563,42.43921291202839,160000,0.000992315771873109,0.015357438105391386,174.2638454818726,19.87548265606165,0.0001223555882461369,0.3234467,0.005744837922975418
50.81974025815725,0.002292138058692217,70.87859344482422,0.022069973111152667,0.81,0.0019782325,0.2732978142797947,0.3900075554847717,0.11405759034305836,0.0009933279752731281,42.464964495289706,162000,0.0009677013760665432,0.014979751825565444,172.76538818359396,19.914302742108703,0.00011786968389060348,0.32287163,0.005724644428119061
50.81746065989137,0.002268758602440357,70.99576568603516,0.021985324621200553,0.82,0.0019638566,0.2733128808438778,0.38974815607070923,0.10805136345326903,0.0009908905029296863,42.490520355705584,164000,0.0009599763812730089,0.013789595095906373,171.25598899078375,19.97711756266654,0.00010678062972147018,0.32231846,0.00570837219711393
50.81593543291092,0.0022007473744452,71.06793212890625,0.022116492033004812,0.83,0.0019496947,0.273328472673893,0.38952089846134186,0.10332589912042059,0.0009853036403655938,42.514780850111414,166000,0.0009452606216655112,0.019596983456518512,167.8165193557743,20.03699946217239,0.00011331328278174624,0.32179618,0.005688193824607877
50.81160068511963,0.0021731506567448378,71.13462829589844,0.022024754524230864,0.84,0.0019354969,0.2733398675918579,0.38919366076588624,0.10248968209698836,0.0009833552837371798,42.5203401572952,168000,0.0009393909174832515,0.014920912415254863,165.88095083618188,20.129420794546604,0.00010736990225268528,0.32129574,0.005660245358012615
50.80847153440118,0.0021250247955322266,71.22551727294922,0.022007324576377826,0.85,0.0019216678,0.27335023656487467,0.3888399623334407,0.11012921151146286,0.000985695242881775,42.53231276445091,170000,0.0009055372953298502,0.018072637698613087,166.71582172393792,20.289430441334844,0.00010742876474978402,0.32082134,0.005629472818691279
50.80497106537223,0.0020896722562611103,71.22444152832031,0.02211158645153043,0.86,0.0019079947,0.2733612351119518,0.38855807706713674,0.1138981803171337,0.000981802463531493,42.535828165857026,172000,0.0008978420999483205,0.018838384345872313,164.48270178985595,20.407905336469412,0.0001092235543183051,0.3203883,0.005595497624017296
50.80083031207323,0.0020628280472010374,71.25322723388672,0.022104438185691803,0.87,0.0018943466,0.2733694903552532,0.38833249136805537,0.11416209401190269,0.0009790843725204497,42.52724485060612,174000,0.0008941371052060276,0.02049455937906167,161.84913703155505,20.484646130353212,0.0001052383377100341,0.3200172,0.005568486626725643
50.798018742352724,0.0020831520669162273,71.24441528320312,0.0217978430986404,0.88,0.0018807956,0.27338033095002173,0.38806704729795455,0.11815348787978278,0.0009715708494186382,42.504761915176346,176000,0.0008644481466035358,0.017369148162659293,158.73695169830313,20.591754792258143,0.00010302502050762996,0.31971288,0.0055475743254646635
50.7939619012177,0.002017396967858076,71.21099853515625,0.021695903897285408,0.89,0.0018672777,0.27339493930339814,0.38777673467993734,0.12104852992296203,0.0009693187475204473,42.478066509448084,178000,0.0008473338588373735,0.02102936476119793,155.42446855163533,20.700071938335896,0.00010657433449523523,0.31944296,0.005526608950458461
50.78894700855017,0.001990796998143196,71.13825225830078,0.02174200463294989,0.9,0.0018537822,0.2734121084213257,0.38753979206085204,0.12484143983200184,0.0009736366271972663,42.44066842498724,180000,0.0008229238126659765,0.01863448110036545,153.94367634582576,20.806191209703684,0.00010283912706654519,0.3191875,0.00550189313944429
