train/pde_loss,train/mse,train/gls_loss,eval/R_mean,eval/sd_mean,eval/R_high,eval/sd_high,eval/D_low,eval/sd_low,eval/R_low,train/epoch,eval/D_high,train/callback_time,eval/M_low,train/time,train/progress,train/sol_loss,eval/ci_range,eval/M_high,eval/M_mean,train/theta_loss,eval/D_mean
0.27281799243763116,0.0030618738383054733,323.89084474182124,0.4305419,8.042360267136246,0.43633210510015485,9.379413351416586,0.07090048342943192,6.8693231558427215,0.4233636476099491,22000,0.1035057408735156,0.0009835970401763927,0.2821876995265484,0.020964488744735686,0.11,0.8435916461646547,139.00527954101562,0.29842794239521026,0.2899575,0.0008017307263799012,0.08534006
0.17923755296505942,0.0027424783911556005,249.38502252197296,0.42762482,7.017290975665674,0.4352182805538177,9.221747750416398,0.054835816565901044,5.336122796870768,0.4189451433718204,24000,0.10192367639392615,0.0009866589307785064,0.27214201241731645,0.021042083144187963,0.12,0.6593860119730258,130.04818725585938,0.29780007526278496,0.2836263,0.005487186834216118,0.07349408
0.12753179817181087,0.0024058844428509474,211.12471070098889,0.42517972,6.369053876337905,0.4346622727811337,9.149719960987568,0.04502296643331647,4.795426817145199,0.41676001995801926,26000,0.10080740004777908,0.0009975230693817167,0.26636911034584043,0.021023924827575657,0.13,0.5576444527506804,123.34211730957031,0.29735778346657754,0.27888054,0.00048372981837019324,0.06543459
0.1102447258979083,0.002313456265255809,187.689596672058,0.4230456,5.913592984143179,0.43426863476634026,9.07818612176925,0.03762801280245185,4.281158221419901,0.41349984183907507,28000,0.09994902499020099,0.0010044200420379684,0.2594506822526455,0.020978231310844375,0.14,0.4990596103519197,116.6915283203125,0.29705689027905463,0.27480608,0.000492329359985888,0.059246782
0.09080894046602749,0.0022164443507790565,170.86741488647473,0.42106748,5.550386893004179,0.4339223615825176,9.002720564603806,0.03214876502752304,3.995446756016463,0.41076095327734946,30000,0.09878369215875864,0.0009982438087463344,0.25071733072400093,0.020966708421707177,0.15,0.45332117193937355,110.57011413574219,0.2965705536305904,0.27073568,0.0007366514764726162,0.05423374
0.0814900653897784,0.0021079631987959146,160.1262289352417,0.41927245,5.259542621031869,0.43357908725738525,8.914770325645804,0.027473756158724428,3.6698773910757154,0.4084197819232941,32000,0.09752767905592917,0.000994913935661316,0.2433072876185179,0.02066989493370043,0.16,0.43077528405189547,105.4124984741211,0.29590702801942825,0.26658455,0.001320995856076479,0.050042644
0.07279587033204743,0.0020009397994726896,150.78083565521268,0.41714647,5.004163750081456,0.43324457556009294,8.825093018822372,0.023770166840404273,3.3600048918742687,0.402214840054512,34000,0.09673307687044143,0.0009996109008789042,0.2390981625765562,0.020853235244750894,0.17,0.4142452234923844,101.3497314453125,0.2954775519669056,0.26281762,0.00036477777757681906,0.046464328
0.059320751534774875,0.0019393784459680319,143.20915882110546,0.41476652,4.772249188332353,0.432899583876133,8.71977279894054,0.02106199194677174,3.0715546279679984,0.3967902004718781,36000,0.09549305681139228,0.0009996025562286402,0.23563077673316002,0.02087850105762488,0.18,0.39664121277630293,98.03113555908203,0.2948776438832283,0.2595562,0.00029704126063734293,0.04338056
0.043986921491101234,0.0020332883577793837,138.23718264770466,0.4123536,4.574161770262031,0.43267466202378274,8.634918159805236,0.01889392863959074,2.9580129543319345,0.39166160821914675,38000,0.09410989936441175,0.0010003693103790268,0.2297956645488739,0.020792615175247147,0.19,0.3797425825446831,94.76759338378906,0.2942680731415748,0.2564358,0.0003093090490438044,0.04072246
0.036288896093610704,0.0018727866699919105,134.9834129257197,0.40992635,4.4093705951818265,0.4324889726936817,8.550293464213608,0.017317214421927928,2.9074783727992326,0.38678317964076997,40000,0.09288841523230072,0.0010000678300857533,0.22342640161514282,0.020816573381423915,0.2,0.3683335203975449,91.6501693725586,0.2937258712947369,0.25330535,0.00038890636642463505,0.038423307
0.030436442702077394,0.00185137870721519,131.9160757675171,0.40756837,4.274092587335459,0.4323200024664402,8.496665116399525,0.016089063230901958,2.900032454635948,0.38308175206184386,42000,0.09167764931917187,0.000998979330062868,0.2176418539136648,0.020860347509384113,0.21,0.35754016834497565,88.874755859375,0.29337862655520436,0.25018886,0.0005377979250624776,0.036418673
0.02572527860663828,0.0018468936905264854,129.75695304870592,0.40543568,4.1631116018106695,0.4321742407977581,8.44110664911568,0.015114145120605826,2.9004018288105726,0.3817508161067963,44000,0.09107998367398974,0.0010000001192092907,0.2125328119844198,0.02087649953365322,0.22,0.3500142836570744,86.41207885742188,0.29288408979773517,0.24713278,0.0006047247443348169,0.0346594
0.025246385843492987,0.0018216001335531473,128.64816308975185,0.40360355,4.065595268325594,0.4319961927831173,8.40463018976152,0.014227646752260625,2.8758544998709112,0.38133387714624406,46000,0.09022455941885707,0.0009965541362762435,0.20724422335624695,0.02083128547668464,0.23,0.34729055808484555,84.24020385742188,0.29258015677332877,0.24413389,0.0020028844010084867,0.033099312
0.024487887919414798,0.0017820202047005296,127.79035214996354,0.40202323,3.9735058590470413,0.4317877635359764,8.360483986325562,0.013442025799304248,2.75328911957331,0.3810385413467884,48000,0.08951212167739857,0.0009976730346679666,0.20215966179966927,0.020802417874336156,0.24,0.34486799709498844,82.31045532226562,0.2922237209975718,0.24119428,0.00024099320580717176,0.031704064
0.024858034136705027,0.0017466126009821892,126.69796656799295,0.40064543,3.882105895473311,0.4316416658461094,8.309060172177851,0.012720081233419478,2.5825542863458395,0.3807825371623039,50000,0.08866033833473916,0.0010095866918563873,0.19796861633658408,0.021174453377723692,0.25,0.3412956222742788,80.6249771118164,0.2916726306080818,0.23834838,0.00021269383432809263,0.030444233
0.025633963885717072,0.002307550050318241,125.52715650558483,0.39946514,3.7939821153704543,0.43147646337747575,8.25340528972447,0.01205560436937958,2.4598414194770157,0.3807091325521469,52000,0.0877761553972959,0.000995458126068113,0.1944911081343889,0.02086104321479796,0.26,0.3375113501846789,79.14216613769531,0.2911531575024128,0.23563103,0.003392433747649193,0.02929931
0.02726592269074173,0.0016979294596239924,123.83333345413244,0.39842793,3.7101446575663215,0.431316327303648,8.161331340670587,0.011516552604734897,2.360772335669026,0.38063088059425354,54000,0.08653982263058427,0.0010142434835433995,0.19220311753451824,0.02133494567871093,0.27,0.33264636456966307,77.8103256225586,0.29063074588775634,0.23308685,0.0002188269281759858,0.02825527
0.025456006759312,0.0016824528574943542,121.51983803558333,0.39749166,3.6340987741196944,0.4311258152127266,8.084527775645258,0.011028490541502834,2.3321467800997198,0.3805474616587162,56000,0.08602670002728702,0.0010170508623123125,0.1909296452999115,0.02135918164253225,0.28,0.325240667998791,76.46643829345703,0.2901392951607704,0.23075342,0.00019903792417608202,0.027300155
0.02472478025872261,0.0016843945486471057,119.60556447601326,0.39662576,3.566890743720394,0.4309591792523861,8.035094710066916,0.010650529130361974,2.3318803345318884,0.3803630366921425,58000,0.08525331970304252,0.0010074502229690588,0.19026043973863124,0.021150898814201336,0.29,0.32096368391811836,75.20804595947266,0.2897831812500954,0.22862397,0.0003747017472051084,0.026423782
0.02434609706746411,0.0016554397298023105,117.83477153015126,0.3957959,3.5056589603656905,0.4307837143540382,7.9922338714823145,0.010267581650987267,2.3271519981790334,0.3798223681747913,60000,0.08464607037603857,0.0010001434087753324,0.1896283023059368,0.021013054728507966,0.3,0.3174276846796266,74.0822525024414,0.2893636547029019,0.22667915,0.00020559395488817245,0.025615716
0.022653072089888166,0.0020110683981329203,115.34309197616577,0.39501682,3.45083238059167,0.43064657896757125,7.9436671920120725,0.009988563228398561,2.3254340689163655,0.3791296735405922,62000,0.08375653997063644,0.001001665115356445,0.18957504890859128,0.020776953577995323,0.31,0.31161693634092874,72.88842010498047,0.28902229368686677,0.22494999,0.0003861189470626414,0.024872012
0.023181129864417057,0.0016099230851978064,114.50892548370334,0.3942295,3.400061126814266,0.43047173172235487,7.894112542271615,0.009621375962160528,2.3218353744596243,0.3777951546013355,64000,0.08274786770343781,0.0009963560104370133,0.18946870863437654,0.02083204889297483,0.32,0.3109890896826968,71.86571502685547,0.28874177634716036,0.22335081,0.00019352365052327514,0.024178304
0.023547982783056844,0.0015931397210806608,112.39458460235578,0.39343205,3.3536433607957368,0.4303778260946274,7.855263422243298,0.009263849817216396,2.318822720553726,0.37602613121271133,66000,0.08197068069130183,0.001001071453094483,0.18943895287811757,0.020949744939804008,0.33,0.30677841217815793,70.93946838378906,0.2884695641696453,0.22189455,0.0002275502192787826,0.023528367
0.023720990279223725,0.0016026883386075497,110.85815122985852,0.3926119,3.3111417360196356,0.43023831844329835,7.790858123917134,0.008848412265069782,2.317329292418435,0.3740222819149494,68000,0.08096145018935205,0.0009952542781829822,0.18944619372487068,0.020809896230697626,0.34,0.30453769125044317,70.0966567993164,0.2881243161857128,0.22057593,0.00023736032017040998,0.022914892
0.025009018430020694,0.0015538167208433151,110.18994888687183,0.39174563,3.269903839114122,0.4301354631781578,7.73392062401399,0.008369000582024454,2.2892805514857173,0.37126480862498284,70000,0.08009693361818791,0.0009941015243530263,0.18945219479501246,0.020872352838516225,0.35,0.30508944949507666,69.46256256103516,0.2878372147679329,0.21935822,0.00019649547175504267,0.022330293
0.024972416755277616,0.001548835076391697,108.88438518905646,0.39083728,3.2285293558021433,0.4299489289522171,7.696859189309181,0.007842027279548348,2.2068135149311274,0.3684931844472885,72000,0.07962544225156307,0.000995726585388181,0.1894555389881134,0.020815350413322463,0.36,0.3021978499591339,68.90711975097656,0.2874776966869831,0.21823539,0.00018123167683370411,0.021769747
0.026575309606734706,0.0015826633898541331,108.0242072982786,0.38989958,3.1868151757710925,0.42983535900712017,7.649340364150705,0.007302058453205973,2.1220925264060497,0.36601183414459226,74000,0.07908363044261933,0.0009960172176361095,0.1894464325159788,0.02095169651508337,0.37,0.3004749709963797,68.47718811035156,0.28703555166721345,0.21719173,0.06486809253692627,0.021230783
0.025763351453468177,0.0014950730837881565,106.70966482543953,0.38893142,3.1450200402552064,0.4296983055770397,7.597477675881238,0.006837303843349218,2.031110622920096,0.36332254111766815,76000,0.07840941362082958,0.0009986373186111413,0.18944997787475587,0.02100116419792179,0.38,0.2962441594004624,68.07640838623047,0.28654854744672786,0.2162323,0.00020123085414525121,0.020713545
0.028109317936468873,0.0014727766392752528,106.07468478393544,0.3879179,3.102549975418791,0.4295705683529377,7.544843968935311,0.0063762487145140765,1.9399047450860962,0.36028592213988303,78000,0.077793637663126,0.0009976410865783704,0.1894201710820198,0.020857938051223778,0.39,0.2950355966538195,67.8023910522461,0.28593419045209884,0.21532428,0.00017872059834189713,0.020215897
0.02949945580493662,0.0016008538659662008,105.08176797866848,0.38685885,3.0595496134405646,0.42944072037935255,7.484346639830619,0.005960781779140234,1.8334371969103813,0.3569801151752472,80000,0.07693621236830955,0.0010039374828338609,0.18938256204128265,0.021004927396774297,0.4,0.2916640259474507,67.60200500488281,0.28565357327461244,0.21447444,0.0013343959581106901,0.019737462
0.028932710458990214,0.0014330986887216568,104.05018182373077,0.3857533,3.0167103324915403,0.42925777584314345,7.394114718772472,0.0055924310814589265,1.7588034126674756,0.35379217714071276,82000,0.07598046530038119,0.0009989094734191865,0.18936216682195664,0.020874789953231835,0.41,0.28920723660290226,67.44126892089844,0.28544653952121735,0.21368362,0.00017015569028444588,0.019277934
0.0290716595589183,0.0014110141200944781,102.92571130371087,0.38459432,2.9735594168832904,0.4291286922991276,7.305712031666189,0.005242433329112828,1.6598406655248255,0.3499335438013077,84000,0.07519912645220757,0.0009963620901107795,0.18935833685100079,0.02082645761966706,0.42,0.28585911357402805,67.3182144165039,0.2852484054863453,0.21294673,0.0001634193176869303,0.018836243
0.028945008719339985,0.001391690457239747,101.64962627410947,0.38338155,2.9307791301927697,0.42897044867277145,7.249051344115293,0.004934842023067177,1.5853096381761134,0.34591119885444643,86000,0.07457603104412557,0.0010124053955078126,0.1893621075898409,0.021238415718078635,0.43,0.2823959051966664,67.19490814208984,0.28494159728288654,0.21227233,0.00017357268370687962,0.018411955
0.029669489338994055,0.0016810346860438585,100.7108340873721,0.3821301,2.8882294401392916,0.4287888802587985,7.1966191870160285,0.004645719332620502,1.5123202028917149,0.34221452102065086,88000,0.07398517187684772,0.0009982218742370637,0.1893668606877327,0.020811065435409556,0.44,0.2799212359040967,67.10955047607422,0.2846555203199386,0.2116583,0.00572970462962985,0.018004242
0.02967783494805918,0.00173448515124619,100.30160967254653,0.38082615,2.845550258836842,0.42862191870808597,7.132338639348741,0.004365556093398481,1.428244379349053,0.33798218593001367,90000,0.07325100060552356,0.0009955539703369175,0.189371507614851,0.02078528165817259,0.45,0.2789669729992746,67.09577941894531,0.2843007713556289,0.21108708,0.0006891243392601609,0.017611383
0.029657110005151453,0.001330044586211443,99.7513830032348,0.37947562,2.8031693305561527,0.4284801051020622,7.091758272144938,0.004075250471942127,1.344530886854045,0.3339896768331528,92000,0.0727798311039805,0.000996041297912599,0.18937574326992035,0.020783291339874325,0.46,0.2769887949749828,67.16263580322266,0.28404194936156274,0.21057017,0.000557305698748678,0.017232487
0.03232663451554253,0.004372628405690193,99.5826802635192,0.37808675,2.7613751717160353,0.42833285257220266,7.052628952078519,0.003820794209605083,1.2858373840572312,0.32983762845396997,94000,0.07231810744851827,0.001010392189025885,0.1893797479569912,0.021202020287513716,0.47,0.2765320884361867,67.27100372314453,0.28377811834216116,0.21013366,0.0009584251092746854,0.016866997
0.03405408680066466,0.0013566658599302173,99.67323643875126,0.37666783,2.7201096948732526,0.42815330550074576,6.999898853246122,0.003567047283286229,1.2200440396554768,0.32585778683423994,96000,0.0719553992152214,0.0010084637403488168,0.1893843673169613,0.02109839379787451,0.48,0.2767203627899297,67.5178451538086,0.283399337530136,0.20980448,0.0013260330306366086,0.016514052
0.0340763944732026,0.00124056963250041,98.68863231658969,0.37522563,2.6793992337755834,0.42801694869995116,6.95411552442237,0.0033284732489846647,1.1617197189480066,0.3222033202648163,98000,0.07122229803353539,0.0009915125370025648,0.18938854299485683,0.020584477066993713,0.49,0.2735718225091698,67.75043487548828,0.2828895382583141,0.20958617,0.0003739021485671401,0.016173432
0.03495750357862565,0.0012223809026181698,98.33740075302124,0.3737483,2.639243115246063,0.42787779644131657,6.879692128859459,0.0031294253945816307,1.1017857759725302,0.3182267427444458,100000,0.070772381313145,0.0009965050220489492,0.18939281888306142,0.02073710262775424,0.5,0.2718320040702834,68.0845947265625,0.2824315048754215,0.20946364,0.00041375658474862576,0.015844949
0.035106620975304384,0.0014359161723405123,97.04190938949603,0.37221688,2.5998891692937964,0.4277383781969547,6.79605960613113,0.0029469056287780406,1.0506677732337266,0.3139014050364494,102000,0.07012737300246935,0.0009931917190551761,0.18939641118049622,0.02075531482696528,0.51,0.2669087848439821,68.46617889404297,0.2821683391928672,0.2094198,0.00028456054860726,0.015528139
0.03480778592173017,0.0011734884465113282,94.88218208694471,0.3706103,2.561552514855672,0.42758964151144024,6.728256167843936,0.0027799351897556334,1.0078779130708426,0.3083077535033226,104000,0.0693066403269767,0.0010039129257202147,0.1894008804112673,0.021142343401908893,0.52,0.25963472910225355,68.85165405273438,0.281954576075077,0.2094452,0.0002471358166076243,0.015222554
0.03534581137076026,0.0013134024338796735,93.14853099060082,0.3689353,2.5241448861102813,0.427454998344183,6.691304151900111,0.0026295378222130237,0.9747429066919722,0.3021268047392368,106000,0.06855333037674427,0.0009943209886550885,0.1894050534814596,0.02093950533866884,0.53,0.25416404130309844,69.20249938964844,0.28177634701132775,0.20952709,0.00025417402503080666,0.014927694
0.03504700526129456,0.0011497027007862926,91.54696129608165,0.36719513,2.4877030899680737,0.4273305878043175,6.660209130495782,0.0024885093793272973,0.9396964043844491,0.2959256410598755,108000,0.06819664482027289,0.0010034289360046375,0.18940952382981777,0.021223243474960227,0.54,0.24875281240791114,69.57736206054688,0.281633835285902,0.20965636,0.0046475050039589405,0.01464322
0.033043137293774616,0.0011257397709414363,89.5300483856203,0.36541548,2.452287415023764,0.4271512769162655,6.637152854818847,0.002362407650798559,0.9103248521569185,0.29007222279906275,110000,0.067806333862245,0.000995444655418395,0.18941312693059445,0.020996599078178396,0.55,0.24178437861055063,69.91053009033203,0.28142767399549484,0.20983198,0.00015321365208365023,0.014368688
0.032642727757804114,0.0011084831785410643,87.29288866043115,0.36359814,2.4179480022550863,0.4269909843802452,6.6053661168552935,0.0022463837056420745,0.8855602427502163,0.2851891450583935,112000,0.06752132903784512,0.0009952327013015717,0.18941792473196983,0.020972578167915274,0.56,0.23379884707927728,70.2013168334961,0.2812564015388488,0.21003819,0.0018678851192817092,0.014103493
0.029173205876257203,0.0010260251583531499,86.05807262420669,0.3617531,2.384739334845514,0.4268091402947902,6.561757484450935,0.002136478904867545,0.8673430100316182,0.28024335503578185,114000,0.06718064732849588,0.0009936774969100933,0.18942221999168396,0.02092516100406648,0.57,0.22993046712130294,70.46148681640625,0.2809001587331295,0.21026692,0.00012564407370518893,0.013847401
0.028111764302477242,0.0010109728900715709,83.00467375564556,0.35989955,2.3527650188346647,0.4266157552599907,6.511644239071748,0.002043590083485469,0.8551121252821758,0.27547915279865265,116000,0.06659140121191738,0.0009911051988601709,0.18942577205598354,0.020826514601707445,0.58,0.22002783367037787,70.60700225830078,0.2806088566780089,0.2105201,0.00011890819587279111,0.013600453
0.02706802480155604,0.0009932626271620393,83.13046674346923,0.35801613,2.3216385830286415,0.4264479510486125,6.476576905697584,0.001964794867672026,0.840140221407637,0.2711005911231041,118000,0.06618786230683327,0.0009901458024978627,0.18942956626415253,0.02084313452243809,0.59,0.22057475326210302,70.8630599975586,0.28035225048661233,0.21076466,0.00011001669918186963,0.01336159
0.02556551612308248,0.001157463644631207,80.87049059677133,0.35610548,2.2914455085626106,0.42627985104918475,6.434384547173974,0.0018759280908852815,0.8242035779403523,0.2665246739983559,120000,0.06575482804328198,0.0010025962591171255,0.18943297676742077,0.021128408074378966,0.6,0.21373702605068687,71.01927185058594,0.2800921462476253,0.21099117,0.00028668862069025636,0.013130714
0.024635946070542543,0.001921989256516099,80.09595542526272,0.35416746,2.2620706797906145,0.42612146213650703,6.390125129837539,0.0018017761554801836,0.8070715048233978,0.26128347516059874,122000,0.06542711146175857,0.0009843592643737794,0.18943673223257065,0.02083973848819726,0.61,0.21174435863643873,71.22240447998047,0.2798088304698467,0.21118507,0.002383469371125102,0.012907537
0.023461657661944677,0.0009546290966682136,77.8945203475952,0.3522055,2.2334756673315916,0.4259714625775814,6.344024662394071,0.001736422794056125,0.7897102419519797,0.2560646191239357,124000,0.06497776508331297,0.0009860373735427878,0.18943941369652748,0.021084823131561275,0.62,0.2050208509340881,71.34678649902344,0.2794675730168819,0.21133375,0.00014757798635400832,0.012691797
0.02333523897803383,0.0017651026137173176,76.83747443008393,0.35022604,2.2056394289258674,0.42585819140076636,6.259105238132168,0.001678945927415043,0.771900276595261,0.25145413503050806,126000,0.06432155761867761,0.0009903396368026738,0.18944257497787476,0.021160342335701004,0.63,0.20206322854012215,71.48359680175781,0.2791690297424793,0.2114298,0.0014855880290269852,0.012483267
0.022337621022714287,0.0009004085441119969,75.06075968170187,0.34823534,2.1784867700431882,0.4256975226104259,6.1960839899256825,0.0016323405463481322,0.7551604343461804,0.24668022207915782,128000,0.06365584805607787,0.0009875028133392318,0.1894461501389742,0.021196790099143988,0.64,0.19669345948100064,71.58383178710938,0.2787004053592681,0.21147266,9.811250492930412e-05,0.012281626
0.022569126693764638,0.0008911534096114337,74.15451925277699,0.3462373,2.1520193969815,0.42556316703557967,6.130818743258709,0.0015889178030192852,0.7369622602709569,0.24222937263548375,130000,0.0631373973563313,0.0009791409969329803,0.18944986090064048,0.0211489473581314,0.65,0.19425118459016036,71.68592834472656,0.27828963622450825,0.2114695,0.00010551455488894135,0.012086587
0.02346532028773801,0.0009752819896675646,72.4084011192322,0.3442364,2.1262137802524586,0.42542756497859946,6.081804609857491,0.0015521126944804565,0.7218024591566063,0.2377871371805668,132000,0.06258549001067858,0.000995775222778322,0.1894540622830391,0.021449722051620514,0.66,0.18911093734949852,71.71428680419922,0.2779256656765937,0.21142937,0.0013718567788600922,0.011897882
0.02282703259121629,0.0009113639825955033,71.22256051635732,0.34223738,2.1009814189180216,0.4252902150154113,6.040391034912305,0.001516588023514487,0.7056813876261003,0.23404539600014687,134000,0.06220147572457783,0.0010101320743560749,0.18945640176534653,0.021479934096336337,0.67,0.18594579482078555,71.7500991821289,0.27769411355257034,0.21136153,0.00016633857740089297,0.011715137
0.023697057728888457,0.0008399656508117914,69.25827555465708,0.34024826,2.076334793764921,0.4251367561519146,6.00788402371108,0.0014805212820647284,0.6875397273688577,0.2301469225436449,136000,0.061889941710978745,0.0009964748620986973,0.1894599474966526,0.020988121867179896,0.68,0.18022525598853859,71.74112701416016,0.2774908885359764,0.21127458,0.00010562498937360942,0.011538093
0.024978737284895053,0.0011128903133794665,67.47433082580562,0.3382743,2.052214331247635,0.42496980354189867,5.960659426636987,0.0014458777761319653,0.6711340771289542,0.22670584358274937,138000,0.061571262869983816,0.0009917643070220935,0.18946386501193047,0.02109934139251714,0.69,0.1752567806467412,71.69615173339844,0.27721002921462057,0.21117097,0.003568402025848627,0.011366435
0.025678675246425045,0.0009015382383950055,66.77467303848263,0.3363168,2.028557319226093,0.4248269684612751,5.926071677822614,0.0014112499280599876,0.6536071727168746,0.22383370883762838,140000,0.06127298837527624,0.0009990915060043336,0.1894684862345457,0.02102470612525949,0.7,0.17358118707686654,71.6710433959961,0.27691889777779577,0.21105254,0.0007444369257427752,0.011199901
0.023877289275638706,0.0019707647152245045,66.33579815483112,0.33437753,2.005323774312035,0.4246637158095836,5.885158595629035,0.0013750915444688872,0.6332318735076115,0.22103625386953354,142000,0.060894884169101604,0.0009972097873687785,0.18947128839790822,0.020981924057006836,0.71,0.17267271628975922,71.6844253540039,0.2766977198421955,0.21091732,0.006388796493411064,0.011038156
0.024821848906343844,0.0007772877579554915,65.25369040870653,0.33246014,1.9825339732412812,0.42451661378145217,5.847733619157224,0.001334889035206288,0.6119604804553092,0.21807613521814345,144000,0.06047281632199877,0.0009979667663574205,0.18947396986186504,0.020929603219032242,0.72,0.1696541329473256,71.69951629638672,0.2765008769929409,0.2107704,0.0015423017321154475,0.010881004
0.023299347035586764,0.00075321807526052,63.89886214065535,0.33056825,1.9602634257097389,0.42438079118728633,5.7951463386416435,0.0012987772497581318,0.5944063508650288,0.21568197272717954,146000,0.06008614664897312,0.0009978857040405297,0.18947739899158478,0.021037783741951047,0.73,0.16568714879453256,71.68793487548828,0.276337019354105,0.21062113,0.00010945709800580516,0.010728363
0.023583743357565252,0.0016954289749264717,64.54105083656319,0.3286957,1.9384515311048744,0.4242119662463665,5.743063846603035,0.001266194725758396,0.5798617072287016,0.21343074627220632,148000,0.05968277575448154,0.0010104320049285922,0.18948170430958272,0.02146260380744936,0.74,0.1682442541569472,71.76936340332031,0.2761574126780033,0.21047013,0.011468660086393356,0.010579903
0.023246902098879228,0.0007191706099547446,64.00102826118464,0.3268381,1.9170639070668796,0.4240382492542267,5.709712405223395,0.0012334677827311679,0.5668838552082889,0.21105663254857063,150000,0.059189549833536116,0.0009986236095428469,0.18948455154895782,0.021146579027175868,0.75,0.1672111108228566,71.90021514892578,0.27583929896354675,0.21031703,0.00010105344699695706,0.010435399
0.02339226932334708,0.0007395801367238164,63.25408175659178,0.324997,1.8961098362862796,0.42389039173722265,5.680034426040945,0.0011923409707378597,0.5502079409779981,0.2083383772522211,152000,0.05891864076256752,0.001018541574478147,0.18948818743228912,0.021613816976547233,0.76,0.16529240231961062,72.03731536865234,0.27562827020883557,0.21016389,0.00016351175145246089,0.010294735
0.02347322779847302,0.0016284201992675662,63.15645117759704,0.32317773,1.8755937383597918,0.42375603318214417,5.65666226902976,0.001157617921126075,0.5366627316107042,0.20575186386704444,154000,0.05868250112980603,0.001019171357154846,0.18949165605008603,0.021649444937705965,0.77,0.1655569732114674,72.2178726196289,0.27539721280336377,0.21000819,0.00011170539073646069,0.010157778
