train/progress,train/mse,train/sol_loss,train/theta_loss,eval/D_mean,train/gls_loss,eval/R_high,eval/R_mean,train/time,eval/sd_high,train/pde_loss,eval/sd_mean,eval/D_high,eval/R_low,train/callback_time,eval/sd_low,train/epoch,eval/ci_range,eval/D_low
0.11,0.0034474856220185757,0.770984547093511,0.0008001562673598528,0.0031861542,484.0517956237804,0.6493224516510964,0.6353577,0.0242580670118332,31.712665874511003,0.20087396281957604,30.2102702986449,0.003508387261535972,0.6224325954914093,0.0010089510679244973,27.565030520781875,22000,67.54032897949219,0.0026840076374355704
0.12,0.0026111432816833258,0.4426984932571652,0.00045308517292141914,0.00314366,302.5859173355104,0.648461477458477,0.63553315,0.02415976846218108,31.64048818871379,0.1840344412531701,29.95455173170194,0.0034860544663388284,0.6226022228598594,0.0010015462636947601,27.59656347334385,24000,74.29685974121094,0.002705796028021723
0.13,0.002384928287938237,0.30821519856154866,0.0004065559769514948,0.0029193987,246.94457126617448,0.647465604543686,0.6343645,0.023981043457984963,32.83016597852111,0.09801036182604761,30.667606932731967,0.003470859851222485,0.6227058529853821,0.001012367725372321,27.635109005495906,26000,73.589111328125,0.0023435503826476634
0.14,0.002275624079629779,0.24655495967715935,0.000371516274753958,0.002768897,222.2778365478522,0.6466961801052094,0.63187885,0.023676507949829072,34.52526489272714,0.06431110520428061,31.294957960257307,0.003461728838738054,0.6203228145837784,0.001004575133323665,27.71320240572095,28000,72.6944580078125,0.002272362314397469
0.15,0.0021136451978236437,0.2130919603928919,0.00026865332620218396,0.002635297,208.03047206878676,0.6461108237504959,0.6287476,0.02376045036315917,35.259904619306326,0.056894325273111404,31.94701782595366,0.003455619851592928,0.6127313956618309,0.0010056216716766348,27.846545912325382,30000,71.99811553955078,0.0019849431701004505
0.16,0.0018933769315481186,0.1854175879955296,0.00016167783178389072,0.0024979978,194.02495695495614,0.645544919371605,0.6251971,0.023844663262367217,35.35842280834913,0.05148763827513902,32.41227374117201,0.0034459901275113226,0.6031567752361298,0.0010086052417755144,28.0421098228544,32000,71.70364379882812,0.0017371213616570458
0.17,0.0018560050521045923,0.16924039719253783,0.00030474274535663426,0.0023688634,184.97493045806888,0.6449344158172607,0.62139815,0.023978975057601964,35.35292483866215,0.04494626490632082,32.761939098127186,0.003436402208171785,0.5962481260299682,0.0010273103713989303,28.858312871307135,34000,71.49922943115234,0.0015313543641241266
0.18,0.0017858201172202826,0.16511656197160493,0.00017464006668888032,0.0022511068,181.68890933990497,0.6443269357085228,0.61786574,0.024494659543037457,35.35691015422344,0.04476148370280857,32.971038569347,0.003429783444153145,0.5892223626375198,0.0010525219440460183,28.952920204028487,36000,71.080078125,0.0013750310550676658
0.19,0.0018078733701258898,0.16806647123396426,0.00017448022845201194,0.0021484955,173.27008744812034,0.6438381567597389,0.6143554,0.024519787549972503,35.33971728757024,0.05076790301501744,32.82920235364387,0.0034231478639412667,0.5840174794197083,0.001043680191040039,28.990959655493498,38000,71.18965911865234,0.0012970736308488995
0.2,0.0016356144333258271,0.17586260686069727,0.00011718934547388926,0.0020563102,162.37583673095685,0.6433978125452995,0.61058503,0.024658777117729253,35.32097628340125,0.0406161646344699,32.43348532067612,0.003416675579501316,0.5746514648199081,0.0010551401376724205,27.96348654665053,40000,70.57717895507812,0.0012065609043929726
0.21,0.0018097468419000506,0.16433420066535528,0.0002190596715081483,0.0019772532,153.55914823150658,0.6428596332669257,0.6071465,0.02457742583751678,35.3042365051806,0.03456974630849436,31.99865567201579,0.0034104443271644413,0.5714570790529251,0.0010485213994979835,27.4395021609962,42000,69.75765991210938,0.0011727914185030385
0.22,0.001562967780046165,0.15219005142152334,0.00013926731480751187,0.001905644,150.00367522430477,0.6425149887800217,0.60329413,0.02447160601615905,35.2924725972116,0.032433321951888486,31.668026560063783,0.0034057652461342513,0.5586993157863617,0.0010320757627487226,27.465934259817004,44000,68.88471984863281,0.0010947305272566155
0.23,0.0014998519327491522,0.14782790710777066,0.0001165658250101842,0.0018376437,145.40512395477342,0.6421042069792747,0.59936816,0.024575882196426382,35.28067572042346,0.02719583415519445,31.2960469856715,0.003401373280212283,0.550069585442543,0.0010390813350677507,26.255025388672948,46000,67.94754791259766,0.001004024874418974
0.24,0.0014632053207606077,0.13368495420366508,0.00010400086466688663,0.0017759969,141.57225970458953,0.6417946219444275,0.59557587,0.02437376153469081,35.26722593232989,0.024061706125969078,30.941257045537764,0.003394573519472033,0.5455801531672477,0.001031537771224978,26.05038322508335,48000,66.8644027709961,0.0009696527631604113
0.25,0.0014806825201958418,0.12680525643005972,0.00016125213005580008,0.0017208575,141.9471912155145,0.6415055871009826,0.59212303,0.024204825162887567,35.253109876066446,0.025355648963945012,30.6980991916731,0.0033879047899972644,0.5431450173258782,0.0010238486528396584,26.058474043384194,50000,66.0548324584961,0.0009435917716473341
0.26,0.001452328055165708,0.13480482992529855,0.00014528015162795782,0.0016701807,139.0805046615594,0.6411695271730423,0.58892435,0.024398366928100615,35.24067383259535,0.0252886282480322,30.383033656165935,0.0033813934074714775,0.5404985919594765,0.0010167142152786254,25.72115552611649,52000,65.34449768066406,0.0009087215585168451
0.27,0.001342163304798305,0.14384436401724846,0.0001223966246470809,0.0016221777,131.61948554229696,0.6408625990152359,0.58565426,0.024354430079460157,35.23208945989609,0.02706555378925989,29.992149963701035,0.0033728415379300713,0.5319120287895203,0.0010150442123413091,23.339302092790604,54000,64.69817352294922,0.0008481744342134334
0.28,0.0013173717306926847,0.1327501452714203,8.691372931934893e-05,0.001576433,127.04931408691375,0.6405530750751496,0.5822535,0.024791899919509884,35.222353134304285,0.025350717971334178,29.6424120391926,0.003362638439284638,0.5238878071308136,0.0010412710905075087,23.23474222794175,56000,63.83930587768555,0.0007983734671142883
0.29,0.001326936762779951,0.12915723837167037,0.00011741198250092566,0.0015322004,124.19206533050534,0.640335100889206,0.5786923,0.02513034117221833,35.21154886111617,0.023812683158786988,29.360840791738347,0.0033508782682474705,0.5142524525523186,0.0010461659431457528,23.24092206545174,58000,63.117366790771484,0.0007356285612331703
0.3,0.0012794998474419117,0.12554837746173084,0.0001225774612976238,0.0014898496,121.41249531936619,0.6401302844285965,0.5750561,0.024905213832855197,35.20293701440096,0.02134308358887212,29.147816396830603,0.0033457085373811424,0.5065706640481948,0.0010387560129165641,23.249005200341344,60000,62.45976638793945,0.0006831781021901407
0.31,0.0012578803580254316,0.1251644225940112,8.28038391773589e-05,0.0014498103,118.56298931121856,0.6398902431130409,0.5714328,0.024859723687171858,35.19279966130853,0.024989381359424467,28.949425386486663,0.0033380196720827373,0.49949041828513147,0.0010399290323257443,23.257483914494514,62000,61.988250732421875,0.0006497844762634486
0.32,0.001315718051046133,0.11476707828417416,0.00015317417273763567,0.0014124782,117.98176052093498,0.6396338880062103,0.5677657,0.0249739028215408,35.17955942079425,0.02568195455102244,28.814011815935373,0.0033274692250415687,0.4902531921863556,0.00104780924320221,23.266442446038127,64000,61.66884994506836,0.0006341583444736898
0.33,0.0012531724059954286,0.11502436625212423,6.350023613777012e-05,0.0013765468,116.71582159423822,0.6394245862960816,0.5639015,0.024791993498802147,35.16884054988623,0.027018526319880085,28.681927061396774,0.0033182185550685974,0.47904463708400724,0.0010454027652740455,23.27685710042715,66000,61.22352600097656,0.0005914768276852556
0.34,0.0012980083702132106,0.11098773093521579,8.263668132713065e-05,0.0013418292,114.57991097640992,0.6392354726791382,0.5600594,0.02481884253025056,35.16042726114392,0.02355300206085663,28.573011625208892,0.003310094506014139,0.47249103859066965,0.001039678215980533,23.298576893284917,68000,60.573272705078125,0.0005478418243001215
0.35,0.0012171856360509992,0.11228557337448,0.00014743806968908757,0.0013083438,112.41917662048336,0.6390456154942512,0.55631924,0.02484603452682502,35.15248941257596,0.021706405850127328,28.438648973330857,0.0033011002349667253,0.46708237528800967,0.0010390181541442853,23.31460383720696,70000,60.04936218261719,0.000508465914754197
0.36,0.0013715302338823676,0.1156266528367998,4.987459760741331e-05,0.0012761218,110.79865940093973,0.638883525133133,0.5527402,0.025115763187408477,35.145245771855116,0.02241398269240741,28.32072110252025,0.0032942387624643747,0.4636270634829998,0.0010418714284896864,23.329733964055777,72000,59.57654571533203,0.00047514575708191843
0.37,0.0011902423575520515,0.11665334448590874,9.830317867454141e-05,0.0012452329,109.5925910758971,0.6387294977903366,0.5494264,0.024924400210380608,35.13804329559207,0.023947381590725854,28.211376752807862,0.003284167620586232,0.4627879373729229,0.0010426623821258568,23.357799230143428,74000,59.127689361572266,0.0004480126874113921
0.38,0.0011927991872653365,0.12036599154025318,4.313434328651056e-05,0.0012152317,109.71807683181763,0.6385847926139832,0.5463471,0.024831188797950706,35.13175416737795,0.026187123105861354,28.109443482477218,0.00327865444123745,0.4624653458595276,0.0010414863824844353,23.392418352887034,76000,58.932220458984375,0.0004110639900318347
0.39,0.0011894741328433156,0.11902161629870531,4.904651359538548e-05,0.0011862492,108.97005543899536,0.6384195238351822,0.54344934,0.024751668930053643,35.12478293851018,0.023872334330808313,27.998717370314587,0.0032686460879631342,0.46202357336878774,0.001038919806480411,23.422965221107006,78000,58.87037658691406,0.00037901076721027496
0.4,0.0011752995196729898,0.11317464925721286,0.00014215559349395335,0.0011589901,106.06993523407013,0.6382633686065674,0.54075766,0.02463453733921048,35.11593211442232,0.020569098203675796,27.879603909980506,0.003258735686540604,0.46189545914530755,0.001050612092018127,23.44485097564757,80000,58.659915924072266,0.0003687775897560641
0.41,0.0011769479606300592,0.11178843783587207,4.734593676403165e-05,0.0011336642,105.75378952407831,0.6381383940577507,0.5383112,0.024619509696960522,35.109804570674896,0.016710947689833142,27.775233778681965,0.0032471674494445324,0.46191461086273194,0.0010448266267776502,23.45892828889191,82000,58.26987838745117,0.0003688303222588729
0.42,0.0011827999260276556,0.11642840833961948,9.142023918684572e-05,0.0011099165,105.55724195480333,0.6380010813474655,0.53614384,0.024671778678894068,35.10216400027275,0.013181420573266217,27.668309829576174,0.0032381479977630083,0.4619338668882847,0.0010441917181015017,23.48860977217555,84000,57.80612564086914,0.0003689152807055507
0.43,0.001303382683545351,0.10862716231867646,0.0012146099470555782,0.0010874782,105.95928268051144,0.6378818735480308,0.534095,0.024730500340461713,35.09634956717491,0.012477198808919667,27.58970238039778,0.0032322952058166264,0.4619498960673809,0.001045868873596193,23.55058817192912,86000,57.41306686401367,0.00036764335236512126
0.44,0.0011714230058714747,0.10341750945150852,3.492855466902256e-05,0.0010661433,105.53450310134886,0.637778989970684,0.53218174,0.02490848255157466,35.08796216920018,0.012814626874402156,27.532292580232024,0.003226671600714326,0.46197279542684555,0.0010523184537887603,23.565595876425505,88000,57.039276123046875,0.0003644168689788785
0.45,0.0011666696518659592,0.10035413201153284,3.785836088354699e-05,0.0010459351,105.48488190078714,0.6376566931605339,0.5304488,0.02489611113071444,35.07973812520504,0.015396515934262415,27.48960166970002,0.003219896677182987,0.4619948253035545,0.0010488530397415221,23.58999438583851,90000,56.798004150390625,0.0003594157373299822
0.46,0.001159854233264923,0.10201015574857603,2.987159496115055e-05,0.0010269601,104.71185548400906,0.6375143110752105,0.5288139,0.024967465281486537,35.07125601172447,0.014513877546414701,27.439322288380936,0.003214578208280727,0.4620160944759846,0.0010506271123886062,23.641514871269464,92000,56.40960693359375,0.00035916316919610837
0.47,0.0011529665207490325,0.10404389348626127,4.1045117541216314e-05,0.0010091187,104.57482465362564,0.637354028224945,0.5271549,0.02494993519783019,35.06120312958956,0.017595511666964766,27.377089485450572,0.003207343351095913,0.46203347742557527,0.0010466146469116204,23.666585655882955,94000,56.06196212768555,0.0003592236724216491
0.48,0.0011698108864948153,0.10493896167725308,0.00019282556604593992,0.0009921883,102.41219416427589,0.6372234329581261,0.5254513,0.0252676352262497,35.05091620609164,0.01924562954274002,27.309617708878296,0.0031998676946386694,0.46176348328590394,0.0010650057792663604,23.684686794877052,96000,55.795345306396484,0.0003592791319533717
0.49,0.0010644368594512343,0.10991033592075117,4.191557673038915e-05,0.0009760092,97.96668412780771,0.6371066078543663,0.5237988,0.026090170860290574,35.04257118329406,0.019330695450422413,27.209347777522336,0.0031886245938949264,0.4610484316945076,0.001083960771560669,23.272129939869046,98000,55.58128356933594,0.00035883847158402205
0.5,0.0010321097215637565,0.11465142325684441,3.803132494795136e-05,0.0009604749,94.183745891571,0.6369980946183205,0.5223088,0.02557884049415591,35.033262334764004,0.020794590148259892,27.066787366964853,0.0031785849889274676,0.4610426552593708,0.0010632641315460162,22.599841002374887,100000,55.43679428100586,0.00035697010389412753
0.51,0.0010001898044720292,0.11251342764869313,0.00014410058793146163,0.00094553386,91.30763084411595,0.6368773356080055,0.52089167,0.025105227708816454,35.023523308336735,0.01855751848663199,26.90884442427536,0.003168940008617935,0.46106573566794395,0.0010607661008834874,20.95375689677894,102000,55.369102478027344,0.00035172015268472025
0.52,0.0009800667176023126,0.1102548511698842,4.817155422642827e-05,0.0009310356,89.88389262771607,0.6367284312844277,0.5195408,0.02531084024906158,35.01397194340825,0.019498704153462346,26.747119022555474,0.003163124172715469,0.46108786910772326,0.0010636848211288453,20.360479364171624,104000,55.28855895996094,0.0003431633274885826
0.53,0.0010491848224774003,0.11205522114038437,4.104281833861023e-05,0.00091704115,87.68358909988402,0.6365862339735031,0.5182769,0.025387667536735492,35.00625491142273,0.019482165038934834,26.5744846713361,0.0031581795890815545,0.46110736206173897,0.0010537971258163484,19.845845876261592,106000,55.20746994018555,0.0003326573358208407
0.54,0.0009243788081221282,0.1159070542864501,0.0004315825935918838,0.00090345216,85.26102268600472,0.6364271715283394,0.5170934,0.02582136762142183,34.996598958969116,0.022123432226362653,26.387556762159377,0.003152106399647891,0.46113608554005625,0.0010539529323577881,19.188094092532992,108000,55.096778869628906,0.000326344514178345
0.55,0.0009218908380717039,0.1134980423972011,0.004211361985653639,0.0008902786,83.46771012878406,0.6362861782312393,0.51597893,0.025243240833282422,34.98750627040862,0.01983063874440266,26.190982778328987,0.0031429016555193806,0.4611613355576992,0.0010417547225952109,17.79066459275782,110000,55.01069259643555,0.000315442236023955
0.56,0.0008987825713120401,0.11037932660803211,0.0019639909733086824,0.000877594,82.28947358322165,0.63615582883358,0.5149072,0.02545151102542871,34.97930243611336,0.019634729471639707,25.9955817530863,0.0031333093822468057,0.4611853189766407,0.0010448595285415688,17.32327500358224,112000,54.92124557495117,0.0003090310994593892
0.57,0.0008603893220424652,0.10923457189649335,3.7989990232745185e-05,0.0008652932,80.75146780014033,0.6360209167003631,0.513906,0.025536894202232423,34.97259821742773,0.01763206082663967,25.80388953724995,0.0031262023490853602,0.4612128086388111,0.001043511509895326,17.185253417119384,114000,54.84605407714844,0.0003047944264835678
0.58,0.0008386467234231532,0.1087141704857351,5.2213632443454117e-05,0.00085323316,79.08196310806274,0.6359110087156296,0.5129735,0.025301507234573337,34.96706113219261,0.017505036434624328,25.610778998079088,0.0031133983808103944,0.4612345561385155,0.001039662361145017,16.826895577833056,116000,54.7690315246582,0.00029601540954899975
0.59,0.0008245990611612797,0.10645305634289975,0.00011447297583799809,0.0008413853,77.70252594375594,0.6357516750693321,0.51217085,0.02528281331062317,34.96227143332362,0.018065587976947375,25.42699436427151,0.0030992724758107213,0.4612551532685757,0.0010420000553131106,16.644871840253472,118000,54.64851379394531,0.00028177459753351284
0.6,0.0008216264541260898,0.10776578793674718,0.001454374403692782,0.0008297544,76.36963624572778,0.6356303676962852,0.5113836,0.025455025553703294,34.95498839765787,0.018647947128862162,25.24259131230414,0.0030857411446049803,0.4612731896340847,0.0010536316633224497,16.446727188304067,120000,54.56861114501953,0.0002692622110771481
0.61,0.0007765761110931635,0.10720173925906436,3.0298722776933573e-05,0.0008183775,74.34113666915925,0.6355183914303779,0.5106236,0.025289359211921714,34.948308020830154,0.01775164268410305,25.05498620109888,0.003071125678252426,0.461294561624527,0.0010480791330337485,15.98958857357502,122000,54.498226165771484,0.00025723650614963847
0.62,0.0007694346713833511,0.10237074461206762,3.0154798878356814e-05,0.00080726127,72.99515641021722,0.6353924497961998,0.5098887,0.025681171774864182,34.94259575381875,0.01702178390137855,24.878541740015724,0.003052990580908951,0.46131047531962394,0.0010596190690994286,15.777164790779352,124000,54.472660064697266,0.00024761300155660135
0.63,0.0009120963513851166,0.09912667818739987,0.004195496905595064,0.0007964209,72.85774120330807,0.6352716118097306,0.50916797,0.02571053397655479,34.935908392071724,0.01743748507380949,24.71783354906541,0.0030430613784119486,0.4613312415778637,0.0010560452938079858,15.7826145645231,126000,54.46835708618164,0.00023902414322947153
0.64,0.0007597533985972404,0.10013448068127039,3.591780114220455e-05,0.00078579056,72.38724772262583,0.6351614713668823,0.5083798,0.02538724362850189,34.93004972115159,0.017915742385550406,24.549339897240753,0.0030351592809893186,0.4613496944308281,0.0010454335212707528,15.684462478384376,128000,54.46867752075195,0.00023134153489081654
0.65,0.0007492169970646501,0.10045006752386665,0.00010669172479538247,0.00077536795,71.99187169647182,0.6350013375282287,0.5075546,0.025567638278007537,34.92307746782899,0.019541161577915803,24.381092583879152,0.003026470763143152,0.46130706891417506,0.0010512831211090042,15.495693334378302,130000,54.49458312988281,0.00022088422701926902
0.66,0.0010487616527825594,0.10124675251543529,0.0016477997414767742,0.0007651375,70.97213350677461,0.634875826537609,0.5067011,0.02558931660652155,34.917068015784025,0.019130282292724652,24.213920320425782,0.003014061582507564,0.46073915213346484,0.0010476843118667595,15.259182639420033,132000,54.50325393676758,0.00021159440293558874
0.67,0.000744433666113764,0.09836639009416108,0.00013377504365053028,0.0007551386,70.24228174591035,0.6347745820879936,0.5058418,0.02546977007389065,34.91096869111061,0.016961008779355292,24.051032434854854,0.0030002143234014508,0.45942752361297606,0.0010470126867294287,15.061300247907639,134000,54.538116455078125,0.00020165190326224547
0.68,0.0007262699655257165,0.0967911032214764,2.5239854949177243e-05,0.00074539514,69.56943230819691,0.6346430242061615,0.50500286,0.025577031850814908,34.90482782945037,0.015585085337283089,23.89943991283533,0.0029877308174036435,0.4578466549515724,0.001052473425865176,15.06682955659926,136000,54.51061248779297,0.0001947878976352513
0.69,0.000737503170967102,0.09622583901509657,7.566616841359064e-05,0.00073588855,68.47059374618536,0.6345071762800216,0.5042255,0.02539782536029822,34.898778423666954,0.014384339950629483,23.753990997812885,0.002971337031340221,0.45787829384207723,0.001055506467819214,15.064299385994673,138000,54.43857955932617,0.00018982397377840244
0.7,0.0007112926687113941,0.09619681808724964,4.243715011398308e-05,0.0007265704,68.01029263687134,0.6343607947230339,0.5034857,0.025529621362686137,34.891680255532265,0.013433671105070951,23.603114317373063,0.0029497547773644213,0.45790487006306646,0.001058012008666992,14.86716028302908,140000,54.36362075805664,0.00018471715557097924
0.71,0.0007616292568854988,0.09645770610123898,0.00926061812788248,0.00071746716,67.4927369346618,0.6342293813824653,0.50274956,0.025663060665130567,34.885925985872746,0.0116469596028328,23.44893158367667,0.0029344356269575605,0.4577942982316017,0.0010688561201095564,14.711050037294626,142000,54.31584930419922,0.00017699279705993832
0.72,0.0007000767509452999,0.0948579792678359,3.3923162845894694e-05,0.0007085917,66.91049141693132,0.6340729624032975,0.5020072,0.02563400459289554,34.87940430641174,0.011626852945424652,23.294617558333783,0.0029181484889704724,0.45714022815227506,0.0010623354911804203,14.231198630295694,144000,54.240936279296875,0.00017149280611192808
0.73,0.0006923036999069154,0.09316099871322484,3.790635309997015e-05,0.00069992687,66.34507706832868,0.6339145615696907,0.5012729,0.025532566666603067,34.87152261659503,0.009513155574561137,23.146432284635328,0.0029024092364124954,0.4564975179731846,0.0010616028308868446,13.961982075124979,146000,54.16361999511719,0.00016741085710236803
0.74,0.0007290945504792035,0.09378101263940357,3.407469921512529e-05,0.0006914752,65.99343364334102,0.6337657138705254,0.5005768,0.02541610300540927,34.86477192491293,0.009091133799520291,23.008925080357585,0.002888578339479861,0.45637305825948715,0.001058668494224548,13.966196565888822,148000,54.08578872680664,0.00016311544241034425
0.75,0.000692297937348485,0.09220396432653077,6.704858969897032e-05,0.00068322074,64.81059978866602,0.6336084634065627,0.4998903,0.025283594369888224,34.85739603638649,0.008332093173637981,22.87678122549103,0.002875305316410959,0.4560532860457897,0.0010509713888168307,13.97874893154949,150000,53.98945236206055,0.00015937641001073644
0.76,0.0006811200873926282,0.09130996602773685,9.683208918431774e-05,0.0006751513,64.62139689636207,0.6334353968501091,0.49926493,0.025368026375770618,34.851054195314646,0.008386465293006054,22.750875016928397,0.0028617699048481856,0.45606492683291433,0.0010494235754013113,13.99221324827522,152000,53.88813400268555,0.00015552211261820047
0.77,0.0006890725344419479,0.0897750242762269,9.396254608873278e-05,0.0006672654,64.92297266197185,0.6332836240530014,0.4986677,0.025457294821739217,34.843423310667276,0.0086551866461523,22.629236993025433,0.0028472361620515583,0.4560737289488316,0.0010488624572753931,14.001337485387921,154000,53.839717864990234,0.00015154136053752154
0.78,0.0006801404524594545,0.08872984997928168,3.6772275052499026e-05,0.0006595642,64.93129134559629,0.6331331372261048,0.49809548,0.025322422742843593,34.83615089207888,0.00908249995566439,22.51269578161266,0.002835107839200645,0.45608256831765176,0.001052389979362487,14.009658014401793,156000,53.789772033691406,0.00014733590396645013
0.79,0.0006798058748245239,0.0883024471588432,0.00010938769264612347,0.00065205176,64.33893355941808,0.6329968318343162,0.49752015,0.02530744409561156,34.82924792915583,0.008127200920949715,22.393930092143517,0.0028112998348660736,0.45609456226229667,0.0010534853935241695,14.013847941532731,158000,53.70602798461914,0.00014411894262593704
0.8,0.0006956052966415882,0.08980010829865948,6.709800800308585e-05,0.0006447297,63.74688369750974,0.632815919816494,0.4969475,0.025147700190544155,34.81937265023589,0.008046631693257944,22.272797030323584,0.0028004624939057966,0.4561054646968842,0.0010530538558959914,13.902347558178008,160000,53.61636734008789,0.00014179314639477524
0.81,0.0006528596859425306,0.09102058154717105,7.084746175678447e-05,0.0006375759,62.80253350257867,0.6326662614941597,0.49638915,0.02530305039882659,34.80978682637215,0.009213891844730825,22.15091649164826,0.0027934229350648817,0.4560902029275894,0.0010542603731155324,13.837385107763112,162000,53.545448303222656,0.00013990979314257857
0.82,0.0006435638060793281,0.0899665000811218,3.372267747181468e-05,0.00063058303,62.22209800910951,0.6325131177902221,0.49580273,0.025536680340766924,34.80095649138093,0.009568343425286013,22.031453975625077,0.002787767938571049,0.4557866133749485,0.0010556671619415296,13.72910647187382,164000,53.5115852355957,0.00013777063359157182
0.83,0.0006412768852896988,0.08646422135457402,8.564481686335057e-05,0.0006237698,61.66108750724791,0.6323860049247741,0.49518728,0.025342198252677854,34.79399532079697,0.009851493402966337,21.918975696101633,0.002780331461690366,0.4552068218588829,0.0010547807216644287,13.718035072088242,166000,53.47285842895508,0.00013474824918375817
0.84,0.0006938001024536788,0.08271651636436606,0.0004526077536866069,0.0006171346,61.82444084930428,0.6322507441043853,0.49456292,0.026086833715438802,34.787383396178484,0.009117301977006713,21.81659148855613,0.002769506687764076,0.45143120884895327,0.001076710700988769,13.719996716827154,168000,53.437110900878906,0.00013342966558411718
0.85,0.0006538699963130057,0.0789450434446338,8.181526936823502e-05,0.0006106815,62.257332092285054,0.6321215987205505,0.49395454,0.026081488728523252,34.780152793973684,0.009018527640495426,21.725630252069482,0.0027567177603486895,0.449649840593338,0.001076924085617069,13.722377619706094,170000,53.43146896362305,0.00013314045936567708
0.86,0.0006430455250665545,0.07796090253069982,3.65176128980238e-05,0.0006044099,62.38714853286748,0.6320127859711647,0.49335814,0.026032249569892855,34.773453045636415,0.009672532684286136,21.6390617572776,0.002735634450800716,0.4490231856703758,0.001070057034492492,13.724655355326831,172000,53.43073654174805,0.00013315215255715884
0.87,0.0006388489855453372,0.07692584595456706,3.363274299772456e-05,0.0005982968,62.154796373367276,0.6318921566009521,0.49274722,0.02586979961395264,34.7657635807991,0.010195170520455618,21.550948042053633,0.0027217091119382513,0.4485769234597683,0.0010741196870803788,13.726698071695864,174000,53.427120208740234,0.00013315951146068982
0.88,0.0006397590623237193,0.07443854464963093,3.296986687928438e-05,0.0005923463,61.59193861389159,0.6317662060260772,0.49211612,0.026048897624015778,34.759072214365005,0.009315842879703261,21.467335157251608,0.0027108589361887424,0.4477806366980076,0.0010754075050353994,13.728223415091634,176000,53.41925811767578,0.0001331751667748904
0.89,0.0006406630855053663,0.07111402216181159,2.9590808480861597e-05,0.00058656035,61.73329875373842,0.6316778525710106,0.49146995,0.02698916852474218,34.75118717178702,0.009846811835537645,21.393875175108544,0.0027033162827137854,0.4447344794869423,0.0010970950126647982,13.729543332010508,178000,53.43368911743164,0.0001331843053776538
