eval/sd_low,eval/R_mean,train/time,train/epoch,eval/sd_mean,eval/D_mean,eval/D_high,train/gls_loss,train/sol_loss,eval/R_high,eval/ci_range,train/progress,eval/sd_high,train/callback_time,eval/M_mean,train/mse,eval/D_low,train/theta_loss,train/pde_loss,eval/R_low,eval/M_low,eval/M_high
10.938851721584797,0.38681963,0.022981041312217634,22000,11.329094192944467,0.5532476,0.5608276188373565,205.06277157592768,0.446935251981021,0.38948764353990556,53.36591339111328,0.11,11.959192832000554,0.0009964727163314796,0.4732443,0.002385680330917239,0.5461181998252869,0.0009351997869089246,0.08102386424876747,0.3824714347720146,0.4655644029378891,0.48063196092844007
10.960177332162857,0.3885566,0.02305451548099531,24000,12.39471220294945,0.558278,0.5651930451393128,185.83441699981708,0.3836878550946709,0.3916831463575363,47.113460540771484,0.12,15.30788280069828,0.0009904698133468644,0.4792152,0.002205129014328122,0.5468177691102027,0.0009064027108252048,0.04563827486941593,0.38319756761193274,0.46621079072356225,0.48870485424995425
10.978868883103132,0.38723898,0.023380398154258773,26000,13.80570188149189,0.5578201,0.5652284100651741,178.82509428405777,0.3512917282879363,0.3915298663079739,43.208431243896484,0.13,17.1506121288985,0.0010101412534713739,0.48248518,0.0022717288229614496,0.5467647299170494,0.00246567465364933,0.0315003167185933,0.3813743457198143,0.46665799543261527,0.4895940825343132
10.996065963990986,0.3846075,0.02290483629703516,28000,14.988892024965025,0.5512854,0.5649601310491562,175.95001892089866,0.32720146989822285,0.3913857974112034,41.44369888305664,0.14,19.58780945278704,0.0010078769922256476,0.48361796,0.0021174526773393154,0.5169667467474938,0.00041566984145902097,0.027218528529396248,0.37299842163920405,0.4670515663921833,0.4895765520632267
11.010217270813882,0.38080516,0.022739367127418437,30000,15.957347121927887,0.5376445,0.5647596329450607,174.74203315734798,0.31464062051475017,0.3912299074232578,41.006263732910156,0.15,20.426041586324573,0.0010117347240447994,0.48282218,0.00207907659932971,0.46090169697999955,0.0003895006375387311,0.02264078966178931,0.36072912216186526,0.4673507809638977,0.48954364061355593
11.021935637108982,0.37621155,0.02262417745590211,32000,16.966135000266757,0.5190342,0.5646386191248893,173.90075112915062,0.29285428828000964,0.3910937339067459,41.6528434753418,0.16,22.773605585098267,0.0010080585479736324,0.48037285,0.0022700412664562464,0.40778983682394027,0.0010747583582997322,0.018711733215721314,0.3481806255877018,0.4634531609714031,0.4895098887383938
11.031033378094435,0.3714287,0.02256316757202156,34000,17.93826095872958,0.4986184,0.5645605400204659,172.60139425659176,0.27844805417954904,0.39095526933670044,42.421241760253906,0.17,24.581724638119333,0.0010052561759948738,0.4767874,0.002043853048235178,0.3603102512657642,0.0003732840996235609,0.018091003711568195,0.3399444125592709,0.4510615333914757,0.489478275179863
11.044012545607984,0.36710462,0.023325935006141652,36000,18.962076302443165,0.47754776,0.5644796594977379,171.37597229003902,0.2601497126519683,0.39085356816649436,42.88872146606445,0.18,26.87465362250805,0.0010255905389785825,0.4724004,0.0020550114568322897,0.3177699364721775,0.00036016624653711915,0.016466663537546975,0.3351775035262108,0.4377944000065327,0.48944470286369324
11.056647193618119,0.36407554,0.02341617584228507,38000,19.929486819801646,0.45700514,0.5644322633743286,170.20783768463207,0.24254488307982705,0.3907565243542194,43.440921783447266,0.19,27.802927931770682,0.0010329200029373163,0.46786204,0.0021543889306485653,0.282511680573225,0.00037895995774306357,0.016431898104958258,0.33520168960094454,0.4288160927593708,0.4894153825938702
11.067636078223586,0.36135966,0.023421895503997803,40000,20.89547146516852,0.43751168,0.5643756210803985,169.8776925964354,0.21436262112855914,0.3906596228480339,43.238128662109375,0.2,29.862022725865245,0.0010272634029388414,0.46313447,0.002077365294098854,0.25554941445589063,0.0002841940731741488,0.01480292992573234,0.33423021584749224,0.41809275895357134,0.4893952660262585
11.080902884714305,0.35873973,0.0234182662963867,42000,21.668416670057923,0.41897887,0.5643177077174186,167.65525141906713,0.212710591197014,0.39056743308901787,42.99330520629883,0.21,29.932719003409147,0.0010273169279098526,0.45833868,0.0023039565421640873,0.22679534293711184,0.007526251021772623,0.015181280230404836,0.33136462047696114,0.40797632560133934,0.4893690899014473
11.097098351456225,0.35603812,0.023474041938781765,44000,22.287080287428882,0.40124887,0.564258424937725,165.8271651992795,0.20644929023087058,0.39050408005714415,42.99840545654297,0.22,29.916010005399585,0.0010279357433319062,0.4533168,0.0019819336012005806,0.20056102350354194,0.00024349491286557168,0.01554459451185539,0.32526433989405634,0.39573731943964957,0.4893491521477699
11.119676637463272,0.3534972,0.02318551349639898,46000,22.78264210749274,0.3843954,0.5642134815454483,164.16549965667747,0.19870375774055782,0.3904500901699066,43.236236572265625,0.23,29.89945188164711,0.001017692685127262,0.44813117,0.0020104737486690283,0.1780017014592886,0.00025280003319494426,0.015811275378800935,0.32255860790610313,0.3834665670990944,0.4893243029713631
11.139216599985957,0.35128862,0.02328735172748557,48000,23.243706478038803,0.36852735,0.5641638994216919,163.7113017425536,0.20674600487947473,0.3904113806784153,43.539466857910156,0.24,29.92455023340881,0.0010226432085037205,0.44286898,0.0021277430932968855,0.1590608458966017,0.0002408303989795968,0.019106619698926745,0.321741110086441,0.372660643607378,0.48929876685142515
11.164684663526714,0.3490191,0.02323008310794825,50000,23.592000832315534,0.3535472,0.564108943939209,160.87368284606987,0.20419266110658685,0.3903803966939449,43.80430603027344,0.25,29.91113504394889,0.0010186597108840939,0.4375087,0.001934709376655519,0.14149960204958917,0.00024105496413540095,0.019579967458266796,0.3158108115196228,0.36122202053666114,0.48926969692111016
11.19199632667005,0.34661797,0.023193921327590985,52000,23.933479981293203,0.33947134,0.5640667364001274,160.53082876586905,0.18935739627480563,0.3903437301516533,44.255287170410156,0.26,29.900272004306316,0.0010202249288558966,0.43213788,0.001913920626975596,0.12676207087934016,0.00028355096583254635,0.020369622711557924,0.3100084200501442,0.3503481768071651,0.4892484575510025
11.211603856645525,0.34427506,0.022977004289627127,54000,24.269513661069247,0.3263623,0.5640040948987007,161.26140832519525,0.1776367689892647,0.3903236411511898,44.827842712402344,0.27,29.97026718221605,0.0010148599147796645,0.4268694,0.001959847519174218,0.11574127357453108,0.00021976408606860787,0.0171113536725752,0.30648347809910775,0.341995769739151,0.48921937122941017
11.235921713523567,0.34210622,0.02320290470123286,56000,24.65300175664015,0.3141352,0.5639462068676948,160.27145809936528,0.16900546026229857,0.39030289798974993,45.33926010131836,0.28,31.267664209008217,0.0010186936855316182,0.42190158,0.0019063395448029041,0.10556403398513795,0.0001954303152160719,0.016824122302234186,0.30504893586039544,0.33653018847107885,0.4891948401927948
11.259308783337474,0.3400655,0.023284097552299453,58000,25.030719860922545,0.30270457,0.5638888061046601,159.59614634704653,0.15934385558217753,0.39027798399329183,45.88593673706055,0.29,31.828652136027813,0.0010250471830368008,0.4171907,0.001881295582279563,0.09694470707327127,0.00017394126916769892,0.016905868820496824,0.30273452401161194,0.332339283823967,0.4891716681420803
11.293312394991517,0.3380622,0.02339321804046633,60000,25.32156805761624,0.29190204,0.5638417735695839,154.122308670044,0.16110285210609437,0.39025030061602595,46.328094482421875,0.3,31.808002293109894,0.0010257372856140113,0.41259515,0.0019390569068491459,0.0866402193903923,0.0003270350571256131,0.014663898417493295,0.2995201602578163,0.3258191950619221,0.4891399547457695
11.318547488190234,0.33607802,0.02334243357181552,62000,25.59775123295064,0.28173196,0.5637966439127922,151.33448340606654,0.15552235072851167,0.3902268871665001,46.63665008544922,0.31,31.784529890865088,0.0010232679843902599,0.4080839,0.0018518638098612428,0.07830995302647352,0.0003016633272636682,0.013127587816212326,0.2959520697593689,0.31780282557010653,0.4891190528869629
11.337882303632796,0.3342035,0.023445706725120502,64000,25.89415494820357,0.2722063,0.5637440383434296,151.8177989730832,0.1491386920884247,0.39020391255617143,46.816680908203125,0.32,32.29495957493782,0.0010239477157592762,0.40363792,0.0018657832406461239,0.07249761335551738,0.0014411273878067732,0.01150153394113292,0.29467096775770185,0.3098277360200882,0.4891007408499718
11.3599595380947,0.3324961,0.023470319986343365,66000,26.154802425865732,0.26325062,0.563693119585514,149.24343542480392,0.14826474246382726,0.39018059223890306,46.770015716552734,0.33,32.50203765928745,0.0010238270759582522,0.39935705,0.0018759930972009897,0.06667719129472971,0.007519984617829323,0.013115701755974422,0.2942359663546085,0.30532835200428965,0.48907037153840066
11.388100730255246,0.33107102,0.02370959711074832,68000,26.386473239069648,0.25481048,0.5636352926492691,148.3333210525512,0.1432326303496958,0.3901586025953293,46.89606857299805,0.34,32.47286146506667,0.0010274318456649776,0.3952855,0.001765065360814333,0.0612190330401063,0.00026421365328133106,0.014585428595542915,0.29428090453147887,0.3022778548300266,0.4890460096299648
11.412218236364424,0.33001477,0.023689289450645485,70000,26.609171870779246,0.24685755,0.5635793998837471,150.97690412902858,0.14699650201946463,0.39013234078884124,47.530879974365234,0.35,32.50441337004304,0.001026432991027833,0.39146945,0.0017539128893986344,0.056565556395798924,0.0001768976217135787,0.015642920763930365,0.29431677609682083,0.29989652559161184,0.48902170956134794
11.429549613967538,0.32890084,0.02336479580402367,72000,26.867690629737737,0.23936442,0.5635220289230347,149.78341288757315,0.1288620890490706,0.39010204449296,48.14897537231445,0.36,32.9647489823401,0.0010177428722381596,0.38800424,0.0017705265199765563,0.05265402793884277,0.0001575500500621274,0.014222203144570811,0.29436162039637565,0.29993337839841844,0.48900092840194703
11.45544913597405,0.32778186,0.023223316431045436,74000,27.10722207421161,0.23230049,0.5634539172053337,152.2899308929444,0.13061391477659381,0.3900811098515987,48.89601516723633,0.37,33.44981353729963,0.0010141518115997332,0.3848142,0.0018286058912053704,0.04914925806224346,0.007742263376712799,0.016937342867022413,0.29438226819038393,0.2999629534780979,0.48897638693451884
11.489379359409213,0.32668173,0.023308607816696175,76000,27.334515211687954,0.22563323,0.5633853167295456,156.16539353942863,0.1323800616078077,0.39005366116762163,49.758460998535156,0.38,33.7150345556438,0.0010212798118591296,0.3819902,0.001819633413106203,0.045968360267579556,0.0009877135744318366,0.02097610303154208,0.2944132909178734,0.29999600946903227,0.4889530286192894
11.531149363145232,0.32564545,0.023562084197998,78000,27.53053044699582,0.21935566,0.5633051738142967,154.56375141906724,0.12244529540464248,0.39002827033400533,50.30609893798828,0.39,33.70289681479335,0.0010210016965866095,0.37926242,0.0018102917820215225,0.04402063256129622,0.0010810124222189188,0.013081278826575752,0.29437109753489493,0.3000259958207607,0.4889244444668293
11.55632515437901,0.3245075,0.023715178251266546,80000,27.67290151133202,0.2134237,0.5632403999567032,152.81045545196503,0.127203723080456,0.38999776244163514,50.70500564575195,0.4,33.69361832737923,0.0010301656723022445,0.37662446,0.0018576483707875013,0.041961896046996114,0.00047881784848868847,0.013546756751602504,0.29252134412527087,0.2996310189366341,0.48890248835086825
11.573345540091395,0.32341054,0.02364527308940892,82000,27.778903355146007,0.20781164,0.5631544381380081,151.84459447479267,0.1356092841811481,0.38996896222233773,51.214027404785156,0.41,33.68139322847128,0.0010331538915634131,0.37416184,0.001804571715183556,0.039839280676096676,0.00016501621576026082,0.01619173345062878,0.29055649489164354,0.29955142736434937,0.48886850476264954
11.591715621761978,0.3222514,0.02348207509517668,84000,27.879785832061316,0.20250921,0.5630391985177994,147.63818896484378,0.12615219011530268,0.3899247147142887,51.424991607666016,0.42,33.67105182260275,0.001025425910949708,0.3717872,0.0017723138444125652,0.03848900320008397,0.0004083363455720246,0.01781105629727249,0.28813370019197465,0.2989691190421581,0.48883809223771096
11.609313078224659,0.3209872,0.02342149865627296,86000,28.011947748039596,0.19748671,0.5629384085536003,146.53891882324191,0.11725994309782992,0.3898854613304138,51.621768951416016,0.43,33.660512790083885,0.0010228873491287245,0.369656,0.0020184204913675785,0.0372000721283257,0.0021415422670543194,0.01935485464776858,0.28187753111124036,0.2989959351718426,0.48880994990468024
11.637480463832617,0.31969863,0.02307543778419494,88000,28.14140797043493,0.19272834,0.5628343388438225,145.44916799926727,0.10582823137193921,0.38984507918357847,51.70631408691406,0.44,33.65017492324114,0.0010122224092483521,0.36766553,0.0016986159607768059,0.0359872424043715,0.0004120925150346011,0.020867395471548707,0.277735224366188,0.29901962727308273,0.4887785330414772
11.688706278800964,0.31853816,0.023346029162406894,90000,28.28855156923777,0.18821263,0.5627210617065429,147.09791643524153,0.10508039603009817,0.3897978849709034,51.75178527832031,0.45,33.65728668868542,0.0010195326805114775,0.36576864,0.00173354079015553,0.035113067179918286,0.00010646121518220752,0.015423980014165846,0.27771934270858767,0.29903428852558134,0.4887517042458057
11.74578694626689,0.31750482,0.02355600285530102,92000,28.42701407965635,0.18393311,0.5626298442482949,145.40663903045623,0.1080546394288541,0.3897537037730217,51.667301177978516,0.46,33.66247219964862,0.0010236643552780133,0.3640061,0.001730996067635715,0.034249558206647636,9.71522240433842e-05,0.014967051363084492,0.27774413526058195,0.2990459345281124,0.48872189596295357
11.841366020962596,0.31658313,0.023643466234207145,94000,28.601538421724594,0.17988403,0.562510596215725,146.0759213867181,0.10740123477578159,0.38970334380865096,51.63143539428711,0.47,34.00636315345764,0.0010276358127593991,0.36246184,0.0017692828550934792,0.0341183009557426,9.103633055929095e-05,0.014487944748601878,0.2777729623019695,0.2990614719688892,0.48869089782238007
11.892419680953026,0.31589663,0.02364595401287086,96000,28.822378206544702,0.17603329,0.5623736411333085,149.84129148864747,0.10997421635314837,0.3896424055099487,51.74455261230469,0.48,36.59252189099789,0.0010291680097579972,0.36105222,0.0017372671281918883,0.0339032287709415,0.00012213650916237384,0.012976292222621864,0.27779522016644476,0.2990758068859577,0.4886527366936207
11.959706875495613,0.31532884,0.02322722923755643,98000,29.016237661803668,0.17236291,0.5622865721583367,147.96268709564237,0.1078439087867738,0.38959286734461784,51.745704650878906,0.49,36.84682734310627,0.0010118603706359911,0.35973164,0.001825753366574645,0.033118295948952436,0.0001125606067944318,0.012460251382784894,0.2778161086142063,0.2990916587412357,0.4886130079627037
11.993447807617486,0.31483334,0.023146760702133177,100000,29.166884248598944,0.16886863,0.562145009636879,146.87108805084233,0.10909298247843993,0.38955322429537775,51.79454803466797,0.5,36.8405313231051,0.0009975992441177356,0.35852087,0.0016925906529650092,0.032756809052079915,0.00011475100473035127,0.014394670836278255,0.277838221937418,0.2991064190864563,0.4885849617421627
12.03040941618383,0.31433836,0.02356868624687197,102000,29.305392816106266,0.16553463,0.5619812458753586,144.3226167831417,0.11480165927857146,0.3895006895065308,51.94110870361328,0.51,36.83202713727951,0.001012974977493284,0.35739747,0.0016541586956009269,0.03234625505283475,0.00015262962551787496,0.016248607301968147,0.2778568767011166,0.29912300407886505,0.48855046704411503
12.088495818898082,0.31374264,0.023451463103294462,104000,29.43990479342063,0.16235007,0.5618443801999092,139.10890412139915,0.11341365178301949,0.38944423794746397,52.023990631103516,0.52,36.824245657771826,0.00100847387313843,0.35646307,0.001881732838228345,0.03205072432756424,0.00013807609502691776,0.013623395036440339,0.27788279876112937,0.29913666397333144,0.4885200560092926
12.18166381586343,0.31309068,0.02335778295993806,106000,29.57206905064671,0.15931243,0.5617518335580826,137.1365407104493,0.11315399391576635,0.38937137499451635,52.247554779052734,0.53,36.8157958611846,0.0010086882114410404,0.35567677,0.0015930974623188376,0.031743455678224564,0.00010592885519145057,0.015499988440657047,0.2779056943953037,0.29914752691984176,0.4884894497692585
12.237503100186586,0.31228346,0.0233492894172669,108000,29.70809766822706,0.156413,0.5616411358118057,135.92318199157725,0.10987399396672846,0.38930621147155764,52.48405456542969,0.54,36.80414492264389,0.0010088309049606284,0.35501528,0.0017428755527362227,0.03171445718035102,0.00048628472723066807,0.015149821343133198,0.2773669570684433,0.29915884137153625,0.4884609393775463
12.269984325394034,0.31138238,0.023387699246406542,110000,29.850668407469573,0.15362488,0.5615266144275666,137.00172049713143,0.10731670522317291,0.3892129637300968,52.849979400634766,0.55,36.81614249944687,0.0010070656538009677,0.35447803,0.0016250156331807375,0.03158500995486975,0.0001659776462474838,0.016406268062884952,0.2752591148018837,0.29917594492435456,0.48843229487538337
12.304412270896137,0.31045955,0.024181336164474564,112000,30.01144726824461,0.15094523,0.5614293575286865,140.58514289855938,0.10152217384055243,0.38913737237453455,53.230995178222656,0.56,37.031219620257616,0.0010347408056259188,0.35407832,0.0016295687528327107,0.03067971272394061,7.792079850332811e-05,0.013763958133175066,0.2700507275760174,0.2991895668208599,0.48840669021010397
12.339963158592582,0.30963913,0.02413979256153109,114000,30.160305296873396,0.1483661,0.561343914270401,139.4265485687256,0.10060583887621749,0.3890593141317367,53.47011184692383,0.57,37.1573144569993,0.0010305005311965973,0.3537751,0.0015956226270645857,0.03026091754436493,7.635502697667107e-05,0.017570408017025346,0.2697112739086151,0.29920514971017836,0.48836866542696955
12.407433753833175,0.3088555,0.024093911290168784,116000,30.27482015545441,0.1458778,0.5612313210964203,135.6178432235722,0.10484873917326294,0.3889772057533264,53.664329528808594,0.58,37.151026632636786,0.0010308884382247893,0.35352284,0.0015626826789230108,0.029504191735759376,7.581287354696542e-05,0.013586307669407646,0.2694748595356941,0.2992217853665352,0.4883393056690693
12.451082793995738,0.3079465,0.023699573516845675,118000,30.36525555813153,0.14347613,0.5610984981060028,131.89841145324698,0.11016532509028945,0.38890437930822375,53.865970611572266,0.59,37.143737357109785,0.0010245445966720584,0.35334203,0.0016617047367617488,0.028657699562609197,0.0016441536135971546,0.014860070742666705,0.26813298016786574,0.299237547814846,0.48831151202321055
12.495897593908014,0.3070696,0.02383800518512732,120000,30.439557039020585,0.14116663,0.5609553590416908,130.94754165267955,0.1108992976136505,0.3888203904032707,54.092830657958984,0.6,37.136611714959145,0.0010250507593154933,0.35329172,0.0014980857959017158,0.028100847173482178,0.000391119800042361,0.016762187463697016,0.2645684316754341,0.299258828163147,0.4882826261222362
12.572272215038538,0.30626637,0.023723197460174587,122000,30.518620278531063,0.13894156,0.5608343631029129,129.41626625442512,0.10105720730870983,0.3887082993984222,54.332889556884766,0.61,37.130655627697706,0.0010182113647460968,0.3533504,0.00157080905046314,0.027962385630235075,0.0017726789228618145,0.018986484922701583,0.26460461392998696,0.29927929639816286,0.48824925124645235
12.68361157272011,0.30546346,0.023668868184089673,124000,30.566647124718518,0.13679577,0.5607402577996253,127.06557925033557,0.10503868656977967,0.3886031702160835,54.46904754638672,0.62,37.12543873116374,0.0010152813196182217,0.35346052,0.0014759729383513331,0.02762259067967534,0.00023848609998822212,0.015913557697786018,0.26420757099986075,0.29930107817053797,0.48819843903183935
12.740492238663137,0.3046201,0.023923585891723637,126000,30.584326176069467,0.13472514,0.5606184840202332,127.46688084030146,0.1140699489675463,0.38851818814873695,54.64716339111328,0.63,37.121330946683884,0.001023528933525085,0.35365555,0.001482581254094839,0.027277476992458104,0.00013213424244895577,0.016612404963001533,0.2629223443567753,0.299319376796484,0.48815292716026304
12.801295821554959,0.30377558,0.02400720465183256,128000,30.60909313257542,0.13272732,0.5604829922318458,130.20655803680432,0.11029636221006515,0.38842513263225553,54.85981369018555,0.64,37.11190838366747,0.001031964302062988,0.35389602,0.0015252790180966258,0.0270183770917356,0.000193389889318496,0.015192584147094772,0.26035457029938697,0.29934055283665656,0.4881077423691749
12.860008957795799,0.30293402,0.02411077332496642,130000,30.63370191008699,0.13079835,0.560322567820549,128.69155762863178,0.10763532784581188,0.3883177526295185,55.02665710449219,0.65,37.10351744666695,0.00103195881843567,0.35428056,0.0014829422580078244,0.02681401907466352,0.00013481656787917018,0.014565790172782731,0.2588781535625458,0.29935459718108176,0.4880686566233635
12.91009713895619,0.30214015,0.02416133320331575,132000,30.64887694310164,0.12893547,0.5601789057254791,126.75944041824343,0.10725145787373186,0.38821284621953966,55.13005447387695,0.66,37.09576968103647,0.001036757349967954,0.3547203,0.001442684675566852,0.026616223016753794,0.00011748507677111775,0.01710216723172929,0.25807216539978983,0.2993704915046692,0.4880301132798195
13.044136040844023,0.3013709,0.02402503657341,134000,30.653918927380193,0.12713674,0.5600073367357253,125.32855890655534,0.10811397321894786,0.3881152532994747,55.19535827636719,0.67,37.08889773115516,0.001033380389213564,0.3551893,0.0014643257018178701,0.026474458072334527,0.00013841904001310468,0.01422156711039135,0.2578408919274807,0.29938857853412626,0.4879818372428417
13.135050609707832,0.3006174,0.023824566602706862,136000,30.677260654729565,0.12540397,0.5598412156105042,126.99664975738531,0.10212039655819528,0.38801292330026627,55.30864715576172,0.68,37.081039138138294,0.0010281293392181408,0.35571834,0.001551906461827457,0.02647796957753599,0.00011918591917492449,0.014135767555912011,0.2575945742428303,0.2994034498929977,0.48793207183480264
13.21555485483259,0.29987612,0.023522927999496464,138000,30.709646791101324,0.12372624,0.5596855968236923,125.82253777313234,0.0931797288656234,0.38792416676878927,55.448665618896484,0.69,37.07402618601918,0.0010110642910003645,0.35626566,0.0014919028617441654,0.026422004494816066,0.00031414840486831963,0.015079760566353764,0.2573471061885357,0.2994191937148571,0.4878614373505115
13.305512955412269,0.29915172,0.0231051845550537,140000,30.73109498361591,0.12210145,0.5594674929976463,122.90381020736703,0.09326699571311507,0.38779427558183666,55.542991638183594,0.7,37.06781221553683,0.0009948766231536825,0.35679224,0.0014520443510264158,0.02636635210365057,0.00021615266450680792,0.013568247886258173,0.2569036439061165,0.29942855015397074,0.48779729306697844
13.453517039306462,0.2984523,0.023135129332542408,142000,30.732438224344897,0.1205281,0.5592351093888283,119.49564790344249,0.09694703707098967,0.38769946098327634,55.59873962402344,0.71,37.06064475700259,0.000994213581085205,0.35728115,0.001426728325895965,0.026227544527500868,0.0002253022976219654,0.014727041326230393,0.2565579928457737,0.29944505617022515,0.4877612292766571
13.582647545263171,0.29774594,0.02330910444259646,144000,30.74039058335456,0.119007125,0.5590520426630974,120.51019359970091,0.08955344616621706,0.3876059286296368,55.6527099609375,0.72,37.052898574620485,0.0010009378194808965,0.35778198,0.001617073081433773,0.02617671643383801,0.00016143123502843082,0.015141679454362013,0.25593807324767115,0.29945543333888053,0.4877090469002724
13.63704102113843,0.2970397,0.023063782453536918,146000,30.735743137527376,0.11753486,0.5588693812489509,119.6248312149048,0.09431711253151313,0.38750905469059943,55.709075927734375,0.73,37.04451136291027,0.0009953733682632516,0.35825023,0.001591342850588262,0.026175896637141705,0.00023491210595238954,0.013034235349157802,0.25456949025392533,0.2994682163000107,0.48764682635664935
13.764050533063712,0.2963217,0.023142964124679585,148000,30.714070390684356,0.11610664,0.558728875219822,117.48445403671272,0.09333746927231551,0.387406650185585,55.76110076904297,0.74,37.037496361881495,0.0009973798990249648,0.3587354,0.0014171855291351676,0.026140151312574744,0.0007512563606724143,0.012465549875516454,0.2535224944353104,0.29947721809148786,0.48759090974926944
13.83451633155346,0.29561794,0.023109413385391256,150000,30.697090185612726,0.11471858,0.5585614100098609,115.82688737106314,0.09111794163286699,0.3872976824641227,55.80179214477539,0.75,37.02991185709834,0.0009942324161529527,0.35927054,0.0013853026321157813,0.026107931323349477,0.00018643596558831632,0.01283473735058215,0.25175727531313896,0.2994844004511833,0.48753896579146383
13.902141456492245,0.29495692,0.023278020143508903,152000,30.689511974955995,0.113370925,0.5583039805293083,115.10769968032811,0.08659490732848628,0.3872305154800415,55.85169982910156,0.76,37.02578851953149,0.0010008556842804,0.3598059,0.001433616504073143,0.025928012374788523,0.0003123493806924671,0.012566166744683884,0.2510720454156399,0.2994933106005192,0.4874667264521122
13.956546760164201,0.2943494,0.023127602577209517,154000,30.67397356674826,0.11206211,0.5580175027251244,113.27293530273435,0.08676100703328866,0.38714939430356027,55.923179626464844,0.77,37.02094033360481,0.0009983953237533531,0.3603068,0.0013336411211639643,0.0257705042604357,0.00024493399541825056,0.011922213507466955,0.2511681504547596,0.2995040714740753,0.4874149315059185
14.036014606244862,0.29382834,0.02330708038806919,156000,30.666008588207394,0.11079268,0.5578440979123115,110.9470347938538,0.08435439797490829,0.38708091378211973,55.972564697265625,0.78,37.016807962208986,0.001000612378120426,0.36078343,0.0013074536109343171,0.02573546189814806,8.730393892619759e-05,0.008803613372961988,0.25118757635354994,0.29951107278466227,0.4873635150492191
