eval/sd_low,train/pde_loss,eval/R_high,eval/sd_high,eval/D_mean,eval/D_high,eval/R_low,eval/ci_range,train/progress,train/sol_loss,train/gls_loss,eval/R_mean,train/mse,train/theta_loss,eval/D_low,train/callback_time,eval/sd_mean,train/time,train/epoch
9.998670849017799,56.792638757824925,1.1768798410892487,169.26484890282129,0.18293343,1.0897520571947097,0.387598630040884,390.56268310546875,0.01,5.8540726447701585,1954.046689575203,0.54778004,0.006648730020970106,0.14838895201683044,0.025253618042916058,0.0010297732353210447,33.05120363505557,0.020368279576301558,2000
6.104943878017366,1.6136965908110152,0.5586522787809372,9.85322103369981,0.02121126,0.02604764229618013,0.49098019748926164,136.5751495361328,0.02,1.105423187702886,471.4456409759525,0.52347034,0.0035297349095344543,0.06131511926651001,0.015178511035628617,0.0009608237743377687,7.745147303678095,0.019517174005508457,4000
5.253093026112765,0.5795622995086024,0.5562797546386719,6.179107935167849,0.011329158,0.014754580426961183,0.4692393258213997,98.7160873413086,0.03,0.7008076084852205,289.1739037628183,0.5087896,0.002827309537678957,0.04905971139669418,0.008334858599118889,0.000959581613540648,5.7419784418307245,0.019462257027626002,6000
5.221814149990678,0.577698149288075,0.47425391152501106,6.417478306684643,0.0077152033,0.008312887838110327,0.46478850990533827,105.78881072998047,0.04,0.6438756075203423,263.16953041839645,0.46877173,0.003232038114219904,0.05690482258796692,0.007369967561680823,0.0009630413055419927,5.748914362164214,0.019493997931480433,8000
6.414025207050145,0.5627925311233838,0.4749639093875885,7.691196713130921,0.007652323,0.007899094745516777,0.4595569379627705,118.69365692138672,0.05,0.6959210576862079,280.16890480041485,0.46932337,0.003762799082323909,0.05593719705939293,0.007437765691429376,0.0009610410928726191,7.007245139684528,0.019468426704406745,10000
7.714809197932482,0.5978188918195654,0.4594089791178703,9.24442654941231,0.008089289,0.008628605934791266,0.434056955575943,132.402587890625,0.06,0.7626537073552617,305.1084960327151,0.44738775,0.0043649133294820786,0.043005235493183136,0.007672091794665903,0.0009636850357055644,8.54824933828786,0.019660066962242095,12000
8.566378569230437,0.6029979963507507,0.43509021773934364,9.26003186032176,0.008267223,0.008603970799595118,0.40558653846383097,134.3182830810547,0.07,0.7888750347495056,313.2653403854368,0.42037323,0.003261769190430641,0.01286497712135315,0.007910035387612879,0.0009658156633377076,8.932994630653411,0.019798285841941887,14000
8.430799399502575,0.676679164948871,0.4121397063136101,14.671019744127982,0.008288351,0.012467529438436016,0.38517751470208167,142.41029357910156,0.08,0.8511461435258395,344.5858588104239,0.40145513,0.006650940049439669,0.004147405736148357,0.007505534880328924,0.0009668115377426158,9.350190244615078,0.01971324813365938,16000
8.937074267305434,0.5690716330343859,0.38353077620267867,11.415396258234978,0.007545131,0.008756566396914422,0.3525803327560425,129.65139770507812,0.09,0.7874163469076141,318.93380694580156,0.36875278,0.0032609112095087767,0.004460204392671585,0.007008573925122619,0.000969078063964845,9.638599006459117,0.019664120316505433,18000
9.960540779866278,0.4775015907390051,0.35154046565294267,13.436305685900146,0.007135092,0.008430069126188754,0.30697705745697024,130.7602081298828,0.1,0.7618807147592307,312.80851699066284,0.32912976,0.004132775589823723,0.11900533735752106,0.006600443460047245,0.0009710400104522716,11.58643971849233,0.019776222825050302,20000
12.462806608527899,0.16389249139884435,0.30889550149440764,13.244398008100688,0.0059334305,0.0067477814154699445,0.29306985437870026,80.56898498535156,0.11,0.5335624373555179,228.69423312377904,0.29946634,0.002406555926427245,0.0007907355902716517,0.005408433510456234,0.0009671477079391475,12.779354887548834,0.019893968939781233,22000
12.5156469643116,0.07092305941786645,0.30740742236375806,14.111079345457256,0.0055156965,0.006589697464369238,0.2843568205833435,71.6501235961914,0.12,0.4412199232280247,195.02106683349646,0.29414007,0.0029066589195281267,0.0006281453534029424,0.004818289808463305,0.0009781109094619724,13.266614835709333,0.020257670283317594,24000
12.544980808161199,0.049452324539888515,0.30618254989385607,16.14050753414631,0.0051950463,0.006489857961423694,0.27720413729548454,66.43924713134766,0.13,0.4041721159070731,183.54500928497387,0.28942385,0.0023087230511009693,0.000557886844035238,0.004348451632540673,0.0010013853311538715,13.89122526689122,0.02045764160156249,26000
12.571459170430899,0.031935133017134035,0.3052534632384777,17.732432391494513,0.0049493383,0.006425603467505425,0.2739126220345497,62.06895065307617,0.14,0.37136114095151507,174.09935578155452,0.28580078,0.002240095753222704,0.00047241858555935323,0.004136121913325042,0.0010060602426528926,14.677216910524294,0.02023538053035739,28000
12.593956827186048,0.026469393392559076,0.30469059497117995,18.95359237678349,0.0047496837,0.006392897781915962,0.273400117456913,59.05815505981445,0.15,0.3535674315243951,168.8653019638068,0.28348824,0.0023734827991575003,0.00045133763342164457,0.0038213323161471633,0.0009993060827255258,15.425020800344646,0.020197478055954017,30000
12.612656294368207,0.02661888442281631,0.30429476499557495,21.893692715093493,0.004573641,0.00633610781515017,0.27344207614660265,56.64423370361328,0.16,0.3296727815568429,164.94610909271267,0.28258887,0.0021122947800904512,0.00034374097594991326,0.0036266702809371054,0.0009931277036666843,16.328176016608875,0.0203231283426285,32000
12.62405205052346,0.026527591897174706,0.30397904217243193,24.486506171524525,0.004430336,0.006294863321818411,0.27347455099225043,55.33928680419922,0.17,0.30865047983825195,163.23684967803933,0.2825237,0.002083496656268835,0.0003094867861364037,0.0035322918731253592,0.0010069435834884647,17.34016579163394,0.020678206801414536,34000
12.636054959148169,0.022371716858353496,0.30375388264656067,27.020431449636817,0.0043163607,0.00625690872548148,0.2735205255448818,54.252723693847656,0.18,0.2749975980222218,160.87064125823917,0.28279695,0.0020712867844849825,0.00032225079485215247,0.0034958579402882607,0.0010092371702194228,18.4917799300747,0.02026960003375999,36000
12.64729998074472,0.024479226599680284,0.3035008907318115,29.492937773466107,0.0042175935,0.006230791076086461,0.27357539609074594,53.558876037597656,0.19,0.2478873607292773,160.89427117919888,0.28362694,0.0021673475857824087,0.000699608470313251,0.0033973549550864847,0.0010145117044448803,19.593858843669295,0.020402025103569095,38000
12.65627546235919,0.022987137825228324,0.3032110184431076,30.975877260789275,0.0041230056,0.006202743807807565,0.2736172042787075,52.96387481689453,0.2,0.23110348454117785,160.65507436370842,0.28466508,0.0020899632945656776,0.00041908936691470444,0.003229796153027564,0.0010135821104049687,20.68136505642906,0.020333734393119873,40000
12.665350548923016,0.018824724824633397,0.30286290496587753,32.36513352021575,0.004032383,0.00616103549255058,0.2736610323190689,52.6527214050293,0.21,0.21445837265253034,160.63859521484372,0.28545225,0.0021113925613462925,0.00024951674276962876,0.003109223011415452,0.0010118944644927949,21.701473813419316,0.020510767459869458,42000
12.676017684862018,0.019143664848757937,0.3024378187954425,33.3495226688683,0.003950291,0.006132356973830608,0.27370103225111964,52.63698959350586,0.22,0.19438153749704334,161.71172158050518,0.28599635,0.0020790447015315294,0.00024392160412389785,0.0030293794174212963,0.0010114760398864744,22.658948261057958,0.020513754725456187,44000
12.686869967728853,0.02223104660119861,0.30188945755362506,33.4111581556499,0.0038731713,0.006102767947595563,0.27374122515320776,52.774139404296875,0.23,0.18018915312737135,161.67924942016643,0.28602517,0.0020849360153079033,0.0002735310117714107,0.00292642405256629,0.0010143038034439115,23.44221319924467,0.02050463879108427,46000
12.696907971985638,0.024581805773079342,0.30142359659075735,33.42846371233463,0.0038021414,0.00606512981466949,0.2737680025398731,52.89796829223633,0.24,0.16869525723904377,163.85174225616439,0.2860272,0.0021290623117238283,0.000224992138100788,0.0028553400246892125,0.001017151355743408,24.114855562536313,0.020326995253562952,48000
12.707569566555321,0.024083882298786153,0.30084747225046155,33.70789662003517,0.0037320415,0.0060415259329602115,0.273807767778635,53.056827545166016,0.25,0.15727694202959452,163.35743256378157,0.2859524,0.002122693695127964,0.0005620624287985265,0.002728993393247947,0.001019545078277589,24.744266064154605,0.020429068684577938,50000
12.716240854933858,0.024069813772570267,0.3001875109970569,33.69550546631217,0.0036685583,0.006012663035653531,0.27383475229144094,53.2100715637207,0.26,0.17057928218692564,160.96119416809023,0.28570658,0.0023837306071072817,0.00045944112935103476,0.002700298436684534,0.0010153710842132557,25.23739045142429,0.020514557600021337,52000
12.72565028630197,0.02123679793789053,0.2998522810637951,33.67501087486744,0.0036095593,0.005982161208521576,0.2738655567169189,53.27204895019531,0.27,0.17621654703468065,159.08562786865213,0.28546947,0.0020719575695693493,0.00018549858941696584,0.0026553814124781637,0.0010189641714096129,25.630658047766808,0.02063191342353825,54000
12.735670735128224,0.02137452555610796,0.2995840162038803,33.65996293723583,0.0035542317,0.005954207293689251,0.273895600438118,53.323646545410156,0.28,0.17409068631380786,159.95876379394525,0.28535035,0.002108705462887883,0.0006594336591660976,0.002611678640823811,0.0010274175405502325,25.973264639834976,0.020582052707672143,56000
12.747282115742564,0.020616698420140932,0.29926982894539833,33.696554601192474,0.00350055,0.005929889844264836,0.27392404079437255,53.37429428100586,0.29,0.16690228682756406,160.56932096099894,0.28508615,0.002101191086694598,0.000217478271224536,0.002531512756831944,0.0010185273885726953,26.327396391694876,0.0203881161212921,58000
12.758874497376382,0.016052521084435254,0.2988525927066803,33.697579614818096,0.0034502053,0.005908210168126972,0.2739513121545315,53.168235778808594,0.3,0.16555174417793764,157.90593470001187,0.2847236,0.0020133715588599443,0.000181782161234878,0.002490363304968923,0.0010218819379806522,26.664127016579734,0.020548381328582777,60000
12.767873052507639,0.013105989223578893,0.2985731236636639,33.68920525535941,0.0034038955,0.005880278523545712,0.2739760369062424,52.842811584472656,0.31,0.15525847738236204,153.09988687133804,0.28433678,0.0020112565252929926,0.0003061554452870041,0.002475462813163176,0.0010251001119613674,26.950128937450547,0.020574548006057753,62000
12.778808898292482,0.009850701908231702,0.298071126639843,33.68070041760802,0.0033599455,0.005847620288841428,0.2735000804066658,52.49962615966797,0.32,0.15665348152816377,150.23220919799826,0.28385434,0.0020376755855977535,0.00015175508451648057,0.002437601936981082,0.0010202080011367791,27.201435437383637,0.02050325179100038,64000
12.789494707249105,0.01137308141926767,0.29759919866919515,34.11529380828142,0.0033170863,0.005815303034614772,0.2709996342658997,52.48707962036133,0.33,0.1451695441678167,154.50829618835448,0.28329545,0.0021496000699698925,0.00014612541417591274,0.0023796347435563804,0.0010211802721023522,27.504281787566192,0.020430451273918154,66000
12.799515156075358,0.010937521080253634,0.29721527397632597,35.39110878482461,0.0032753241,0.005780728696845472,0.2703091219067574,52.53547286987305,0.34,0.1388111306503414,157.58362677764876,0.28278285,0.0021476605907082558,0.00012398872058838606,0.00232438778039068,0.001021805405616758,27.8330454127475,0.020516741156578082,68000
12.808800861239433,0.010070423929020774,0.2968187853693962,35.75143609195948,0.003235146,0.00575145366601646,0.26236355751752855,52.43537902832031,0.35,0.13539200383424693,158.88268285369853,0.2819851,0.002261354587972164,0.0003152395656798035,0.002277651336044073,0.0010206586122512823,28.150529994852842,0.02042076730728146,70000
12.820836622267962,0.007577572738518932,0.2965612679719925,35.813307017087936,0.0031936557,0.005713016423396768,0.2604433000087738,52.26044464111328,0.36,0.12816958908364195,157.06785095977753,0.2811537,0.002145363250747323,0.000186214194400236,0.002165270614204928,0.001018301248550415,28.43176529674719,0.02036343729495999,72000
12.828548648394644,0.007613152571138928,0.2962978407740593,35.80600479617715,0.0031520273,0.005685906473081559,0.2603765532374382,52.0495719909668,0.37,0.12517546907439867,157.34593956756603,0.28045672,0.0021027936600148678,0.0003830079222097993,0.0020892030326649545,0.0010193299055099498,28.684750244331855,0.020462263703346275,74000
12.839238834567368,0.011233196377987033,0.29606085866689685,35.79882699996233,0.003111971,0.005659190448932352,0.25820803865790365,52.03398513793945,0.38,0.13679637629538802,155.29997765350353,0.2796479,0.0021061766892671585,0.00017489965830463916,0.0020343323703855276,0.0010184787511825588,28.899375913165777,0.02039004266262059,76000
12.851635669358075,0.011238885635044427,0.2959491789340973,35.89240852743387,0.0030751023,0.005643951054662466,0.25803129822015763,52.06558609008789,0.39,0.13160981924086784,155.57947766113298,0.27892542,0.0021115534473210573,0.00022168173745740205,0.0020305169047787784,0.001016816139221195,29.13580044542022,0.020328290224075313,78000
12.866476876661181,0.012084793540067043,0.2958479844033718,35.945070907473564,0.0030388248,0.005628913594409824,0.2571341909468174,52.1602897644043,0.4,0.13570227316766975,155.48100164794897,0.27822092,0.0020768591202795506,0.00010615192877594382,0.00200466905371286,0.0010192210674285888,29.358891268540173,0.020383119225501994,80000
12.881658202968538,0.010317299495101904,0.29573996514081957,35.94103995710611,0.0030034129,0.005606783006805927,0.2570970177650452,52.31028366088867,0.41,0.13944487074017461,153.21178746032732,0.2776116,0.0020374897867441177,0.00010831421241164207,0.0019531647209078073,0.0010196574926376331,29.536711826169444,0.020428058266639675,82000
12.894136644899845,0.008904906985233533,0.2956373788416386,35.93605011701584,0.0029684005,0.005557796719949695,0.25713311806321143,52.434566497802734,0.42,0.14285250986367473,153.05177607727066,0.27716267,0.002057607052847743,9.536396828480065e-05,0.0018925956392195076,0.0010169986486434951,29.702230859576957,0.020374965548515256,84000
12.910684989765286,0.008931054353597576,0.29555691629648206,35.93187099322677,0.0029349118,0.0055378279532305895,0.25716065913438796,52.54737091064453,0.43,0.13767974399030164,154.01694229888912,0.2769227,0.0020920266397297382,9.989907266572118e-05,0.001870983446133323,0.001014397263526918,29.86269533010482,0.02037113046646116,86000
