eval/R_high,train/sol_loss,eval/R_mean,eval/sd_high,eval/sd_mean,eval/D_high,train/time,eval/ci_range,eval/R_low,eval/D_mean,train/gls_loss,train/callback_time,train/mse,train/theta_loss,eval/sd_low,train/progress,train/pde_loss,eval/D_low,train/epoch
0.33825625851750374,1.2441831885576253,0.324151,15.614802180789411,13.591119603253901,0.025638989964500068,0.02334348630905152,132.4757843017578,0.3191933028399944,0.016855422,524.2871490783691,0.0009572752714157076,0.004664815962314606,0.001077926834113896,12.316531059332192,0.11,0.6326832623779794,0.012220587697811425,22000
0.3351649105548859,0.7846722113788116,0.3203709,21.243888279423118,16.243281866423786,0.024677296495065094,0.023175170660018958,127.32553100585938,0.3109663277864456,0.0140040275,358.99985211181644,0.0009569957256317136,0.0037837550044059753,0.0006744033889845014,12.367348978295922,0.12,0.32850894851796336,0.01017627993132919,24000
0.33220924362540244,0.6130725947320452,0.31629997,26.948143355548382,19.01156140336146,0.02431492358446121,0.023584406852722152,121.97687530517578,0.30520292967557905,0.01257728,315.88960585021783,0.0009679789543151849,0.003406844800338149,0.0006033568060956895,12.41344790905714,0.13,0.22614407008420648,0.009194148262031377,26000
0.33045552894473074,0.49485227450728264,0.31304696,30.56726329959929,21.285805308260024,0.023791314661502826,0.023563311338424694,116.08755493164062,0.30148204043507576,0.0116711045,290.82006869506796,0.0009758884906768805,0.003240868914872408,0.00047205251757986844,12.448207940906286,0.14,0.18685778192011634,0.008598150382749737,28000
0.3284388341009617,0.41160075044631944,0.31099984,33.29913327470422,23.46434998959303,0.022474268916994333,0.023489991188049366,111.08694458007812,0.30024493411183356,0.010995196,275.45825279235817,0.0009743219614028935,0.003118657972663641,0.0004340063314884901,12.478776299394667,0.15,0.147321523210034,0.007952037337236106,30000
0.3267847470939159,0.35013828684389686,0.3095606,35.13560080900788,25.210852841846645,0.022164180316030978,0.02358166098594663,106.56395721435547,0.30028476342558863,0.010413125,259.84262360382087,0.0009734711647033701,0.00300394743680954,0.0003891084634233266,12.5173713080585,0.16,0.09976641092589135,0.007256095297634602,32000
0.32576386258006096,0.27449263142049246,0.30871314,38.4285481646657,26.99180759462927,0.02169242091476917,0.023569022297859153,101.97384643554688,0.30040996968746186,0.009903467,248.27246897125295,0.0010000296831130992,0.0030047649051994085,0.00033115956466645,12.561989342793822,0.17,0.0619414672611748,0.006694159691687673,34000
0.32537448555231097,0.23261627437919416,0.30821735,40.62494542449713,28.615326560335234,0.020859438320621846,0.0237702116966248,97.712890625,0.3005612976849079,0.009475119,245.6736273040768,0.0010091205835342455,0.0029380337800830603,0.0003118013555649668,12.624220992438495,0.18,0.04876215403783139,0.006376315688248724,36000
0.3251541629433632,0.20384419590234765,0.30776268,40.60408165678382,29.878234549322062,0.019979529315605735,0.02393536436557774,93.5592269897461,0.3006784558296204,0.009099752,240.57056307983365,0.0010104709863662706,0.0029231568332761526,0.00030485563911497593,12.689996301196516,0.19,0.0358078736099416,0.005980328284204006,38000
0.3249571785330772,0.18890604615956538,0.30766454,40.68020796403289,30.900781954824925,0.01938031078316271,0.02384376931190497,90.21123504638672,0.30075758472085,0.0087696565,236.96406555175744,0.0010051062107086152,0.00285513699054718,0.0002756195899564773,12.764770723879337,0.2,0.039695466952398346,0.005748214246705174,40000
0.32480754479765894,0.17709178492426966,0.3078333,41.346239764243364,31.81628715636378,0.018948885519057494,0.02416608738899233,87.57817077636719,0.30085316970944403,0.008482098,237.61472749328598,0.0010068808794021602,0.002875337842851877,0.0002215355052612722,12.816323922015727,0.21,0.03368360669864336,0.005579753662459552,42000
0.3245437867939472,0.17318542549759194,0.30829445,41.73151105642319,32.62858250256007,0.01841689199209213,0.024089885234832808,84.93489837646484,0.300956641882658,0.008241416,235.14859288787798,0.0010064697265625019,0.0028144381940364838,0.0002132575900759548,12.875918159261346,0.22,0.023910400615306613,0.005558824294712395,44000
0.3243464723229408,0.17420291982591138,0.30859542,41.83441186323762,33.32025552956531,0.01796635347418487,0.024166740655898987,82.73564147949219,0.3010338179767132,0.0080284,235.14889108276304,0.0010012105703353924,0.00277677527628839,0.00020404571841936558,12.926220591180027,0.23,0.02559138067415906,0.005454530310817063,46000
0.32409758791327475,0.16331516408920282,0.30845508,41.82488648220897,33.888060540759135,0.01764706377871334,0.02410737442970277,80.74696350097656,0.3010958209633827,0.007826529,232.50768197631876,0.0010049076080322276,0.0026868621353060007,0.00020635934197343886,12.972825835458934,0.24,0.01964342817128643,0.0051540924236178395,48000
0.3238793507218361,0.14775142625719315,0.30810016,41.81560752913356,34.35232878600558,0.01735504246316847,0.023771058201789798,78.73734283447266,0.30116677582263945,0.007638269,228.88604219818143,0.0009979269504547192,0.00269201654009521,0.00021815707441419363,13.029688782989979,0.25,0.021050503909937117,0.004981602693442255,50000
0.3236598126590252,0.13955236674845245,0.3077845,42.73769482970238,34.85753566829953,0.01710244189016519,0.023532522559165967,76.9575424194336,0.3012152463197708,0.0074676485,232.72740045166077,0.0009810543060302728,0.002681643469259143,0.00020751150441356003,13.095440831966698,0.26,0.0209101452454925,0.004903026612009853,52000
0.32347811907529833,0.13547644078359025,0.30739057,43.25603311881423,35.31888342484393,0.016726728901267085,0.023762971282005333,75.69940185546875,0.30065692886710166,0.007308936,234.38407479095508,0.0009812064170837416,0.0027031234931200743,0.0001949707220774144,13.15703522413969,0.27,0.01748457850224806,0.004762281791772694,54000
0.32336852252483367,0.13818409929797068,0.3068741,43.24082043021917,35.709102037155795,0.016365710319951193,0.02409484887123104,74.36803436279297,0.2972388245165348,0.0071572606,242.56602286529548,0.0010117009878158572,0.0026484422851353884,0.0001960204099304974,13.197894487529993,0.28,0.017490053417044633,0.0045475055812858045,56000
0.32320795506238936,0.1464507037624718,0.30631897,43.22190871462226,35.9248421520583,0.015825516125187303,0.0242495212554932,72.99541473388672,0.29603575319051745,0.0070166006,243.1982522583006,0.0010220881700515746,0.002711392706260085,0.00019176538626197726,13.228346453979611,0.29,0.021125944219646035,0.0044800778152421115,58000
0.3230311430990696,0.1411079478785394,0.3057758,43.198973312973976,36.070274454727766,0.01544302683323623,0.024166364192962624,71.6740951538086,0.29524733796715735,0.006885431,243.81203461456266,0.0010125584602355922,0.0025539896450936794,0.00018243971862830222,13.262132508680224,0.3,0.016865422487142474,0.004391157149802894,60000
0.3228653557598591,0.13934717103093905,0.3052737,43.1885058991611,36.18545424698719,0.015282685821875931,0.024204684615135166,70.38216400146484,0.294895077496767,0.006763772,243.31166416168293,0.0010142809152603187,0.002520653884857893,0.00017446967831347138,13.33289633039385,0.31,0.014675273266737334,0.004329167515970766,62000
0.3227301150560379,0.14011049123108407,0.3049504,43.176343850791454,36.30358839449896,0.01515497595537454,0.02417563700675959,69.39130401611328,0.2949160896241665,0.0066506397,242.14044815826463,0.0010127995014190692,0.0025171537417918444,0.00016638034139759839,13.396126008592546,0.32,0.019525040288921366,0.0042709607281722125,64000
0.32261893823742865,0.1444060171991592,0.30465943,43.14015433192253,36.381846886938035,0.014970945613458754,0.02404356181621548,68.38606262207031,0.29492893293499944,0.0065439674,240.48174995422326,0.0010117894411087033,0.0025006879586726427,0.00018388763419352472,13.45629752613604,0.33,0.011386269319336841,0.004196688521187752,66000
0.322537737339735,0.13434810157120242,0.30443949,43.08374263346195,36.41792200288425,0.014726146101020283,0.024159983992576513,67.47710418701172,0.2949531741440296,0.0064445217,239.00468343353316,0.001010404109954835,0.0024780137464404106,0.0001757797144819051,13.706765696406364,0.34,0.01202053526008965,0.004163765697740018,68000
0.3224365510046482,0.1359831688106058,0.30426127,43.05881289765239,36.45872018903494,0.014410667959600689,0.024127147793769867,66.53752136230469,0.29497946947813036,0.0063517336,238.8040482864383,0.0010105227231979371,0.002461628057062626,0.00015974791313055903,13.823414500802755,0.35,0.009957524577039318,0.004125646804459393,70000
0.3223554611206055,0.14613950178772184,0.3041074,43.02898831665516,36.494491975181376,0.01427135830745101,0.024162362337112452,65.64334869384766,0.2949967570602894,0.0062674433,240.98720389556934,0.0010054044723510791,0.0024817578960210085,0.0001547688152641058,13.950989441946149,0.36,0.009031291938968952,0.004125953558832407,72000
0.32226121723651885,0.14313129833340654,0.30402622,43.00457593053579,36.55575285969233,0.014068433316424489,0.024090937137603737,64.984130859375,0.29502015709877016,0.0061868518,242.4024882354732,0.0010048750638961762,0.0024967447388917208,0.00014086066221352667,14.097097469493747,0.37,0.017165402509155776,0.004109393514227122,74000
0.32216537147760393,0.1414627967476844,0.30418098,42.99270883202553,36.65278749959543,0.013763985689729492,0.024222843527793837,64.47918701171875,0.2950439855456352,0.00610787,244.00939607238794,0.00101378321647644,0.0025741192512214184,0.0001459532359149307,14.200601377524436,0.38,0.014919370813295259,0.003981274180114269,76000
0.3220562875270844,0.12914458783343447,0.30441815,42.98575269058347,36.798714666402546,0.013583911000750971,0.024083565950393675,63.99443817138672,0.29506107941269877,0.0060319784,246.43864948272704,0.001007520794868472,0.0026098815724253654,0.00014862738316878676,14.27923203445971,0.39,0.015127635074080922,0.003924045513849705,78000
0.321939504891634,0.11065746600925902,0.3046539,42.9765815846622,36.936474410630765,0.013328610383905495,0.024030287265777522,63.506771087646484,0.2950752660632133,0.0059612277,247.66436874389592,0.0010053868293762218,0.002633973490446806,0.00014508904132526368,14.36001684051007,0.4,0.011653007619897836,0.0039019179064780475,80000
0.32182870954275133,0.11194233549013738,0.30485362,42.96823237091303,37.069622804200456,0.01321071789134294,0.024176774382591266,63.100364685058594,0.29509666487574576,0.0058943843,247.17492144012496,0.0010106135606765738,0.0026862011291086674,0.000141972181154415,14.461504318751395,0.41,0.012109436121187162,0.0038874490244779738,82000
0.32173334062099457,0.10989170859009027,0.30516326,42.95503767207265,37.21704921493074,0.013065104931592953,0.02418487465381622,62.739471435546875,0.2951188586652279,0.005828866,247.1680170822138,0.0010093177556991567,0.002651422983035445,0.0001332798710791394,14.54896340146661,0.42,0.017772006939281673,0.0038560637331102043,84000
0.32318338602781294,0.10550887390971207,0.3056984,43.18766389042139,37.395980970764704,0.012906457483768464,0.024364793181419372,62.601497650146484,0.2951397284865379,0.005763444,248.9510061416624,0.0010076794624328627,0.0026382028590887785,0.0001322820025961846,14.63715045247227,0.43,0.016359556805458888,0.003681131097255275,86000
0.3244520425796509,0.1044370895512401,0.30624807,43.54657446965575,37.58387358519523,0.012834542850032446,0.02413881778717042,62.3735237121582,0.29515968561172484,0.005701612,250.7294528503414,0.0010040019750595078,0.0026388149708509445,0.00011878360237460583,14.774417714215815,0.44,0.013946825088700293,0.0036632966890465467,88000
0.3244373597204685,0.1112867367230356,0.30669045,44.206304755061865,37.7813286414636,0.012737121875397854,0.02412167453765876,62.07538986206055,0.29518004730343816,0.005643164,249.7588406600951,0.0010047829151153568,0.0025907261297106743,0.00012015318498015404,15.039648208767176,0.45,0.009993156863842148,0.003656645742012188,90000
0.32442752495408056,0.10961387286707791,0.306989,44.191835168749094,37.93884399341833,0.012639025785028924,0.024321111798286506,61.91510772705078,0.29519843459129336,0.0055874735,245.26050165557885,0.0010093299150466895,0.002540872199460864,0.00011777557665482163,15.259895310737193,0.46,0.012117065970669503,0.003642426576698199,92000
0.32441170066595076,0.10790148212760688,0.3073514,44.18740822002292,38.082804166737034,0.012495927372947298,0.024352498054504384,61.89158630371094,0.29522122964262965,0.005534989,245.48093797302286,0.0010141719579696642,0.0025531689170747995,0.00012823223369196057,15.411294368095696,0.47,0.00866871438384988,0.0036390463006682693,94000
0.32439391016960145,0.10396184662729488,0.30771178,44.18460680171847,38.22334173860911,0.012399245728738604,0.024371662616729732,61.8851318359375,0.29523844867944715,0.0054843933,246.902595069885,0.001017474412918088,0.0025282346177846193,0.00011883823754033074,15.498191211372614,0.48,0.01197468664543704,0.0036307652015239,96000
0.3243684947490692,0.10996627601236092,0.30799988,44.17325211688876,38.33815460327344,0.012336323037743565,0.024200172424316362,61.80833053588867,0.2952555686235428,0.0054354724,241.67896179199252,0.0010160555839538578,0.002450026338919997,0.00010985830158460885,15.607153624296188,0.49,0.008848379661561925,0.0035902056319173426,98000
0.32434518039226534,0.11486861346662046,0.30813724,44.15810136124492,38.451891887187955,0.01224799174815416,0.02442354321479803,61.69635772705078,0.2952691182494164,0.0053881174,235.85428212738046,0.0010158298015594525,0.0024208747781813145,0.00010787860082928091,15.743381017819047,0.5,0.006093832614598787,0.003550130466464907,100000
0.324325892329216,0.11403519250079999,0.30824757,44.14605451747775,38.558011423660126,0.012152055813930923,0.02443308007717137,61.63837432861328,0.29528045654296875,0.0053423806,234.7827298660276,0.0010164222717285126,0.002451628679409623,0.00010734846000559628,15.91419237665832,0.51,0.007233685165410872,0.003533038275782019,102000
0.32430685982108115,0.11324417715892203,0.30841094,44.152026157826185,38.67273995284701,0.012089012376964088,0.024405012965202342,61.893672943115234,0.295294426381588,0.005297916,237.51703037262016,0.00102011156082153,0.0025182124227285385,0.00010012835264205933,16.129557508975267,0.52,0.011449234329513322,0.0034933412622194736,104000
0.3242834277451038,0.10960274151340124,0.3086007,44.27431905642151,38.79607180120467,0.012030041939578939,0.024330357193946817,62.0476188659668,0.2953123740851879,0.0052556805,235.80731553649898,0.0010140824317932124,0.002514040796086192,0.00010407912486698478,16.404511407017708,0.53,0.008443755080807015,0.0034800473717041315,106000
0.3242672085762024,0.11727116160839786,0.30875915,44.25228200852871,38.889720754570924,0.011973378341644997,0.02472526895999911,62.113555908203125,0.29532780647277834,0.005215126,234.59740570831244,0.0010226954221725455,0.002451167441904545,9.774272621143609e-05,16.496202256530523,0.54,0.007780884595937091,0.0034708315099123864,108000
0.32425323575735093,0.12389704334363343,0.30880824,44.23746941611171,38.95220915315052,0.011935431696474548,0.024195681214332597,62.14801788330078,0.2953450486063957,0.005176024,235.8204793472289,0.0010236824750900284,0.0024239171762019396,0.00010156807547900826,16.66797981597483,0.55,0.01010838707804211,0.0034641681297216563,110000
0.3242274567484856,0.12082614062353969,0.3088397,44.226077850908034,38.986927474848926,0.011883548065088682,0.02448161888122551,61.98561477661133,0.2953637219965458,0.005137823,236.3363868713377,0.0010298900604248059,0.0023478420916944742,0.00010272625513607636,16.94162148050964,0.56,0.01244197503582107,0.0034483251511119306,112000
0.3241977296769619,0.1232874849736688,0.3088163,44.21608969569206,39.00131175845386,0.011839172127656639,0.02460982751846318,61.82319259643555,0.29538330286741254,0.0051001343,240.54855631256075,0.0010316047668457067,0.002323559019714594,0.00010168751032324508,17.15375422500074,0.57,0.014983398222946552,0.0033975655678659678,114000
0.3241660177707672,0.12093740355968463,0.3087815,44.209686014801264,39.01945578718247,0.011802326259203254,0.02440668344497671,61.73447036743164,0.29539650678634644,0.005062789,249.43238112640447,0.0010281193256378124,0.0024151355028152466,9.974794375011697e-05,17.33242846094072,0.58,0.011877411502413436,0.0033529277716297656,116000
0.3241417117416859,0.11374027397111054,0.30875167,44.20216167345643,39.06333422828086,0.011741647357121108,0.02452658832073214,61.79100799560547,0.2954160489141941,0.005026426,257.6960169372549,0.0010364038944244358,0.002392487833276391,9.143514034803957e-05,17.479265248402953,0.59,0.015531728487112565,0.003299750975565985,118000
0.32412445545196533,0.1155325015634299,0.3086538,44.19697280973196,39.107253665551546,0.011681166617199774,0.02459051024913791,61.917606353759766,0.29543228819966316,0.004990172,255.93397420501657,0.0010394850969314613,0.002435500966385007,9.764963760972023e-05,17.602454172447327,0.6,0.015172115448745877,0.003266786993481219,120000
0.32410193234682083,0.1266133239306507,0.3085467,44.1917609423399,39.136971603750304,0.011596293887123446,0.024575198411941484,61.920562744140625,0.29544830322265625,0.0049540396,253.2560488128657,0.0010331699848174995,0.0023698487784713507,9.299011435359716e-05,17.75013213045895,0.61,0.017261317228316374,0.003197957732481882,122000
0.32408938407897947,0.12162896324321643,0.3084433,44.188400730490685,39.16116366553335,0.011507258634082959,0.024579976320266664,61.86509323120117,0.29546657055616377,0.0049182298,250.8544973144528,0.001030798673629764,0.002371984301134944,9.389436308993027e-05,17.865000385791063,0.62,0.01895863164647013,0.0031337673775851727,124000
0.32406635880470275,0.11830862829461677,0.30840093,44.18605454266071,39.19410729204427,0.011450442508794368,0.024523040294647185,61.891334533691406,0.29548090547323225,0.0048831804,247.03511740875268,0.001030460238456731,0.0023998187389224768,9.401727584190667e-05,18.1127198971808,0.63,0.01766771388449704,0.0030863429012242703,126000
0.32404388189315797,0.1242651999443768,0.30832863,44.182088784873486,39.25221377535275,0.011380596784874793,0.024452446341514625,61.967193603515625,0.295498601347208,0.0048493748,245.86692486572298,0.0010357270240783708,0.002351693343371153,9.244212560588494e-05,18.35607192479074,0.64,0.009831643883488167,0.00306731850723736,128000
0.3240254230797291,0.12854968045651885,0.3081744,44.17310832068324,39.28307478526099,0.011320996307767913,0.02448039424419402,61.86439895629883,0.2955156847834587,0.004816926,236.55000241851798,0.001032704114913936,0.002302285749465227,9.078216680791229e-05,18.481995770707726,0.65,0.01163616471563001,0.0030587997345719485,130000
0.32400633171200754,0.12847130892053288,0.30803025,44.16460106149316,39.32920282310806,0.011288882908411322,0.024484601140022252,61.82160568237305,0.295537032186985,0.004783934,235.4112228546143,0.0010368556976318385,0.002325038891285658,8.490370964864269e-05,18.57666550204158,0.66,0.013049755977932401,0.003041095333173871,132000
0.3239878140389919,0.12864104985445693,0.30792156,44.15595242753625,39.37982871903009,0.011259565525688228,0.024323961257934564,61.77510070800781,0.2955561846494675,0.0047506075,235.22863920593213,0.001027600526809691,0.002322599058970809,7.971976447151974e-05,18.640644941478968,0.67,0.009005178604624246,0.0029595696250908077,134000
0.32397333085536956,0.1195376341678199,0.30778286,44.1481995396316,39.45224859668263,0.011223677452653645,0.024522546887397783,61.794044494628906,0.2955736510455608,0.0047174687,238.37277911376987,0.0010260595083236694,0.002366408007219434,8.870555757312104e-05,18.73110504820943,0.68,0.0143087307870155,0.002883928414667025,136000
0.32396000921726226,0.11593580184504422,0.30760768,44.13955435156822,39.51615378743637,0.01117700329050421,0.024461395382881158,61.808650970458984,0.2955868743360043,0.0046835784,240.23236435699414,0.0010206577777862526,0.002397987525910139,8.889218588592485e-05,18.850791640579704,0.69,0.010079593149013834,0.0028297214361373336,138000
0.3239477351307869,0.10840809179097408,0.30745715,44.25218356773257,39.59468486607075,0.011130050616338847,0.024345272302627577,61.797340393066406,0.2956014506518841,0.00464886,242.21572694396932,0.0010179148912429843,0.002420463366433978,9.615004091756418e-05,19.02311067096889,0.7,0.009214203045703475,0.0027190205117221923,140000
0.3239278197288513,0.10714685767143992,0.30734825,44.46238810196519,39.68027405715624,0.011084291385486712,0.02452491152286525,61.864593505859375,0.2956164725124836,0.0046143243,241.7250559463496,0.0010247232913970902,0.002490563318133354,8.959662227425724e-05,19.13451482541859,0.71,0.00954330765677153,0.002598347008461133,142000
0.32390421628952026,0.11393233893811704,0.30727178,44.83983684331179,39.777276775228884,0.011051828833296893,0.02460660970211034,61.96202850341797,0.29562952369451523,0.004579811,237.70046896362345,0.0010288287401199313,0.0024691750295460224,8.340177009813488e-05,19.28748250938952,0.72,0.012020147200091718,0.0025437658187001944,144000
0.32388045489788053,0.11043130557611598,0.30719188,45.64550705254078,39.88423018657144,0.011013441369868811,0.024655111074447712,62.016963958740234,0.2956451028585434,0.0045452784,236.60363595581023,0.0010253186225891114,0.002521551214158535,8.359885396203026e-05,19.454943435266618,0.73,0.014869768343516613,0.002483913564356044,146000
0.32385328859090806,0.106755608830601,0.307139,46.273045521229506,40.00983735083719,0.01097255731001496,0.024413416624069192,62.134151458740234,0.2956611797213554,0.0045111035,241.98894472503648,0.0010132566690444942,0.002561622764915228,8.02574577392079e-05,19.596992759034038,0.74,0.01568193877360324,0.002406308409990743,148000
0.323828786611557,0.11091011358052506,0.3070248,47.195633221417665,40.118988768785044,0.010923682409338643,0.024666457772254877,62.25578689575195,0.29568304866552353,0.004476994,241.72821922302182,0.0010162152051925622,0.0024981959722936153,7.814628770574927e-05,19.769740011543036,0.75,0.01724773355026263,0.0023624450608622284,150000
0.32380417808890344,0.11028439040109526,0.3068467,47.17325568199158,40.2014178078283,0.010885272151790554,0.024524322509765575,62.45361328125,0.2952876344323158,0.004443526,239.8698908233639,0.0010200487375259409,0.002563314512372017,8.412921306444332e-05,19.877146277576685,0.76,0.017364901925553605,0.002303910517366603,152000
0.3237841263413429,0.10335256210714577,0.30663297,47.39328995347023,40.29482173986399,0.010850958991795775,0.02447703146934509,62.635013580322266,0.2943683832883835,0.004410892,243.54573906707836,0.0010096509456634511,0.0026568162720650434,8.040909597184509e-05,19.980318937450647,0.77,0.014615923644392742,0.0022715115919709206,154000
0.3237692415714264,0.10173386346176264,0.3064148,47.604274563491344,40.401636901010264,0.01081035966053605,0.02462064802646635,62.917659759521484,0.2926438443362713,0.0043790457,249.05320559692387,0.0010144498348236101,0.0026972254272550344,7.513876334996894e-05,20.068629225715995,0.78,0.0206651143301279,0.0022584936348721387,156000
0.3237461902201176,0.09411450349539517,0.30621105,47.94096797704696,40.52006515663495,0.010762408189475518,0.024822147130966192,63.348785400390625,0.2923477664589882,0.004347774,255.27577753448492,0.0010189045667648325,0.0027405591681599617,7.754557736916468e-05,20.172140607610345,0.79,0.017514688746305157,0.002251854271162301,158000
0.32370929345488547,0.09227725525572919,0.3059639,48.45553124323487,40.636176558025184,0.010716593731194733,0.024610655307769756,63.76942443847656,0.2918288365006447,0.0043173167,250.98604718780564,0.0010058723688125637,0.0026667334605008364,7.714192906860262e-05,20.269565796479583,0.8,0.015558039235067595,0.002224399650003761,160000
0.3236895211040974,0.10066732298955303,0.30569443,48.50655933842063,40.74278627847597,0.01067663631401956,0.024603694558143582,63.90398406982422,0.2899008870124817,0.004287663,243.32684661102272,0.0010105633735656733,0.0026514974888414145,7.166260911617428e-05,20.360739901661876,0.81,0.011938271429971795,0.002219162799883634,162000
0.32367628812789917,0.10677646115049727,0.3054198,48.525622859597206,40.84557893114268,0.010635270480997843,0.024727602362632748,64.03501892089844,0.28726428747177124,0.004258418,237.2671849899297,0.0010110436677932735,0.0025545775424689054,7.191069744294509e-05,20.431442093104128,0.82,0.007960466475458835,0.0022138655884191396,164000
0.3236627779901028,0.10536467041820284,0.30511397,48.52220984175801,40.938677913113814,0.010596654051914808,0.024898594141006487,64.14506530761719,0.28645737990736964,0.004230174,230.11994930267323,0.001018776893615721,0.0025760794524103403,7.620875840075314e-05,20.516115939244628,0.83,0.0058314050786430005,0.0021980052290018646,166000
0.3236371949315071,0.09913705785945072,0.3047997,48.53075882419944,41.0257162887452,0.010554297268390652,0.02491091799736021,64.40084838867188,0.2845936991274357,0.004202464,231.40498091888372,0.0010192923545837439,0.0026483042165637016,7.213962089736015e-05,20.59893379919231,0.84,0.0057141944499453515,0.0021856456354726107,168000
0.32362443432211874,0.10058536293357612,0.30447537,48.62672556191683,41.1280428015689,0.010510609741322691,0.02452196037769319,64.68235778808594,0.28208922520279883,0.0041753957,232.98113100433343,0.001010208606719971,0.0026500998064875603,7.093118620105088e-05,20.682587195187807,0.85,0.008093335089273734,0.0021810794132761657,170000
0.32360863909125326,0.10873289490863683,0.3041338,48.63866055384278,41.21774565254485,0.010474316403269767,0.024602196455001807,64.92671966552734,0.28123083189129827,0.0041489885,232.1378701019285,0.00101131236553192,0.0026068114675581455,7.086330151651055e-05,20.757704600691795,0.86,0.010591462151613036,0.002175628102850169,172000
0.3235799022018909,0.11469929055124546,0.30378038,48.63547487184405,41.29150354112317,0.010427820635959506,0.024848674654960625,65.10623168945312,0.2790240943431854,0.004123215,230.71633438110322,0.0010129295587539666,0.002581538399681449,7.032875146251172e-05,20.91763811185956,0.87,0.010078405555686915,0.00217114562401548,174000
0.3235451579093933,0.11277225581184071,0.30345967,48.63171335309744,41.36529700806699,0.010404815082438287,0.024670321226119993,65.28384399414062,0.27867770195007324,0.004098411,230.53278652954089,0.001018548011779784,0.0025429900269955397,6.75079136271961e-05,21.04183379560709,0.88,0.00658894160017371,0.0021712596353609115,176000
0.3235022000968456,0.1150209463052448,0.30316338,48.62858187407255,41.45110898691265,0.010370471305213864,0.024710969686508162,65.43740844726562,0.27846783176064493,0.0040744683,231.5075120620731,0.0010227057933807336,0.0025866844225674868,6.42757659079507e-05,21.17701987735927,0.89,0.006448751863907096,0.0021714523900300264,178000
0.3234480634331703,0.11831016014516335,0.30290157,48.625521920621395,41.53561618681997,0.010334964958019551,0.02463234949111932,65.51183319091797,0.27848043739795686,0.004051588,229.79065198516852,0.0010142757892608633,0.0025482731871306896,6.276257045101374e-05,21.29504452459514,0.9,0.006671537661692125,0.002171579748392105,180000
