train/sol_loss,train/gls_loss,train/pde_loss,eval/ci_range,eval/sd_low,eval/D_low,eval/D_mean,eval/R_low,eval/sd_mean,eval/R_high,train/callback_time,eval/sd_high,eval/D_high,train/progress,train/epoch,train/time,eval/R_mean,train/mse,train/theta_loss
0.45090932722389643,219.5710212478646,0.11923863309156163,61.613895416259766,14.880419662222266,0.010585988010279834,0.01143484,0.3481445901095867,15.34347800258547,0.3548851080238819,0.0010008089542388923,16.365101607516408,0.012646244699135422,0.11,22000,0.02225134277343753,0.35009742,0.002470925683155656,0.0016976234037429094
0.3926136434823275,194.7204851989747,0.07443675852706651,55.90336608886719,14.057023846544325,0.009746238496154547,0.01077371,0.3438903339207172,14.916185069363564,0.3536731906235218,0.0010051546096801762,16.153764817863703,0.012421943107619881,0.12,24000,0.022261150956153893,0.34805462,0.0021505202166736126,0.0007290045032277703
0.3493791375607235,184.667391792298,0.05152958570420741,52.52893829345703,14.08124752342701,0.008897059061564506,0.0102861235,0.343926003575325,15.505153100316724,0.3524770878255367,0.0010049848556518601,17.29115592315793,0.012248907284811138,0.13,26000,0.02227131283283235,0.34744817,0.0024692921433597803,0.007222888059914112
0.32417693625390515,178.37798946380607,0.04540436272742223,50.05079650878906,14.101779693737626,0.008258720976300538,0.009837077,0.3436994791030884,15.994767568772659,0.35182788148522376,0.0010100688934326176,18.479534937068813,0.012134740874171256,0.14,28000,0.022065710306167635,0.34686905,0.0020183746237307787,0.0008445475832559168
0.29920783923566335,176.1297625732416,0.0373106404067949,48.07374954223633,14.122509374283254,0.007705121499020607,0.009459472,0.33867637291550634,16.899784427136183,0.35148917734622953,0.0010168086290359521,21.518838312476873,0.012089437223039567,0.15,30000,0.022058259606361402,0.34547085,0.0020378811750561,0.00044622280984185636
0.2811985499113802,176.27000896453794,0.04109685436077424,46.964637756347656,14.135978277772665,0.007166980300098658,0.009110668,0.33835407719016075,17.814103367427986,0.3512336254119873,0.001012968897819518,23.279489064589143,0.012049951101653278,0.16,32000,0.02195902299880972,0.3445193,0.0022695783991366625,0.0007917351322248578
0.2673592243641617,174.87189458465582,0.043704375711269575,46.27070617675781,14.154654694721103,0.006766854948364198,0.008796334,0.33828562051057814,18.62536639733506,0.3510466955602169,0.00102620911598206,23.656298825517297,0.01200027314480394,0.17,34000,0.02234745168685917,0.3438615,0.002200562506914139,0.008013999089598656
0.25438684107363135,173.78475074768065,0.03579259437555443,45.79627227783203,14.175926661118865,0.006263936043251306,0.008504294,0.33596596866846085,19.461629409575835,0.3508748486638069,0.0010305471420288088,26.141116209328175,0.011952126841060817,0.18,36000,0.022457440495490952,0.3430455,0.0020659377332776785,0.0016168942674994469
0.22816309136152302,171.5578091430666,0.03032129185018127,45.27656555175781,14.193149865604937,0.005748102930374444,0.008213723,0.32985718473792075,20.390624441413415,0.3506776407361031,0.0010292477607727049,28.310599783435464,0.011901535303331908,0.19,38000,0.02267567777633666,0.34193677,0.001988898264244199,0.0012666110415011644
0.21600252125412242,165.94902670288084,0.026269909234484634,44.8107795715332,14.213772234506905,0.005370955646503717,0.007937342,0.32650692015886307,21.22093340540305,0.3505359910428524,0.0010280500650405866,28.791986918076873,0.011859676847234367,0.2,40000,0.022640268802642832,0.340474,0.002083113882690668,0.003763483604416251
0.20860627005249238,164.4555685806281,0.020711882631992945,44.36431884765625,14.233500161208212,0.004980098153464496,0.0076769805,0.32656224742531775,21.95523624587804,0.3504594638943672,0.0010244585275649986,29.764645732939243,0.011805196432396768,0.21,42000,0.022533708333969164,0.3395588,0.0019346780609339476,0.00027697664336301386
0.20106684286892462,159.6842266387938,0.02149504845263442,44.31441116333008,14.258541306480765,0.004651256999932229,0.0074308002,0.3265972673892975,22.526954849483445,0.3503884121775627,0.0010264636278152488,29.751042230054736,0.011724063241854309,0.22,44000,0.022706984639167822,0.3393002,0.0019216150976717472,0.0003645923570729792
0.1905508833155037,156.94457789611812,0.01848339363210833,44.11247634887695,14.281396730802953,0.004307240608613938,0.0071941987,0.3266441784799099,22.990167969981066,0.3503047004342079,0.001029070854187013,29.740127315744758,0.011669712397269903,0.23,46000,0.022619796037674014,0.33935866,0.0018979969900101423,0.00040961866034194827
0.17581797669827975,156.3010328598031,0.01743349041161125,43.93273162841797,14.309072704054415,0.004123115085531026,0.0069764825,0.32668633610010145,23.500643996987492,0.35023304522037507,0.0010309643745422365,30.671013612300158,0.01162700057029724,0.24,48000,0.02262258446216584,0.3392695,0.001932506333105266,0.0003178427868988365
0.17344098205119332,155.45322213745115,0.017274056369555195,43.602684020996094,14.334184303879738,0.0039134927093982695,0.006773371,0.3267377942800522,23.962347746888796,0.3501580014824867,0.0010325747728347824,30.867714574560523,0.01156717212870717,0.25,50000,0.022802236199378986,0.33944994,0.0018942687893286347,0.00023893981415312737
0.16879349469393473,154.23406946563688,0.015541553671471755,43.417579650878906,14.354441640898585,0.0038880957290530205,0.0065941005,0.3267917111515999,24.371167929610237,0.35006916895508766,0.0010312503576278677,30.993707245215774,0.011536548985168338,0.26,52000,0.02263875246047969,0.33966303,0.00191398523747921,0.00024228310212492943
0.16326462008059028,155.8337634963989,0.016115612486726563,43.31206130981445,14.380770805291831,0.003741815383546054,0.0064269695,0.3268654406070709,24.79586566140985,0.3500054828822613,0.0010286231040954562,31.728999502956867,0.011495282384566966,0.27,54000,0.022350593447685283,0.33974895,0.0018803369021043181,0.0004357342841103673
0.15903924536705005,152.59211984252872,0.013078877487452683,43.10630416870117,14.404588472098112,0.003603241196833551,0.0062709264,0.32692127823829653,25.0946144825365,0.34993644803762436,0.0010188857316970788,31.726072262972593,0.01146042721811682,0.28,56000,0.022465825319290172,0.33941305,0.0018807195592671633,0.0002718392643146217
0.14683927648514514,152.4585075302123,0.011627628996968287,42.92953872680664,14.422938204370439,0.003487432072870433,0.0061251507,0.32426183521747587,25.404062187397166,0.3498467423021793,0.0010342983007431018,31.718280538916588,0.011431379616260529,0.29,58000,0.022754855155944807,0.3386446,0.0018681903602555394,0.00025959915365092456
0.13209259818494326,151.45022906494148,0.007824494399479581,42.71822738647461,14.445721078664064,0.003362537454813719,0.0059870565,0.3191830240190029,25.720071748876943,0.34979871064424517,0.0010282397270202626,31.968688778579235,0.01139318197965622,0.3,60000,0.022646208524703965,0.33771303,0.0018673600861802697,0.00019924307707697153
0.12437437684833988,151.0689142761237,0.010766006257035768,42.724647521972656,14.469742239452899,0.003294393955729902,0.0058591245,0.3180868126451969,26.011566023874497,0.34974281266331675,0.001030218958854675,32.034189999103546,0.011355445487424731,0.31,62000,0.022713500976562457,0.33679,0.001874061650596559,0.00016279738338198513
0.11318804769963037,153.27892913818349,0.009360044092056355,42.812530517578125,14.497097441926599,0.0032754776300862433,0.005741386,0.31390852481126785,26.327324273530394,0.34969388097524645,0.0010340822935104351,33.103031665086746,0.011307174479588867,0.32,64000,0.022743682503700253,0.33576,0.0019176636124029756,0.00019182456890121102
0.113760865598917,155.22244763183627,0.008980466276057973,42.904117584228516,14.522695541381836,0.003127381450030953,0.005627447,0.3090974181890488,26.6309711927872,0.34962888062000275,0.0010304772853851345,33.33180956542492,0.011276020994409918,0.33,66000,0.022779909849166866,0.3345767,0.0019225586438551545,0.0004008336691185832
0.12811748519912394,150.6456614303591,0.015587526764371378,42.88235092163086,14.553803554736078,0.002999108412768692,0.005517412,0.30514543503522873,26.829984992354486,0.3495712973177433,0.0010383652448654173,33.32653818652034,0.011219137231819332,0.34,68000,0.02278536152839664,0.33335564,0.0018355854554101825,0.00018447652109898627
0.12279515958204867,149.8512146987915,0.01055542275693729,42.8581657409668,14.582156925462186,0.0029042223584838213,0.0054121558,0.30203679352998736,27.027583594210444,0.34951966553926467,0.0010297507047653163,33.32274938002229,0.011179128452204173,0.35,70000,0.02265838587284093,0.3320475,0.0018697356572374701,0.00017858267528936267
0.12409093073010473,150.37153897857618,0.010506081139086765,42.95711898803711,14.61451940704137,0.002765781420748681,0.005309599,0.29336192086338997,27.240233309889355,0.3494592607021332,0.0010225645303726196,33.32761153578758,0.011139994719997048,0.36,72000,0.022471831083297727,0.3304635,0.0018697577761486173,0.00023747858358547091
0.12492712649703053,148.93458258819624,0.012483078258344868,43.12016677856445,14.6631867159158,0.002656957070576027,0.005210642,0.2834026150405407,27.448411123378687,0.34940654784440994,0.0010244376659393306,33.326901495456696,0.011091652442701168,0.37,74000,0.0225370819568635,0.32866985,0.0018276048358529806,0.00012399863044265658
0.11657753498479709,147.5585614318848,0.010399717091233435,43.32279586791992,14.691062131896615,0.00254085105843842,0.00511409,0.2772455371916294,27.680407293706335,0.34936101660132407,0.0010209984779357886,33.776781149208546,0.011035023513250053,0.38,76000,0.022672955751418998,0.3267413,0.0018344710115343332,0.00011940586409764364
0.11746867971122284,146.83524346160783,0.011004976585973058,43.39287185668945,14.709301153197885,0.002406025887466967,0.005019127,0.267801234126091,27.894943840962288,0.3492919415235519,0.0010293728113174444,34.287600964307785,0.010987262101843953,0.39,78000,0.022790129899978563,0.32464144,0.0017800149507820606,0.00012614649313036352
0.11725077987089774,146.59376253509546,0.012718808578327313,43.63964080810547,14.734941953793168,0.0022288384730927645,0.0049250373,0.26212306395173074,28.065979250799863,0.349246259778738,0.0010276898145675614,34.24784215167165,0.010955878510139882,0.4,80000,0.02269578886032098,0.3225315,0.0017856842605397105,0.00012427176989149302
0.1164693851396444,147.44717061615063,0.012179301212658183,43.93296813964844,14.767829235643148,0.0021144845813978463,0.004833398,0.25943058878183367,28.237484458082868,0.349183963984251,0.00102595388889313,34.22385072335601,0.010932350880466403,0.41,82000,0.02268187284469605,0.3204775,0.0017914066556841135,0.00034277013037353754
0.1159635480716823,149.11650400543198,0.011479813487152574,44.37349319458008,14.796671783551574,0.002003013447392732,0.0047437525,0.25803484916687014,28.42013603533269,0.3491345651447773,0.001025569677352905,34.409390948712826,0.010897730221040548,0.42,84000,0.02264715635776513,0.31852028,0.0017970813205465674,0.00011857978824991733
0.1132473417818549,146.91847892761217,0.013102150414022625,44.66401672363281,14.828590909019113,0.0018791322741890325,0.0046561314,0.25738790482282636,28.607864280682847,0.34908694624900816,0.0010245053768157964,34.603968635201454,0.010869699553586543,0.43,86000,0.022642896413803064,0.31666145,0.0017411770531907678,0.00010986677079927176
0.10847632265836002,144.21140544891347,0.01320041820942425,44.99053955078125,14.848763542249799,0.0017953754722839221,0.0045708683,0.25663846731185913,28.763555842807847,0.34904068037867547,0.0010247273445129386,34.601429011672735,0.010839318134821948,0.44,88000,0.022603187918663,0.31481552,0.0017478313529863954,0.00013416136789601296
0.10527168441936376,145.95362887573256,0.011957201376324528,45.473243713378906,14.870448294095695,0.001714408994303085,0.0044887187,0.2528129510581493,28.92298147744898,0.348992919921875,0.0010260828733444185,34.65655529871583,0.01081081468146293,0.45,90000,0.022616648435592662,0.31305015,0.00182899902574718,0.000977364252321422
0.1000299788117408,148.99627191924992,0.012421439333935245,45.87362289428711,14.884530613198876,0.001678975234972313,0.0044103423,0.2522829160094261,29.099253328129027,0.34895545691251756,0.0010264652967452992,35.09726766496897,0.010775949037633823,0.46,92000,0.02266564393043518,0.31138238,0.0017485660500824451,0.00014037388609722257
0.09727820464968687,149.38252341461106,0.008524700776906653,46.11625671386719,14.896637573838234,0.0016425612615421415,0.0043353336,0.25230892300605773,29.28743324179605,0.3489112608134746,0.001025193095207213,35.477003641426556,0.010742144030518822,0.47,94000,0.02254191458225247,0.30998072,0.0017683623591437936,9.788235911400989e-05
0.09156783597543867,151.9202535705574,0.007171595048392189,46.467891693115234,14.910963736474514,0.0016275255649816245,0.0042635244,0.25233214274048804,29.504891564554878,0.3488650232553482,0.0010264698266983004,37.26181015372276,0.010678409342654049,0.48,96000,0.022542152523994448,0.30879864,0.0017996203387156129,8.629966032458469e-05
0.08543983095139246,153.3457329330441,0.0063884378809015985,46.70734786987305,14.924650453031063,0.0015527025010669605,0.004193532,0.252348942309618,29.739342636189974,0.3488285683095455,0.0010205649137496938,37.98864223062992,0.01063473348040133,0.49,98000,0.022597061395645178,0.30782863,0.0018204597290605307,0.0001111284873331897
0.09793246189877391,150.22976780700682,0.008692244825651889,46.766082763671875,14.937435928732157,0.0015083915321156382,0.0041253543,0.2523702383041382,29.904834549897352,0.34877980351448057,0.0010147163867950447,37.978134490549564,0.010604075179435311,0.5,100000,0.022630509018898036,0.30715415,0.0017927717417478561,0.0003171872813254595
0.09725269440561535,148.62089891815134,0.008865936850896096,46.850257873535156,14.950601267628372,0.0014334106963360682,0.0040589687,0.25238825753331184,30.036408638195475,0.34873495399951937,0.001018981218338013,37.97045573592186,0.010583338560536495,0.51,102000,0.022627435445785497,0.30663294,0.0017909473972395062,0.0003969604440499097
0.09375922959297919,147.8632407989504,0.009156508649932248,46.9901237487793,14.963857852853835,0.0013827396847773342,0.003994843,0.25241627618670465,30.15698530278834,0.3486796870827675,0.0010135066509246848,37.960268557071686,0.010555766732431943,0.52,104000,0.022651047468185338,0.30632073,0.0017276998842135072,0.00011655691196210682
0.09318362076207959,146.52183861541747,0.00867223064904105,47.197574615478516,14.975985465571284,0.0013492357451468707,0.0039330297,0.2524414323270321,30.276877875526456,0.3486302077770233,0.0010172126293182377,37.94419066980481,0.01052513418253511,0.53,106000,0.022763672232627825,0.30607703,0.001785483444109559,0.003245915751904249
0.08855892102047808,148.93505966186513,0.007896077958517732,47.36646270751953,14.984469232149422,0.0013283700769534334,0.003873155,0.2524611584842205,30.39845353113064,0.34857388138771056,0.0010147229433059728,37.93241521343589,0.010503390757367014,0.54,108000,0.02272076070308686,0.3057863,0.0017282208427786827,0.000861469772644341
0.08745940154418383,147.15852667999235,0.007954124633688482,47.4570198059082,14.992340304888785,0.001290499814786017,0.0038154055,0.2524826519191265,30.518432050012052,0.3485207609832287,0.0010124926567077622,37.92142905294895,0.010478740441612894,0.55,110000,0.022816191554069554,0.30550563,0.0017291737021878362,0.00019738920673262328
0.09015445527434339,146.82892713928217,0.006795262728002859,47.502967834472656,15.00298052560538,0.0012660775217227637,0.003759776,0.2524991273880005,30.631741531456456,0.3484427087008953,0.0010221034288406385,37.8959390334785,0.010448112082667636,0.56,112000,0.022783320665359527,0.30532768,0.001735785510390997,0.00014479589299298823
0.0865174777768555,145.17969100952124,0.008043167944648304,47.54783630371094,15.012593823485076,0.0012619982560863718,0.003706689,0.2525254674255848,30.759329777666704,0.34834572672843933,0.0010510189533233674,37.86667659878731,0.010414611990563562,0.57,114000,0.023539682149887033,0.30525696,0.0017072886694222689,8.674957643961534e-05
0.08768381249904612,142.97295099639854,0.006356524599599681,47.58751678466797,15.02333409152925,0.0012621799512999132,0.0036561368,0.252547936886549,30.864723246447586,0.3482555225491524,0.0010638241767883347,37.83288383856416,0.010379003291018304,0.58,116000,0.023949271202087456,0.30528873,0.001671408535912633,0.0001755023404257372
0.09579107843339488,141.41290081787128,0.007238208633731129,47.57881546020508,15.032349154353142,0.0012623889895621687,0.0036075287,0.2525695838034153,30.944358875461834,0.34816971868276597,0.00106805753707886,37.825633212924004,0.01035429660696536,0.59,118000,0.023879858732223425,0.3053867,0.0016334729734808207,0.00022579051437787712
0.09754397203028241,141.64982254791286,0.008976948147290362,47.58063507080078,15.044390805996954,0.0012625898816622794,0.0035610208,0.2525879114866257,31.01665136957541,0.3480918981134891,0.0010665949583053582,37.812818959355354,0.01030751271173358,0.6,120000,0.023917590856552148,0.30555427,0.001651264727115631,9.184140071738511e-05
0.09898215134441866,140.82564569854796,0.009743629368720561,47.661529541015625,15.05851992405951,0.0012616980529855937,0.003516015,0.25261047184467317,31.08523786785629,0.34803972542285916,0.0010696091651916536,37.80177365988492,0.010281973495148115,0.61,122000,0.023987601161003128,0.30561745,0.0016747189220041037,0.00011635731061687693
0.09751519335061304,141.25213078308153,0.008079453690559608,47.83903121948242,15.072127850726247,0.0012566240096930415,0.0034724406,0.2526436910033226,31.142192408245485,0.34797016978263856,0.0010751657485961943,37.7540280111134,0.01025204746983945,0.62,124000,0.023914610266685565,0.30560985,0.0016369747463613749,8.443334081675857e-05
0.09451204284653061,138.95554383850103,0.0068405044981045575,47.95545196533203,15.08989620488137,0.0012450147711206227,0.0034301598,0.25266858488321303,31.188489786138373,0.3478950299322605,0.001070602536201477,37.73415181785822,0.010226590535603462,0.63,126000,0.023923758983612098,0.30566,0.0016120211221277714,7.335636473726481e-05
0.10071663546934698,137.95865151977497,0.007387341631809224,48.11701202392578,15.105182467959821,0.0012312637671129778,0.003388757,0.25269287154078485,31.221605163153814,0.3478307895362377,0.0010732533931732194,37.71662302315235,0.010203547496348617,0.64,128000,0.02394956755638121,0.30576256,0.0015747383004054427,9.223404777003452e-05
0.0996900588795542,134.5456195755008,0.007471525269444138,48.28207778930664,15.120522887445986,0.0011926939332624897,0.0033480178,0.252714692056179,31.23438032064587,0.34777063950896264,0.00107262170314789,37.69544484093785,0.010180641920305787,0.65,130000,0.02377290582656861,0.3059029,0.0015352133195847273,0.00019102243822999299
0.10444297078624393,131.72999704742412,0.008898021602421041,48.43313217163086,15.137821668758988,0.0011436180589953437,0.0033080908,0.25273528695106506,31.23132213203436,0.3477008491754532,0.0010774359703063967,37.685425113886595,0.010162515076808628,0.66,132000,0.023955307126045242,0.30604008,0.0015034605748951435,0.00010012972052209079
0.10479746273159986,128.48392977142365,0.009286273817415334,48.487457275390625,15.16139276791364,0.0011081922566518188,0.0032688437,0.2527582854032516,31.2252596204839,0.3476250097155571,0.0010583579540252672,37.67622532323003,0.010140126035548746,0.67,134000,0.023631444692611737,0.30612808,0.0015850343042984605,0.0011432678438723087
0.10704870646446969,126.61548704147343,0.00848341920180243,48.59370040893555,15.18471899908036,0.0010670123621821404,0.0032305631,0.25278043150901797,31.209520700435828,0.3475577600300312,0.0010683082342147854,37.66974667087197,0.01011351200286299,0.68,136000,0.023818610191345197,0.30617577,0.0014392402954399586,8.976231038104743e-05
0.10446202989295127,126.25874470138523,0.00751580565283074,48.77501678466797,15.202088397927582,0.0010486771905561909,0.0031932842,0.2527971252799034,31.198157576907235,0.34748474359512327,0.0010620000362396252,37.66657570376992,0.010091808484867211,0.69,138000,0.023771513104438747,0.30617186,0.0014260527677834034,7.507876580348238e-05
0.10557135697826765,124.98781015777564,0.008857419898733522,48.930599212646484,15.225291275419295,0.0010320459899958224,0.0031567242,0.2528145521879196,31.17491570057658,0.3474138416349888,0.0010302057266235376,37.657378241419785,0.010070746089331804,0.7,140000,0.02333836925029752,0.306221,0.0014315658481791615,0.00018793955678120255
0.1053182678036391,123.95578268051165,0.009119693569955421,49.03505325317383,15.247806557454169,0.0009998488763812929,0.0031209774,0.25282980054616927,31.150158835895603,0.34733352437615395,0.0010219519138336185,37.630736734718084,0.010050249053165317,0.71,142000,0.022887708306312555,0.3062819,0.001416576444171369,0.00010157063661608845
0.10577953887358309,124.13285398101829,0.009269358939258395,49.15102767944336,15.270887990482152,0.000975844835920725,0.0030861062,0.25285501927137377,31.11976983057215,0.34726567938923836,0.001026406526565555,37.59759478271007,0.010033372882753607,0.72,144000,0.022873733282089255,0.3062625,0.0014226873172447085,9.787062299437821e-05
0.10045093674957761,123.93771057128889,0.008715580267482427,49.26259994506836,15.290338080376387,0.0009614579743356444,0.0030520363,0.25289773643016816,31.09013948404777,0.34719213172793384,0.001023347973823548,37.561203073710196,0.01001734351739287,0.73,146000,0.02293515586853034,0.30611548,0.0014257495058700442,7.420998736051843e-05
0.10221857815608394,124.88328742980977,0.009024810637114586,49.35246276855469,15.308165270835161,0.0009422087459824979,0.003018609,0.25295972675085066,31.066446304539568,0.34710702374577523,0.001025874018669128,37.539474572986364,0.009998175338841975,0.74,148000,0.022861784696578954,0.30587202,0.0014374223537743092,9.367743041366339e-05
0.10434473558887836,124.7823948440552,0.008721175103681155,49.416481018066406,15.327722392976284,0.0009178635533316992,0.0029855783,0.2530061438679695,31.0381270953669,0.3470235154032707,0.0010244067907333363,37.51500751823187,0.009978962666355073,0.75,150000,0.02285014450550082,0.30560127,0.0014271828113123775,7.20737298252061e-05
0.10315823823958643,123.77969802856445,0.009803321476676513,49.48395919799805,15.35048286896199,0.0008786180362221785,0.002952946,0.25305539965629575,31.004686684756905,0.3469153717160225,0.0010245349407196037,37.49155346304178,0.009962413925677534,0.76,152000,0.022775450348854025,0.30532953,0.0014371922006830573,8.757468458497897e-05
0.11022192656993862,124.14836785888643,0.011434369285474536,49.5757942199707,15.38066586945206,0.0008400160848395899,0.0029206735,0.25310971662402154,30.968545411894127,0.3468246854841709,0.0010323432683944738,37.47669132426381,0.009945765277370806,0.77,154000,0.02292310655117028,0.3050475,0.0014148849295452237,8.459523087367415e-05
0.11407028350234022,122.99230536651606,0.013251368605764553,49.74877166748047,15.406746417284012,0.0007995294421561993,0.0028887524,0.2531797535717487,30.928467921830496,0.3467542938888073,0.0010261923074722339,37.432363629341125,0.009926914377138014,0.78,156000,0.02293458938598629,0.30477437,0.0014677648432552814,0.0022880081087350845
0.11075480995327232,122.93167068099977,0.01119491752423349,49.88996124267578,15.431087673641741,0.0007588623222545721,0.0028572637,0.253215154260397,30.896647831506055,0.34667030572891233,0.0010288401842117327,37.415711116045706,0.009907302120700479,0.79,158000,0.022903938174247823,0.30445063,0.0014035525964573026,0.00011059128155466169
0.1117584651708604,121.50148672485346,0.011959148441092112,50.003143310546875,15.471347887068987,0.000723886102787219,0.002826232,0.25325368717312813,30.86105684336009,0.34660551622509955,0.0010300354957580601,37.40693647414446,0.00988402592483908,0.8,160000,0.022899816513061493,0.304072,0.001375274732708931,0.00026095917564816773
0.1145813463963571,118.64097675704956,0.012901427238597529,50.064788818359375,15.505823772400618,0.000692554417764768,0.0027957757,0.2532863304018974,30.824591654549604,0.34652069881558417,0.0010248936414718659,37.40311041474342,0.009862267342396076,0.81,162000,0.02286816310882563,0.30363625,0.001343099633231759,0.00011049729073420167
0.10938441007956853,116.72530830764767,0.012829301432357188,50.132633209228516,15.54841015022248,0.000669538535294123,0.0027658904,0.25331867560744287,30.789064499135648,0.3464363358914852,0.0010252407789230354,37.394764088094234,0.00984562560915947,0.82,164000,0.02294955396652229,0.30314243,0.0013171753380447626,7.737441774224862e-05
0.10617813939973694,114.7779716300964,0.014767500408343062,50.23757553100586,15.578226558864117,0.0006505425757495686,0.002736574,0.25335266441106796,30.753450723058762,0.34636049121618273,0.0010283498764038083,37.38296506926417,0.009832936618477105,0.83,166000,0.022951413631439297,0.3026126,0.0013951726723462343,0.002656784141436219
0.10871569214016207,113.89641462707523,0.013914623626042132,50.36689758300781,15.615153894759715,0.0006334871635772288,0.0027077093,0.25339786484837534,30.71070773240078,0.34630701392889024,0.0010294638872146572,37.36909506842494,0.009822044661268592,0.84,168000,0.023063948869705257,0.30202156,0.0012848750920966268,0.00010070995631394908
0.10882838105410317,113.16011303710945,0.01527362484962215,50.49448776245117,15.642976574599743,0.000609133874240797,0.002679305,0.2531996935606003,30.66613048521181,0.346236926317215,0.0010277975797653226,37.35668919980526,0.009812074853107334,0.85,170000,0.023080297350883586,0.3013849,0.001285784412175417,5.705867079086602e-05
0.10413544220104815,114.99930482482917,0.012495480075711399,50.63389587402344,15.670445375144482,0.0005869109212653711,0.0026513787,0.25248449444770815,30.630468875708942,0.34619189500808717,0.0010344319343566905,37.34902674332261,0.009795045829378068,0.86,172000,0.023029011845588636,0.3007288,0.0013210912002250552,5.462643821374513e-05
0.09999944182857871,117.97444781875618,0.015641715619713073,50.799442291259766,15.719072194769979,0.0005636815607431344,0.0026239746,0.25183590576052667,30.620564354632002,0.3461463235318661,0.0010300470590591435,37.342409044504166,0.009779376094229518,0.87,174000,0.0230521432161331,0.3000404,0.0013406351208686829,5.528352994588204e-05
0.10033992309495793,119.27306975173933,0.015313081211294098,51.03388214111328,15.769509598612785,0.000550117576494813,0.0025969855,0.24920511804521084,30.610321199700522,0.34610791951417924,0.0010295891761779754,37.336689326912165,0.009761292859911917,0.88,176000,0.022965419411659253,0.29935083,0.0013752836966887116,0.00017774930165614933
0.1017767247967421,119.27956318283077,0.013650586173054768,51.32262420654297,15.804741345345974,0.0005277973381453194,0.0025704145,0.24686241038143636,30.592097350337273,0.34606956467032435,0.0010352849960327149,37.33160374686122,0.009743098379112778,0.89,178000,0.023082077860832217,0.29866207,0.0013713218504562974,0.028873294591903687
0.10627723078802252,114.86631798172007,0.013594523507868899,51.58443832397461,15.846721595153213,0.0005080660615931265,0.0025442762,0.24588117897510528,30.559906041424256,0.34604249969124795,0.0010364683866500846,37.326189409941435,0.00972359040752053,0.9,180000,0.023071148753166258,0.29795808,0.0012849813792854548,0.0009058642317540944
