eval/R_low,train/time,eval/sd_mean,train/theta_loss,eval/D_mean,train/progress,eval/ci_range,eval/D_high,train/sol_loss,train/pde_loss,train/mse,train/gls_loss,eval/D_low,eval/sd_low,eval/R_high,train/callback_time,eval/R_mean,train/epoch,eval/sd_high
0.3601006053388119,0.025887194395065274,8.359820815734565,0.0007264055893756449,0.016117947,0.11,80.9775619506836,0.016779286973178386,0.4642209212630984,0.29811128683946964,0.001908819773234427,213.57313360595668,0.015795853221789002,7.854433124884963,0.3781045652925968,0.0010667502880096396,0.3689412,22000,9.08060169313103
0.35148065015673635,0.025727129340171767,8.117945852922276,0.0006257337518036366,0.015793126,0.12,72.79218292236328,0.016654835361987353,0.34116356538236015,0.13806457163440045,0.0016707470640540123,163.5685855484007,0.015058898134157062,7.764570752624422,0.3770344354212284,0.00106672406196594,0.3631408,24000,9.017283795401454
0.34452964514493944,0.02561350846290584,8.077545210020617,0.0005435140337795019,0.015451752,0.13,67.13138580322266,0.01657141265459359,0.3011418441534046,0.07633541666320509,0.001598972245119512,146.61834175872838,0.014508540416136384,7.775842770934105,0.3761780932545662,0.0010596989393234254,0.35821924,26000,8.951803296804428
0.34024805799126623,0.025781675934791564,8.02704798936611,0.0005512540810741484,0.015172054,0.14,62.5837516784668,0.016496636159718036,0.283956820815802,0.05076924962806518,0.0015564636560156941,138.6710377883908,0.014135554456152022,7.777062151581049,0.3753392331302166,0.001063966512680058,0.35429206,28000,8.911122311837971
0.33576379865407946,0.025919657230377195,8.02934889071621,0.0007575119961984456,0.014911946,0.15,59.017173767089844,0.0164018742274493,0.27106970550119924,0.039303896145662175,0.0015719372313469648,132.98528471374527,0.013636403228156268,7.7810753136873245,0.37469727620482446,0.0010750768184661843,0.35094142,30000,8.881744695827365
0.33521067947149275,0.02596936476230622,8.062742816711156,0.0002577747800387442,0.014631462,0.16,56.0508918762207,0.016356292320415376,0.2627195284366609,0.03187769870378532,0.0014572798972949386,128.69617836380036,0.013024184992536903,7.784416456706822,0.37402175888419154,0.0010797010660171494,0.34850386,32000,8.848945377394557
0.3345245823264122,0.02680341911315919,8.201748375481527,0.0002707769745029509,0.01434638,0.17,53.461334228515625,0.01631933110766113,0.25029056216776346,0.029094891186454336,0.0014383143279701471,125.38215643310507,0.012420813669450581,7.788318220991641,0.37346809059381486,0.0011227123737335227,0.34664336,34000,9.505094564519823
0.33432080820202825,0.026903347969055174,8.453595342900371,0.00020833773305639625,0.014052735,0.18,51.31440353393555,0.016289326781406998,0.2424636145904666,0.028229302474181178,0.0014093640493229032,122.69626249694848,0.0118464459432289,7.790754642337561,0.3729679204523563,0.0011310541629791307,0.3452757,36000,10.553716798312962
0.3333237260580063,0.02709787499904631,8.729092137965685,0.00023713085101917386,0.013765833,0.19,49.65060043334961,0.016259312396869063,0.23896741074323669,0.02875423338438856,0.0013907761313021183,120.26589408111582,0.011301914253272117,7.79302790760994,0.37258751019835473,0.0011314104795455892,0.34402427,38000,11.006675101816654
0.3302900142967701,0.02683855736255645,8.906569292745553,0.00019655469805002213,0.01349133,0.2,48.120540618896484,0.01623294414021075,0.23567487706989032,0.02746709416399244,0.0013611215399578214,117.22935970306412,0.010945910750888289,7.7955437009222806,0.3722985923290253,0.0011307233572006262,0.34274414,40000,11.000182339921594
0.32790555730462073,0.026956693410873433,8.998220379443161,0.00023083591077011079,0.013233221,0.21,46.814849853515625,0.016207245318219064,0.2349652559980746,0.026917383514810336,0.0013425451470538974,114.92101541519183,0.010554866050370038,7.797700352966785,0.37204849570989607,0.0011101098060607942,0.34144607,42000,10.99339083302766
0.3270616076886654,0.027101918101310754,9.059576452612722,0.00020237559510860592,0.01298745,0.22,45.500694274902344,0.016183821531012655,0.22743786317855166,0.020936583195696558,0.001349187339656055,112.66550999832154,0.010199734359048307,7.800443388987333,0.3717813454568386,0.0011134351491928116,0.34027705,44000,10.986763727851212
0.32608327493071554,0.027154311299324125,9.133247125983381,0.00018073676619678736,0.012745703,0.23,44.36553192138672,0.016165051283314823,0.2245419445931911,0.02275151881342753,0.0013012445997446775,110.88025203323305,0.009759248583577573,7.802790030837059,0.3714818060398102,0.001107995986938477,0.33923617,46000,10.979674709960818
0.3234515652060509,0.026813087582588154,9.196424697209816,0.0004629023023881018,0.012506014,0.24,43.41305160522461,0.016145728761330247,0.22147751053422682,0.020498478374443862,0.0012868894264101982,108.96949896621702,0.009327478567138314,7.80515419319272,0.37116452157497404,0.0010975855588912962,0.33812612,48000,10.973308747634292
0.32075442373752594,0.026549039721488987,9.265455911230918,0.0002484266587998718,0.012273323,0.25,42.542633056640625,0.01612718412652612,0.21901344360411218,0.01917065643204846,0.0012702676467597485,107.29428362274194,0.008979451772756875,7.807784806936979,0.3707657426595688,0.0010934095382690433,0.33699754,50000,10.964942630380392
0.31865109875798225,0.026653457403183013,9.338874056280474,0.00019533337035682052,0.012047436,0.26,41.80605697631836,0.01611228073015809,0.21725588461756687,0.018750273906858652,0.0012527364306151867,105.81746472930924,0.008618480945006012,7.809504959732294,0.37042320594191547,0.001097851634025575,0.33585945,52000,10.95724063925445
0.31600381806492805,0.02653069412708283,9.381432205781012,0.0005336193135008216,0.011826184,0.27,41.06943893432617,0.01609969767741859,0.2154462751671675,0.018763351995498,0.0012420181883499026,103.99855563735977,0.00825395081192255,7.811911124736071,0.36998210698366163,0.0011059501171112058,0.33470684,54000,10.94988991972059
0.31336475908756256,0.02703863525390625,9.40998267751032,0.0007337330607697368,0.011613435,0.28,40.32691192626953,0.01608613030984998,0.21002346813678702,0.01588920165516907,0.001226924592629075,102.56981074142452,0.007994854566641152,7.814483437687159,0.3695366829633713,0.001125299215316775,0.3335258,56000,10.942861810326576
0.3102078683674335,0.027309554100036593,9.463095419194648,0.00024758174549788237,0.011407005,0.29,39.62281799316406,0.016074004257097842,0.2057319256216288,0.016479024039697858,0.0012209364213049412,101.60862073516846,0.007696435262914747,7.816720567643642,0.36913747787475587,0.0011322861909866392,0.3323206,58000,10.935887950472534
0.3081687673926353,0.027179374337196326,9.519954953936395,0.00026521788095124066,0.011204088,0.3,39.00531005859375,0.01606429014354944,0.20466824598610375,0.018007649908424416,0.0012186015956103802,101.10217350387553,0.007344682770781219,7.819327246397734,0.3688322059810162,0.001130482673645019,0.33110148,60000,10.930455778725445
0.3044302314519882,0.027114992022514328,9.566127972511042,0.00017621710139792413,0.011003748,0.31,38.52244567871094,0.01605378119274974,0.20376817055046573,0.019112905212678014,0.001188449445180595,100.12182986831709,0.006999039778020233,7.821583282202482,0.36854716241359714,0.0011336078643798845,0.32981622,62000,10.92535958159715
0.30164959728717805,0.027092198967933592,9.586073243810626,0.0001154930068878457,0.010803769,0.32,38.168888092041016,0.016042928863316774,0.2035993562191719,0.021026684422744465,0.0011720784241333604,99.04931398010247,0.006622105580754578,7.824404980055988,0.3682284981012344,0.0011320519447326665,0.32852593,64000,10.919376206584275
0.29843420535326004,0.027180025577545203,9.578704660505299,0.0002823896356858313,0.010604044,0.33,37.922035217285156,0.016033820761367678,0.20242672858387276,0.02196920077176757,0.0011491102632135153,97.84444858551036,0.006237761664669961,7.826702296733856,0.36787212863564495,0.001136325001716613,0.327213,66000,10.913685848936439
0.29546321630477906,0.0270901111364364,9.548578739855051,0.005709993187338114,0.010404994,0.34,37.67832946777344,0.016024613939225673,0.19896376547217354,0.022016802746220497,0.0012124584754928946,96.08818127441423,0.005860791960731149,7.8284562565386295,0.36744829565286635,0.0011377398967742937,0.32587445,68000,10.90804967097938
0.2910196714103222,0.02707618999481201,9.53706368313171,7.028609979897738e-05,0.010207054,0.35,37.426918029785156,0.016014877194538712,0.1915516956746579,0.021604588884161717,0.0011213781544938684,94.49516567611661,0.005503096687607467,7.830740883946419,0.36711715832352637,0.0011350860595703111,0.32445097,70000,10.901682684198022
0.28636297285556794,0.026517498493194576,9.542330157737105,0.00011213019752176479,0.010010614,0.36,37.17325210571289,0.016003318689763547,0.18773845396935973,0.023560599068878217,0.0010945518733933568,92.97545923614516,0.005160949355922639,7.833038177341223,0.36680998057127,0.0011034238338470505,0.32297212,72000,10.89561153203249
0.2832517847418785,0.02647747695446012,9.560393916589588,0.0016460904153063893,0.00981529,0.37,36.9659309387207,0.015989883756265047,0.181361008033156,0.023247397610452043,0.0011001217644661665,91.40256079483021,0.004793046053964645,7.835006434470415,0.3665068097412586,0.0011024552583694474,0.32147112,74000,10.890329210087657
0.2801158830523491,0.02660078656673432,9.589949514741809,7.215009827632457e-05,0.009622196,0.38,36.77412033081055,0.0159738730173558,0.1774199156016106,0.023634815654833833,0.0010503415251150727,89.94400829315195,0.0044835441163741056,7.836916297674179,0.36624079570174217,0.0011035284996032734,0.31995854,76000,10.884941346012056
0.2758928179740906,0.026607804894447362,9.610701788192744,0.00033210619585588574,0.009429779,0.39,36.669185638427734,0.01596094761043787,0.1742520455643533,0.023873624708387053,0.0010302705923095345,87.92606850433329,0.004121913842391222,7.8386579640209675,0.36598814725875856,0.0011018321514129677,0.31839833,78000,10.880061401985586
0.2710972882807255,0.026394544839858956,9.614247765104908,0.0005000662640668452,0.009238994,0.4,36.64911651611328,0.01594673409126699,0.171819940775633,0.0242248927117325,0.0010027855169028044,86.17515934371956,0.0037694054946769027,7.840747386217117,0.3657203041017056,0.0011040250062942481,0.31677994,80000,10.874496074393392
0.26662649139761924,0.02648378264904025,9.61973579099492,7.539932266809046e-05,0.009052192,0.41,36.61773681640625,0.015934605989605187,0.1673159120231864,0.02238071040017528,0.0009800769621506333,85.09235924530002,0.003515071625588462,7.84275196492672,0.36539735421538355,0.001106505990028382,0.31512427,82000,10.868452955037355
0.2622177921235561,0.02642050790786755,9.627141193319403,6.671388109680265e-05,0.008870613,0.42,36.55809020996094,0.01592385582625866,0.16309864214807787,0.021389898518682473,0.0009685403783805668,83.70643432998651,0.003293577174190432,7.844134978950024,0.36515025794506073,0.001106703758239747,0.31344047,84000,10.862964717671275
0.258753864467144,0.02655759990215309,9.646542878151223,8.826420526020229e-05,0.008694921,0.43,36.55531311035156,0.01590965469367802,0.1594590125083923,0.020731265166657964,0.0009478807332925498,82.59253153228757,0.003127246111398563,7.845968077890575,0.3647924229502678,0.0011048512458801314,0.31172433,86000,10.856708488427103
0.25367086604237554,0.026605388045310943,9.673418738598498,5.662417606799863e-05,0.008524886,0.44,36.5334358215332,0.0158982100430876,0.1561057477891443,0.021508731349604196,0.0009298328659497201,81.60096370696998,0.0029743020073510706,7.848025858402252,0.36446859166026113,0.0011043677330017075,0.30998603,88000,10.856688278727233
0.250165793299675,0.02660867261886592,9.704999608140705,4.002794230473228e-05,0.00836023,0.45,36.525672912597656,0.015888465661555527,0.15548014738410676,0.02187157149158881,0.000917573634069413,80.95854524612405,0.0028142103750724346,7.84997558221221,0.3640518262982368,0.0010979626178741438,0.30824238,90000,10.856688278727233
0.2472699958831072,0.026581297397613512,9.725224881335938,0.0008988191257230937,0.008200823,0.46,36.58164978027344,0.015878746565431354,0.15669700527936137,0.02336415776202918,0.0009239104110747576,80.31633604812627,0.002675446280045435,7.851866260170937,0.3636709026992321,0.001098226070404053,0.3065063,92000,10.853974428027866
0.2432214055210352,0.026730153203010566,9.732017923391902,7.037273462628946e-05,0.008046622,0.47,36.60448455810547,0.01586718615144491,0.1519353001788256,0.019667326223570817,0.0008911723853088915,78.92109542846669,0.0025397753226570783,7.853397913277149,0.3632841609418392,0.0011056487560272233,0.3047614,94000,10.85117592010647
0.24009072445333005,0.0268419260978699,9.748649712106655,0.003300074953585863,0.007897832,0.48,36.59482955932617,0.015856462763622403,0.14743036919087157,0.019073566501028864,0.0009469306096434593,78.36469972229034,0.0024419158580712974,7.855146378278732,0.36303571388125416,0.0011058616638183556,0.30301726,96000,10.849230387248099
0.23696948997676373,0.02761359441280374,9.780143233320604,0.0006030360236763954,0.007754265,0.49,36.532047271728516,0.01584736010991037,0.1438800456449386,0.016971825090469742,0.0009025761391967535,77.5528915328979,0.0023378775047603996,7.856836449354887,0.3627502307295799,0.0011404705047607419,0.30128545,98000,10.94921047333628
0.2332626637071371,0.026925188660621626,9.819972283794778,3.894668770954013e-05,0.007615945,0.5,36.42060852050781,0.015835417807102202,0.14179766409844244,0.014010159018798754,0.0008745932718738914,76.98588823318455,0.002263350528664887,7.858546427451074,0.3624516054987907,0.0011077671051025434,0.2995479,100000,11.214975710026918
0.2308052435517311,0.02691142976284033,9.871766295403287,3.923365875380114e-05,0.0074830917,0.51,36.26224136352539,0.015824398258700967,0.13892647506296596,0.012011470592580736,0.0008729664259590209,76.47032548522937,0.00218746458995156,7.860639039427042,0.36219945326447484,0.0011020247936248764,0.29785347,102000,11.584841343574203
0.22971391417086123,0.026994353532791143,9.933293632115237,0.00025227939477190375,0.007355542,0.52,36.134586334228516,0.015809475118294357,0.13687459414452338,0.012172050788183697,0.000882467778865248,76.41640739059456,0.0021561954403296114,7.862627226859331,0.3620118245482444,0.0011133900880813594,0.29621425,104000,12.27222983725369
0.22789803929626942,0.027005088210105894,9.994018783733292,0.00027476379182189703,0.0072323396,0.53,36.02240753173828,0.015792308002710344,0.13527440577745442,0.013388565363129608,0.0008626722265034914,76.01300041580201,0.0020990734919905663,7.864140439778566,0.3617655299603939,0.0011094517707824728,0.29458174,106000,12.484363419935107
0.2253039762377739,0.027209152579307543,10.051561672415119,0.0028667617589235306,0.007113035,0.54,35.92571258544922,0.01577297355979681,0.13435354757308965,0.012834104175330149,0.0008762673824094236,75.58479664993274,0.0020267652056645603,7.8658998012542725,0.3615092575550079,0.0011231799125671368,0.2929878,108000,12.53078964073211
0.22349276207387447,0.026906015872955373,10.108511343582844,0.0002990671491716057,0.0069975727,0.55,35.867122650146484,0.015752025134861458,0.13444912096112993,0.0120834801441524,0.0008634263067506254,75.12743036651618,0.00195515786181204,7.8678241930902,0.3612623989582061,0.0011132236719131464,0.29140592,110000,12.599756778217852
0.22105587162077428,0.027504136204719542,10.162672763573937,0.006087681744247675,0.0068860007,0.56,35.84146499633789,0.015734609263017774,0.1342993178814651,0.01245880231610499,0.0008780400385148823,75.02497212982173,0.0018972814257722348,7.86962928250432,0.3608854264020919,0.001133311390876775,0.2898574,112000,12.613396300002933
0.21908711306750775,0.027407009601593077,10.21714313999512,0.00023277495347429067,0.00677795,0.57,35.84442138671875,0.01571815819479525,0.13287480946630267,0.011607687250012533,0.0009041967568919063,75.15654017639127,0.0018457172031048686,7.8717128140851855,0.36067964434623717,0.001128477454185486,0.28833428,114000,12.638381053693593
0.2176823403686285,0.026951050281524648,10.280226352105577,0.0006493632681667805,0.0066733756,0.58,35.81361770629883,0.015700002666562792,0.1308267875984309,0.01125841097044764,0.0009137265733443201,74.90622649764997,0.0017927791690453888,7.8734698705375195,0.36033392101526257,0.0010999424457550026,0.28683004,116000,12.846844014711676
0.21536180153489112,0.026830179452896157,10.342986187047078,8.026589785004035e-05,0.006572204,0.59,35.74703598022461,0.015679867938160896,0.13316031069308557,0.010883408279274566,0.0008696735021658242,74.49068869400014,0.0017449912207666784,7.874968182295561,0.36007159799337385,0.0010925372838973973,0.28535092,118000,13.228115951642394
0.21398259922862053,0.026782396912574783,10.392746888934635,6.891721568536013e-05,0.0064739776,0.6,35.68864059448242,0.015661717392504215,0.13487712361663542,0.0104294043930713,0.0008366439724341035,74.19767565917938,0.0017053775518434122,7.876837719231844,0.35978519618511196,0.0010951747894287088,0.28386763,120000,13.22103957645595
0.21047589294612407,0.027640015125274676,10.43372769168505,0.00014867907157167792,0.0063788923,0.61,35.64931106567383,0.015644087316468356,0.13303935692459304,0.008410554821952246,0.0008560954011045396,73.40002210235605,0.001649331659427844,7.878419850021601,0.35952195823192595,0.0011320812702178985,0.28237504,122000,13.21636950597167
0.2074646670371294,0.027106398344039908,10.476047873205971,8.664371853228658e-05,0.006287083,0.62,35.580780029296875,0.015624717809259892,0.13213653910160045,0.008976039428147488,0.0008686959045007825,73.05589890670771,0.001622540137032047,7.880354020744562,0.3592629685997963,0.001105194568634032,0.28089646,124000,13.211070094257593
0.2051073670387268,0.027447526812553417,10.52562173201597,8.708937093615532e-05,0.006198238,0.63,35.48194122314453,0.01560859065502882,0.13029057070612898,0.008192674412624905,0.0008372448501177132,72.76602557373054,0.0015992467728210614,7.8818089328706264,0.358950762450695,0.0011269726753234937,0.27943987,126000,13.207426806911824
0.20374372489750386,0.02726059067249303,10.576549235847779,0.0006774386274628341,0.006112062,0.64,35.37656784057617,0.015587095194496213,0.12830129262059922,0.008696068145101923,0.0008939773542806506,72.653502544403,0.001574696259922348,7.88365367334336,0.35872156098484986,0.0011041699647903434,0.27799976,128000,13.324854103848338
0.20147698558866978,0.026969777703285167,10.627164790571921,3.6134581023361534e-05,0.0060283416,0.65,35.29965591430664,0.015569444536231459,0.12833461275696775,0.008690620510955345,0.0008245916687883437,72.47797516632103,0.0015440236398717388,7.885341998189688,0.3584712773561477,0.0011033700704574563,0.2765906,130000,13.389921910129488
0.20047595910727978,0.027142259836196878,10.668657882841737,0.002885206136852503,0.0059469314,0.66,35.251251220703125,0.015555695397779346,0.1293653185218575,0.008601614742306982,0.000959887751378119,72.38190876007059,0.0015033576084533707,7.887325505726039,0.3581833928823471,0.0011022788286209105,0.27521127,132000,13.388881622813642
0.19932093396782874,0.027009392142295845,10.709594955582073,2.8766431569238193e-05,0.005867826,0.67,35.16944122314453,0.015535630658268927,0.12848825165629402,0.008231291218893618,0.0008213882683776319,72.23963927841196,0.0014670020405901595,7.889046799391508,0.3578623391687869,0.0011056255102157599,0.2738711,134000,13.387930882163346
0.19888117276132106,0.027169404625892575,10.750713282365128,4.554242332233116e-05,0.005790867,0.68,35.083553314208984,0.015513995289802551,0.12846812646836053,0.008397129081364276,0.0008162279264070094,71.769262729645,0.0014350026263855397,7.891142554581165,0.35759824290871617,0.0011168621778488183,0.272545,136000,13.386757136322558
0.19717855229973794,0.027469118237495444,10.7904804988046,2.6296631403965876e-05,0.005716009,0.69,34.984092712402344,0.01549456967040896,0.12628754105418902,0.007481100056204018,0.0008077245438471437,71.13565452957182,0.0014035941043403,7.8928206115961075,0.35723203197121617,0.0011263434886932397,0.2712632,138000,13.385418429970741
0.19688669964671135,0.027168337583541816,10.825197923039863,3.07823829643894e-05,0.005643261,0.7,34.90187072753906,0.015473202406428754,0.12713691631704566,0.008760088790033455,0.0008025519782677293,70.88906672668455,0.0013740638183662667,7.8945595771074295,0.3569497525691986,0.0011168934106826776,0.27002355,140000,13.384184008464217
0.1966448251157999,0.027603453040122995,10.849359758621937,4.241603164700791e-05,0.00557238,0.71,34.825164794921875,0.015451651322655373,0.12664824049174825,0.008923469652188947,0.0007924214587546885,70.31088520812978,0.0013519006548449396,7.896254770457745,0.35671021714806556,0.0011335922479629539,0.2688127,142000,13.38288951665163
0.19619745798408986,0.026989605188369743,10.858870685607526,7.970020669745281e-05,0.005503271,0.72,34.773597717285156,0.01543403856921941,0.12903895379602884,0.009926522645226235,0.0007827624795027077,69.60341117477421,0.0013217563915532081,7.897951337508857,0.35648316219449044,0.001107832908630372,0.26762152,144000,13.38195693679154
0.19491290263831615,0.027026942372322116,10.85753233631378,0.0001467741240048781,0.005435993,0.73,34.72718811035156,0.015416798600926995,0.12749115221574878,0.009791295621718753,0.0007805224740877748,69.08153347396845,0.0012888699478935451,7.899541966617107,0.3562800824642181,0.0011067177057266268,0.26645622,146000,13.380514457821846
0.19430156014859676,0.027467848062515333,10.852551774867607,0.003122812369838357,0.005370451,0.74,34.67782211303711,0.015398715389892459,0.12660382722690752,0.010215861646458506,0.0007803202606737614,68.88597703552263,0.0012665473273955285,7.901500817388296,0.356016556173563,0.0011217417716979997,0.2653227,148000,13.379194168373942
0.19426131062209606,0.02714742517471313,10.843193049345595,0.0002868298615794629,0.0053066243,0.75,34.644290924072266,0.015384196583181615,0.1272281448654828,0.00989412137801992,0.0008019537781365216,68.6045281791688,0.0012438529753126203,7.903152494691312,0.3558302730321884,0.0011098335981369022,0.26423493,150000,13.377338834106922
0.1942680712789297,0.027277972579002382,10.826690168793764,3.0219816835597157e-05,0.0052444316,0.76,34.621864318847656,0.015367963491007686,0.12755897700414096,0.01031362877762878,0.0007557952194474638,68.24913463592506,0.001225199579494074,7.9045758582651615,0.35560295283794396,0.0011176123619079602,0.2632027,152000,13.375738193280995
0.19427499063313008,0.02755247485637665,10.803904582054786,2.6181289285887033e-05,0.005183599,0.77,34.62052917480469,0.015352776320651169,0.12790207064151787,0.010408526836195958,0.000747646379750222,67.84634422302244,0.0012060050677973777,7.906212075613439,0.35538525208830835,0.0011270122528076166,0.26220152,154000,13.373912801034749
0.19428066909313202,0.027021959662437384,10.779982295171495,0.00020193131058476865,0.0051243952,0.78,34.6043701171875,0.0153311672154814,0.12627404340729154,0.010469367197365468,0.0007546512060798705,67.4172525939942,0.0011733750201528893,7.908010482788086,0.3551172256469726,0.0010983922481536833,0.2612421,156000,13.372273347340524
0.19428756535053254,0.027559496641159042,10.754720486676915,0.00023117502860259265,0.0050667035,0.79,34.5859489440918,0.015288207726553076,0.1268716897331174,0.011106387144420327,0.0007445443188771605,67.08818515396095,0.0011586971726501361,7.9100621631368995,0.3549138970673084,0.00112046003341675,0.26031616,158000,13.371018879115582
0.1942941389977932,0.02749304258823388,10.726707740610331,3.9252350688911974e-05,0.0050104107,0.8,34.55684280395508,0.015255775931291276,0.12652649134024946,0.011002852336154329,0.0007698747795075178,66.5220106925966,0.001149322811397724,7.912310282699764,0.35471686795353885,0.0011214364767074558,0.25941318,160000,13.36915094871074
0.19429918937385082,0.02743436443805692,10.69604642944686,2.0324121578596532e-05,0.004955451,0.81,34.51985549926758,0.01523701658006757,0.1254898651205006,0.010987635998055348,0.0007243187865242362,66.12167564773581,0.001129697696887888,7.914095092564821,0.3545040056109428,0.001115860342979433,0.25853035,162000,13.366996380500495
0.19430532902479172,0.027327705860138007,10.667119750057786,0.0004094990435987711,0.0049018576,0.82,34.4776496887207,0.015215546591207385,0.12308523827418703,0.009928330174298021,0.0007439564797095954,65.81835226440434,0.0011139884067233653,7.9158906592056155,0.3543932639062405,0.001113298296928405,0.25766444,164000,13.364554895088077
0.19431175105273724,0.027232036232948342,10.643740292775687,2.9356689992710017e-05,0.0048495554,0.83,34.43181610107422,0.015199943515472113,0.12067320213094347,0.009525717327836889,0.0007197210215963423,65.64244646072387,0.0010991442104568705,7.917341776192188,0.354248384386301,0.0011041524410247794,0.2568116,166000,13.361444999463856
0.1943202681839466,0.02703149902820591,10.627910217858624,6.819129339419305e-05,0.0047984375,0.84,34.39301300048828,0.015185165451839563,0.11861223671585336,0.009288985427818261,0.0007187854498624802,65.55406525802623,0.001089457783382386,7.919145654886961,0.3540247537195682,0.001103762269020084,0.25598451,168000,13.358012191019952
0.19432918578386307,0.027176578640937844,10.617559876556818,2.1021563952672295e-05,0.0047483905,0.85,34.36015701293945,0.015168495778925714,0.11840890147537027,0.0098033791283378,0.0007155670318752527,65.61218227386466,0.001073194743366912,7.920730812475085,0.3537740491330623,0.001124979853630064,0.2551783,170000,13.355043577030301
0.19433694891631603,0.02731697952747347,10.612182410859724,7.905767415650189e-05,0.004699374,0.86,34.33192825317383,0.015148489642888306,0.11613248709589255,0.009335458464338423,0.0007200453546829522,65.26473804855361,0.0010535160778090357,7.922267890535295,0.3535219132900237,0.0011356180906295773,0.2543895,172000,13.351576030254364
0.19434719383716584,0.02704921817779544,10.61074360952011,3.746609218069352e-05,0.0046513136,0.87,34.316810607910156,0.015131974942050872,0.11630684520676735,0.010273390075657531,0.0007166661089286208,65.24882656097405,0.0010334410588257014,7.923833071254194,0.3532090067863464,0.001114905714988707,0.25362977,174000,13.34825751837343
0.19435628764331342,0.027200901865959214,10.610283863256113,7.718555571045727e-05,0.004604195,0.88,34.3176155090332,0.015105323493480677,0.11444301948323864,0.009813479496166106,0.0007093877648003399,65.4423777046202,0.0010108182410476728,7.925696577876806,0.3528308533132075,0.0011191313266754133,0.25289497,176000,13.346074637956917
0.19436758756637573,0.027761442780494645,10.6102855554104,1.8862967408495024e-05,0.004557952,0.89,34.33916473388672,0.015083606867119664,0.11571151148155343,0.011018520512268834,0.0007269602501764894,65.47945885848996,0.0009851506300037726,7.927174586802721,0.352492506057024,0.0011464078426361105,0.25218245,178000,13.344227499328554
0.19437888264656067,0.027151771187782236,10.608736875883187,0.001192221650853753,0.0045126267,0.9,34.33642578125,0.015066117374226449,0.11430085100606077,0.010502196053508705,0.0007645526202395558,64.97794452667198,0.0009641582990298047,7.928803376853466,0.3522502467036247,0.0011170655488967882,0.25149477,180000,13.342313654720783
