eval/R_low,train/pde_loss,train/epoch,eval/M_mean,eval/D_low,eval/M_low,train/progress,train/callback_time,eval/ci_range,eval/M_high,train/mse,eval/R_high,eval/R_mean,train/sol_loss,eval/sd_mean,train/time,train/theta_loss,train/gls_loss,eval/D_mean,eval/sd_high,eval/sd_low,eval/D_high
0.3823969028890133,0.10430635017482551,22000,0.30771843,0.4763248212635517,0.2999189138412476,0.11,0.0009950592517852725,61.382408142089844,0.31771857663989067,0.01340745110064745,0.39419125095009805,0.38882527,0.2680353473126892,111.0020271204412,0.024312004566192646,0.0006025469629094005,1058.799052459715,0.50660235,113.71901202946901,108.21674261242151,0.550714185833931
0.37195834442973136,0.05500260418048151,24000,0.30208337,0.464730129390955,0.2949170581996441,0.12,0.0009869995117187484,55.41817092895508,0.31693520992994306,0.012819730676710606,0.3938323512673378,0.38201123,0.1941442252099513,111.38151148334146,0.02427005839347834,0.00044965249253436923,1004.7687499389665,0.48775575,113.91519419848919,108.42561535537243,0.5460106059908867
0.36892908737063407,0.049556829313980394,26000,0.29820767,0.45461581721901895,0.2867413841187954,0.13,0.0010012221336364742,54.9771728515625,0.3163631074130535,0.012590938247740269,0.39352543130517004,0.37962613,0.1921009000465275,111.51266072069605,0.024169058322906476,0.0004528481513261795,991.0999168701167,0.4783278,113.72275445610285,108.61686710268259,0.5440648555755615
0.36642276868224144,0.07070864548813556,28000,0.29430646,0.43621154949069024,0.2806924805045128,0.14,0.0010327618122100866,56.45810317993164,0.31588907465338706,0.011939981952309608,0.39327224493026736,0.37737408,0.17626687857508716,110.89431832171977,0.02549283754825588,0.00038549175951629877,962.195135314943,0.46880716,113.55669107288122,107.19566661864519,0.5419791057705878
0.3475715175271034,0.07450456106988722,30000,0.2910515,0.4099229246377945,0.27537761107087133,0.15,0.0010591816902160644,59.50996780395508,0.3154455468058586,0.011675110086798668,0.39300194308161734,0.3727227,0.16889481724798625,110.53767003193498,0.026161793351173347,0.0003612182044889778,918.7397076110832,0.45911378,113.48920576274395,107.1198096498847,0.5383463248610496
0.34722680449485777,0.05918811987200735,32000,0.28774258,0.37993151769042016,0.2679122656583786,0.16,0.0010251065492630014,63.021629333496094,0.31503790020942685,0.011422039940953255,0.39271341562271117,0.3695972,0.1820380664169784,109.55143935978413,0.02472884929180151,0.00040071812691166997,856.9158158569318,0.44795117,113.38538993149996,102.86801140755415,0.5359292775392532
0.3473269581794739,0.06619114267569971,34000,0.28434104,0.3635714925825596,0.2624766111373901,0.17,0.001029129862785336,65.07044982910156,0.3143109790980816,0.010598723776638508,0.39243603572249414,0.36956683,0.17430545204132847,108.54358229253974,0.024338963508606006,0.0003228546411264688,832.4049741210916,0.43645033,113.34195919334888,102.0523153245449,0.5324594527482985
0.34742837995290754,0.073356394729344,36000,0.28148982,0.3571833923459053,0.26094380095601083,0.18,0.001032327651977535,67.13648223876953,0.3136465519666672,0.010392403230071068,0.39225093126296995,0.3697006,0.19853714606910988,107.2299593128264,0.024736073613166824,0.00034215894993394613,810.5280383300793,0.4269936,113.308066688478,97.00065422803164,0.5294283792376517
0.3475157655775547,0.026753293056040912,38000,0.2790151,0.3560814805328846,0.25843833237886427,0.19,0.0010336437225341776,67.95179748535156,0.31278475001454353,0.010126802138984203,0.3920836254954338,0.36990342,0.13782883915677702,106.13254671585229,0.024938041806220994,0.00030788645381107926,792.9551873168942,0.4192504,113.2514163851738,96.49917408823967,0.5252876579761505
0.34760223999619483,0.04088132360589215,40000,0.2772624,0.3561215288937092,0.25851370468735696,0.2,0.0010713593959808317,68.96958923339844,0.31221166029572484,0.010062059387564659,0.3917595915496349,0.37072757,0.1592527279928319,105.17358933649957,0.026478688120841982,0.00029848492704331875,784.3668733520487,0.41353682,113.13251871615648,95.73124460875988,0.5222070276737212
0.3476663678884506,0.05541080023138779,42000,0.27623215,0.35614312440156937,0.25864688903093336,0.21,0.0010332932472229064,70.54228210449219,0.3117467798292637,0.009922195225954056,0.39125592112541197,0.37198028,0.15923598118126372,104.5568794655529,0.025066267251968352,0.00025248361635021865,775.23399307251,0.40970984,112.9989493638277,95.80405205488205,0.520546917617321
0.3477455131709576,0.0695590174382086,44000,0.27530825,0.35549074560403826,0.258739947527647,0.22,0.0010405719280242955,72.52018737792969,0.31126340255141255,0.009696036577224731,0.39094631746411324,0.3722912,0.1587398145422336,103.99680012185127,0.02544093394279471,0.0002366689295740798,763.9699097290038,0.40585014,112.92275600135326,95.81045638769865,0.5190238416194916
0.34787609353661536,0.054097168242326125,46000,0.27402863,0.341551860421896,0.2570514462888241,0.23,0.001044867634773251,74.03463745117188,0.31088844090700146,0.009497490711510181,0.3907245084643364,0.3716488,0.175207463391125,103.41358681997427,0.02552677452564239,0.0002734671288635582,747.7706702575663,0.40119135,112.85511832684278,95.66048588603735,0.5177985295653342
0.34790956825017927,0.03957817128882739,48000,0.2723347,0.31547116190195085,0.24880090206861497,0.24,0.0010284084081649768,75.06279754638672,0.3105440355837345,0.009230384603142738,0.3903987169265747,0.3702569,0.16930964478105306,102.80728007081363,0.024934385418891886,0.00039156610728241503,731.0564630432111,0.39545423,112.81586363911629,94.56748403608799,0.5164912596344947
0.34796352311968803,0.035927033717045496,50000,0.27055842,0.3012948460876942,0.2448145668953657,0.25,0.0010167626142501835,75.57830047607422,0.3100711576640605,0.009076472371816635,0.39001546576619145,0.36975333,0.17463649474084372,102.11464257364472,0.02475491726398469,0.000199355257791467,718.2397243041983,0.38938406,112.76499517261982,92.26089660078287,0.5138932123780249
0.3480569586157799,0.03763208279025287,52000,0.26870558,0.28377425000071527,0.24044892527163028,0.26,0.0010115718841552746,76.59896850585938,0.3094960622489452,0.009237518534064293,0.38949692398309704,0.36970937,0.1549697424545879,101.42878949386068,0.02469121825695037,0.0002118861593771726,715.4701298522928,0.38286445,112.71642278879881,90.84990620613098,0.512519709765911
0.3481475807726383,0.03375539315084464,54000,0.26706758,0.27978450059890747,0.2395936708897352,0.27,0.0010167559385299688,77.41852569580078,0.3089696682989597,0.009253451600670815,0.3890345297753811,0.36960003,0.14090026134252578,100.7059537130682,0.0247182985544205,0.0002464842109475285,722.9749227294936,0.37687007,112.68192529678345,88.74777462333441,0.5112255185842515
0.3482587330043316,0.02840325762750589,56000,0.2657937,0.27991262823343277,0.2396218605339527,0.28,0.0010336345434188885,78.11784362792969,0.30842700228095055,0.009258654899895191,0.38883441090583803,0.37018415,0.14377807291969646,99.91635840986338,0.025150872349739062,0.00019940010679420084,707.746269226071,0.37192857,112.63797879219055,86.3432178273797,0.5090100720524788
0.3483706131577492,0.026846708241384503,58000,0.2646699,0.280038396269083,0.23966412618756294,0.29,0.0010296485424041704,78.73875427246094,0.3077629663050175,0.008930236101150513,0.3885959148406983,0.3707242,0.13767116049304562,99.29289114004688,0.02503359901905061,0.0002816826745402068,705.428741638181,0.36742982,112.60795723646879,86.40747871249914,0.5063743993639948
0.34850869998335837,0.025613673704909128,60000,0.26352188,0.2786664254963398,0.23971322141587734,0.3,0.00103098428249359,78.655029296875,0.3072747990489006,0.008703166618943214,0.3884065307676792,0.37091777,0.14279398011416142,98.72331788763404,0.02520808613300321,0.00017702794866636395,680.5343033752455,0.3630134,112.58675418794155,86.45604681223631,0.5048925042152405
0.3486250855028629,0.04143775817949777,62000,0.26241183,0.273545341193676,0.23955889381468295,0.31,0.0010525975227355943,78.80467224121094,0.3069049917161465,0.008622655645012856,0.38824267089366915,0.3709903,0.15113669375702724,98.25305091394554,0.026129713892936727,0.0002706692321226001,665.3184287414531,0.35875934,112.55004107952118,86.49363107979298,0.5037198156118393
0.3487124562263489,0.027119198591331904,64000,0.26134294,0.2712089613080025,0.2389401365071535,0.32,0.0010570682287216176,79.16698455810547,0.30635866299271586,0.008589060045778751,0.38806632310152056,0.371205,0.13137292008847004,97.78848964822564,0.026518579483032333,0.0002077646495308727,657.7277483825668,0.35478035,112.5192103907466,86.47861406207085,0.5019432798027993
0.34882311820983886,0.044346409621066396,66000,0.2602839,0.2681759513914585,0.23711819387972355,0.33,0.0010317624807357794,80.0604476928711,0.30576965361833575,0.00853127334266901,0.3878979802131653,0.37156233,0.13759835300594564,97.3350740203067,0.025227077126502975,0.00019280967535451055,659.9293964843773,0.35100922,112.50053830444813,86.30434311926365,0.4996933646500112
0.3489601694047451,0.04741922014788716,68000,0.25925937,0.2630936160683632,0.23572916239500047,0.34,0.0010325075387954672,81.3714599609375,0.3053329169750214,0.008311011828482151,0.3891119107604027,0.37202272,0.1575765413567424,96.88140675829102,0.025201086044311562,0.00018595714936964214,642.5173372497578,0.34733662,112.48393971472979,85.96641607582569,0.49822338894009593
0.3491630956530571,0.03191704192198808,70000,0.25823763,0.2575704947113991,0.23400623351335526,0.35,0.0010347452163696313,82.05939483642578,0.30489510372281076,0.007972033694386482,0.38911073803901675,0.37256736,0.16069267000258003,96.31057231456042,0.025132740855216978,0.00017345532251056284,627.4502915649393,0.343729,112.46910728514194,82.9106330871582,0.495057997852564
0.34929529651999475,0.030350712609943018,72000,0.2571797,0.24913301914930344,0.230965443700552,0.36,0.00106937313079834,82.62345123291016,0.30463154464960096,0.007762872148305178,0.38901437520980836,0.37292728,0.1535553904548284,95.72281606767613,0.026851620674133266,0.00017216110427398235,614.5813334960927,0.3400456,112.43768502026796,81.04945719242096,0.4927850261330605
0.349409294128418,0.0387938378516119,74000,0.25614318,0.2426049068570137,0.22931978851556778,0.37,0.0010343278646469157,83.34335327148438,0.3040278494358063,0.007802740205079317,0.3889008969068527,0.37306234,0.15421320018917353,95.23842371075794,0.025196971774101254,0.00017895721248351038,606.1034187316899,0.33641577,112.41178400814533,81.06890395283699,0.488716156035662
0.34953115284442904,0.048309222011593995,76000,0.25516212,0.2404792532324791,0.22874236665666103,0.38,0.0010225991010665892,84.15576934814453,0.3031170397996903,0.007688119541853666,0.3887915790081024,0.37317097,0.14637462521344435,94.787445895906,0.025167057752609287,0.00024205140653066337,596.9116792907716,0.3329252,112.3831044882536,81.08388800173998,0.4859222769737244
0.3496126554906368,0.04495563504518949,78000,0.25409418,0.22962554432451726,0.22510205693542956,0.39,0.0010261263847351058,84.63628387451172,0.3027791701257229,0.008145944215357304,0.38866678103804586,0.37342224,0.15591867979615884,94.32432107858617,0.025406945466995255,0.00022615962370764464,583.3911040344236,0.32932088,112.35777549445629,80.8743417263031,0.48481350168585785
0.34967210590839387,0.04177901084348562,80000,0.25297606,0.22377934604883193,0.22100776433944702,0.4,0.0010467569828033433,85.37225341796875,0.30214794576168064,0.0074149020947515965,0.3885938718914986,0.3737713,0.15341254976391758,93.85989270011584,0.02595494759082794,0.00019211354083381593,574.5531397399924,0.32570145,112.32338175177574,80.2069466561079,0.483381649106741
0.34970949590206146,0.03936062294244764,82000,0.2517934,0.21240196339786052,0.2184837993234396,0.41,0.0010304099321365417,86.41239929199219,0.30156941786408425,0.007146456278860569,0.38851701468229294,0.37406093,0.16116058145463485,93.45984286430382,0.02535673666000368,0.00012704543769359589,558.6143470764155,0.3219038,112.28541117161512,80.13008162379265,0.4824462726712227
0.34975146874785423,0.034917449612170345,84000,0.2504468,0.194634173437953,0.21019818745553492,0.42,0.001030198574066169,87.76668548583984,0.30111338049173353,0.007297626230865717,0.38966708555817603,0.374455,0.14309736170992285,93.27451455255505,0.025061092972755376,0.00012740358943119645,567.5667685546877,0.31784168,112.24917527288198,80.13872019946575,0.48165439516305925
0.3498060300946236,0.043371991285821344,86000,0.24906975,0.18615433052182198,0.20592155493795872,0.43,0.0010270144939422605,89.04887390136719,0.3010011240839958,0.0071900030598044395,0.38990691900253294,0.3748137,0.1433931258507075,93.1199385488801,0.02506481552124022,0.00018793575873132795,566.0316273193345,0.31376624,112.22529243677855,80.14504462480545,0.48091091066598896
0.34986047968268397,0.04281326820957478,88000,0.24760297,0.17611297816038132,0.20151073932647706,0.44,0.0010667462348938007,89.57766723632812,0.3008275933563709,0.006837166380137205,0.38986179381608965,0.37505016,0.13698776833340492,92.89453082422123,0.026748595356941265,0.00011642520257737488,549.1173627319342,0.30958498,112.20401115715504,80.15972226858139,0.48048004508018494
0.34992605894804,0.05266520457039589,90000,0.24606967,0.16411010809242726,0.19530406408011913,0.45,0.0010605373382568365,90.07431030273438,0.3006412655115127,0.006663228385150433,0.389777110517025,0.37526688,0.14725318267196358,92.63712735229305,0.026504555463790824,0.00011952004570048302,534.5206637573226,0.3053674,112.18251548707485,80.1821906119585,0.48001702651381495
0.3500059962272644,0.03703343701921407,92000,0.24453206,0.15969232767820357,0.1925656497478485,0.46,0.0010249453783035321,90.41804504394531,0.300498616695404,0.006465114187449217,0.38969780653715136,0.3754396,0.15425229284167322,92.33212512431459,0.02516510307788847,0.00011451754107838497,519.2118644561779,0.30123198,112.15107943862675,80.1997909322381,0.4794556207954882
0.35008400604128836,0.03549005385069167,94000,0.24294111,0.15123869217932223,0.18767520189285278,0.47,0.0010376660823822022,90.99238586425781,0.30038449764251707,0.006489613093435764,0.38964502364397047,0.37562764,0.14392522679269346,92.09544378136461,0.02575875306129456,0.00010886171367019415,512.9739334411623,0.2970939,112.11382038891315,80.22074475884438,0.4784562490880489
0.3501468487083912,0.036365591197623795,96000,0.2413549,0.1456739790737629,0.18337065503001213,0.48,0.0010549516677856386,91.60775756835938,0.3002027444541454,0.006465404760092497,0.38995872214436533,0.3759079,0.13713439181819548,91.84352354930812,0.026568480134010263,0.0001437854371033609,505.35734289550703,0.29308775,112.07857336848973,80.2391504868865,0.4772293366491792
0.3502002827823162,0.04186357532255343,98000,0.23980859,0.14427014626562595,0.18205256573855877,0.49,0.0010335453748703002,92.1142349243164,0.2999249897897243,0.00620901258662343,0.3901044227182865,0.37622446,0.13448573451861712,91.58155669682684,0.025426951766014113,0.00011148221528856084,495.98121885681275,0.28921208,112.05173283815384,80.25873862206936,0.47647102698683735
0.35026940777897836,0.04756573509820754,100000,0.23826541,0.13793478347361088,0.17935617007315158,0.5,0.0010350202322006183,92.79987335205078,0.29967794939875597,0.006095915101468563,0.3902521289885044,0.37651664,0.14961262805014822,91.26951910713687,0.025303728818893454,0.00011250513489358127,485.92308216857975,0.28536698,112.03116253018379,79.7298401594162,0.47590217441320415
0.35034235194325447,0.04023455660114997,102000,0.2366748,0.13203454501926898,0.1763876460492611,0.51,0.001069025993347167,93.49420166015625,0.2990247137844562,0.006086790468543768,0.3902221776545048,0.3766591,0.14217456027865383,90.89923791405631,0.02686577916145319,0.00010631240729708225,477.96430572509814,0.28153902,112.01068349182606,77.37662736326456,0.47539663836359974
0.35040787160396575,0.04662801095424224,104000,0.23503664,0.12633238062262536,0.17122946120798588,0.52,0.0010355811119079584,94.42411041259766,0.2988379597663879,0.00591443432494998,0.3902099162340164,0.37693077,0.1444292447790501,90.53604030431737,0.02524463665485392,0.0001115144623327069,469.70764505004837,0.2777321,111.99593748897314,75.88385194540024,0.47514665126800537
0.35045495331287385,0.03066823644982641,106000,0.23336172,0.11755456607788801,0.16496070101857185,0.53,0.0010968929529190066,95.22087097167969,0.2987110517919064,0.0058217719197273254,0.3901819631457329,0.37712595,0.12838943711295728,90.18805435629085,0.028013126373291057,0.00011347949475748464,457.93600828552354,0.27391708,111.97365634143351,75.6666025146842,0.4743492394685745
0.3505269519984722,0.024848201192100513,108000,0.23171708,0.11169546879827977,0.1617131657898426,0.54,0.001115621328353881,95.6593246459961,0.298622028529644,0.0056131863966584206,0.3901524022221565,0.3773497,0.13854369152337317,89.7793202445927,0.028831810355186442,0.000122473415103741,445.8916909027094,0.27018017,111.9590712711215,73.91701135784388,0.47360917106270783
0.35059604048728943,0.03241941285808578,110000,0.2300653,0.10756218936294318,0.16046683602035045,0.55,0.0010514506101608285,96.06792449951172,0.2985569126904011,0.005467440467327833,0.39046234637498856,0.37762237,0.14367638625949647,89.34534271549848,0.025407835006713838,0.00012051525118295103,434.3396941223155,0.26648664,111.9372932240367,71.80841248482466,0.47181763947010025
0.3506503075361252,0.06022196840215467,112000,0.22837006,0.10234625618904829,0.15543141067028046,0.56,0.0010860564708709726,96.33077239990234,0.2984590336680412,0.005548953544348478,0.3904395133256912,0.37784028,0.1761408654600378,88.90810443031724,0.026918892025947595,0.0001578325463924557,423.60106811523536,0.2628198,111.91285122185946,69.58144810050726,0.4707004629075527
0.35071693956851957,0.04918938745092595,114000,0.22661607,0.09530493542551995,0.1501608707010746,0.57,0.0010796824693679772,96.80924224853516,0.29822742044925676,0.005345124285668135,0.3909855805337429,0.3781309,0.16686308337748035,88.50253960204886,0.026405216693878197,0.00012520715245045722,414.4388379974367,0.25913566,111.89817376434803,69.47088167071342,0.4703865103423595
0.3507998503744602,0.026132954990491376,116000,0.22483431,0.08736476078629493,0.14422855973243714,0.58,0.0010579864978790261,97.47767639160156,0.29786890149116513,0.005302210338413715,0.3926303997635841,0.3784978,0.1548476518765093,88.12942892142262,0.025420793294906634,0.0001080339279724285,408.6549585418705,0.2554878,111.87299527227879,69.48514617979527,0.4702894397079944
0.35086172372102736,0.023692446254542945,118000,0.22302204,0.08283762019127608,0.13990174755454063,0.59,0.0010540757179260233,97.98841857910156,0.2975969210267066,0.005255620460957289,0.398859553784132,0.37897322,0.14522522944956948,87.79106211563459,0.025408332228660534,0.00010411402035970241,410.14726806640635,0.2518973,111.85273174196482,69.49601154774427,0.47017990872263904
0.35096593499183654,0.025422965129488176,120000,0.22120774,0.07852391451597214,0.13437683023512365,0.6,0.0010531185865402222,98.3675308227539,0.29736080169677737,0.005265978630632162,0.40201788321137427,0.37946227,0.15382641068846045,87.46866600938141,0.02543473815917965,0.00010283227311447263,410.3523243408209,0.24842112,111.83392386883497,69.50445398688316,0.47005821168422696
0.3510369211435318,0.043148362020030466,122000,0.21942148,0.07793725170195102,0.13216079249978066,0.61,0.001053768277168276,98.74112701416016,0.2971207588911056,0.005194069352000952,0.4019737243652344,0.37978193,0.14396958456188547,87.1500202491149,0.025494995594024666,0.00011133760563097894,410.3107620086658,0.24503769,111.8169428780675,69.51580196619034,0.46995327323675157
0.3511002637445927,0.03304408979800078,124000,0.21762411,0.07485623080283403,0.12942718975245954,0.62,0.0010524744987487793,99.36894989013672,0.29679569900035857,0.005177408456802368,0.4019409753382206,0.37998283,0.1379705293774605,86.83234623769441,0.02555448281764982,0.00010543359530856833,406.6593734588615,0.24168088,111.79789211601019,69.52719315886497,0.46983704417943956
0.3511432409286499,0.027149365208810155,126000,0.215821,0.06979872435331344,0.12522497288882734,0.63,0.001084855437278747,99.72632598876953,0.29653119295835495,0.005212877877056599,0.4019116021692753,0.38013402,0.13183219612762315,86.51875330458553,0.026919557332992568,9.902213787427172e-05,406.72194609069896,0.238386,111.78004872053862,69.51448488980532,0.46975302025675775
0.35119065567851065,0.02697686596366114,128000,0.2140226,0.06668002549558878,0.12146253492683172,0.64,0.0010502208471298224,99.89362335205078,0.2963640302419662,0.0051684388890862465,0.40186812430620195,0.3802609,0.13354222958534911,86.21428476515467,0.025516934990882922,0.00010009664401877671,408.67012995910534,0.23515803,111.76593992859125,69.51973829418421,0.46966725736856463
0.3512489967048168,0.02595332642353605,130000,0.21223748,0.06379016004502773,0.11827568802982569,0.65,0.0010875792503356936,99.99528503417969,0.29624701365828515,0.005129544995725155,0.40183386877179145,0.3804195,0.12963900560140587,85.93444193425503,0.02708075964450833,8.981209975900128e-05,403.4460693359381,0.23200858,111.7538545280695,69.52957604080439,0.4695549145340919
0.3512991465628147,0.037997214475297386,132000,0.21047224,0.06167528657242656,0.11529371086508036,0.66,0.0011287466287612958,100.08363342285156,0.2961621887981892,0.005006841383874416,0.40179722160100934,0.38058445,0.13965464925766008,85.6502012886506,0.02903317141532893,8.998948032967746e-05,396.5512464447029,0.2289357,111.73762008547783,69.43044308573008,0.46947109922766683
0.3513534560799599,0.02927884954190812,134000,0.20872055,0.05964267533272505,0.11311126165091992,0.67,0.0010814402103424053,100.38014221191406,0.2960991121828556,0.00511198490858078,0.40173385217785834,0.38068143,0.1287837620116769,85.39182217144652,0.026854606151580775,8.346290269400924e-05,398.97972644042954,0.22595093,111.71634569764137,69.4384466856718,0.46938072293996813
0.3514222763478756,0.019552757926867417,136000,0.20698477,0.058662733808159825,0.11035538539290428,0.68,0.0011138693094253573,100.65491485595703,0.29605443850159646,0.005000197794288397,0.40167389959096905,0.38065395,0.12563955055177245,85.14221831064286,0.028433741927146924,8.890459139365703e-05,393.4748761444095,0.22304809,111.69496830552816,69.44649256765842,0.4692342884838581
0.35148257091641427,0.022125281852088004,138000,0.20528172,0.057569702807813886,0.10778575483709574,0.69,0.0010965113639831601,100.85646057128906,0.2960109144449234,0.0049234372563660145,0.401585952937603,0.38057575,0.12683247760683314,84.8818264136375,0.028544699668884288,8.814392640488222e-05,388.16236524963364,0.22022231,111.68449837714434,69.36175618320704,0.4691085308790207
0.35154344886541367,0.03554206256428723,140000,0.20361248,0.056566825974732636,0.10654948092997074,0.7,0.001075599431991576,101.15728759765625,0.29597564190626147,0.004827873315662146,0.4015355437994003,0.38045272,0.13331813179328972,84.62497534739474,0.02699704670906071,8.814252214506269e-05,380.0226416931163,0.21744762,111.66830360889435,69.24244556576014,0.46902248784899714
0.3516602136194706,0.027658314744010547,142000,0.20197326,0.05373024214059115,0.10508955251425504,0.71,0.0010937787294387814,101.47453308105469,0.2959363177418709,0.00484404806047678,0.4015094950795174,0.38025108,0.14260639279335666,84.3499544184716,0.027612369418144253,0.0001020412819343619,373.53276132202035,0.2147387,111.65294852107763,68.91432236880064,0.46883528381586076
0.3517566405236721,0.029824900283827453,144000,0.20036368,0.05213878620415926,0.10349291022866965,0.72,0.0011002858877182005,101.73925018310547,0.2958992846310139,0.004690469708293676,0.40147565081715586,0.37995815,0.14650625672191378,84.05369970875401,0.027844133257865847,0.00010050700802821666,367.50633555603076,0.21209411,111.64320595562458,67.7550345659256,0.46853242442011833
0.35184225142002107,0.02871709020272823,146000,0.1987532,0.05108771733939648,0.10260341614484787,0.73,0.001112427473068238,102.02898406982422,0.2958579704165459,0.00460234796628356,0.4014406606554985,0.37964287,0.13008915656060016,83.74688845317043,0.02857293927669529,9.565850632498041e-05,357.73954843139586,0.20948724,111.62345316261053,66.15271233022213,0.46833183020353314
0.3519356340169907,0.026927885433193317,148000,0.19715655,0.04793425062671304,0.09913284033536911,0.74,0.0011019531488418634,102.51361846923828,0.29581472724676133,0.004609907511621714,0.40140424445271494,0.37928712,0.1360783317536115,83.43638057715725,0.028155633330345146,8.784077363088727e-05,358.6317099456794,0.20692582,111.60453297197819,64.90180883556604,0.4681960068643093
0.35201607942581176,0.024042111900518626,150000,0.19558606,0.04574674172326922,0.09678137116134167,0.75,0.0010478365421295176,102.82122039794922,0.2957667373120785,0.004647512920200825,0.40137595757842065,0.3789998,0.13000995495170362,83.14636129719706,0.02562594366073608,8.885921124601737e-05,363.9657573242186,0.20441785,111.5842854604125,64.5410967990756,0.46803737431764597
0.35209816172719,0.02581541357655079,152000,0.19404133,0.04412682522088289,0.09512662552297116,0.76,0.001090160369873056,102.85588836669922,0.295714858174324,0.0045901271514594555,0.4013541728258133,0.37872362,0.13494430739060012,82.84258915023935,0.027655867338180564,0.00010067651601275429,361.19512504577625,0.20196423,111.56888715922832,64.05008528381586,0.46793455854058263
0.352185732871294,0.017701972776791093,154000,0.19252065,0.04255182882770896,0.09378826394677162,0.77,0.0011239984035491953,102.86944580078125,0.2956693686544895,0.004635869991034269,0.40133406296372415,0.37843028,0.12148552538454536,82.57503070974194,0.02937940561771396,9.473228419665247e-05,361.32200489807076,0.19957685,111.55427992343903,64.02663849294186,0.4678489476442337
0.3523408092558384,0.018922797140548942,156000,0.19101852,0.04208970684558153,0.09259558971971274,0.78,0.0010782331228256252,103.0221939086914,0.29563096165657043,0.004554619546979666,0.40128677934408186,0.37810796,0.10818157508969332,82.31765378099483,0.027101169228553722,8.58327402966097e-05,362.6196343383796,0.19725342,111.53545696288347,64.00194652378559,0.46767432168126105
