train/mse,train/epoch,train/sol_loss,eval/ci_range,eval/R_mean,eval/D_low,train/gls_loss,eval/sd_high,eval/M_mean,train/progress,eval/sd_low,train/theta_loss,train/time,eval/D_high,eval/R_low,eval/M_low,train/pde_loss,eval/R_high,eval/M_high,eval/D_mean,train/callback_time,eval/sd_mean
0.0017346746753901243,48000,0.2661571300327776,62.85353088378906,0.22993565,0.9810955762863159,132.03665196990968,20.67997343838215,1.3140163,0.24,8.106861426495016,0.0003690404410008341,0.02341794347763054,1.0006114393472672,0.21384979970753193,1.1277753502130508,0.02021026618545869,0.2648687280714512,1.510785761475563,0.98891526,0.001018041253089903,13.246138111355581
0.00199887971393764,50000,0.26117918793857187,62.511924743652344,0.22866993,0.9811354279518127,127.88217055892947,20.667985687032342,1.3020729,0.25,8.113258215598762,0.0004096637130714953,0.023171458363532953,1.0012461453676225,0.21064306944608688,1.12792107462883,0.02050379923684525,0.26443392038345337,1.5095023334026336,0.9896884,0.001007645726203919,13.659873460171124
0.0017345476662740111,52000,0.24443195332586737,61.766197204589844,0.2274022,0.9811770811676979,124.53654253387433,20.69247947074473,1.2919582,0.26,8.118970389477909,0.00028113703592680395,0.024631027102470407,1.003181704878807,0.2077335610985756,1.1280194848775864,0.01655034597124907,0.2635218605399129,1.5083611965179444,0.99051243,0.001007230162620548,14.052001466799993
0.0017230430385097861,54000,0.22428533098846656,60.914791107177734,0.22609647,0.9812252268195152,123.66948247909531,22.246650746092204,1.2840846,0.27,8.124034153297544,0.0003662689123302698,0.025015084385871883,1.0031526237726212,0.2050606906414032,1.1281348824501038,0.015001928071258584,0.26263654977083206,1.507264468073845,0.9911182,0.00100846266746521,14.523408836411203
0.0017262196633964777,56000,0.21806799966096915,60.3087158203125,0.22470185,0.9812545582652092,124.01782897567765,23.192569613456726,1.2776543,0.28,8.12875407282263,0.0006127984961494803,0.024816906809806808,1.0031273633241653,0.20081181898713113,1.1282389521598817,0.014940921904053533,0.26232157871127126,1.5038408160209655,0.99134755,0.0010276379585266128,15.00090057325239
0.002124349121004343,58000,0.21472667877376067,59.80076217651367,0.22332059,0.9812940686941147,123.69446112823478,23.268434964120388,1.2721722,0.29,8.132436196319759,0.0005779800703749061,0.025853393316268958,1.0030991017818451,0.19847713150084018,1.1283285945653916,0.015284239577944399,0.2618948452174665,1.502346682548523,0.9912645,0.0010208808183669992,15.426702201954628
0.0016810449305921793,60000,0.21552944851666717,59.53208923339844,0.22198933,0.9813496798276902,124.05198054504375,23.57839639298618,1.2678295,0.3,8.137788157910109,0.0002341412182431668,0.025239323258399924,1.0030744224786758,0.19682314954698085,1.1283964395523072,0.017464632190763937,0.2613441400229931,1.5006445735692977,0.99101347,0.0010225380659103396,15.823425923660398
0.0017497510416433215,62000,0.21723626700788812,59.16679000854492,0.22083728,0.9809522971510887,120.69217495727544,23.564426228404045,1.2639401,0.31,8.14251876436174,0.00024057725386228412,0.02571815264225,1.0030459195375443,0.19680022783577442,1.1284584522247314,0.01764254885935225,0.26106884256005286,1.4991908788681032,0.9905934,0.00104429531097412,16.111831867801293
0.0016382094472646713,64000,0.21849227845668764,58.962974548339844,0.21977477,0.9782547906041146,119.4262396659851,23.543465090915564,1.2606733,0.32,8.148321625776589,0.00023335369769483805,0.023120838165283236,1.0030182600021362,0.19677917659282684,1.12853502035141,0.01810907482553739,0.2608609817922115,1.497488483786583,0.99001604,0.0010054863691329888,16.325831837359477
0.0021796252112835646,66000,0.2133571605384348,58.97816848754883,0.21873319,0.9748629108071327,119.57929557037323,23.50091366097331,1.2577144,0.33,8.153287740424275,0.00022570916917175055,0.023258562445640587,1.002982184290886,0.19566946849226952,1.1287630796432495,0.017541745512746263,0.26064914613962176,1.4961322367191314,0.98934174,0.0010114425420761082,16.56287914737249
0.0017722726333886385,68000,0.20843106515705628,58.92429733276367,0.21773802,0.9720777153968811,118.62683819961543,23.482340201735497,1.2547252,0.34,8.158330386504531,0.00021949525398667902,0.024383471727371167,1.0029469788074494,0.19489691816270352,1.1290723741054536,0.015410667754826168,0.260158970206976,1.491528856754303,0.9886054,0.0010393604040145868,16.79711183703815
0.001595912384800613,70000,0.2060934805646543,58.70039367675781,0.21679066,0.9708369866013526,116.51600389099099,23.45914039760828,1.2518786,0.35,8.163174521178007,0.0002128290361724794,0.024290171504020668,1.0029215872287751,0.19423402287065983,1.1293289363384247,0.01565304159873629,0.2591764114797116,1.4904031068086625,0.9878981,0.0010293103456497203,17.014793722480537
0.0015768323792144656,72000,0.20389893306046752,58.58308410644531,0.21584722,0.9708524852991104,114.57140949249245,23.442260501906276,1.249525,0.36,8.167362632229924,0.00020821814541704953,0.023157608151435947,1.0029093027114868,0.19256302453577517,1.1294478625059128,0.014956330516492014,0.25866580978035925,1.489434117078781,0.98727345,0.0010073305368423482,17.22751637430002
0.0016636596992611885,74000,0.20535024648159766,58.567955017089844,0.2149278,0.9708715617656708,113.46394082641619,23.436753312125802,1.2475235,0.37,8.171518449671566,0.00025479053147137165,0.023208696842193545,1.0028932213783264,0.19127633273601533,1.1295652389526367,0.015025657791993592,0.25799376592040063,1.4876103013753892,0.9867263,0.0010095523595809938,17.42881548287416
0.0015799668617546558,76000,0.20481829267740206,58.55573272705078,0.21405172,0.9708860471844674,113.51479561996466,23.416398093104362,1.2458379,0.38,8.175096963532269,0.00020972049969714135,0.023208495020866367,1.0028652191162108,0.1903967797756195,1.1296730846166612,0.016567301498260363,0.25767489448189734,1.4856411308050157,0.98622245,0.0010090334415435815,17.604073966753536
0.0015657325275242329,78000,0.19771835789084535,58.548648834228516,0.21324761,0.970719513297081,113.38783090209957,23.431431083008647,1.2444321,0.39,8.179121161811054,0.0005029382300563157,0.024670398950576714,1.0028175294399262,0.19031597524881363,1.129757159948349,0.01501213746250137,0.2574892178177834,1.4843401551246642,0.9856858,0.001020838379859923,17.796710731172613
0.0016008771490305662,80000,0.19024003180861485,58.72361755371094,0.21248019,0.968362781405449,115.48037386703486,23.931537615135312,1.2441603,0.4,8.183478331193328,0.00018954896950162947,0.02590580940246581,1.0027824252843858,0.1901011761277914,1.1298319011926652,0.01600038709887306,0.2573036424815655,1.4822055220603942,0.98509824,0.0010286957025527918,18.011182800432046
0.0022515675518661737,82000,0.1818144218772649,58.93743896484375,0.21172798,0.9679506897926331,117.0367686080933,25.513579742982984,1.2443544,0.41,8.18755233194679,0.00020348274847492576,0.025309683084487937,1.0027246564626693,0.1896910946816206,1.129889467358589,0.018182388805085763,0.2571281507611275,1.4788156807422639,0.9845551,0.0010332081317901607,18.26623042384463
0.0015975823625922203,84000,0.17224821501225246,59.11134338378906,0.21093985,0.9678783267736435,116.87859548950222,26.62250786088407,1.2445673,0.42,8.193212724290788,0.00017583504086360335,0.024813266515731756,1.0026770889759065,0.18698993735015393,1.1299665689468383,0.015264375664643011,0.2565193511545658,1.476761594414711,0.9840437,0.0010201451778411887,18.53252801555209
0.0016169716836884618,86000,0.16322023532539542,59.23747253417969,0.21010734,0.9675633743405342,116.22426975631713,27.089311368763447,1.2452163,0.43,8.197750011458993,0.0001751849049469456,0.023551237940788252,1.0026496708393098,0.18405495062470437,1.130044350028038,0.012074123142287157,0.2557291314005852,1.4758452236652375,0.98352015,0.0010205452442169148,18.803454835334737
0.0016335933469235897,88000,0.15285503999143837,59.22629928588867,0.20926414,0.9643710434436799,117.35222344589269,28.27828275039792,1.2464966,0.44,8.203039551153779,0.0001560487726237625,0.02428775453567501,1.0026049673557282,0.18242233544588088,1.1301177740097046,0.012074690402834671,0.2553066290915012,1.4750740855932236,0.9829509,0.0010236024856567396,19.101778018288314
0.0016422210028395057,90000,0.1453240687623622,59.26276397705078,0.20841552,0.9638920888304711,119.62019652557385,30.56479706428945,1.2481915,0.45,8.20872439071536,0.0001571094326209277,0.023384289503097584,1.0025687247514725,0.1800368558615446,1.1301990181207657,0.011051318053621797,0.2550110779702663,1.4739841222763062,0.98238987,0.0010232757329940783,19.442023458518086
0.0016426356742158532,92000,0.14577700065821383,59.12840270996094,0.20768568,0.9624376073479652,117.15518334579461,31.41872715204954,1.2498845,0.46,8.214286342263222,0.0001693869853625074,0.023467083334922832,1.0025318890810013,0.18006525412201882,1.1302591502666473,0.010296704601729316,0.25445479899644846,1.4734952837228774,0.9818102,0.0010227966308593778,19.775033346454922
0.0016457971651107073,94000,0.14070345669984766,58.819549560546875,0.20699555,0.9609422609210014,116.33396174621585,31.497672200202942,1.2516717,0.47,8.21990892291069,0.00023958252859301865,0.023411326885223353,1.002496638894081,0.18009026311337947,1.130316722393036,0.0061983236186206325,0.25416479706764217,1.4730889111757277,0.98120916,0.0010166339874267546,20.089697672205197
0.0016668400494381785,96000,0.1287832835130388,58.485633850097656,0.20635244,0.9589777767658234,117.40997719573974,31.998349074274284,1.253072,0.48,8.22635916993022,0.0001587461301824078,0.02358087587356564,1.0024460881948472,0.1801119413226843,1.13037311732769,0.006389638974680557,0.2538870990276337,1.4690646976232526,0.98062736,0.0010164756774902351,20.417789438935486
0.001681622350588441,98000,0.12569999768957485,58.251712799072266,0.2057559,0.9588395252823829,119.01894141769347,32.631855830550194,1.2542022,0.49,8.234039973467588,0.00016983889508992434,0.02346715545654297,1.0023858726024628,0.18012400679290294,1.1304349541664123,0.007341349737253041,0.253580055385828,1.4685908406972883,0.980119,0.0010149766206741344,20.734268123809343
0.0017098134849220514,100000,0.13380505576729812,58.15522384643555,0.20518604,0.9577052876353264,119.03527326965313,32.62672210112214,1.2550981,0.5,8.240340068005025,0.0007627767627127469,0.023367888212204018,1.0023247361183167,0.18014853522181512,1.1304868280887603,0.008229693551897085,0.2531208872795105,1.4673891156911845,0.9795116,0.0010180383920669561,21.007412757398562
0.0017132357461377978,102000,0.13040708670765197,58.30303192138672,0.20460644,0.9538262829184532,124.4013312187197,32.79518177732825,1.2554101,0.51,8.245817478746176,0.00024446615134365857,0.023340071797370916,1.0022688567638398,0.1802083246409893,1.1305311411619186,0.010648216997273294,0.2527590200304985,1.4637182235717772,0.97884506,0.0010153810977935808,21.297999710071743
0.0017035456839948893,104000,0.13236224279925188,58.61189270019531,0.20403774,0.9515288069844245,127.3274111785886,33.28635450452566,1.2556053,0.52,8.252079971134663,0.0005466981092467904,0.023436214208602923,1.0022048979997635,0.18016611374914646,1.1305789738893508,0.009993626417242937,0.2523184634745121,1.461117446422577,0.9781517,0.0010201051235198986,21.585246407338197
0.001651137601584196,106000,0.1429846242554491,58.82466506958008,0.20348713,0.9481469228863716,124.18322558593763,33.27041063457727,1.2557391,0.53,8.261606004089117,0.00016551405133213848,0.023505184054374743,1.0021480321884155,0.1798994578421116,1.1306356132030486,0.010413333373842776,0.2520365320146083,1.4600236535072324,0.97738373,0.0010175594091415415,21.797658708228102
0.002619772683829069,108000,0.14680898901075126,58.92603302001953,0.20305467,0.9449490875005722,119.53005733871456,33.25450699776411,1.2558197,0.54,8.275830117054284,0.0034103859215974808,0.024137528896331743,1.0021033495664597,0.1799101449549198,1.1306989192962646,0.011951892690267422,0.2516058295965192,1.4587488353252411,0.9766418,0.0010288367271423335,21.973247882126916
0.0015721392119303346,110000,0.1506620414853097,59.05889129638672,0.20266564,0.9436288818717002,117.42990176391584,33.23697224259376,1.2560979,0.55,8.292524912394583,0.0001564351696288213,0.023590673446655237,1.0020082592964172,0.1799199115484953,1.13075433075428,0.012471694121020869,0.2500499032437801,1.4574035376310346,0.9758431,0.0010141402482986442,22.114422341249885
0.0015904149040579796,112000,0.14092825037240997,59.10598373413086,0.20230831,0.9406490206718445,114.20569711685167,33.217329159379005,1.2564718,0.56,8.307055663317442,0.0004005302325822413,0.023581613063812266,1.001949769258499,0.1799285054206848,1.1308028191328048,0.012016279776464224,0.24944181926548475,1.4566199779510498,0.9750757,0.0010149275064468383,22.247129738472562
0.001570837921462953,114000,0.13271848478913353,59.16111755371094,0.20195886,0.9404408916831016,113.55219710540776,33.20090351626277,1.2569091,0.57,8.322309167124331,0.00029492995236068964,0.023513474583625703,1.0019133120775223,0.179938655346632,1.1308498948812484,0.011836591764702458,0.24898799695074558,1.4562461256980894,0.97434324,0.0010160323381423967,22.38516114382668
0.0018549999222159386,116000,0.12863867270573964,59.26432418823242,0.20162612,0.940446911752224,114.63536115264898,33.19143522530794,1.2575538,0.58,8.339018328115344,0.00043949519749730825,0.023705105066299446,1.0018707722425462,0.1799476556479931,1.1309001058340074,0.013523607904324312,0.24863649420440195,1.453927591443061,0.97364634,0.0010250022411346467,22.53305849978157
0.0015205657109618187,118000,0.14270961480215213,59.451011657714844,0.20133376,0.940455912053585,114.54919566726666,33.179380372166634,1.2580379,0.59,8.352940995246172,0.00017273772391490638,0.023781810879707314,1.0018346339464188,0.17995923459529878,1.130938133597374,0.013297419214854002,0.24819472208619095,1.4525407552719114,0.9729986,0.0010227988958358733,22.667916783758876
0.0014931510668247938,120000,0.13809611161798305,59.57487106323242,0.2011036,0.9404634818434715,111.84232952499404,33.16653948277235,1.2587638,0.6,8.365850313566625,0.0001560706878080964,0.023765509128570627,1.001802209019661,0.17996980249881744,1.1309783279895782,0.013894018913852023,0.2476448729634285,1.4517566084861755,0.9724124,0.0010240855216979991,22.779771760534494
0.0014388079289346933,122000,0.1310794852860266,59.66048812866211,0.20092903,0.9404692053794861,108.25623859405519,33.15835725516081,1.2595841,0.61,8.378230617381632,0.00016899006732273847,0.023789321303367597,1.0017730236053466,0.1799806732684374,1.1310449898242951,0.014959477249067264,0.24727192483842364,1.4510491818189617,0.97185487,0.0010224121809005678,22.87670814983693
0.0014563148142769933,124000,0.12688916444778406,59.71903610229492,0.20083107,0.9404765352606773,106.43234315872186,33.15053898841143,1.2603776,0.62,8.389419550076127,0.00016331233200617135,0.024250945806503308,1.001742735505104,0.17999438419938088,1.1311155319213868,0.016092252526432253,0.24704489782452582,1.4492286682128905,0.9713372,0.0010275647640228258,22.96921746418453
0.0014093705685809255,126000,0.13037553490698348,59.940975189208984,0.20079522,0.9404840424656868,106.9411560516361,33.14103223383427,1.2614694,0.63,8.400458144024014,0.00015914178220555186,0.023813857316970815,1.00170541703701,0.18000841028988362,1.1311913400888443,0.014194664886919763,0.24658744856715192,1.4481997728347777,0.9708508,0.0010262569189071658,23.076085184208768
0.001415398670360446,128000,0.12853465397283398,60.080841064453125,0.20078117,0.9404907807707786,103.79756236648566,33.133771643042564,1.2627902,0.64,8.409763919189572,0.00019216739747207612,0.023830442428588818,1.0016789466142655,0.1800221037119627,1.131264218688011,0.01569967832346447,0.24620283097028714,1.4476122826337814,0.97044003,0.0010253604650497415,23.1679244914644
0.0015800691908225417,130000,0.12631086823344242,60.261173248291016,0.20082773,0.9404978081583977,103.93319086456299,33.103909622877836,1.2638853,0.65,8.42461499851197,0.00032315216958522797,0.02391266882419581,1.0016636848449707,0.18003464341163636,1.1313267469406127,0.015864557804190528,0.24584482833743096,1.446713480353355,0.97009015,0.0010315506458282479,23.272537247701123
0.0014112158678472042,132000,0.12374272249639026,60.46089553833008,0.20091371,0.9405035376548767,103.57417609024051,33.06878227740526,1.2643615,0.66,8.435625582933426,0.00012916154810227454,0.023964363813400256,1.00163996219635,0.1800402022898197,1.1313979178667068,0.013470682913088243,0.24567469842731948,1.44357590675354,0.96983624,0.001030990719795228,23.380536879778706
0.0014245430938899517,134000,0.12117551730945726,60.597755432128906,0.20104212,0.9405091941356659,102.7713545112609,33.038488496094935,1.2644324,0.67,8.450123784132302,0.00017930110334418714,0.024907398939132665,1.0016021817922591,0.18004747107625008,1.1314620822668076,0.013441516893799431,0.24545338302850722,1.4428698539733886,0.96965885,0.001043758034706116,23.48308206888798
0.0014516442315652966,136000,0.1228839760273696,60.69898986816406,0.2011684,0.9405154585838318,104.57241225433356,33.00886740908027,1.2639219,0.68,8.461383800022304,0.0001318409777013585,0.024020452499389618,1.0015730917453767,0.1800573833286762,1.1315277814865112,0.01095666522893587,0.244623129069805,1.4422147333621977,0.9695436,0.0010313293933868388,23.590806780479333
0.0017916728975251317,138000,0.12295291962102069,60.799015045166016,0.2012798,0.9405235022306442,105.30054177474968,32.99519903957844,1.2630129,0.69,8.471963554620743,0.00045462034177035093,0.02440896761417391,1.0015511602163314,0.18006363101303577,1.1316057384014129,0.011470133710303336,0.24439260363578794,1.4416582345962523,0.96945995,0.0010373004674911522,23.702462605926822
0.0014609063509851694,140000,0.1169129800200463,60.94947814941406,0.2013191,0.9405343502759933,107.12952865982062,32.978305500000715,1.2620832,0.7,8.482124097645283,0.00012013215746264905,0.024083642125129756,1.001517191529274,0.18007425926625728,1.1317052394151688,0.010588583614095098,0.24406393580138683,1.440209040045738,0.9693354,0.001031515359878542,23.819731017528103
0.0014879315858706832,142000,0.12100391787290558,61.21214294433594,0.2012772,0.9405412673950195,110.29832815170312,32.966533210128546,1.2611854,0.71,8.491656952537596,0.00012855064414907247,0.02392114496231078,1.0014866590499878,0.1800816051661968,1.1318154752254486,0.011021491670282584,0.24372535310685622,1.4394022166728973,0.96917355,0.0010294498205184967,23.93764234196822
0.0015471564838662744,144000,0.11713333387672893,61.52445983886719,0.20123462,0.9405481800436973,112.07001801681534,32.9592015594244,1.2604947,0.72,8.502328209578991,0.00016708430484868586,0.024306988954544046,1.0014476835727693,0.18009175024926663,1.1321767449378968,0.011450430605909783,0.24333074688911427,1.438939943909645,0.9689868,0.001030128479003909,24.052652996288792
0.0015302952378988266,146000,0.11250308179855363,61.80801010131836,0.20119499,0.9405530080199241,112.92915070724519,32.9340361058712,1.2599627,0.73,8.510634256526828,0.00012929638614878058,0.023664439558982876,1.0014253854751587,0.18010236285626888,1.1324104577302934,0.010559039568528557,0.24319370351731776,1.4384972989559173,0.96872705,0.0010213478803634637,24.171617210073958
0.0015875993994995952,148000,0.10802215494960539,62.093360900878906,0.20111176,0.9405586063861847,114.51132657623285,32.987855933606625,1.2597322,0.74,8.521554013714194,0.0001294435642194003,0.023879884958267223,1.0013973772525788,0.1801124770194292,1.1326176345348358,0.010723033161833862,0.24305776506662363,1.4380964785814285,0.9683875,0.0010239295959472675,24.303929272587993
0.001729611656628549,150000,0.10186563463509096,62.476078033447266,0.20097892,0.9405661165714264,118.01742961883568,33.492038492113345,1.2595911,0.75,8.533424814231694,0.00011134905798826367,0.023979700565338158,1.001366749405861,0.1801210194826126,1.1327326208353043,0.011303420946584033,0.2427653655409813,1.4377097129821776,0.9680239,0.0010272109508514403,24.451416158547197
0.0021705313120037317,152000,0.09707608241960418,62.83917999267578,0.2008278,0.9405721396207809,120.05867592620842,33.82703140377998,1.259298,0.76,8.548730262555182,0.00014399246720131487,0.023987147450447024,1.0013399213552474,0.1801280342042446,1.1328192859888078,0.010965563829755417,0.24213769324123857,1.435921174287796,0.9676577,0.0010241276025772126,24.61243497598634
0.0016639122040942311,154000,0.09543576292693615,63.194244384765625,0.20069224,0.9405230283737183,122.31267847824093,34.96103351935744,1.259087,0.77,8.569586696103215,0.00011297091259621084,0.023916498184204098,1.0013191878795624,0.18014358691871166,1.1329397976398468,0.011603620432782907,0.24195692911744107,1.435660406947136,0.96726686,0.0010242277383804347,24.77603299319466
0.0016539462376385927,156000,0.09563327352702615,63.556556701660156,0.2005859,0.9402121216058731,124.48800091552732,35.1710245013237,1.2590992,0.78,8.582213497720659,0.00011554146476555616,0.024564835906028724,1.0013039112091064,0.1801598895341158,1.1330872625112534,0.011134831305476836,0.24160433448851104,1.4354887813329695,0.9668449,0.0010430313348770085,24.92524298829684
