train/pde_loss,train/theta_loss,train/mse,train/time,train/callback_time,train/sol_loss,eval/D_mean,eval/sd_mean,eval/D_high,eval/D_low,eval/R_high,train/progress,eval/sd_low,eval/ci_range,eval/sd_high,eval/R_low,train/epoch,train/gls_loss,eval/R_mean
0.2224780536443002,0.0011889858869835734,0.0019239354878664017,0.01955316042900084,0.0009551609754562371,0.4560889777094125,0.017874543,11.453448281623423,0.01872467268258333,0.017455029534175992,0.5695633187890052,0.11,10.993600962683558,83.88070678710938,12.3527494026348,0.5495947882533073,22000,218.71257400512684,0.5621526
0.1226493125250561,0.0008492687484249473,0.001734700403176248,0.01981061375141142,0.0009676351547241206,0.34306921127438444,0.01760103,11.655345439910889,0.018547306396067144,0.016873348597437145,0.5685586139559746,0.12,11.01250706706196,73.17516326904297,12.681560288183391,0.5528824999928474,24000,175.27840744018562,0.56150085
0.07564178616972625,0.0008881533285602927,0.0016639108071103692,0.019789409399032627,0.0009787127971649147,0.29907606177032076,0.01723685,12.11080137671282,0.01837515025399625,0.016147187305614354,0.5679639354348183,0.13,11.029502423480153,66.4068603515625,13.262066897004843,0.5542980343103409,26000,158.4822016372682,0.5611906
0.05508208326296867,0.0006399546982720494,0.001610549516044557,0.01981173539161684,0.0009887095689773545,0.2845489537417884,0.016884957,12.260588667704724,0.018282296229153873,0.015569092729128898,0.5674256011843681,0.14,11.045424966141582,61.73189163208008,13.245195988565683,0.5550340667366982,28000,149.4671719436644,0.56104076
0.04009326360677373,0.00046406479668803513,0.0015599495964124799,0.019727626204490686,0.0009923920631408692,0.26982972401380545,0.016562939,12.307339356653392,0.018214858183637262,0.015106012485921383,0.5670621529221535,0.15,11.059172754175961,57.97706604003906,13.226773124188185,0.5555415496230125,30000,142.97863555145292,0.5612144
0.033220572667429185,0.0003999541513621807,0.0015355461509898305,0.019639586687088068,0.0009939315319061296,0.25616761590540404,0.01627579,12.589178301782036,0.018184273084625602,0.014698930247686804,0.5666131496429443,0.16,11.070587416179478,54.91607666015625,14.587497059255838,0.5560466662049294,32000,138.64223542022688,0.56147194
0.03314863738138223,0.0004045557579956949,0.0015277232741937041,0.01970455992221831,0.0009987672567367517,0.2474087595269083,0.016014382,13.0210912630095,0.018146189814433455,0.014322955533862114,0.5676733404397964,0.17,11.082406481727958,52.66154479980469,16.17954191751778,0.55637446641922,34000,135.3692488784787,0.5621384
0.030616212353110357,0.000362690188921988,0.0016285801539197564,0.020046674847602867,0.0010066002607345603,0.23243350225686998,0.01578263,13.511910549190361,0.01812240802682936,0.014055346557870507,0.5708126440644264,0.18,11.093468312174082,50.85514831542969,17.52475113607943,0.5566711068153382,36000,133.3187110443116,0.5630781
0.026883423084043963,0.0004737614654004574,0.0015360073884949088,0.020026922106742825,0.0010092291831970185,0.22626418995112196,0.015572879,14.012989478754914,0.01808919608592987,0.01381684138905257,0.5740051507949829,0.19,11.104901507496834,49.31770324707031,18.103981809690595,0.5569307565689087,38000,132.51366741943363,0.564118
0.02477397969551383,0.00033982685999944806,0.0015088323270902038,0.020144012808799818,0.0010122796297073347,0.2259733848944305,0.015385135,14.374835332250223,0.01805961220525205,0.013612892874516547,0.5743780001997948,0.2,11.120265908539295,47.90203094482422,18.093791650608182,0.5571282014250756,40000,130.10265383529676,0.56500506
0.020954487433191442,0.000281914253719151,0.0015537141589447856,0.020234519362449573,0.0010098739862442053,0.21829870250821126,0.0152057465,14.722439538052475,0.01803141995333135,0.013322812644764781,0.5758798360824585,0.21,11.131110903806984,46.60773849487305,18.438583938404914,0.557328225672245,42000,127.88460783767682,0.56591344
0.022479351031011872,0.0002967800246551633,0.001588216982781887,0.02018588030338286,0.0010096051692962645,0.2101178497225045,0.015033763,15.128939431509934,0.01799752851948142,0.013087409548461437,0.578824083507061,0.22,11.142109404318035,45.714393615722656,19.69908680766821,0.5575093150138855,44000,127.42325645446799,0.5669483
0.018968112246599004,0.00028009864035993814,0.001465196255594492,0.02019713735580444,0.0010103405714035015,0.2053548993021248,0.014874225,15.510730867381566,0.017979660909622906,0.012920260149985551,0.5828067779541015,0.23,11.154236015863717,44.70453643798828,20.271125016734004,0.5576713502407074,46000,126.25071770477282,0.56807375
0.016407257698010765,0.00022160164371598512,0.0015701617812737823,0.020199962377548255,0.0010094155073165911,0.20451622603088604,0.014724845,15.803386720595881,0.017959587415680288,0.012763295485638083,0.5951173916459084,0.24,11.166220135055482,43.83403396606445,20.25669808499515,0.5578193053603172,48000,125.4472983932498,0.56987953
0.016309092414448948,0.00019479973707348108,0.0014445147244259715,0.020323280334472716,0.001011698842048641,0.19909292443841695,0.014581497,16.07478897208348,0.017938274098560213,0.012491052923724055,0.5987875267863274,0.25,11.17499079555273,42.93831253051758,20.2426147647202,0.5579630464315415,50000,122.851352180481,0.57176197
0.0163069377678912,0.00017650971130933613,0.0014354640152305365,0.02030914771556856,0.0010118578672409062,0.19866563384979966,0.014438007,16.321906428347575,0.017915820283815262,0.012261260789819062,0.600276742875576,0.26,11.186273628845811,42.20336151123047,20.26314572431147,0.5581016838550568,52000,121.01630817794816,0.5735349
0.0187167763657635,0.00018251412257086486,0.0014913830673322082,0.020309015035629246,0.0010083936452865605,0.19765088993310945,0.014302488,16.53667043311083,0.0178981261793524,0.012113854940980672,0.6014748021960259,0.27,11.198239144869149,41.69785690307617,20.27254984714091,0.5582223296165466,54000,120.90711187362692,0.57515746
0.01547776765888557,0.00020424813556019217,0.0014227896463125944,0.020285053968429525,0.0010060445070266717,0.19619878908991806,0.01417748,16.701864394850823,0.017875964706763624,0.012046792474575341,0.6029076367616654,0.28,11.209182790480554,41.23777389526367,20.264867646619678,0.5583479225635528,56000,118.98114764404328,0.57668453
0.01416586248681414,0.0007225177250802517,0.0015538778388872743,0.02020669186115271,0.0010074481964111347,0.1880231419280168,0.014059644,16.852299756002857,0.017857299838215115,0.011934870714321732,0.6043593406677246,0.29,11.220635147765279,40.77364730834961,20.258989231660962,0.5584434315562248,58000,118.96280140304584,0.5781326
0.015138256926555193,0.0007052634027786553,0.0015668474370613694,0.020306636333465553,0.001011973857879638,0.18512035524845102,0.013946338,16.94914864373859,0.017838842654600742,0.011799580766819417,0.6092742860317231,0.3,11.232212698087096,40.34492492675781,20.252526504918933,0.5585457399487496,60000,117.8800708770752,0.5796604
0.014716834407649005,0.00018016246031038463,0.0014457099605351686,0.020255652666091854,0.001008714914321898,0.17998382023721965,0.013832043,17.032475650243992,0.01782437935471535,0.011561480350792408,0.6117032825946808,0.31,11.242794198915362,40.073883056640625,20.2465639449656,0.5586475849151611,62000,118.24841126251249,0.58118486
0.012021354748401809,0.000182741045136936,0.001468332833610475,0.020190563082694967,0.0010101171731948853,0.1764875407814981,0.013719125,17.13339446351694,0.017808686988428236,0.011367027647793293,0.6147015213966369,0.32,11.25776453409344,39.79779052734375,20.240124873816967,0.55871312469244,64000,118.40928307723998,0.5827304
0.015041833530878665,0.0001434819569112733,0.0014138298574835062,0.020216917157173112,0.0010098651647567774,0.1772621031478051,0.013604298,17.254034644458443,0.017793359654024243,0.011098845582455396,0.621712775528431,0.33,11.272029648534954,39.55709457397461,20.237474888563156,0.5587743073701859,66000,118.15818049240107,0.584449
0.014185080853756502,0.00020024515106342733,0.0014136462705209851,0.02022065389156348,0.0010095872879028283,0.17633051206171507,0.0134882815,17.37468046720217,0.017773118475452068,0.010861506219953299,0.6282374560832977,0.34,11.284296726807952,39.39234161376953,20.28529429808259,0.5588404849171639,68000,117.82230455398556,0.5862924
0.014720846406067727,0.0001246733736479655,0.0015582296764478087,0.02004565441608431,0.0010067645311355585,0.17298277869820602,0.013375084,17.498995355200023,0.017761512845754623,0.010666354349814356,0.6312895074486733,0.35,11.296219751238823,39.21686553955078,20.371384546160698,0.5589042752981186,70000,117.01523096084594,0.5881082
0.01102105676115023,0.00013640584074892104,0.001364727271720767,0.02020142972469329,0.0010071796178817765,0.17160412024706598,0.013271653,17.63862731768033,0.017748928209766746,0.010654646600596607,0.6322994351387023,0.36,11.309382203035057,38.931156158447266,21.155419014394287,0.558957988023758,72000,115.70482728576654,0.5897925
0.014291574228322147,0.00011926818115171045,0.001346313627436757,0.020172762989997838,0.0010076477527618394,0.17510964413732227,0.013177626,17.73358547082171,0.017735173972323538,0.010655770753510296,0.6323622614145279,0.37,11.32236106786877,38.707462310791016,21.116869105026126,0.5590038880705833,74000,113.93571676635752,0.59127516
0.01439245371869766,0.0001467101974412799,0.0013683631550520658,0.020165546536445658,0.0010024459362030043,0.17622468645125594,0.013090947,17.81196924284034,0.01771792387589812,0.010656986385583878,0.6323267504572868,0.38,11.331957043148577,38.57574462890625,21.08923583291471,0.559057104587555,76000,113.58429037475605,0.5925442
0.013573032279498921,0.00011929799802601337,0.001330114435404539,0.020147177457809477,0.0010020315647125248,0.1832295092567795,0.013009423,17.842067188631486,0.017707585310563444,0.010658209933899343,0.63228829652071,0.39,11.345891584642231,38.39910125732422,21.072161197662354,0.5591204985976219,78000,112.0682382354736,0.5936885
0.011897236970718948,0.00011739556794054806,0.0013327014166861773,0.02007179951667787,0.0010016534328460716,0.1790686414018275,0.01293213,17.86476058824919,0.01769619439728558,0.010656344494782389,0.632258665561676,0.4,11.355735990218818,38.16761016845703,21.064401790499687,0.5591676831245422,80000,110.90798189926136,0.5947682
0.01139997904433404,0.00010842722258530557,0.0013113602763041854,0.020023641347885045,0.0010038229227066048,0.1725524252727627,0.012855742,17.909867086793266,0.017682385770604013,0.01060158812906593,0.6322204530239105,0.41,11.36621031910181,38.008026123046875,21.039895061403513,0.5592148795723915,82000,110.80492823028565,0.5958229
0.012622712743585002,0.0005302219651639462,0.00137983204331249,0.020213320851326017,0.0010035049915313723,0.16725526677072053,0.012779284,17.974404695312842,0.01767140137962997,0.010451578046195209,0.63218425065279,0.42,11.377232149243355,37.888893127441406,21.001173369586468,0.5592629864811898,84000,110.65899997711179,0.596774
0.014814312822069046,0.0001090721198124811,0.0013106124242767692,0.020035050988197384,0.0010068087577819798,0.1710490788444873,0.01270212,18.037066731926505,0.017662052903324364,0.010270645446144044,0.6321489840745926,0.43,11.388478241860867,37.863651275634766,20.979355787858367,0.5593129217624664,86000,110.80070862197881,0.59763
0.013722722292994162,0.00010142890096176416,0.0013171391328796744,0.020074714303016612,0.0010069419145584033,0.16648892621696007,0.012627262,18.12456508275286,0.01765445023775101,0.010178892384283244,0.6321159660816192,0.44,11.402732552960515,37.845558166503906,21.17320424877107,0.5593513831496238,88000,110.94213927078242,0.59851
0.011844692965853016,0.0002170142688555643,0.0013156968634575605,0.020063301682472185,0.0010048495531082187,0.16277801141142836,0.012555904,18.20908692821062,0.017646346893161535,0.010133746522478759,0.6320785745978356,0.45,11.415288643911481,37.89801025390625,21.24342550523579,0.5594012722373009,90000,111.24060835647568,0.59920144
0.014841876750811936,0.00013900084013585,0.0013241213746368885,0.020163594603538473,0.0010080575942993128,0.15881719288229945,0.012488064,18.31977147993166,0.01763652143999934,0.010114166885614395,0.6320427060127258,0.46,11.42678449396044,37.90003967285156,21.715450240299102,0.5594424709677697,92000,111.28265328598032,0.59972155
0.01368857529747766,8.905535651138052e-05,0.0013101901859045029,0.020184427618980462,0.0010063666105270361,0.15810950295627055,0.012423394,18.426319752102465,0.01762746339663863,0.01009722431190312,0.6320152923464775,0.47,11.441953876055777,37.983158111572266,22.309708269312978,0.5594766736030579,94000,111.79910495758072,0.6001115
0.011979606530163438,8.967494068201631e-05,0.0013021824415773153,0.0200791782140732,0.0010085990428924533,0.1533528422862295,0.012361469,18.520931225061712,0.017617597104981536,0.010075483960099519,0.631988188624382,0.48,11.459681554697454,37.950889587402344,22.305126441642642,0.5595147356390953,96000,110.54462592315691,0.60044223
0.011125024660024773,0.00010909929551417008,0.001296628499403596,0.020095421671867345,0.0010071023702621451,0.15412711150199182,0.012303035,18.61107258198974,0.017607357818633318,0.010066263959743083,0.6319537952542305,0.49,11.481936136260629,37.929508209228516,22.300222888588905,0.5595496758818627,98000,109.98235858535789,0.60077274
0.01041487184993457,9.281421807827428e-05,0.001306729856878519,0.020202008724212586,0.0010072007179260279,0.1522544720619919,0.012247679,18.690034851257224,0.01760001527145505,0.010064848465844989,0.6319284051656723,0.5,11.502368841320276,37.92026138305664,22.300222888588905,0.5595836162567138,100000,110.4010199851989,0.6010028
0.013088088856660773,0.0001129417069023475,0.0013078334741294384,0.020170224189758296,0.0010074203014373761,0.15044291608035595,0.012193688,18.779041994101846,0.017590199131518602,0.010051995515823364,0.6318983793258667,0.51,11.522332415916026,37.94743728637695,22.371193673461676,0.5596232563257217,102000,110.99003796005222,0.6011133
0.013985354834818275,9.74069262156263e-05,0.001294075627811253,0.020173973321914705,0.001001346230506898,0.15062965445965526,0.01213909,18.853170680358918,0.01758176423609257,0.009959208639338612,0.6318683236837387,0.52,11.544484901241958,37.87376022338867,22.36770186573267,0.559657198190689,104000,109.44279050064112,0.601226
0.013734047786914724,0.0002526720054447651,0.001297418144531548,0.020195258975029055,0.0010046898126602145,0.14639487815648336,0.012083759,18.930385765457135,0.017572235129773617,0.009853999223560094,0.6318370148539543,0.53,11.566963978111744,37.87403869628906,22.40384561009705,0.5596888542175293,106000,109.09546110153184,0.601315
0.01357254761829973,8.74071047292091e-05,0.0013078718911856413,0.020143906950950627,0.0010055460929870596,0.1513253049403429,0.012028526,19.010772013602864,0.017561974050477148,0.009716623229905963,0.6318082228302956,0.54,11.591814085841179,37.83866882324219,22.462967922911048,0.5597225993871688,108000,108.55893408966048,0.6014182
0.013694615891203243,7.088717393344268e-05,0.0013120656367391348,0.0203664698600769,0.0010125702619552639,0.1465844667851934,0.01197128,19.111542762370988,0.0175527133513242,0.009591298922896386,0.6317820027470589,0.55,11.613363400101662,37.83429718017578,22.59276136755943,0.5597615197300911,110000,108.90965766525258,0.60157496
0.010942552823806158,7.677083340240642e-05,0.0013245794689282775,0.020363717198371947,0.001014071822166441,0.1400252752527597,0.011911928,19.237758904746126,0.017539156647399065,0.009344187215901911,0.6317558467388154,0.56,11.637449264526367,37.86534881591797,24.00528816506265,0.5597911715507508,112000,109.91514363861062,0.6017531
0.011732536999275928,8.565872849430889e-05,0.0013201917754486203,0.020359746336936987,0.0010145242214202898,0.1382157004103062,0.011853461,19.36879526416553,0.01752827214077115,0.009210473904386163,0.6317299187183381,0.57,11.659924034029245,37.8900260925293,25.24582119658589,0.559822128713131,114000,109.98338417816129,0.6020407
0.013372874000924637,9.543827036395669e-05,0.001297005102969706,0.020310588836669925,0.0010103296041488617,0.13666683979332464,0.0117942365,19.49406478351254,0.017515086522325873,0.00913832988590002,0.6317055940628051,0.58,11.69218027498573,37.89052963256836,25.38984869606793,0.5598552539944649,116000,108.6217945480348,0.6024488
0.014813389788614573,8.404698019148782e-05,0.0012775738723576069,0.020375803351402298,0.001011735677719116,0.1352555903345345,0.011732923,19.60165386149964,0.017502730246633288,0.008943794365040957,0.6317684948444366,0.59,11.717975093051791,37.90815734863281,25.387027440592647,0.5598914489150048,118000,106.89778593444808,0.60299647
0.01409971396869512,0.0006499874289147556,0.0013074326561763883,0.020125554203987088,0.0010064735412597663,0.12341003233566898,0.011669214,19.730022893613203,0.017488383036106822,0.008730975980870425,0.6317590534687042,0.6,11.743459873832762,37.93514633178711,25.478724157437682,0.5599222332239151,120000,105.99701073837286,0.6035152
0.01318176569405478,7.772232493152842e-05,0.0012893637176603079,0.020432138085365346,0.0010159283876419135,0.12049499721452607,0.011606002,19.86361357141469,0.017476222617551683,0.008518650219775737,0.6321994081139565,0.61,11.769410781562328,38.01125717163086,26.287506474182003,0.5599514693021774,122000,107.02377031707788,0.6040665
0.012620286130579163,7.925798854557797e-05,0.0012926359195262194,0.020284701228141747,0.0010131211280822695,0.11872081846743833,0.011542624,19.99052726497981,0.017460473580285907,0.008423376036807895,0.6336562693119049,0.62,11.792324320413172,38.04787826538086,26.476325653493404,0.559973792731762,124000,106.92635919570948,0.60470116
0.010032309345202552,7.015328446868807e-05,0.001276848721317947,0.0203530086278915,0.0010155875682830787,0.1211221175827085,0.011480481,20.111660037602668,0.017445800406858326,0.008293535141274334,0.6376295521855354,0.63,11.821084190160036,38.043296813964844,26.509882695972916,0.560001640021801,126000,106.66413355255136,0.60534656
0.010784919433761378,6.523051706608385e-05,0.001270558568648994,0.02040012300014496,0.0010134550333023053,0.12241019342094653,0.011420057,20.237959174827363,0.017432259628549218,0.00824686021078378,0.6391796126961709,0.64,11.85211562551558,38.05475616455078,26.69732323847711,0.5600306376814842,128000,106.61745338821463,0.60599387
0.01232671224360819,9.647161641623825e-05,0.001264004735276103,0.020331502079963606,0.0010185744762420614,0.1196749766059218,0.011361299,20.370122203391723,0.01741985520347953,0.008218325395137071,0.6401221215724945,0.65,11.885526613332331,38.04482650756836,26.95723338983953,0.5600579366087913,130000,105.85956901931777,0.6066267
0.012915532757760974,6.405204476322979e-05,0.0012361372355371714,0.02049324536323553,0.0010210906267166145,0.12128727924078711,0.011302789,20.503168892472917,0.01740741464309394,0.008178302529267966,0.6403136253356934,0.66,11.910961614921689,38.0517578125,27.575537841767073,0.5600852906703949,132000,105.57520269775362,0.6072105
0.015883535575470883,0.00011947616440011188,0.0012374594807624817,0.020670476913452234,0.0010251802206039421,0.12376294121518712,0.011245099,20.615756802563148,0.017388958483934402,0.008079118677414954,0.6412518098950386,0.67,11.934608104638755,38.0535888671875,27.62003680691123,0.5601164609193802,134000,104.15289566802991,0.60782707
0.01408874951902544,6.323518027784303e-05,0.00122648268006742,0.02067122912406925,0.0010253607034683232,0.11987460549548255,0.01118776,20.7227073597224,0.017371202958747743,0.008010686910711228,0.6423534974455833,0.68,11.977760563604534,38.06954574584961,27.607199270278215,0.5601392611861229,136000,103.20578091049204,0.60844475
0.01543148567626481,9.446421609027311e-05,0.0012699777726083994,0.020620628595352207,0.0010256518125534083,0.12376932181790463,0.011131414,20.814545027146085,0.017356307990849015,0.00791995394974947,0.642556132376194,0.69,12.010980350896716,38.09584045410156,27.592161810025573,0.5601656347513199,138000,103.05127406311043,0.6090032
0.0153930827179574,6.421337457140908e-05,0.0012049009092152119,0.02057768213748937,0.001028096556663518,0.12221511819958676,0.011075607,20.90040650033237,0.01733344383537769,0.007858240883797407,0.6425273522734642,0.7,12.04160968773067,38.17304992675781,27.58405269123614,0.560194656252861,140000,102.15410740661619,0.6094994
0.01280220487172483,0.0010717378463596106,0.001237003249116242,0.020492847800254843,0.0010249558687210048,0.12310112220793974,0.011020675,20.97628727146867,0.017309318576008075,0.007785892696119845,0.6424963489174843,0.71,12.07903092727065,38.22782897949219,27.57429555058479,0.5602194011211395,142000,100.83796321868911,0.6099377
0.01434539378876797,0.0005980991409160197,0.0011794085148721933,0.020610579013824546,0.0010309479236602773,0.12710300139710323,0.010966825,21.04002538240034,0.017284283554181445,0.007726526737678796,0.6424682512879372,0.72,12.10643658414483,38.2361946105957,27.56667542271316,0.5602406829595565,144000,98.46988781356828,0.61029166
0.014832594478968534,0.00014104020374361426,0.001221771934069693,0.020534202456474325,0.00102826154232025,0.12947669001668705,0.010913773,21.084015560816855,0.017256983229890464,0.007685110659804195,0.6424381747841835,0.73,12.134870886802673,38.236900329589844,27.55840616300702,0.5602681487798691,146000,96.601352470398,0.6105948
0.013998242409666994,6.447893247241154e-05,0.0011532006319612265,0.020660127401352014,0.0010311328172683688,0.1299391430802647,0.010861698,21.117236478319683,0.017232256941497315,0.007636423141229897,0.642410084605217,0.74,12.162473890930414,38.23894500732422,27.54604541696608,0.5602933138608932,148000,95.05449104690574,0.61096543
0.017504070026334417,6.0850004956591874e-05,0.0011439183726906776,0.020737380623817404,0.0010338029861450219,0.1304410495683556,0.010810176,21.154914333592526,0.017207617405802008,0.007585476723033935,0.6423851355910302,0.75,12.180873355828226,38.25352478027344,27.531011309474707,0.5603207945823669,150000,95.02550179290736,0.6113744
0.018640865083783834,6.780916010029614e-05,0.001135882455855608,0.020624647140503063,0.0010220099687576294,0.13576661937683776,0.010756807,21.17235226104403,0.01718993508256972,0.007540955068543553,0.6423565149307251,0.76,12.197451549582183,38.282554626464844,27.51752389594912,0.560343787074089,152000,94.03444986343371,0.6117807
0.016657472560764282,5.933807551627979e-05,0.0011323371436446905,0.02063084542751313,0.0010296672582626365,0.13350634462386324,0.010701753,21.19569653484609,0.01716908346861601,0.007316328689921647,0.6423360228538513,0.77,12.202668003737926,38.34794616699219,27.50751143321395,0.5603755056858063,154000,93.5773049583437,0.6121435
0.014109713344252673,0.00020000507356598973,0.0011372515000402927,0.020591595649719237,0.001031666159629821,0.1313426775373515,0.010645103,21.217794845668216,0.01714687258936464,0.0071060237474739555,0.6423130676150322,0.78,12.20754289533943,38.43400955200195,27.497917832806706,0.5604071602225303,156000,92.87803792572055,0.6125022
0.01366501284518748,5.590749788098037e-05,0.001127753872424364,0.020600366234779337,0.0010297601222991938,0.12794276428967738,0.01058806,21.244827487661194,0.01712130345404148,0.006895319791510701,0.6422936350107193,0.79,12.212015595287085,38.52220916748047,27.490992611274123,0.5604355320334434,158000,92.91000434875482,0.6128429
0.013133140633348406,0.0001360113819828257,0.0011242898181080818,0.020563359975814755,0.001029587149620056,0.12704568093642576,0.010530948,21.26541451749924,0.017099501891061658,0.006725335237570107,0.6422677472233772,0.8,12.21739687025547,38.59831619262695,27.481230720877647,0.5604592442512513,160000,92.34335317611712,0.61315984
0.011096841600257912,0.0008558385889045894,0.0011345772072672844,0.020686334609985323,0.0010317312479019157,0.12406205479428162,0.010473785,21.28785498116926,0.017077808920294035,0.00662828927161172,0.6422462090849876,0.81,12.223958387039602,38.678123474121094,27.462801942601796,0.5604817166924476,162000,92.04521664810181,0.6134783
0.012344491024501608,0.0001753471151459962,0.0011250588577240705,0.021029500722885168,0.0010379223823547355,0.12374558583646995,0.010416474,21.315156912204756,0.017058586934581395,0.006494587357155979,0.6422235995531083,0.82,12.231386313214898,38.7758674621582,27.446719724684954,0.5605126976966858,164000,91.68878141403182,0.61377525
0.013367745348718055,0.001202368177473545,0.0011215974809601903,0.020729243993759076,0.0010329058170318592,0.12548535816743997,0.010358874,21.338669651436735,0.017040535807609558,0.006400887889321893,0.6421979084610939,0.83,12.236530962400138,38.87685775756836,27.431971533223987,0.5605360135436058,166000,91.85654310607914,0.6140461
0.014427050945465479,6.543063500430435e-05,0.0011232491815462708,0.020747309446334756,0.0010319188833236702,0.12111354840919374,0.01030134,21.368491675559984,0.01702306205406785,0.006249077816028148,0.6421784847974777,0.84,12.241897988133132,38.992496490478516,27.41611637175083,0.5605595588684082,168000,92.27142756271328,0.61431366
0.01408259043132419,0.003105991519987583,0.0011300736805424094,0.020820887446403483,0.0010347434282302866,0.12190996279194972,0.010244368,21.4011535631679,0.01700458275154233,0.006134065170772374,0.6421545878052711,0.85,12.248185626231134,39.124149322509766,27.40237438119948,0.5605821579694747,170000,92.76956704330446,0.61456096
0.014078638761886414,8.049657481024042e-05,0.0011428400175645947,0.02095316994190222,0.0010404124259948701,0.12357286260277041,0.010187927,21.42384570521474,0.01698406906798482,0.006063853029627353,0.6421327084302902,0.86,12.25517368875444,39.234100341796875,27.389541547745466,0.5606039717793465,172000,93.21500387573215,0.61482155
0.015067446514265621,0.00044128316221758723,0.0011479370296001434,0.020944821476936368,0.001044492125511167,0.12405922720581315,0.010131737,21.440941914208477,0.01696332325227558,0.005991396028548479,0.6421090468764306,0.87,12.260740669444203,39.34562683105469,27.380683179944754,0.5606293648481369,174000,92.53396781921388,0.61506695
0.018462125264690283,0.0007100580260157585,0.001131415250711143,0.0206589885950089,0.0010341676473617529,0.12795973001420496,0.010075985,21.456110226545626,0.016945394361391662,0.005897998146247118,0.6420829355716705,0.88,12.266565975733101,39.46573257446289,27.366730803623792,0.5606580927968026,176000,91.96848414230342,0.6153149
0.01729792380437725,0.000381195277441293,0.0011001036036759615,0.02108487892150878,0.0010513234138488804,0.12780944271758232,0.010019995,21.465585757948787,0.016915522329509255,0.005826317821629345,0.6420593306422233,0.89,12.271040328778327,39.608306884765625,27.35494254156947,0.5606912896037102,178000,91.50377474594114,0.6155044
0.016080022149486454,0.00047005279338918626,0.001123802736401558,0.02141496694087985,0.001058920621871948,0.1273030014894901,0.00996379,21.473843071161536,0.016892395121976732,0.005718937760684639,0.6420339420437813,0.9,12.275916687212884,39.74537658691406,27.342227660119534,0.5607132762670517,180000,90.8774244766236,0.6156592
