train/mse,train/gls_loss,eval/ci_range,train/pde_loss,eval/D_mean,train/theta_loss,eval/D_high,eval/R_high,eval/sd_mean,train/time,eval/sd_high,eval/R_low,eval/R_mean,train/progress,train/callback_time,train/sol_loss,eval/sd_low,eval/D_low,train/epoch
0.0020758789032697678,125.43708938598623,63.31791305541992,0.01754494623467325,0.0027549171,0.00010026663221651688,0.005990664951968938,0.24929734356701375,18.149939644150436,0.020605130553245553,32.92184751480818,0.20375913232564927,0.21562912,0.36,0.0010225278139114394,0.16363743812590803,4.553278035018593,0.0019672925700433552,72000
0.0019440173637121916,124.70742036437979,62.59764099121094,0.013519204953219753,0.0027239649,8.152020018314943e-05,0.005961482017301024,0.2488195948302746,18.65212195218299,0.020650016546249355,32.918094750493765,0.20376952700316905,0.21595705,0.37,0.0010211954116821312,0.16133205654472116,4.556556709576398,0.0019214812957216055,74000
0.0019190713064745069,125.1095818099976,61.91207504272461,0.02009374572942032,0.0026947102,0.00010515053145354614,0.005938813439570367,0.24836063385009766,19.105883372748004,0.02061062145233156,32.914111856371164,0.20377591177821158,0.2162098,0.38,0.001021106362342838,0.16709729640185814,4.559485567733645,0.0019074297742918134,76000
0.0019107243278995156,124.71197519302333,61.3488883972168,0.020168576129712155,0.0026664615,9.914616384776309e-05,0.005913136468734592,0.24789082445204258,19.472062652994847,0.020575915813446064,32.90949547663331,0.20378431640565395,0.21643528,0.39,0.0010231643915176397,0.1720207571610808,4.562206519767642,0.0018864169454900549,78000
0.0019955472089350224,123.13391080474848,60.77122116088867,0.016523972275434024,0.0026380778,0.0003450558288022876,0.005879026360344144,0.24735293798148633,19.8206393778945,0.020489776015281753,32.89485722780228,0.2037955518811941,0.2166529,0.4,0.0010234501361846915,0.16130791630595942,4.565271746832877,0.0018287504120962695,80000
0.0018929868238046765,122.81183515548719,60.31690216064453,0.01920298563479449,0.0026103705,7.597552030347288e-05,0.0058395690168254084,0.24696817845106125,20.16185255534947,0.020515928506851112,32.88170164451003,0.2038038931787014,0.21697904,0.41,0.0010247159004211468,0.15644919194281018,4.567965574096888,0.0017891246563522146,82000
0.0018581197364255786,121.88309368133542,59.87115478515625,0.01888672473747283,0.0025826248,0.00021888373885303736,0.005805617431178689,0.24633201360702517,20.488196095539024,0.020500264406204234,32.871784176677465,0.2038106434047222,0.21728072,0.42,0.0010235272645950306,0.16180610620230437,4.571225878316909,0.0017374922550516202,84000
0.001981164561584592,120.43540829467764,59.390724182128906,0.01632098022080024,0.002555511,0.0007898930343799293,0.005779047915712,0.2458226088434458,20.787447827868164,0.020504867672920195,32.8649764880538,0.2038203462958336,0.21753666,0.43,0.001022885203361511,0.16580612824112123,4.574121301993728,0.0016949898505117743,86000
0.0018719282234087586,120.1436301269531,58.877357482910156,0.013907924436964042,0.0025296032,7.479314808733761e-05,0.005745895288418977,0.24538322538137433,21.08351004263386,0.02051528203487398,32.855463679879904,0.20383071564137936,0.21776189,0.44,0.0010219361782073967,0.15846557067334707,4.577040812000632,0.001677634462248534,88000
0.0018833092181012034,120.9680240020752,58.40214157104492,0.010764627871336448,0.0025050924,7.157836080295965e-05,0.005710701807402074,0.24486125260591501,21.360938537812658,0.02059025955200191,32.84476660192013,0.20383839085698127,0.21795686,0.45,0.0010218617916107182,0.14491896646469793,4.579901834949851,0.0016720257874112577,90000
0.0018912599189206958,121.04889892196671,57.99610900878906,0.012176159257534904,0.0024817362,7.314245158340782e-05,0.005676153092645103,0.24438664764165877,21.62312299147662,0.02052457773685465,32.83415026962757,0.2038485400378704,0.21810621,0.46,0.0010201580524444602,0.1439532845243812,4.582801752258092,0.0016658526175888256,92000
0.0019273535581305623,122.88723274993899,57.628936767578125,0.011088520495686748,0.0024595736,6.15575336269103e-05,0.005649401014670728,0.24383045732975003,21.925323926868874,0.02047939300537109,32.958224415779114,0.20385792776942252,0.21817957,0.47,0.0010155950784683215,0.13828432564437385,4.585634043905884,0.001661688499734737,94000
0.0019639856182038784,125.35079122543353,57.37270736694336,0.012860862434143194,0.0024384528,6.683751416858286e-05,0.005621719954069702,0.24322767220437524,22.227172996799805,0.020377829551696786,33.19039400666952,0.20386690199375151,0.21818374,0.48,0.0010108685493469252,0.1411056399270893,4.588385857641697,0.001658273837529123,96000
0.0019441846525296569,126.39158549880979,57.14760971069336,0.011962256362428838,0.0024179504,5.896485527046025e-05,0.00559071627212688,0.2426513202488422,22.514913889221273,0.02029807305336,33.542411774396896,0.20387542024254798,0.2181572,0.49,0.0010093185901641861,0.13929808489978343,4.591626836918294,0.001649626178550534,98000
0.0019104329403489828,124.0045824089053,56.811710357666016,0.012779742230893985,0.0023978455,6.583245703950524e-05,0.005556509271264071,0.24220435246825217,22.7913706604857,0.020225395798683196,33.61408673226833,0.2038834284991026,0.21815453,0.5,0.0010061609745025634,0.13829913268983374,4.594518826343119,0.0016235744289588184,100000
0.0019313652301207185,124.29731337738065,56.52714157104492,0.014696685847593462,0.0023776125,6.16908582742326e-05,0.005534012662246816,0.241747061163187,23.05858612296785,0.02024006581306457,33.80079586058855,0.20389189422130585,0.21818838,0.51,0.0010067555904388435,0.13391759360581657,4.597587895113975,0.0015980027033947407,102000
0.001937260851264,124.40188028335554,56.30219650268555,0.014531367557123278,0.0023574815,5.810780203319155e-05,0.005500009201932696,0.24118568822741507,23.314558085453296,0.020460296988487277,33.843041490763426,0.20390087850391864,0.2181908,0.52,0.0010100562572479244,0.1331853718832142,4.600115376524627,0.0015418276481796056,104000
0.0019295652164146304,123.61751657104497,56.065582275390625,0.011154081834945834,0.0023382285,6.134532304713503e-05,0.005462648766115301,0.2407961588352918,23.566614232567506,0.020460346102714567,34.02089411392808,0.20390941016376019,0.21820469,0.53,0.001007235765457151,0.1357277384996416,4.602871660608798,0.001531455127405934,106000
0.001917647197842598,123.46802802658085,55.87778854370117,0.013548910386161876,0.0023197127,6.124106585048139e-05,0.005425386223942039,0.2403675418347119,23.797215515747666,0.02070394992828375,34.08602997660637,0.20392038561403752,0.21819238,0.54,0.0010106219053268484,0.14017324862629194,4.605501552578062,0.0015261123335221782,108000
0.0019245273433625698,121.93085164642324,55.69697952270508,0.013460373758804064,0.0023020566,5.940956907579675e-05,0.005394919018726795,0.2400589607656002,24.00685788852473,0.020726339697837822,34.08073550090194,0.2039309985935688,0.2182229,0.55,0.001016961455345156,0.14429414978623445,4.608645022381097,0.0015236192644806578,110000
0.0019616764038801193,122.5611323623659,55.590946197509766,0.013201561724534234,0.0022849962,5.35595063411165e-05,0.0053679477074183475,0.2397848315536975,24.208474726011247,0.020699395656585698,34.075004421174526,0.20394160859286786,0.21828236,0.56,0.001016108512878422,0.14144329512119275,4.611282306723297,0.0015207056305371225,112000
0.001998863648623228,124.58775772476196,55.527320861816406,0.014761957682901982,0.00226856,5.2730170864379033e-05,0.00534375332063064,0.23949074447154997,24.40797288585058,0.020745489716529855,34.066930413246155,0.2039510689675808,0.21838199,0.57,0.0010165327787399275,0.14461121324449772,4.61404318921268,0.0015155361208599061,114000
0.0020089244935661554,125.59245254898039,55.43436050415039,0.013756823021220038,0.0022519836,5.8857607655227184e-05,0.0053239544620737435,0.23918270766735075,24.594332701254945,0.020743849992752153,34.05882501974702,0.20395996421575546,0.21848479,0.58,0.0010215334892272894,0.14313146448880443,4.616277071181685,0.0015062512131407857,116000
0.002054349286481738,128.08519626235966,55.347816467285156,0.015000852362951256,0.0022353444,4.5020293327979743e-05,0.005302251502871511,0.23890610150992864,24.78514990351182,0.02064274883270257,34.13141993805766,0.20397233329713343,0.21857849,0.59,0.0010173906087875386,0.14299211217463012,4.618917254265398,0.0014568750775652006,118000
0.0020577700342983007,130.17335221099813,55.3271369934082,0.013011147637385867,0.0022192884,4.943361273035407e-05,0.005279990192502733,0.2386577192693948,24.97638616502285,0.020633414387702966,34.22526950016618,0.20397923439741134,0.21869852,0.6,0.001016583681106565,0.14310528858751057,4.622583359014243,0.0014354502753121778,120000
0.0021001650020480156,130.9807581710816,55.35989761352539,0.01211362701212057,0.0022037176,5.5241001973627135e-05,0.005258369958028188,0.2383926525712013,25.1697071255276,0.02063688099384306,34.36633963137865,0.2039881393313408,0.2188253,0.61,0.0010165150165557877,0.1422759857624764,4.625211714301258,0.0014292447071056814,122000
0.0021126398351043463,132.0008810958863,55.35905838012695,0.01001668449095453,0.0021879952,4.799370435648598e-05,0.005229932640213514,0.23801745325326917,25.391062097050824,0.020540209770202676,35.24364624172445,0.2039964348077774,0.21892944,0.62,0.0010130370855331438,0.1411520473808051,4.628109687473625,0.0014222328551113605,124000
0.002054062904790044,131.28753324127223,55.236820220947266,0.00930117693380456,0.0021723334,4.782095493283123e-05,0.005203286523465065,0.23768507689237592,25.610960419272196,0.020950695157051127,36.84913907200098,0.20400330238044262,0.21907474,0.63,0.0010194287300109876,0.13599906804412623,4.6314452309161425,0.0013761253678239882,126000
0.0020481261890381575,128.67897961807253,55.033321380615234,0.008675752274924875,0.002157253,5.257480370346457e-05,0.005180460272822529,0.23738816231489182,25.813440363578223,0.020875126361846952,36.85525879263878,0.20401243753731252,0.21925955,0.64,0.0010219253301620456,0.13498280109465124,4.634121945127845,0.0013613371353130787,128000
0.0020297998562455177,128.35512779998777,54.946895599365234,0.014709266858873893,0.0021422654,5.3187010053079575e-05,0.0051590955117717325,0.23703536093235014,25.98850821971216,0.020910124301910415,36.849387641996145,0.204022865742445,0.21945076,0.65,0.0010264165401458723,0.13981776630133416,4.638139670714736,0.0013523605884984136,130000
0.00201615528203547,128.1066484718328,54.893436431884766,0.014275461707031334,0.002127175,5.2767682063858956e-05,0.005133467598352574,0.23667919561266895,26.14080870943144,0.020999193310737612,36.845810525119305,0.2040332231670618,0.21960673,0.66,0.0010305742025375363,0.14093324662744963,4.641806159634143,0.0013256697711767629,132000
0.0020275628194212914,128.80072939682034,54.90178298950195,0.011921986442524953,0.0021121232,4.71710336569231e-05,0.0051117471302859485,0.23637835420668124,26.3052533867916,0.020987018346786495,36.84162413701415,0.20404349081218243,0.2197199,0.67,0.0010328594446182232,0.13646760156005674,4.644598811864853,0.0012945735914399847,134000
0.002018117345869541,128.82110004043548,54.89402389526367,0.011919712921138848,0.0020970898,4.8132405936485156e-05,0.005088758096098898,0.2360679008066654,26.471809670586012,0.02076879167556769,36.835039127618074,0.2040511727333069,0.21980338,0.68,0.0010276861190795896,0.13705114913731806,4.648229875601828,0.0012697829166427254,136000
0.0020074029453098774,129.87496546935944,54.911476135253906,0.01212711624172516,0.0020821048,4.11159016948659e-05,0.005067227641120551,0.23574770689010613,26.641134333781014,0.021013230919837863,36.85473296791315,0.20405925884842874,0.21987024,0.69,0.0010338387489318853,0.13326710455119614,4.651554184965789,0.0012396844365866854,138000
0.002041076309978962,128.19656966781636,54.89616775512695,0.009431156768929205,0.0020670234,5.355856046662666e-05,0.0050492259208112945,0.23540534786880007,26.826423855964094,0.02097965848445893,37.1331037953496,0.2040713556110859,0.21988408,0.7,0.0010330625772476214,0.12329208530858167,4.655052302405238,0.0012097609374905004,140000
0.001996764913201332,127.9302412300109,54.896610260009766,0.011552043631905722,0.0020519064,5.2077710279263556e-05,0.005030450678896159,0.2350998599082231,27.02147130069674,0.020935595273971527,37.68767770379782,0.20408277213573456,0.21992752,0.71,0.0010328691005706753,0.11900038772448905,4.65784075204283,0.001175320611218922,142000
0.001955343410372734,126.50089726257308,54.83502960205078,0.010740847774315616,0.0020364914,4.376028664410114e-05,0.005016668036114422,0.23475363999605178,27.19746856100016,0.020917624473571764,37.94590374454856,0.2040947362780571,0.22001112,0.72,0.0010300540924072256,0.12255020635575048,4.661245609167963,0.0011524654284585268,144000
0.0019531568977981806,126.65906233215338,54.74110794067383,0.010607422828907129,0.0020211085,5.3425519581651315e-05,0.005002373026218265,0.23451607599854468,27.359829631619274,0.02085985410213471,37.93521076440811,0.2041042849421501,0.22013283,0.73,0.0010305951833725,0.12152423191443094,4.664493293967098,0.0011001992301316933,146000
0.0019329661736264825,125.19424756622313,54.650875091552734,0.0099731251448393,0.0020058437,5.819350553792901e-05,0.004984473076183348,0.23431403748691082,27.501386288553476,0.021032505512237537,37.925926130265,0.2041136473417282,0.22028205,0.74,0.0010374778509140016,0.12197177787125124,4.6679743798449636,0.0010698129801312462,148000
0.001974020851776004,122.87545170974713,54.58871841430664,0.013146983301499863,0.0019905677,4.8371002776548266e-05,0.004969196347519754,0.2340471550822258,27.649062443925786,0.020926624417305053,37.91706031188369,0.20412233285605907,0.22045794,0.75,0.001033709526062009,0.11734230492264044,4.67123796697706,0.0010446889675222338,150000
0.0020431801676750183,124.56474319458007,54.556236267089844,0.014801971626700848,0.0019752183,4.630713374353945e-05,0.00495199728757143,0.2337636988610028,27.803810643229745,0.021144344925880416,38.08896141126752,0.204132092744112,0.22064179,0.76,0.0010357309579849244,0.11514265343546876,4.674754338338971,0.0010193268506554886,152000
0.002060054335743189,127.9660035858155,54.57373046875,0.014160238822689257,0.0019598992,4.3084433855256066e-05,0.004934472159948198,0.23335996866226183,27.987638209098535,0.021012857556343096,38.73633332550526,0.20414131358265877,0.22080965,0.77,0.0010355466604232784,0.1090678916573527,4.678217938635498,0.000983186368830502,154000
0.0020713522098958492,130.2428572845455,54.6783332824707,0.012364572088699784,0.001944515,4.537957283901051e-05,0.0049162196461111285,0.2332463599741459,28.162489016814266,0.020911840796470644,39.27202569320798,0.20415166579186916,0.22097722,0.78,0.0010328335762023909,0.10937115631997575,4.681972635444254,0.0009547882145852782,156000
0.0020116616506129503,128.62301291274997,54.76167678833008,0.009954157929634702,0.0019289932,4.094672840437852e-05,0.004896021832246331,0.2332221619784832,28.321143958177686,0.020911217570304837,39.42364929243922,0.2041617024689913,0.22111619,0.79,0.0010324063301086455,0.10907738434523315,4.685967287514359,0.000922864284075331,158000
0.0020460765808820724,129.60079692459115,54.806297302246094,0.011257732813479377,0.001913417,4.1218441765522584e-05,0.004874901531729844,0.2332023609429598,28.48609125382666,0.021012392759323074,39.88333633169532,0.20417540483176708,0.22123705,0.8,0.0010377812385559057,0.10797026682272516,4.688901256304234,0.0008829601414618082,160000
0.0021302211098372936,133.34064808654747,54.87544631958008,0.011576842404901963,0.0018977779,4.526628981693648e-05,0.004848220874555408,0.23317447155714036,28.653037361538328,0.021140348315238967,40.0865831412375,0.20418702848255635,0.2213567,0.81,0.0010345577001571675,0.09886709106340956,4.692866618279368,0.00084838481125189,162000
0.0021733874455094337,136.31183320617697,55.04477310180664,0.009259768425021315,0.0018821377,4.828612873097882e-05,0.004830982349812976,0.23314993157982825,28.81370490931699,0.021142558813095163,40.334825683385134,0.20419656559824945,0.22144718,0.82,0.001037815690040589,0.09720451428741222,4.695751680992544,0.0008160552140907384,164000
0.002151663415133953,137.226979385376,55.20940399169922,0.011713275026530042,0.0018665408,4.261931826476939e-05,0.004815580113790929,0.2331298843026161,28.98079962916162,0.02106310164928437,40.50390217453241,0.20420731268823147,0.22151068,0.83,0.0010349684953689542,0.08694127663969997,4.699345224071294,0.0007808233873220161,166000
0.0021526396740227938,135.89498731231706,55.290435791015625,0.01173381335753949,0.0018512738,4.657664612750523e-05,0.004797314864117651,0.2331087239086628,29.1397614409845,0.021057719945907515,40.63660129904747,0.20421764254570007,0.22156289,0.84,0.0010358005762100236,0.08237394365668319,4.703230271115899,0.0007511888165026903,168000
0.002156802685931325,137.08213893127433,55.357078552246094,0.010289689921541143,0.001836466,5.1880557293770835e-05,0.004777121089864519,0.23309073075652123,29.297338369091353,0.021174090147018508,40.77030457556248,0.20422897562384607,0.22163893,0.85,0.0010434629917144803,0.08098741586878887,4.707572306506336,0.0007415997504722327,170000
0.002208200516179204,138.47811626434344,55.501468658447266,0.00829062436497769,0.001822101,4.524946416495368e-05,0.0047568734153173855,0.23306615911424158,29.46740631151356,0.021152850270271348,41.141978558152914,0.2042400322854519,0.22172214,0.86,0.0010463274717331002,0.0750799308083953,4.712259280495346,0.0007405000666039996,172000
0.002265546703711152,141.99126174163783,55.63332748413086,0.009010291773127378,0.0018080195,5.314268128131516e-05,0.004738468874711541,0.2330464605242014,29.63277562487532,0.021077346682548577,41.55728062614798,0.20424847006797792,0.22178614,0.87,0.0010471979379653967,0.079605443298817,4.716460884083062,0.0007380466384347528,174000
0.0022805759217590094,143.500501998901,55.82278823852539,0.007198352172039455,0.0017943565,3.871885928674601e-05,0.0047121253097429806,0.23302305154502392,29.799529844799483,0.021508570551872178,42.2182940877974,0.20426049828529358,0.22186328,0.88,0.001061878561973571,0.07928083983063655,4.721218266058713,0.0007377123532933183,176000
0.002263113623484969,141.66380129241963,55.94303512573242,0.00806356378947383,0.0017811146,3.801762795774266e-05,0.004689141327980902,0.23299861140549183,29.966138285832315,0.021780469775199915,42.561490181833506,0.20427149310708045,0.22195461,0.89,0.0010637475252151469,0.07805387979745844,4.7257658443413675,0.0007377499714493752,178000
